"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"spastic entropion";"Entropion";"http://purl.obolibrary.org/obo/HP_0000621";"71.43";"false";"false"
"cicatricial entropion";"Cicatricial entropion";"http://purl.obolibrary.org/obo/HP_0031737";"100";"false";"false"
"trichiasis of eyelid without entropion";"Entropion";"http://purl.obolibrary.org/obo/HP_0000621";"63.16";"false";"false"
"ptosis of eyelid";"Ptosis";"http://purl.obolibrary.org/obo/HP_0000508";"100";"false";"false"
"orthorubulavirus mumps";"Short mandibular rami";"http://purl.obolibrary.org/obo/HP_0003778";"41.86";"false";"false"
"mechanical lagophthalmos";"Lagopthalmos";"http://purl.obolibrary.org/obo/HP_0030001";"68.75";"false";"false"
"cicatricial lagophthalmos";"Cicatricial lagophthalmos";"http://purl.obolibrary.org/obo/HP_0030004";"100";"false";"false"
"paralytic lagophthalmos";"Paralytic lagophthalmos";"http://purl.obolibrary.org/obo/HP_0030003";"100";"false";"false"
"eyelid retraction";"Eyelid retraction";"http://purl.obolibrary.org/obo/HP_0500043";"100";"false";"false"
"rubella";"Post-vaccination rubella";"http://purl.obolibrary.org/obo/HP_0020089";"57.14";"false";"false"
"mechanical ptosis of eyelid";"Ptosis";"http://purl.obolibrary.org/obo/HP_0000508";"78.79";"false";"false"
"myogenic ptosis of eyelid";"Ptosis";"http://purl.obolibrary.org/obo/HP_0000508";"78.79";"false";"false"
"paralytic ptosis";"Paralytic ileus";"http://purl.obolibrary.org/obo/HP_0002590";"59.26";"false";"false"
"brow ptosis";"Brow ptosis";"http://purl.obolibrary.org/obo/HP_0031623";"100";"false";"false"
"blepharochalasis";"Blepharochalasis";"http://purl.obolibrary.org/obo/HP_0010749";"100";"false";"false"
"cicatricial ectropion";"Cicatricial ectropion";"http://purl.obolibrary.org/obo/HP_0025608";"100";"false";"false"
"abnormal innervation syndrome of eyelid";"Hordeolum internum";"http://purl.obolibrary.org/obo/HP_0010608";"55.32";"false";"false"
"blepharophimosis";"Blepharophimosis";"http://purl.obolibrary.org/obo/HP_0000581";"100";"false";"false"
"ectropion of eyelid";"Ectropion";"http://purl.obolibrary.org/obo/HP_0000656";"87.18";"false";"false"
"mechanical ectropion";"Mechanical entropion";"http://purl.obolibrary.org/obo/HP_0031738";"88.24";"false";"false"
"spastic ectropion";"Ectropion";"http://purl.obolibrary.org/obo/HP_0000656";"71.43";"false";"false"
"hypotrichosis of eyelid madarosis";"Sparse hair";"http://purl.obolibrary.org/obo/HP_0008070";"68.09";"false";"false"
"other disorders of the eyelids";"Hooded eyelid";"http://purl.obolibrary.org/obo/HP_0030820";"61.54";"false";"false"
"xanthelasma of eyelid";"Xanthelasma";"http://purl.obolibrary.org/obo/HP_0001114";"77.42";"false";"false"
"hyperpigmentation of eyelid chloasma";"Hyperpigmentation of eyelids";"http://purl.obolibrary.org/obo/HP_0007406";"81.63";"false";"false"
"hypertrichosis of eyelid";"Hypertrichosis";"http://purl.obolibrary.org/obo/HP_0000998";"80";"false";"false"
"dengue virus";"Genu valgum";"http://purl.obolibrary.org/obo/HP_0002857";"45.45";"false";"false"
"meibomian gland dysfunction of eyelid";"Posterior blepharitis";"http://purl.obolibrary.org/obo/HP_0025610";"87.72";"false";"false"
"cysts of eyelid";"Cyst of the eyelid";"http://purl.obolibrary.org/obo/HP_0010604";"100";"false";"false"
"dermatochalasis of eyelid";"Dermatochalasis";"http://purl.obolibrary.org/obo/HP_0010750";"93.33";"false";"false"
"edema of eyelid";"Palpebral edema";"http://purl.obolibrary.org/obo/HP_0100540";"100";"false";"false"
"lacrimal cysts";"Lacrimal duct stenosis";"http://purl.obolibrary.org/obo/HP_0007678";"56.25";"false";"false"
"disorders of lacrimal system";"Abnormal nasolacrimal system morphology";"http://purl.obolibrary.org/obo/HP_0000614";"65.22";"false";"false"
"dacryoadenitis";"Dacryocytosis";"http://purl.obolibrary.org/obo/HP_0032563";"57.14";"false";"false"
"dry eye syndrome tear film insufficiency";"Androgen insufficiency";"http://purl.obolibrary.org/obo/HP_0008226";"48.15";"false";"false"
"epiphora";"Epiphora";"http://purl.obolibrary.org/obo/HP_0009926";"100";"false";"false"
"lacrimal atrophy";"Iris atrophy";"http://purl.obolibrary.org/obo/HP_0001089";"66.67";"false";"false"
"mycobacterium tuberculosis";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"57.58";"false";"false"
"dengue hemorrhagic fever";"Fundus hemorrhage";"http://purl.obolibrary.org/obo/HP_0031803";"63.16";"false";"false"
"epiphora due to excess lacrimation";"Epiphora";"http://purl.obolibrary.org/obo/HP_0009926";"66.67";"false";"false"
"dacryocystitis";"Dacryocystitis";"http://purl.obolibrary.org/obo/HP_0000620";"100";"false";"false"
"epiphora due to insufficient drainage";"Epiphora";"http://purl.obolibrary.org/obo/HP_0009926";"45";"false";"false"
"inflammation of lacrimal passages";"Epiphora";"http://purl.obolibrary.org/obo/HP_0009926";"54.05";"false";"false"
"enophthalmos";"Deeply set eye";"http://purl.obolibrary.org/obo/HP_0000490";"100";"false";"false"
"canaliculitis";"Pili canaliculi";"http://purl.obolibrary.org/obo/HP_0002235";"69.23";"false";"false"
"lacrimal mucocele";"Malformed lacrimal duct";"http://purl.obolibrary.org/obo/HP_0007993";"51.43";"false";"false"
"stenosis and insufficiency of lacrimal passages";"Punctal stenosis";"http://purl.obolibrary.org/obo/HP_0025572";"58.18";"false";"false"
"disorders of the orbit";"Tics";"http://purl.obolibrary.org/obo/HP_0100033";"58.33";"false";"false"
"other specified viral infections";"Severe viral infection";"http://purl.obolibrary.org/obo/HP_0031691";"70";"false";"false"
"orbital edema or congestion";"Periorbital edema";"http://purl.obolibrary.org/obo/HP_0100539";"61.11";"false";"false"
"orbital cysts";"Orbital cyst";"http://purl.obolibrary.org/obo/HP_0001144";"100";"false";"false"
"exophthalmos proptosis";"Proptosis";"http://purl.obolibrary.org/obo/HP_0000520";"100";"false";"false"
"myopathy of extraocular muscles";"Ophthalmoparesis";"http://purl.obolibrary.org/obo/HP_0000597";"78.43";"false";"false"
"pterygium of eye";"Pterygium";"http://purl.obolibrary.org/obo/HP_0001059";"86.96";"false";"false"
"deformity of orbit";"Abnormal foot morphology";"http://purl.obolibrary.org/obo/HP_0001760";"64";"false";"false"
"disorders of conjunctiva";"Conjunctival icterus";"http://purl.obolibrary.org/obo/HP_0032106";"63.16";"false";"false"
"conjunctival degenerations and deposits";"Conjunctival dermolipoma";"http://purl.obolibrary.org/obo/HP_0500070";"60";"false";"false"
"pinguecula";"Pinguecula";"http://purl.obolibrary.org/obo/HP_0031830";"100";"false";"false"
"conjunctival scars";"Conjunctival cicatrization";"http://purl.obolibrary.org/obo/HP_0500039";"76.47";"false";"false"
"candidiasis";"Candida esophagitis";"http://purl.obolibrary.org/obo/HP_0033351";"73.33";"false";"false"
"conjunctival cysts";"Conjunctival hyperemia";"http://purl.obolibrary.org/obo/HP_0030953";"70.59";"false";"false"
"vascular abnormalities of conjunctiva";"Abnormal morphology of the conjunctival vasculature";"http://purl.obolibrary.org/obo/HP_0008054";"93.1";"false";"false"
"conjunctival hyperemia";"Conjunctival hyperemia";"http://purl.obolibrary.org/obo/HP_0030953";"100";"false";"false"
"conjunctival edema";"Conjunctival lipoma";"http://purl.obolibrary.org/obo/HP_0012549";"74.29";"false";"false"
"punctate keratitis";"Punctate keratitis";"http://purl.obolibrary.org/obo/HP_0011859";"100";"false";"false"
"inflammation of the eye";"Blepharitis";"http://purl.obolibrary.org/obo/HP_0000498";"76.92";"false";"false"
"conjunctivitis";"Conjunctivitis";"http://purl.obolibrary.org/obo/HP_0000509";"100";"false";"false"
"follicular conjunctivitis";"Conjunctival follicles";"http://purl.obolibrary.org/obo/HP_0030947";"71.79";"false";"false"
"allergic conjunctivitis";"Allergic conjunctivitis";"http://purl.obolibrary.org/obo/HP_0007879";"100";"false";"false"
"blepharoconjunctivitis";"Conjunctivitis";"http://purl.obolibrary.org/obo/HP_0000509";"61.54";"false";"false"
"keratitis";"Keratitis";"http://purl.obolibrary.org/obo/HP_0000491";"100";"false";"false"
"disseminated candidiasis";"Chronic mucocutaneous candidiasis";"http://purl.obolibrary.org/obo/HP_0002728";"58.54";"false";"false"
"corneal ulcer";"Corneal ulceration";"http://purl.obolibrary.org/obo/HP_0012804";"100";"false";"false"
"granuloma of orbit";"Granuloma";"http://purl.obolibrary.org/obo/HP_0032252";"76.92";"false";"false"
"keratoconjunctivitis";"Keratoconjunctivitis";"http://purl.obolibrary.org/obo/HP_0001096";"100";"false";"false"
"keratoconjunctivitis sicca";"Keratoconjunctivitis sicca";"http://purl.obolibrary.org/obo/HP_0001097";"100";"false";"false"
"neurotrophic keratoconjunctivitis";"Keratoconjunctivitis";"http://purl.obolibrary.org/obo/HP_0001096";"73.17";"false";"false"
"inflammation of orbit";"Infra-orbital fold";"http://purl.obolibrary.org/obo/HP_0011232";"58.06";"false";"false"
"cellulitis of orbit";"Periorbital edema";"http://purl.obolibrary.org/obo/HP_0100539";"80";"false";"false"
"impacted cerumen";"Impacted cerumen";"http://purl.obolibrary.org/obo/HP_0030788";"100";"false";"false"
"other disorders of eye";"Tics";"http://purl.obolibrary.org/obo/HP_0100033";"66.67";"false";"false"
"ocular pain";"Ocular pain";"http://purl.obolibrary.org/obo/HP_0200026";"100";"false";"false"
"leucocoria";"Leukocoria";"http://purl.obolibrary.org/obo/HP_0000555";"81.82";"false";"false"
"disorders of external ear";"Abnormality of the outer ear";"http://purl.obolibrary.org/obo/HP_0000356";"66.67";"false";"false"
"otitis externa";"Otitis externa";"http://purl.obolibrary.org/obo/HP_0410017";"100";"false";"false"
"exostosis of external auditory canal";"Exostosis of the external auditory canal";"http://purl.obolibrary.org/obo/HP_0004459";"100";"false";"false"
"eustachian tube disorders";"Abnormality of the Eustachian tube";"http://purl.obolibrary.org/obo/HP_0040115";"73.91";"false";"false"
"cryptosporidiosis";"Cryptorchidism";"http://purl.obolibrary.org/obo/HP_0000028";"55.17";"false";"false"
"stenosis of external ear canal";"Stenosis of the external auditory canal";"http://purl.obolibrary.org/obo/HP_0000402";"76.36";"false";"false"
"perichondritis and chondritis of pinna";"Chondritis of pinna";"http://purl.obolibrary.org/obo/HP_0200047";"74.42";"false";"false"
"disorders of the middle ear";"Neoplasm of the middle ear";"http://purl.obolibrary.org/obo/HP_0100799";"66.67";"false";"false"
"otitis media";"Otitis media";"http://purl.obolibrary.org/obo/HP_0000388";"100";"false";"false"
"abnormalities of ear ossicles";"Abnormality of the middle ear ossicles";"http://purl.obolibrary.org/obo/HP_0004452";"85.71";"false";"false"
"cholesteatoma of middle ear";"Cholesteatoma";"http://purl.obolibrary.org/obo/HP_0009797";"73.68";"false";"false"
"eustachian salpingitis";"Enlarged Eustachian valve";"http://purl.obolibrary.org/obo/HP_0031591";"61.9";"false";"false"
"obstruction of eustachian tube";"Blocked Eustachian tube";"http://purl.obolibrary.org/obo/HP_0040269";"100";"false";"false"
"patulous eustachian tube";"Atresia of the Eustachian tube";"http://purl.obolibrary.org/obo/HP_0040117";"73.91";"false";"false"
"adhesive middle ear disease glue ear";"Glue ear";"http://purl.obolibrary.org/obo/HP_0040262";"43.9";"false";"false"
"tympanosclerosis";"Tympanosclerosis";"http://purl.obolibrary.org/obo/HP_0020123";"100";"false";"false"
"pediculosis acariasis and other infestations";"Perivascular cardiac fibrosis";"http://purl.obolibrary.org/obo/HP_0031328";"50";"false";"false"
"disorders of vestibular function";"Vestibular dysfunction";"http://purl.obolibrary.org/obo/HP_0001751";"77.78";"false";"false"
"perforation of tympanic membrane";"Abnormality of the tympanic membrane";"http://purl.obolibrary.org/obo/HP_0040090";"72.73";"false";"false"
"otosclerosis";"Otosclerosis";"http://purl.obolibrary.org/obo/HP_0000362";"100";"false";"false"
"myringitis";"Syringomyelia";"http://purl.obolibrary.org/obo/HP_0003396";"47.62";"false";"false"
"otalgia ear pain";"Ear pain";"http://purl.obolibrary.org/obo/HP_0030766";"100";"false";"false"
"otorrhea";"Steatorrhea";"http://purl.obolibrary.org/obo/HP_0002570";"66.67";"false";"false"
"mastoiditis and related conditions";"Mastoiditis";"http://purl.obolibrary.org/obo/HP_0000265";"55.17";"false";"false"
"other diseases of inner ear";"Acne inversa";"http://purl.obolibrary.org/obo/HP_0040154";"54.55";"false";"false"
"menieres disease";"Degenerative liver disease";"http://purl.obolibrary.org/obo/HP_0005237";"60.61";"false";"false"
"pediculosis";"Reticulocytosis";"http://purl.obolibrary.org/obo/HP_0001923";"53.85";"false";"false"
"vertigo";"Vertigo";"http://purl.obolibrary.org/obo/HP_0002321";"100";"false";"false"
"paroxysmal vertigo";"Paroxysmal vertigo";"http://purl.obolibrary.org/obo/HP_0010532";"100";"false";"false"
"vestibular neuronitis";"Vestibular Schwannoma";"http://purl.obolibrary.org/obo/HP_0009588";"76.92";"false";"false"
"central origin vertigo";"Vertigo";"http://purl.obolibrary.org/obo/HP_0002321";"51.61";"false";"false"
"abnormal vestibular function study";"Absent vestibular function";"http://purl.obolibrary.org/obo/HP_0008555";"73.33";"false";"false"
"mixed conductive and sensorineural hearing loss";"Congenital sensorineural hearing impairment";"http://purl.obolibrary.org/obo/HP_0008527";"80";"false";"false"
"labyrinthitis";"Aplasia of the inner ear";"http://purl.obolibrary.org/obo/HP_0011372";"71.43";"false";"false"
"labyrinthine fistula";"Aplasia of the inner ear";"http://purl.obolibrary.org/obo/HP_0011372";"70";"false";"false"
"hearing impairment";"Hearing impairment";"http://purl.obolibrary.org/obo/HP_0000365";"100";"false";"false"
"conductive hearing loss";"Conductive hearing impairment";"http://purl.obolibrary.org/obo/HP_0000405";"100";"false";"false"
"scabies";"Scapular aplasia";"http://purl.obolibrary.org/obo/HP_0010317";"38.1";"false";"false"
"sensorineural hearing loss";"Sensorineural hearing impairment";"http://purl.obolibrary.org/obo/HP_0000407";"100";"false";"false"
"disorders of iris and ciliary body";"Abnormal ciliary body morphology";"http://purl.obolibrary.org/obo/HP_0012776";"63.64";"false";"false"
"keratoconus";"Keratoconus";"http://purl.obolibrary.org/obo/HP_0000563";"100";"false";"false"
"endothelial corneal dystrophy fuchs dystrophy";"Juvenile epithelial corneal dystrophy";"http://purl.obolibrary.org/obo/HP_0007755";"64.1";"false";"false"
"aspergillosis";"Invasive pulmonary aspergillosis";"http://purl.obolibrary.org/obo/HP_0020103";"61.9";"false";"false"
"degeneration of iris and ciliary body";"Iris atrophy";"http://purl.obolibrary.org/obo/HP_0001089";"64.86";"false";"false"
"pigmentary iris degeneration";"Pigmentary retinopathy";"http://purl.obolibrary.org/obo/HP_0000580";"79.17";"false";"false"
"cyst of iris ciliary body and anterior chamber";"Anterior chamber cyst";"http://purl.obolibrary.org/obo/HP_0025311";"72.13";"false";"false"
"vascular disorders of iris and ciliary body";"Abnormal ciliary body morphology";"http://purl.obolibrary.org/obo/HP_0012776";"52.83";"false";"false"
"adhesions and disruptions of iris and ciliary body";"Abnormal ciliary body morphology";"http://purl.obolibrary.org/obo/HP_0012776";"54.9";"false";"false"
"pupillary abnormalities";"Abnormal pupil morphology";"http://purl.obolibrary.org/obo/HP_0000615";"100";"false";"false"
"posterior subcapsular polar cataract";"Posterior subcapsular cataract";"http://purl.obolibrary.org/obo/HP_0007787";"91.18";"false";"false"
"floppy iris syndrome";"Angiokeratoma corporis diffusum";"http://purl.obolibrary.org/obo/HP_0001071";"66.67";"false";"false"
"cataract";"Cataract";"http://purl.obolibrary.org/obo/HP_0000518";"100";"false";"false"
"cortical age-related cataract";"Age-related cortical cataract";"http://purl.obolibrary.org/obo/HP_0011143";"100";"false";"false"
"anterior subcapsular polar cataract";"Posterior subcapsular cataract";"http://purl.obolibrary.org/obo/HP_0007787";"86.57";"false";"false"
"disorders of choroid";"Posterior uveitis";"http://purl.obolibrary.org/obo/HP_0012123";"69.57";"false";"false"
