"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"other injury of other muscles and tendons of posterior muscle group at lower leg level left leg sequela";"Hypoplasia of the musculature";"http://purl.obolibrary.org/obo/HP_0009004";"44.09";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg level left leg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"46.67";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg levelleg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"47.22";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg levelleg";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"46.55";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg levelleg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"43.71";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg levelleg sequela";"Hypoplasia of the musculature";"http://purl.obolibrary.org/obo/HP_0009004";"44.63";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg level";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"48.28";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg level right leg subsequent encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"44.03";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg level right leg";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"44.76";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg level right leg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"44.59";"false";"false"
"other fracture of shaft of right tibia subsequent encounter for open fracture type i or ii with delayed healing";"Fractured tibia";"http://purl.obolibrary.org/obo/HP_0041143";"48.54";"false";"false"
"displaced transverse fracture of shaft of left fibula subsequent encounter for closed fracture with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.35";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg level right leg sequela";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"43.71";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg level left leg";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"45.07";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg level left leg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"44.87";"false";"false"
"other specified injury of left achilles tendon sequela";"Achilles tendon calcification";"http://purl.obolibrary.org/obo/HP_0025441";"49.18";"false";"false"
"displaced transverse fracture of shaft of right fibula subsequent encounter for open fracture type iiia iiib or iiic with malunion";"Fractured fibula";"http://purl.obolibrary.org/obo/HP_0041222";"39.1";"false";"false"
"other specified injury ofachilles tendon";"Achilles tendon calcification";"http://purl.obolibrary.org/obo/HP_0025441";"56";"false";"false"
"other specified injury ofachilles tendon sequela";"Orofacial action-specific dystonia induced by speech";"http://purl.obolibrary.org/obo/HP_0031007";"46.34";"false";"false"
"other specified injury ofachilles tendon initial encounter";"Orofacial action-specific dystonia induced by speech";"http://purl.obolibrary.org/obo/HP_0031007";"43.18";"false";"false"
"other specified injury ofachilles tendon subsequent encounter";"Orofacial action-specific dystonia induced by speech";"http://purl.obolibrary.org/obo/HP_0031007";"40";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg level right leg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"43.04";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg level";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"47.86";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg level right leg";"Proximal lower limb amyotrophy";"http://purl.obolibrary.org/obo/HP_0008956";"46.15";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg level right leg sequela";"Hypoplasia of the musculature";"http://purl.obolibrary.org/obo/HP_0009004";"43.75";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg level right leg subsequent encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"42.5";"false";"false"
"displaced transverse fracture of shaft of right fibula sequela";"Broad face";"http://purl.obolibrary.org/obo/HP_0000283";"39.62";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg level left leg";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"44.44";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg level left leg sequela";"Hypoplasia of the musculature";"http://purl.obolibrary.org/obo/HP_0009004";"44.09";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg level left leg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"43.31";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg level left leg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"46.67";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg levelleg";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"46.55";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg levelleg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"43.71";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg levelleg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"47.22";"false";"false"
"injury of other muscles and tendons of posterior muscle group at lower leg levelleg sequela";"Hypoplasia of the musculature";"http://purl.obolibrary.org/obo/HP_0009004";"44.63";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg level";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"49.57";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg level right leg";"Proximal lower limb amyotrophy";"http://purl.obolibrary.org/obo/HP_0008956";"46.15";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg level right leg initial encounter";"Absent muscle fiber merosin";"http://purl.obolibrary.org/obo/HP_0030091";"43.36";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg level right leg sequela";"Proximal lower limb amyotrophy";"http://purl.obolibrary.org/obo/HP_0008956";"43.2";"false";"false"
"displaced transverse fracture of shaft of left fibula";"Transverse facial cleft";"http://purl.obolibrary.org/obo/HP_0100731";"53.49";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg level right leg subsequent encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"41.25";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg level left leg";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"46.03";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg level left leg initial encounter";"Absent muscle fiber merosin";"http://purl.obolibrary.org/obo/HP_0030091";"43.66";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg levelleg";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"46.67";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg level left leg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"46.67";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg level left leg sequela";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"42.11";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg levelleg initial encounter";"Absent muscle fiber merosin";"http://purl.obolibrary.org/obo/HP_0030091";"44.12";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg levelleg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"47.22";"false";"false"
"strain of other muscles and tendons of posterior muscle group at lower leg levelleg sequela";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"43.75";"false";"false"
"displaced transverse fracture of shaft of left fibula initial encounter for closed fracture";"Transverse facial cleft";"http://purl.obolibrary.org/obo/HP_0100731";"43.86";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg level right leg initial encounter";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"41.73";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg level";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"48.7";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg level right leg";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"46.03";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg level right leg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"48";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg level right leg sequela";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"43.61";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg level left leg initial encounter";"Cleft lower lip";"http://purl.obolibrary.org/obo/HP_0010281";"41.22";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg level left leg";"Lower limb hyperreflexia";"http://purl.obolibrary.org/obo/HP_0002395";"44.96";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg levelleg";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"47.46";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg level left leg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"48.32";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg level left leg sequela";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"43.94";"false";"false"
"displaced transverse fracture of shaft of left fibula initial encounter for open fracture type i or ii";"Broad face";"http://purl.obolibrary.org/obo/HP_0000283";"41.21";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg levelleg initial encounter";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"43.94";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg levelleg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"48.95";"false";"false"
"laceration of other muscles and tendons of posterior muscle group at lower leg levelleg sequela";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"46.03";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg level";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"47.86";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg level right leg";"Proximal lower limb amyotrophy";"http://purl.obolibrary.org/obo/HP_0008956";"46.15";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg level left leg";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"44.44";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg level right leg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"43.04";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg level right leg subsequent encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"42.5";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg level right leg sequela";"Hypoplasia of the musculature";"http://purl.obolibrary.org/obo/HP_0009004";"43.75";"false";"false"
"displaced transverse fracture of shaft of left fibula initial encounter for open fracture type iiia iiib or iiic";"Fractured fibula";"http://purl.obolibrary.org/obo/HP_0041222";"42.98";"false";"false"
"other injury of other muscles and tendons of posterior muscle group at lower leg level left leg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"43.31";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg level right leg initial encounter";"Absent muscle fiber merosin";"http://purl.obolibrary.org/obo/HP_0030091";"44.6";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg level right leg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"47.62";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg level right leg sequela";"Proximal lower limb amyotrophy";"http://purl.obolibrary.org/obo/HP_0008956";"46.28";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg level left leg";"Proximal lower limb amyotrophy";"http://purl.obolibrary.org/obo/HP_0008956";"46.43";"false";"false"
"displaced transverse fracture of shaft of left fibula subsequent encounter for open fracture type i or ii with nonunion";"Abnormal left ventricular function";"http://purl.obolibrary.org/obo/HP_0005162";"40.22";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg level left leg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"45.75";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg level left leg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"47.95";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg level left leg sequela";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"43.48";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg levelleg initial encounter";"Absent muscle fiber merosin";"http://purl.obolibrary.org/obo/HP_0030091";"45.45";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg levelleg";"Pedal edema";"http://purl.obolibrary.org/obo/HP_0010741";"44.21";"false";"false"
"laceration of muscles and tendons of peroneal muscle group at lower leg level";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"50.45";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg levelleg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"48.57";"false";"false"
"strain of muscles and tendons of peroneal muscle group at lower leg levelleg sequela";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"43.94";"false";"false"
"laceration of muscles and tendons of peroneal muscle group at lower leg level right leg initial encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"47.22";"false";"false"
"laceration of muscles and tendons of peroneal muscle group at lower leg level right leg";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"46.28";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg levelleg";"Proximal muscle weakness";"http://purl.obolibrary.org/obo/HP_0003701";"43.86";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg level left leg subsequent encounter";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"49.66";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg level left leg sequela";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"44";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg levelleg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"45.33";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg levelleg subsequent encounter";"Aplasia/Hypoplasia involving the shoulder musculature";"http://purl.obolibrary.org/obo/HP_0001464";"50.36";"false";"false"
"displaced transverse fracture of shaft of left fibula subsequent encounter for open fracture type i or ii with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"50.32";"false";"false"
"injury of muscles and tendons of anterior muscle group at lower leg levelleg sequela";"Upper limb muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0009016";"42.86";"false";"false"
"strain of muscles and tendons of anterior muscle group at lower leg level";"Distal amyotrophy";"http://purl.obolibrary.org/obo/HP_0003693";"50";"false";"false"
"strain of muscles and tendons of anterior muscle group at lower leg level right leg";"Anomalous muscle bundle of the right ventricle";"http://purl.obolibrary.org/obo/HP_0030740";"45.54";"false";"false"
"strain of muscles and tendons of anterior muscle group at lower leg level right leg initial encounter";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"44.59";"false";"false"
