"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"poisoning by antidotes and chelating agents intentional self-harm subsequent encounter";"Absent isohemagglutinin level";"http://purl.obolibrary.org/obo/HP_0410293";"42.47";"false";"false"
"poisoning by antidotes and chelating agents intentional self-harm sequela";"Absent isohemagglutinin level";"http://purl.obolibrary.org/obo/HP_0410293";"40.65";"false";"false"
"poisoning by antidotes and chelating agents undetermined sequela";"Spontaneous platelet aggregation";"http://purl.obolibrary.org/obo/HP_0030403";"42.25";"false";"false"
"adverse effect of antidotes and chelating agents";"Absent dorsal skin creases over affected joints";"http://purl.obolibrary.org/obo/HP_0001049";"43.84";"false";"false"
"poisoning by antidotes and chelating agents assault subsequent encounter";"Absent left sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011547";"40.43";"false";"false"
"poisoning by antidotes and chelating agents assault sequela";"Aplasia/Hypoplasia of the patella";"http://purl.obolibrary.org/obo/HP_0006498";"42.22";"false";"false"
"poisoning by antidotes and chelating agents undetermined";"Agenesis of permanent teeth";"http://purl.obolibrary.org/obo/HP_0006349";"46.91";"false";"false"
"poisoning by antidotes and chelating agents undetermined initial encounter";"Thrombocytosis";"http://purl.obolibrary.org/obo/HP_0001894";"42.11";"false";"false"
"poisoning by antidotes and chelating agents undetermined subsequent encounter";"Univentricular heart with absent left sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011549";"40.68";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system accidental unintentional sequela";"Univentricular heart with absent left sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011549";"49.65";"false";"false"
"underdosing of antidotes and chelating agents sequela";"Aplasia/Hypoplasia of the sweat glands";"http://purl.obolibrary.org/obo/HP_0011135";"48.57";"false";"false"
"poisoning by adverse effect of and underdosing of analeptics and opioid receptor antagonists";"Impaired sensitivity to thyroid hormone";"http://purl.obolibrary.org/obo/HP_0002930";"45.8";"false";"false"
"adverse effect of antidotes and chelating agents initial encounter";"Univentricular heart with absent left sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011549";"41.07";"false";"false"
"adverse effect of antidotes and chelating agents subsequent encounter";"Absent left sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011547";"45.16";"false";"false"
"adverse effect of antidotes and chelating agents sequela";"Absent dorsal skin creases over affected joints";"http://purl.obolibrary.org/obo/HP_0001049";"44.44";"false";"false"
"underdosing of antidotes and chelating agents";"Underdeveloped antitragus";"http://purl.obolibrary.org/obo/HP_0011251";"45.28";"false";"false"
"underdosing of antidotes and chelating agents initial encounter";"Underdeveloped antitragus";"http://purl.obolibrary.org/obo/HP_0011251";"41.38";"false";"false"
"underdosing of antidotes and chelating agents subsequent encounter";"Aplasia/Hypoplasia of the sweat glands";"http://purl.obolibrary.org/obo/HP_0011135";"46.15";"false";"false"
"poisoning by analeptics and opioid receptor antagonists intentional self-harm";"Persistent open anterior fontanelle";"http://purl.obolibrary.org/obo/HP_0004474";"44.44";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system intentional self-harm";"Abnormality of the cardiovascular system";"http://purl.obolibrary.org/obo/HP_0001626";"51.02";"false";"false"
"poisoning by analeptics and opioid receptor antagonists accidental unintentional";"Persistent open anterior fontanelle";"http://purl.obolibrary.org/obo/HP_0004474";"42.62";"false";"false"
"poisoning by analeptics and opioid receptor antagonists accidental unintentional initial encounter";"Anti-asialoglycoprotein receptor antibody positivity";"http://purl.obolibrary.org/obo/HP_0032469";"45.9";"false";"false"
"poisoning by analeptics and opioid receptor antagonists accidental unintentional subsequent encounter";"Double outlet right ventricle with non-committed ventricular septal defect and pulmonary stenosis";"http://purl.obolibrary.org/obo/HP_0011653";"38.99";"false";"false"
"poisoning by analeptics and opioid receptor antagonists accidental unintentional sequela";"Persistent open anterior fontanelle";"http://purl.obolibrary.org/obo/HP_0004474";"41.54";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system intentional self-harm initial encounter";"Univentricular heart with absent left sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011549";"45.21";"false";"false"
"poisoning by analeptics and opioid receptor antagonists intentional self-harm initial encounter";"Solitary congenital hypertrophy of retinal pigment epithelium";"http://purl.obolibrary.org/obo/HP_0011528";"43.08";"false";"false"
"poisoning by analeptics and opioid receptor antagonists intentional self-harm subsequent encounter";"Double outlet right ventricle with non-committed ventricular septal defect and pulmonary stenosis";"http://purl.obolibrary.org/obo/HP_0011653";"39.24";"false";"false"
"poisoning by analeptics and opioid receptor antagonists intentional self-harm sequela";"Persistent open anterior fontanelle";"http://purl.obolibrary.org/obo/HP_0004474";"40.82";"false";"false"
"poisoning by analeptics and opioid receptor antagonists assault";"Anti-asialoglycoprotein receptor antibody positivity";"http://purl.obolibrary.org/obo/HP_0032469";"44.9";"false";"false"
"poisoning by analeptics and opioid receptor antagonists assault initial encounter";"Anti-asialoglycoprotein receptor antibody positivity";"http://purl.obolibrary.org/obo/HP_0032469";"50";"false";"false"
"adverse effect of analeptics and opioid receptor antagonists";"Adversive status epilepticus";"http://purl.obolibrary.org/obo/HP_0032664";"41.1";"false";"false"
"adverse effect of analeptics and opioid receptor antagonists initial encounter";"Adrenocorticotropin receptor defect";"http://purl.obolibrary.org/obo/HP_0008259";"44.44";"false";"false"
"poisoning by analeptics and opioid receptor antagonists assault subsequent encounter";"Anti-asialoglycoprotein receptor antibody positivity";"http://purl.obolibrary.org/obo/HP_0032469";"42.11";"false";"false"
"poisoning by analeptics and opioid receptor antagonists assault sequela";"Anti-asialoglycoprotein receptor antibody positivity";"http://purl.obolibrary.org/obo/HP_0032469";"41.51";"false";"false"
"poisoning by analeptics and opioid receptor antagonists undetermined";"Persistent open anterior fontanelle";"http://purl.obolibrary.org/obo/HP_0004474";"42.86";"false";"false"
"poisoning by analeptics and opioid receptor antagonists undetermined initial encounter";"Anti-asialoglycoprotein receptor antibody positivity";"http://purl.obolibrary.org/obo/HP_0032469";"46.96";"false";"false"
"poisoning by analeptics and opioid receptor antagonists undetermined subsequent encounter";"Posterior predominant subcortical band heterotopia";"http://purl.obolibrary.org/obo/HP_0032411";"42.48";"false";"false"
"poisoning by analeptics and opioid receptor antagonists undetermined sequela";"Reduced forced expiratory volume in one second";"http://purl.obolibrary.org/obo/HP_0032342";"43.55";"false";"false"
"underdosing of analeptics and opioid receptor antagonists initial encounter";"Anti-asialoglycoprotein receptor antibody positivity";"http://purl.obolibrary.org/obo/HP_0032469";"45.28";"false";"false"
"underdosing of analeptics and opioid receptor antagonists subsequent encounter";"Double outlet right ventricle with subaortic ventricular septal defect and pulmonary stenosis";"http://purl.obolibrary.org/obo/HP_0011655";"38.57";"false";"false"
"adverse effect of analeptics and opioid receptor antagonists subsequent encounter";"Double outlet right ventricle with non-committed ventricular septal defect without pulmonary stenosis";"http://purl.obolibrary.org/obo/HP_0011654";"41.86";"false";"false"
"adverse effect of analeptics and opioid receptor antagonists sequela";"Adversive status epilepticus";"http://purl.obolibrary.org/obo/HP_0032664";"39.51";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system intentional self-harm subsequent encounter";"Univentricular heart with absent left sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011549";"44.59";"false";"false"
"underdosing of analeptics and opioid receptor antagonists";"Glial remnants anterior to the optic disc";"http://purl.obolibrary.org/obo/HP_0030743";"43.59";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system intentional self-harm sequela";"Premature birth";"http://purl.obolibrary.org/obo/HP_0001622";"46.58";"false";"false"
"underdosing of analeptics and opioid receptor antagonists sequela";"Hypoplasia of the anterior nasal spine";"http://purl.obolibrary.org/obo/HP_0010666";"41.86";"false";"false"
"poisoning by adverse effect of and underdosing of diagnostic agents";"Deviation of finger";"http://purl.obolibrary.org/obo/HP_0004097";"41.3";"false";"false"
"poisoning by diagnostic agents accidental unintentional";"Attention deficit hyperactivity disorder";"http://purl.obolibrary.org/obo/HP_0007018";"41.86";"false";"false"
"poisoning by diagnostic agents accidental unintentional initial encounter";"Agenesis of permanent teeth";"http://purl.obolibrary.org/obo/HP_0006349";"43.56";"false";"false"
"poisoning by diagnostic agents accidental unintentional subsequent encounter";"Absence of Stensen duct";"http://purl.obolibrary.org/obo/HP_0000198";"38.6";"false";"false"
"poisoning by diagnostic agents accidental unintentional sequela";"Pollakisuria";"http://purl.obolibrary.org/obo/HP_0100515";"40";"false";"false"
"poisoning by diagnostic agents intentional self-harm";"Abnormal posterior segment imaging";"http://purl.obolibrary.org/obo/HP_0030601";"46.38";"false";"false"
"poisoning by diagnostic agents assault sequela";"Developmental stagnation at onset of seizures";"http://purl.obolibrary.org/obo/HP_0006834";"36.62";"false";"false"
"poisoning by diagnostic agents undetermined";"Agenesis of permanent teeth";"http://purl.obolibrary.org/obo/HP_0006349";"48.48";"false";"false"
"poisoning by diagnostic agents intentional self-harm initial encounter";"Agenesis of permanent teeth";"http://purl.obolibrary.org/obo/HP_0006349";"46";"false";"false"
"poisoning by diagnostic agents intentional self-harm subsequent encounter";"Absent epiphyses of the distal phalanges of the hand";"http://purl.obolibrary.org/obo/HP_0010246";"43.96";"false";"false"
"poisoning by diagnostic agents intentional self-harm sequela";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"43.48";"false";"false"
"poisoning by diagnostic agents assault";"Decreased body fat percentage";"http://purl.obolibrary.org/obo/HP_0041079";"39.34";"false";"false"
"poisoning by diagnostic agents assault initial encounter";"Remnants of the hyaloid vascular system";"http://purl.obolibrary.org/obo/HP_0007968";"45.36";"false";"false"
"poisoning by diagnostic agents assault subsequent encounter";"Absent distal phalanges";"http://purl.obolibrary.org/obo/HP_0005807";"41.67";"false";"false"
"adverse effect of diagnostic agents sequela";"Recurrent infections";"http://purl.obolibrary.org/obo/HP_0002719";"47.46";"false";"false"
"underdosing of diagnostic agents";"Aplasia/Hypoplasia of the diaphragm";"http://purl.obolibrary.org/obo/HP_0010315";"51.85";"false";"false"
"poisoning by diagnostic agents undetermined initial encounter";"Patchy sclerosis of distal phalanx of finger";"http://purl.obolibrary.org/obo/HP_0009840";"47.42";"false";"false"
"poisoning by diagnostic agents undetermined subsequent encounter";"Absent distal phalanges";"http://purl.obolibrary.org/obo/HP_0005807";"44.16";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system assault";"Abnormality of the cardiovascular system";"http://purl.obolibrary.org/obo/HP_0001626";"51.69";"false";"false"
"poisoning by diagnostic agents undetermined sequela";"Pollakisuria";"http://purl.obolibrary.org/obo/HP_0100515";"44.12";"false";"false"
"adverse effect of diagnostic agents";"Absent dorsal skin creases over affected joints";"http://purl.obolibrary.org/obo/HP_0001049";"41.79";"false";"false"
"adverse effect of diagnostic agents initial encounter";"Abnormal heart morphology";"http://purl.obolibrary.org/obo/HP_0001627";"44.44";"false";"false"
"adverse effect of diagnostic agents subsequent encounter";"Absent dorsal skin creases over affected joints";"http://purl.obolibrary.org/obo/HP_0001049";"43.37";"false";"false"
"poisoning bydrugs medicaments and biological substances accidental unintentional";"Absent bronchoalveolar dimeric surfactant-protein B";"http://purl.obolibrary.org/obo/HP_0032981";"39.22";"false";"false"
"poisoning bydrugs medicaments and biological substances accidental unintentional initial encounter";"Increased serum bile acid concentration during pregnancy";"http://purl.obolibrary.org/obo/HP_0200150";"34.23";"false";"false"
"underdosing of diagnostic agents initial encounter";"Agenesis of permanent teeth";"http://purl.obolibrary.org/obo/HP_0006349";"44.44";"false";"false"
"underdosing of diagnostic agents subsequent encounter";"Aplasia/Hypoplasia of the diaphragm";"http://purl.obolibrary.org/obo/HP_0010315";"45.71";"false";"false"
"underdosing of diagnostic agents sequela";"Aplasia/Hypoplasia of the diaphragm";"http://purl.obolibrary.org/obo/HP_0010315";"51.61";"false";"false"
"poisoning by adverse effect of and underdosing of other anddrugs medicaments and biological substances";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"39.22";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system assault initial encounter";"Univentricular heart with absent left sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011549";"43.8";"false";"false"
"poisoning by adverse effect of and underdosing ofdrugs medicaments and biological substances";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"37.62";"false";"false"
"poisoning bydrugs medicaments and biological substances intentional self-harm sequela";"Absent bronchoalveolar dimeric surfactant-protein B";"http://purl.obolibrary.org/obo/HP_0032981";"36.7";"false";"false"
"poisoning bydrugs medicaments and biological substances accidental unintentional subsequent encounter";"Aplasia/Hypoplasia of the pubic bone";"http://purl.obolibrary.org/obo/HP_0009104";"38.1";"false";"false"
"poisoning bydrugs medicaments and biological substances accidental unintentional sequela";"Absent bronchoalveolar dimeric surfactant-protein B";"http://purl.obolibrary.org/obo/HP_0032981";"40";"false";"false"
"poisoning bydrugs medicaments and biological substances intentional self-harm";"Proximal tapering of metacarpals";"http://purl.obolibrary.org/obo/HP_0006119";"42.99";"false";"false"
"poisoning bydrugs medicaments and biological substances intentional self-harm initial encounter";"Proximal tapering of metacarpals";"http://purl.obolibrary.org/obo/HP_0006119";"41.32";"false";"false"
"poisoning bydrugs medicaments and biological substances intentional self-harm subsequent encounter";"Aplasia of the distal phalanges of the hand";"http://purl.obolibrary.org/obo/HP_0009881";"38.71";"false";"false"
"poisoning bydrugs medicaments and biological substances undetermined initial encounter";"Patchy sclerosis of the 1st metacarpal";"http://purl.obolibrary.org/obo/HP_0010031";"40.58";"false";"false"
"poisoning bydrugs medicaments and biological substances undetermined subsequent encounter";"Aplasia/Hypoplasia of the pubic bone";"http://purl.obolibrary.org/obo/HP_0009104";"37.89";"false";"false"
"poisoning bydrugs medicaments and biological substances assault";"obsolete Joint dislocations in young adult";"http://purl.obolibrary.org/obo/HP_0005837";"33.33";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system assault subsequent encounter";"Univentricular heart with absent left sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011549";"44.6";"false";"false"
"poisoning bydrugs medicaments and biological substances assault initial encounter";"Increased subcutaneous truncal adipose tissue";"http://purl.obolibrary.org/obo/HP_0009003";"41.24";"false";"false"
"poisoning bydrugs medicaments and biological substances assault subsequent encounter";"Increased subcutaneous truncal adipose tissue";"http://purl.obolibrary.org/obo/HP_0009003";"38.38";"false";"false"
"poisoning bydrugs medicaments and biological substances assault sequela";"Loss of truncal subcutaneous adipose tissue";"http://purl.obolibrary.org/obo/HP_0009002";"34.09";"false";"false"
"poisoning bydrugs medicaments and biological substances undetermined";"Posterior predominant subcortical band heterotopia";"http://purl.obolibrary.org/obo/HP_0032411";"39.13";"false";"false"
"underdosing ofdrugs medicaments and biological substances";"Aplasia/Hypoplasia of the pubic bone";"http://purl.obolibrary.org/obo/HP_0009104";"37.14";"false";"false"
"poisoning bydrugs medicaments and biological substances undetermined sequela";"Aplasia/Hypoplasia of the distal phalanx of the hallux";"http://purl.obolibrary.org/obo/HP_0010076";"37.14";"false";"false"
"adverse effect ofdrugs medicaments and biological substances";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"40";"false";"false"
"adverse effect ofdrugs medicaments and biological substances initial encounter";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"36.36";"false";"false"
"adverse effect ofdrugs medicaments and biological substances subsequent encounter";"obsolete Lung segmentation defects";"http://purl.obolibrary.org/obo/HP_0006525";"36.36";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system assault sequela";"Abnormality of the cardiovascular system";"http://purl.obolibrary.org/obo/HP_0001626";"47.42";"false";"false"
"adverse effect ofdrugs medicaments and biological substances sequela";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"35.62";"false";"false"
"poisoning by multipledrugs medicaments and biological substances intentional self-harm subsequent encounter";"Self-mutilation of tongue and lips due to involuntary movements";"http://purl.obolibrary.org/obo/HP_0008767";"37.7";"false";"false"
"underdosing ofdrugs medicaments and biological substances initial encounter";"Drug allergy";"http://purl.obolibrary.org/obo/HP_0410323";"37.78";"false";"false"
"underdosing ofdrugs medicaments and biological substances subsequent encounter";"Aplasia/Hypoplasia of the pubic bone";"http://purl.obolibrary.org/obo/HP_0009104";"39.53";"false";"false"
"underdosing ofdrugs medicaments and biological substances sequela";"Aplasia/Hypoplasia of the pubic bone";"http://purl.obolibrary.org/obo/HP_0009104";"38.46";"false";"false"
"poisoning by multipledrugs medicaments and biological substances accidental unintentional initial encounter";"obsolete Joint dislocations in young adult";"http://purl.obolibrary.org/obo/HP_0005837";"37.04";"false";"false"
"poisoning by multipledrugs medicaments and biological substances accidental unintentional sequela";"Iron accumulation in substantia nigra";"http://purl.obolibrary.org/obo/HP_0012678";"38.38";"false";"false"
"poisoning by multipledrugs medicaments and biological substances intentional self-harm";"Proximal tapering of metacarpals";"http://purl.obolibrary.org/obo/HP_0006119";"40.71";"false";"false"
"poisoning by multipledrugs medicaments and biological substances intentional self-harm initial encounter";"Self-mutilation of tongue and lips due to involuntary movements";"http://purl.obolibrary.org/obo/HP_0008767";"38.33";"false";"false"
"poisoning by other drugs medicaments and biological substances accidental unintentional";"Abnormal urine sebacic acid concentration";"http://purl.obolibrary.org/obo/HP_0500251";"40.45";"false";"false"
"poisoning by antihyperlipidemic and antiarteriosclerotic drugs assault initial encounter";"Anti-multiple nuclear dots antibody positivity";"http://purl.obolibrary.org/obo/HP_0025353";"43.64";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system undetermined";"Abnormality of the fetal cardiovascular system";"http://purl.obolibrary.org/obo/HP_0010948";"53.06";"false";"false"
"poisoning by multipledrugs medicaments and biological substances intentional self-harm sequela";"Self-mutilation of tongue and lips due to involuntary movements";"http://purl.obolibrary.org/obo/HP_0008767";"38.6";"false";"false"
"poisoning by multipledrugs medicaments and biological substances undetermined initial encounter";"Drug allergy";"http://purl.obolibrary.org/obo/HP_0410323";"40";"false";"false"
"poisoning by adverse effect of and underdosing of other drugs medicaments and biological substances";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"42.86";"false";"false"
"poisoning by other agents primarily affecting the cardiovascular system undetermined initial encounter";"Premature birth";"http://purl.obolibrary.org/obo/HP_0001622";"50.68";"false";"false"
"poisoning by other drugs medicaments and biological substances accidental unintentional initial encounter";"Increased urine sebacic acid concentration";"http://purl.obolibrary.org/obo/HP_0500252";"42.31";"false";"false"
"poisoning by other drugs medicaments and biological substances accidental unintentional subsequent encounter";"Partial absence of specific antibody response to unconjugated pneumococcus vaccine";"http://purl.obolibrary.org/obo/HP_0410301";"36.76";"false";"false"
"poisoning by other drugs medicaments and biological substances accidental unintentional sequela";"Iron accumulation in substantia nigra";"http://purl.obolibrary.org/obo/HP_0012678";"35.16";"false";"false"
"poisoning by other drugs medicaments and biological substances intentional self-harm";"Proximal tapering of metacarpals";"http://purl.obolibrary.org/obo/HP_0006119";"43.81";"false";"false"
"poisoning by other drugs medicaments and biological substances intentional self-harm initial encounter";"Proximal tapering of metacarpals";"http://purl.obolibrary.org/obo/HP_0006119";"42.02";"false";"false"
"poisoning by other drugs medicaments and biological substances intentional self-harm subsequent encounter";"Increased blood drug concentration";"http://purl.obolibrary.org/obo/HP_0020170";"38.02";"false";"false"
"poisoning by other drugs medicaments and biological substances undetermined initial encounter";"Patchy sclerosis of the distal phalanx of the hallux";"http://purl.obolibrary.org/obo/HP_0010081";"39.64";"false";"false"
"poisoning by other drugs medicaments and biological substances intentional self-harm sequela";"Absent bronchoalveolar dimeric surfactant-protein B";"http://purl.obolibrary.org/obo/HP_0032981";"37.38";"false";"false"
"poisoning by other drugs medicaments and biological substances assault";"Loss of truncal subcutaneous adipose tissue";"http://purl.obolibrary.org/obo/HP_0009002";"38.46";"false";"false"
