"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"disseminated strongyloidiasis";"Disseminated histoplasmosis";"http://purl.obolibrary.org/obo/HP_0032257";"54.17";"false";"false"
"necatoriasis";"Supratentorial neoplasm";"http://purl.obolibrary.org/obo/HP_0030693";"47.06";"false";"false"
"other hookworm diseases";"Hodgkin lymphoma";"http://purl.obolibrary.org/obo/HP_0012189";"58.06";"false";"false"
"hookworm disease";"Hodgkin lymphoma";"http://purl.obolibrary.org/obo/HP_0012189";"58.06";"false";"false"
"ascariasis";"Scapular aplasia";"http://purl.obolibrary.org/obo/HP_0010317";"51.85";"false";"false"
"ascariasis with intestinal complications";"Chronic intestinal candidiasis";"http://purl.obolibrary.org/obo/HP_0005411";"61.82";"false";"false"
"ascariasis with other complications";"Abnormal delivery";"http://purl.obolibrary.org/obo/HP_0001787";"57.14";"false";"false"
"ascariasis pneumonia";"Pneumonia";"http://purl.obolibrary.org/obo/HP_0002090";"66.67";"false";"false"
"strongyloidiasis";"Asteroid hyalosis";"http://purl.obolibrary.org/obo/HP_0030672";"48.48";"false";"false"
"intestinal strongyloidiasis";"Ileus";"http://purl.obolibrary.org/obo/HP_0002595";"65.22";"false";"false"
"tuberculosis of other bones";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"66.67";"false";"false"
"other specified intestinal helminthiases";"Fibrotic non-specific interstitial pneumonia";"http://purl.obolibrary.org/obo/HP_0033585";"47.06";"false";"false"
"intestinal parasitism";"Invasive parasitic infection";"http://purl.obolibrary.org/obo/HP_0031700";"57.89";"false";"false"
"trichuriasis";"Trichiasis";"http://purl.obolibrary.org/obo/HP_0001128";"81.82";"false";"false"
"enterobiasis";"Bronchial telangiectasia";"http://purl.obolibrary.org/obo/HP_0033370";"46.15";"false";"false"
"other intestinal helminthiases not elsewhere classified";"Intestinal hypoplasia";"http://purl.obolibrary.org/obo/HP_0005245";"47.46";"false";"false"
"anisakiasis";"Akinesia";"http://purl.obolibrary.org/obo/HP_0002304";"50";"false";"false"
"intestinal capillariasis";"Intestinal hypoplasia";"http://purl.obolibrary.org/obo/HP_0005245";"61.9";"false";"false"
"trichostrongyliasis";"Trichodysplasia";"http://purl.obolibrary.org/obo/HP_0002552";"51.43";"false";"false"
"intestinal angiostrongyliasis";"Gastrointestinal angiodysplasia";"http://purl.obolibrary.org/obo/HP_0000471";"66.67";"false";"false"
"mixed intestinal helminthiases";"Intestinal ischemia";"http://purl.obolibrary.org/obo/HP_0033404";"55.81";"false";"false"
"other musculoskeletal tuberculosis";"Abnormality of musculoskeletal physiology";"http://purl.obolibrary.org/obo/HP_0011843";"58.62";"false";"false"
"tuberculosis of genitourinary system";"Abnormality of the genitourinary system";"http://purl.obolibrary.org/obo/HP_0000119";"68.85";"false";"false"
"intestinal helminthiasis";"Intestinal hypoplasia";"http://purl.obolibrary.org/obo/HP_0005245";"61.9";"false";"false"
"other helminthiases";"Hyperxanthinemia";"http://purl.obolibrary.org/obo/HP_0010933";"48.28";"false";"false"
"visceral larva migrans";"Focal autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena";"http://purl.obolibrary.org/obo/HP_0011159";"56.25";"false";"false"
"gnathostomiasis";"Xanthomatosis";"http://purl.obolibrary.org/obo/HP_0000991";"57.14";"false";"false"
"angiostrongyliasis due to parastrongylus cantonensis";"Post-angioplasty coronary artery restenosis";"http://purl.obolibrary.org/obo/HP_0004761";"40";"false";"false"
"syngamiasis";"Asynergia";"http://purl.obolibrary.org/obo/HP_0010869";"38.1";"false";"false"
"internal hirudiniasis";"Chronic intestinal candidiasis";"http://purl.obolibrary.org/obo/HP_0005411";"51.06";"false";"false"
"other specified helminthiases";"Hemifacial spasm";"http://purl.obolibrary.org/obo/HP_0010828";"51.43";"false";"false"
"typhoid fever with other complications";"Abnormal delivery";"http://purl.obolibrary.org/obo/HP_0001787";"51.28";"false";"false"
"tuberculosis of kidney and ureter";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"56.52";"false";"false"
"helminthiasis";"Cholelithiasis";"http://purl.obolibrary.org/obo/HP_0001081";"51.85";"false";"false"
"pediculosis and phthiriasis";"Phthisis bulbi";"http://purl.obolibrary.org/obo/HP_0000667";"50";"false";"false"
"pediculosis due to pediculus humanus capitis";"Renal diverticulum";"http://purl.obolibrary.org/obo/HP_0100877";"41.56";"false";"false"
"pediculosis due to pediculus humanus corporis";"Coronary sinus diverticulum";"http://purl.obolibrary.org/obo/HP_0011644";"47.31";"false";"false"
"pediculosis";"Reticulocytosis";"http://purl.obolibrary.org/obo/HP_0001923";"53.85";"false";"false"
"phthiriasis";"Trichiasis";"http://purl.obolibrary.org/obo/HP_0001128";"57.14";"false";"false"
"mixed pediculosis and phthiriasis";"Testicular microlithiasis";"http://purl.obolibrary.org/obo/HP_0012215";"43.14";"false";"false"
"scabies";"Scapular aplasia";"http://purl.obolibrary.org/obo/HP_0010317";"38.1";"false";"false"
"myiasis";"Mydriasis";"http://purl.obolibrary.org/obo/HP_0011499";"75";"false";"false"
"cutaneous myiasis";"Chronic mucocutaneous candidiasis";"http://purl.obolibrary.org/obo/HP_0002728";"64.71";"false";"false"
"other arthropod infestations";"Opportunistic infection";"http://purl.obolibrary.org/obo/HP_0031690";"50";"false";"false"
"external hirudiniasis";"External genital hypoplasia";"http://purl.obolibrary.org/obo/HP_0003241";"55.81";"false";"false"
"wound myiasis";"Cutaneous wound";"http://purl.obolibrary.org/obo/HP_0032674";"50";"false";"false"
"ocular myiasis";"Ocular melanocytosis";"http://purl.obolibrary.org/obo/HP_0025534";"66.67";"false";"false"
"nasopharyngeal myiasis";"Neoplasia of the nasopharynx";"http://purl.obolibrary.org/obo/HP_0100630";"65";"false";"false"
"aural myiasis";"Dural ectasia";"http://purl.obolibrary.org/obo/HP_0100775";"51.85";"false";"false"
"myiasis of other sites";"Mydriasis";"http://purl.obolibrary.org/obo/HP_0011499";"57.14";"false";"false"
"genitourinary myiasis";"Abnormality of the genitourinary system";"http://purl.obolibrary.org/obo/HP_0000119";"66.67";"false";"false"
"intestinal myiasis";"Gastrointestinal atresia";"http://purl.obolibrary.org/obo/HP_0002589";"56.41";"false";"false"
"other infestations";"Cellulitis";"http://purl.obolibrary.org/obo/HP_0100658";"52.63";"false";"false"
"other acariasis";"Aspartic aciduria";"http://purl.obolibrary.org/obo/HP_0032401";"48";"false";"false"
"tungiasis sandflea infestation";"Pleuritis";"http://purl.obolibrary.org/obo/HP_0002102";"40.62";"false";"false"
"tuberculosis of bladder";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"57.14";"false";"false"
"tuberculosis of other urinary organs";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"66.67";"false";"false"
"sequelae of respiratory andtuberculosis";"Respiratory alkalosis";"http://purl.obolibrary.org/obo/HP_0001950";"60.71";"false";"false"
"other specified infestations";"Decreased specific antibody response to infection";"http://purl.obolibrary.org/obo/HP_0410308";"48.15";"false";"false"
"infestation";"Cellulitis";"http://purl.obolibrary.org/obo/HP_0100658";"52.63";"false";"false"
"parasitic disease";"Graves disease";"http://purl.obolibrary.org/obo/HP_0100647";"57.14";"false";"false"
"sequelae of tuberculosis";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"57.14";"false";"false"
"sequelae of central nervous system tuberculosis";"Neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100006";"68.57";"false";"false"
"sequelae of genitourinary tuberculosis";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"57.14";"false";"false"
"sequelae of tuberculosis of bones and joints";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"49.06";"false";"false"
"sequelae of tuberculosis of other organs";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"50";"false";"false"
"sequelae ofinfectious and parasitic disease";"Invasive parasitic infection";"http://purl.obolibrary.org/obo/HP_0031700";"55.56";"false";"false"
"streptococcus staphylococcus and enterococcus as the cause of diseases classified elsewhere";"Recurrent Staphylococcus aureus infections";"http://purl.obolibrary.org/obo/HP_0002726";"39.42";"false";"false"
"sequelae of poliomyelitis";"Salmonella osteomyelitis";"http://purl.obolibrary.org/obo/HP_0005661";"46.15";"false";"false"
"sequelae of leprosy";"Pierre-Robin sequence";"http://purl.obolibrary.org/obo/HP_0000201";"40";"false";"false"
"sequelae of other andinfectious and parasitic diseases";"Invasive parasitic infection";"http://purl.obolibrary.org/obo/HP_0031700";"54.55";"false";"false"
"sequelae of trachoma";"Persistent bleeding after trauma";"http://purl.obolibrary.org/obo/HP_0001934";"41.03";"false";"false"
"sequelae of viral encephalitis";"Encephalitis";"http://purl.obolibrary.org/obo/HP_0002383";"50";"false";"false"
"sequelae of viral hepatitis";"Viral hepatitis";"http://purl.obolibrary.org/obo/HP_0006562";"75";"false";"false"
"sequelae of other specified infectious and parasitic diseases";"Invasive parasitic infection";"http://purl.obolibrary.org/obo/HP_0031700";"53.33";"false";"false"
"other streptococcus as the cause of diseases classified elsewhere";"obsolete Occlusive vascular disease";"http://purl.obolibrary.org/obo/HP_0005296";"43.24";"false";"false"
"tuberculosis of prostate";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"61.9";"false";"false"
"streptococcus group a as the cause of diseases classified elsewhere";"Early progressive calcific cardiac valvular disease";"http://purl.obolibrary.org/obo/HP_0006694";"42.11";"false";"false"
"streptococcus group b as the cause of diseases classified elsewhere";"Early progressive calcific cardiac valvular disease";"http://purl.obolibrary.org/obo/HP_0006694";"41.24";"false";"false"
"enterococcus as the cause of diseases classified elsewhere";"Nonocclusive coronary artery atherosclerosis";"http://purl.obolibrary.org/obo/HP_0012436";"47.37";"false";"false"
"streptococcus pneumoniae as the cause of diseases classified elsewhere";"Recurrent streptococcus pneumoniae infections";"http://purl.obolibrary.org/obo/HP_0005366";"53.33";"false";"false"
"tuberculosis of other male genital organs";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"47.06";"false";"false"
"staphylococcus as the cause of diseases classified elsewhere";"obsolete Occlusive vascular disease";"http://purl.obolibrary.org/obo/HP_0005296";"42.67";"false";"false"
"streptococcus as the cause of diseases classified elsewhere";"obsolete Occlusive vascular disease";"http://purl.obolibrary.org/obo/HP_0005296";"43.24";"false";"false"
"staphylococcus aureus as the cause of diseases classified elsewhere";"Recurrent Staphylococcus aureus infections";"http://purl.obolibrary.org/obo/HP_0002726";"50";"false";"false"
"methicillin susceptible staphylococcus aureus infection as the cause of diseases classified elsewhere";"Methicillin-resistant Staphylococcus aureus infection";"http://purl.obolibrary.org/obo/HP_0032326";"68.29";"false";"false"
"methicillin resistant staphylococcus aureus infection as the cause of diseases classified elsewhere";"Methicillin-resistant Staphylococcus aureus infection";"http://purl.obolibrary.org/obo/HP_0032326";"75.41";"false";"false"
"other staphylococcus as the cause of diseases classified elsewhere";"obsolete Occlusive vascular disease";"http://purl.obolibrary.org/obo/HP_0005296";"42.67";"false";"false"
"other specified shiga toxin-producing escherichia coli e. coli stec as the cause of diseases classified elsewhere";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"40.27";"false";"false"
"other bacterial agents as the cause of diseases classified elsewhere";"Atherosclerosis";"http://purl.obolibrary.org/obo/HP_0002621";"45";"false";"false"
"mycoplasma pneumoniae m. pneumoniae as the cause of diseases classified elsewhere";"Hypomethioninemia";"http://purl.obolibrary.org/obo/HP_0003658";"41.07";"false";"false"
"klebsiella pneumoniae k. pneumoniae as the cause of diseases classified elsewhere";"Recurrent pneumonia";"http://purl.obolibrary.org/obo/HP_0006532";"44.23";"false";"false"
"escherichia coli e. coli  as the cause of diseases classified elsewhere";"Coronary artery atherosclerosis";"http://purl.obolibrary.org/obo/HP_0001677";"41.58";"false";"false"
