"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"other specified injuries of larynx subsequent encounter";"Increased urinary squamous epithelial cell count";"http://purl.obolibrary.org/obo/HP_0032212";"41.46";"false";"false"
"other specified injuries of larynx sequela";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"47.62";"false";"false"
"other specified injuries of cervical trachea";"Tracheal calcification";"http://purl.obolibrary.org/obo/HP_0002787";"48.89";"false";"false"
"major laceration of right internal jugular vein sequela";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"57.53";"false";"false"
"major laceration of right internal jugular vein initial encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"53.16";"false";"false"
"major laceration of right internal jugular vein subsequent encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"51.85";"false";"false"
"major laceration of left internal jugular vein";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"65.62";"false";"false"
"major laceration of left internal jugular vein initial encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"53.85";"false";"false"
"major laceration ofinternal jugular vein initial encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"56";"false";"false"
"major laceration of left internal jugular vein subsequent encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"52.5";"false";"false"
"major laceration of left internal jugular vein sequela";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"58.33";"false";"false"
"major laceration ofinternal jugular vein";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"65.57";"false";"false"
"major laceration ofinternal jugular vein subsequent encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"51.95";"false";"false"
"fracture of coronoid process of right mandible initial encounter for closed fracture";"Abnormal mandible coronoid process morphology";"http://purl.obolibrary.org/obo/HP_3000078";"50.51";"false";"false"
"injury of trochlear nerveside sequela";"Fourth cranial nerve palsy";"http://purl.obolibrary.org/obo/HP_0007011";"58.18";"false";"false"
"other specified injury of right internal jugular vein initial encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"48.78";"false";"false"
"major laceration ofinternal jugular vein sequela";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"57.97";"false";"false"
"other specified injury of internal jugular vein";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"64.52";"false";"false"
"other specified injury of right internal jugular vein";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"58.82";"false";"false"
"other specified injury of left internal jugular vein";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"59.7";"false";"false"
"other specified injury of right internal jugular vein subsequent encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"47.62";"false";"false"
"other specified injury of right internal jugular vein sequela";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"52.63";"false";"false"
"other specified injury of left internal jugular vein initial encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"49.38";"false";"false"
"other specified injury of left internal jugular vein subsequent encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"48.19";"false";"false"
"other specified injury of left internal jugular vein sequela";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"53.33";"false";"false"
"injury of trochlear nerve right side";"Fourth cranial nerve palsy";"http://purl.obolibrary.org/obo/HP_0007011";"62.96";"false";"false"
"other specified injury ofinternal jugular vein subsequent encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"50";"false";"false"
"other specified injury ofinternal jugular vein";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"62.5";"false";"false"
"other specified injury ofinternal jugular vein initial encounter";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"51.28";"false";"false"
"injury of other specified blood vessels at neck level initial encounter";"Iris neovascularization";"http://purl.obolibrary.org/obo/HP_0011497";"46.91";"false";"false"
"other specified injury ofinternal jugular vein sequela";"Abnormality of internal jugular vein";"http://purl.obolibrary.org/obo/HP_3000063";"55.56";"false";"false"
"injury of other specified blood vessels at neck level";"Abnormality of neck blood vessel";"http://purl.obolibrary.org/obo/HP_3000037";"56.25";"false";"false"
"injury of other specified blood vessels at neck level subsequent encounter";"Prominent superficial blood vessels";"http://purl.obolibrary.org/obo/HP_0007394";"47.06";"false";"false"
"injury ofblood vessel at neck level initial encounter";"Iris neovascularization";"http://purl.obolibrary.org/obo/HP_0011497";"48";"false";"false"
"injury of other specified blood vessels at neck level sequela";"Prominent superficial blood vessels";"http://purl.obolibrary.org/obo/HP_0007394";"49.35";"false";"false"
"injury ofblood vessel at neck level";"Abnormality of neck blood vessel";"http://purl.obolibrary.org/obo/HP_3000037";"58.62";"false";"false"
"injury of trochlear nerve right side initial encounter";"Fourth cranial nerve palsy";"http://purl.obolibrary.org/obo/HP_0007011";"50";"false";"false"
"injury ofblood vessel at neck level subsequent encounter";"Abnormality of neck blood vessel";"http://purl.obolibrary.org/obo/HP_3000037";"45.95";"false";"false"
"injury ofblood vessel at neck level sequela";"Abnormality of neck blood vessel";"http://purl.obolibrary.org/obo/HP_3000037";"51.52";"false";"false"
"injury of muscle fascia and tendon at neck level";"Facial hypotonia";"http://purl.obolibrary.org/obo/HP_0000297";"50";"false";"false"
"strain of muscle fascia and tendon at neck level";"Facial hypotonia";"http://purl.obolibrary.org/obo/HP_0000297";"50";"false";"false"
"strain of muscle fascia and tendon at neck level initial encounter";"Truncal ataxia";"http://purl.obolibrary.org/obo/HP_0002078";"47.31";"false";"false"
"laceration of muscle fascia and tendon at neck level";"Facial hypotonia";"http://purl.obolibrary.org/obo/HP_0000297";"54.24";"false";"false"
"strain of muscle fascia and tendon at neck level subsequent encounter";"Aplasia/Hypoplasia involving the central nervous system";"http://purl.obolibrary.org/obo/HP_0002977";"45.1";"false";"false"
"strain of muscle fascia and tendon at neck level sequela";"Neonatal electro-clinical sequential motor seizure";"http://purl.obolibrary.org/obo/HP_0032825";"41.38";"false";"false"
"laceration of muscle fascia and tendon at neck level initial encounter";"Unilateral facial palsy";"http://purl.obolibrary.org/obo/HP_0012799";"48.72";"false";"false"
"laceration of muscle fascia and tendon at neck level subsequent encounter";"Necklace skeletal muscle fibers";"http://purl.obolibrary.org/obo/HP_0031238";"47.5";"false";"false"
"injury of trochlear nerve right side subsequent encounter";"Fourth cranial nerve palsy";"http://purl.obolibrary.org/obo/HP_0007011";"48.57";"false";"false"
"laceration of muscle fascia and tendon at neck level sequela";"Necklace skeletal muscle fibers";"http://purl.obolibrary.org/obo/HP_0031238";"50";"false";"false"
"other specified injury of muscle fascia and tendon at neck level";"Facial hypotonia";"http://purl.obolibrary.org/obo/HP_0000297";"44.71";"false";"false"
"other specified injury of muscle fascia and tendon at neck level initial encounter";"Cellular non-specific interstitial pneumonia";"http://purl.obolibrary.org/obo/HP_0033586";"41.58";"false";"false"
"other specified injury of muscle fascia and tendon at neck level subsequent encounter";"Partial absence of specific antibody response to unconjugated pneumococcus vaccine";"http://purl.obolibrary.org/obo/HP_0410301";"37.21";"false";"false"
"other specified injury of muscle fascia and tendon at neck level sequela";"Neck muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0008984";"44";"false";"false"
"injury of muscle fascia and tendon at neck level initial encounter";"Infantile muscular hypotonia";"http://purl.obolibrary.org/obo/HP_0008947";"45.28";"false";"false"
"injury of muscle fascia and tendon at neck level subsequent encounter";"Increased muscle lipid content";"http://purl.obolibrary.org/obo/HP_0009058";"43.3";"false";"false"
"injury of muscle fascia and tendon at neck level sequela";"Neck muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0008984";"45.65";"false";"false"
"injury of trochlear nerve right side sequela";"Fourth cranial nerve palsy";"http://purl.obolibrary.org/obo/HP_0007011";"54.84";"false";"false"
"crushing injury of neck";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"46.67";"false";"false"
"crushing injury of larynx and trachea";"Cartilaginous trachea";"http://purl.obolibrary.org/obo/HP_0005347";"51.06";"false";"false"
"crushing injury of larynx and trachea subsequent encounter";"Increased urinary squamous epithelial cell count";"http://purl.obolibrary.org/obo/HP_0032212";"45.45";"false";"false"
"crushing injury of larynx and trachea initial encounter";"Increased urinary transitional epithelial cell count";"http://purl.obolibrary.org/obo/HP_0032214";"53.49";"false";"false"
"crushing injury of other specified parts of neck subsequent encounter";"Increased urinary squamous epithelial cell count";"http://purl.obolibrary.org/obo/HP_0032212";"41.76";"false";"false"
"crushing injury of larynx and trachea sequela";"Cartilaginous trachea";"http://purl.obolibrary.org/obo/HP_0005347";"43.64";"false";"false"
"crushing injury of other specified parts of neck";"Epiphyseal stippling of finger phalanges";"http://purl.obolibrary.org/obo/HP_0010237";"48.48";"false";"false"
"crushing injury of other specified parts of neck initial encounter";"Stippling of the epiphyses of the 4th finger";"http://purl.obolibrary.org/obo/HP_0009402";"47.06";"false";"false"
"blister nonthermal of breastbreast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"50.6";"false";"false"
"blister nonthermal of breastbreast";"Neoplasm of the breast";"http://purl.obolibrary.org/obo/HP_0100013";"54.24";"false";"false"
"blister nonthermal of breastbreast initial encounter";"Increased peripheral blast count";"http://purl.obolibrary.org/obo/HP_0032372";"54.79";"false";"false"
"blister nonthermal of breastbreast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"50.75";"false";"false"
"external constriction of part of breast";"Question mark ear";"http://purl.obolibrary.org/obo/HP_0030022";"60.47";"false";"false"
"external constriction of part of breast right breast";"Retinal arteriolar constriction";"http://purl.obolibrary.org/obo/HP_0008043";"53.73";"false";"false"
"injury of trigeminal nerve right side";"Trigeminal neuralgia";"http://purl.obolibrary.org/obo/HP_0100661";"47.06";"false";"false"
"external constriction of part of breast right breast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"51.61";"false";"false"
"external constriction of part of breast right breast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"50.53";"false";"false"
"external constriction of part of breast right breast sequela";"Retinal arteriolar constriction";"http://purl.obolibrary.org/obo/HP_0008043";"49.35";"false";"false"
"external constriction of part of breast left breast";"Breast hypertrophy";"http://purl.obolibrary.org/obo/HP_0010313";"52.78";"false";"false"
"external constriction of part of breast left breast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"52.17";"false";"false"
"external constriction of part of breast left breast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"51.06";"false";"false"
"other specified injuries of cervical trachea initial encounter";"Congenital intracerebral calcification";"http://purl.obolibrary.org/obo/HP_0006906";"44.44";"false";"false"
"other specified injuries of cervical trachea subsequent encounter";"Increased urinary squamous epithelial cell count";"http://purl.obolibrary.org/obo/HP_0032212";"44.44";"false";"false"
"other specified injuries of cervical trachea sequela";"Cervical spina bifida";"http://purl.obolibrary.org/obo/HP_0005857";"48.28";"false";"false"
"other specified injuries of vocal cord sequela";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"43.48";"false";"false"
"other specified injuries of thyroid gland";"Thyroiditis";"http://purl.obolibrary.org/obo/HP_0100646";"62.75";"false";"false"
"other specified injuries of vocal cord";"Vocal cord paresis";"http://purl.obolibrary.org/obo/HP_0001604";"54.55";"false";"false"
"other specified injuries of vocal cord initial encounter";"Vocal cord dysfunction";"http://purl.obolibrary.org/obo/HP_0031801";"46.67";"false";"false"
"other specified injuries of vocal cord subsequent encounter";"Amyelia";"http://purl.obolibrary.org/obo/HP_0100566";"49.18";"false";"false"
"injury of trochlear nerve left side subsequent encounter";"Complete left sided absence of pericardium";"http://purl.obolibrary.org/obo/HP_0011633";"53.01";"false";"false"
"other specified injuries of thyroid gland sequela";"Thyroiditis";"http://purl.obolibrary.org/obo/HP_0100646";"57.63";"false";"false"
"other specified injuries of thyroid gland initial encounter";"Uric acid urolithiasis independent of gout";"http://purl.obolibrary.org/obo/HP_0008651";"45.57";"false";"false"
"other specified injuries of thyroid gland subsequent encounter";"Pituitary hypothyroidism";"http://purl.obolibrary.org/obo/HP_0008245";"42.22";"false";"false"
"other specified injuries of pharynx and cervical esophagus";"Esophageal ulceration";"http://purl.obolibrary.org/obo/HP_0004791";"40.74";"false";"false"
"other specified injuries of pharynx and cervical esophagus initial encounter";"Velopharyngeal insufficiency";"http://purl.obolibrary.org/obo/HP_0000220";"41.67";"false";"false"
"other specified injuries of pharynx and cervical esophagus subsequent encounter";"Velopharyngeal insufficiency";"http://purl.obolibrary.org/obo/HP_0000220";"38.78";"false";"false"
"other specified injuries of pharynx and cervical esophagus sequela";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"38.46";"false";"false"
"other specified injuries of other specified part of neck";"Acute kidney injury";"http://purl.obolibrary.org/obo/HP_0001919";"38.46";"false";"false"
"other specified injuries of other specified part of neck initial encounter";"Partial absence of specific antibody response to unconjugated pneumococcus vaccine";"http://purl.obolibrary.org/obo/HP_0410301";"40.35";"false";"false"
"other specified injuries of other specified part of neck subsequent encounter";"Partial absence of specific antibody response to unconjugated pneumococcus vaccine";"http://purl.obolibrary.org/obo/HP_0410301";"43.1";"false";"false"
"injury of neck";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"58.33";"false";"false"
"injury of neck initial encounter";"Diminished motivation";"http://purl.obolibrary.org/obo/HP_0000745";"45.83";"false";"false"
"injury of trochlear nerve left side sequela";"Fourth cranial nerve palsy";"http://purl.obolibrary.org/obo/HP_0007011";"55.74";"false";"false"
"other specified injuries of other specified part of neck sequela";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"38.1";"false";"false"
"contusion of breastbreast";"Breast mass";"http://purl.obolibrary.org/obo/HP_0032408";"59.09";"false";"false"
"injury of neck subsequent encounter";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"45";"false";"false"
"injury of neck sequela";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"62.5";"false";"false"
"contusion of breast";"Breast mass";"http://purl.obolibrary.org/obo/HP_0032408";"61.54";"false";"false"
"contusion of breastbreast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"54.55";"false";"false"
"injury of trigeminal nerve";"Trigeminal neuralgia";"http://purl.obolibrary.org/obo/HP_0100661";"60";"false";"false"
"contusion of breastbreast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"59.15";"false";"false"
"contusion of breastbreast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"57.53";"false";"false"
"contusion of right breast";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"52.94";"false";"false"
"contusion of right breast initial encounter";"Incomplete congenital stationary night blindness";"http://purl.obolibrary.org/obo/HP_0030641";"55.26";"false";"false"
"contusion of right breast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"50.85";"false";"false"
"contusion of right breast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"47.62";"false";"false"
"contusion of left breast";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"54.55";"false";"false"
"contusion of left breast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"48.78";"false";"false"
"contusion of left breast initial encounter";"Thrombocytosis";"http://purl.obolibrary.org/obo/HP_0001894";"53.57";"false";"false"
"contusion of left breast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"51.72";"false";"false"
"other andsuperficial injuries of breast";"Superficial spreading melanoma";"http://purl.obolibrary.org/obo/HP_0012057";"45.28";"false";"false"
"superficial injuries of breast";"Prominent superficial blood vessels";"http://purl.obolibrary.org/obo/HP_0007394";"50";"false";"false"
"fracture of coronoid process of right mandible initial encounter for open fracture";"Abnormal mandible coronoid process morphology";"http://purl.obolibrary.org/obo/HP_3000078";"51.02";"false";"false"
"injury of trigeminal nerveside";"Trigeminal neuralgia";"http://purl.obolibrary.org/obo/HP_0100661";"54.55";"false";"false"
"superficial injuries of breast right breast";"Breast carcinoma";"http://purl.obolibrary.org/obo/HP_0003002";"50";"false";"false"
"superficial injuries of breast right breast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"50";"false";"false"
"superficial injuries of breast right breast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"48.89";"false";"false"
"superficial injuries of breast right breast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"48.65";"false";"false"
"superficial injuries of breast left breast sequela";"Breast hypertrophy";"http://purl.obolibrary.org/obo/HP_0010313";"50.67";"false";"false"
"superficial injuries of breast left breast";"Breast carcinoma";"http://purl.obolibrary.org/obo/HP_0003002";"50.75";"false";"false"
"superficial injuries of breast left breast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"50.57";"false";"false"
"superficial injuries of breast left breast subsequent encounter";"Increased peripheral blast count";"http://purl.obolibrary.org/obo/HP_0032372";"48.98";"false";"false"
"superficial injuries of breastbreast";"Breast carcinoma";"http://purl.obolibrary.org/obo/HP_0003002";"49.18";"false";"false"
"superficial injuries of breastbreast initial encounter";"Increased peripheral blast count";"http://purl.obolibrary.org/obo/HP_0032372";"49.32";"false";"false"
"injury of trigeminal nerveside initial encounter";"Stress urinary incontinence";"http://purl.obolibrary.org/obo/HP_0010992";"47.62";"false";"false"
"abrasion of breast right breast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"62.34";"false";"false"
"superficial injuries of breastbreast subsequent encounter";"Increased peripheral blast count";"http://purl.obolibrary.org/obo/HP_0032372";"48";"false";"false"
"superficial injuries of breastbreast sequela";"Stereotypy";"http://purl.obolibrary.org/obo/HP_0000733";"48.72";"false";"false"
"abrasion of breast";"Breast mass";"http://purl.obolibrary.org/obo/HP_0032408";"72";"false";"false"
"abrasion of breast right breast";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"65.45";"false";"false"
"abrasion of breast right breast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"66.67";"false";"false"
"abrasion of breast right breast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"60.76";"false";"false"
"abrasion of breast left breast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"61.54";"false";"false"
"abrasion of breast left breast";"Breast mass";"http://purl.obolibrary.org/obo/HP_0032408";"69.39";"false";"false"
"abrasion of breast left breast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"63.16";"false";"false"
"abrasion of breastbreast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"60";"false";"false"
"injury of trigeminal nerveside subsequent encounter";"Abnormal fifth cranial nerve morphology";"http://purl.obolibrary.org/obo/HP_0010824";"40.62";"false";"false"
"abrasion of breast left breast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"67.74";"false";"false"
"abrasion of breastbreast";"Breast mass";"http://purl.obolibrary.org/obo/HP_0032408";"65.12";"false";"false"
"abrasion of breastbreast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"58.33";"false";"false"
"abrasion of breastbreast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"64.29";"false";"false"
"blister nonthermal of breast";"Abnormal blistering of the skin";"http://purl.obolibrary.org/obo/HP_0008066";"53.85";"false";"false"
"blister nonthermal of breast right breast";"Neoplasm of the breast";"http://purl.obolibrary.org/obo/HP_0100013";"51.52";"false";"false"
"blister nonthermal of breast right breast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"51.35";"false";"false"
"blister nonthermal of breast right breast initial encounter";"Increased peripheral blast count";"http://purl.obolibrary.org/obo/HP_0032372";"55.67";"false";"false"
"blister nonthermal of breast right breast subsequent encounter";"Increased peripheral blast count";"http://purl.obolibrary.org/obo/HP_0032372";"50.51";"false";"false"
"injury of trigeminal nerveside sequela";"Trigeminal neuralgia";"http://purl.obolibrary.org/obo/HP_0100661";"50";"false";"false"
"blister nonthermal of breast left breast";"Neoplasm of the breast";"http://purl.obolibrary.org/obo/HP_0100013";"52.31";"false";"false"
"blister nonthermal of breast left breast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"52.05";"false";"false"
"blister nonthermal of breast left breast initial encounter";"Increased peripheral blast count";"http://purl.obolibrary.org/obo/HP_0032372";"56.25";"false";"false"
"blister nonthermal of breast left breast subsequent encounter";"Increased peripheral blast count";"http://purl.obolibrary.org/obo/HP_0032372";"51.02";"false";"false"
"contusion of left back wall of thorax initial encounter";"Increased axial length of the globe";"http://purl.obolibrary.org/obo/HP_0007800";"50";"false";"false"
"contusion of left back wall of thorax subsequent encounter";"Aplasia/Hypoplasia involving bones of the thorax";"http://purl.obolibrary.org/obo/HP_0006711";"50";"false";"false"
"contusion ofback wall of thorax initial encounter";"Increased axial length of the globe";"http://purl.obolibrary.org/obo/HP_0007800";"43.84";"false";"false"
"contusion of left back wall of thorax sequela";"Bell-shaped thorax";"http://purl.obolibrary.org/obo/HP_0001591";"49.23";"false";"false"
"contusion ofback wall of thorax";"Thoracic hypoplasia";"http://purl.obolibrary.org/obo/HP_0005257";"51.28";"false";"false"
"contusion ofback wall of thorax subsequent encounter";"Aplasia/Hypoplasia involving bones of the thorax";"http://purl.obolibrary.org/obo/HP_0006711";"49.35";"false";"false"
"contusion ofback wall of thorax sequela";"Thoracic hypoplasia";"http://purl.obolibrary.org/obo/HP_0005257";"46.81";"false";"false"
"injury of abducent nerve";"Abducens palsy";"http://purl.obolibrary.org/obo/HP_0006897";"59.46";"false";"false"
"other andsuperficial injuries of front wall of thorax";"Rotated maxillary central incisors";"http://purl.obolibrary.org/obo/HP_0006330";"49.46";"false";"false"
"superficial injuries of front wall of thorax";"Rotated maxillary central incisors";"http://purl.obolibrary.org/obo/HP_0006330";"51.11";"false";"false"
"superficial injuries of right front wall of thorax initial encounter";"Single median maxillary incisor";"http://purl.obolibrary.org/obo/HP_0006315";"46.88";"false";"false"
"superficial injuries of right front wall of thorax";"Supernumerary maxillary incisor";"http://purl.obolibrary.org/obo/HP_0006332";"49.48";"false";"false"
"superficial injuries of right front wall of thorax subsequent encounter";"Rotated maxillary central incisors";"http://purl.obolibrary.org/obo/HP_0006330";"49.56";"false";"false"
"superficial injuries of right front wall of thorax sequela";"Supernumerary maxillary incisor";"http://purl.obolibrary.org/obo/HP_0006332";"49.52";"false";"false"
"external constriction of part of breastbreast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"53.49";"false";"false"
"external constriction of part of breast left breast sequela";"Breast hypertrophy";"http://purl.obolibrary.org/obo/HP_0010313";"48.94";"false";"false"
"external constriction of part of breastbreast";"Retinal arteriolar constriction";"http://purl.obolibrary.org/obo/HP_0008043";"53.33";"false";"false"
"external constriction of part of breastbreast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"52.27";"false";"false"
"injury of trigeminal nerve right side initial encounter";"Right ventricular failure";"http://purl.obolibrary.org/obo/HP_0001708";"46.15";"false";"false"
"superficial foreign body of breast right breast";"Breast hypertrophy";"http://purl.obolibrary.org/obo/HP_0010313";"45.16";"false";"false"
"external constriction of part of breastbreast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"49.38";"false";"false"
"superficial foreign body of breast";"Prominent superficial veins";"http://purl.obolibrary.org/obo/HP_0001015";"46.15";"false";"false"
"superficial foreign body of breast right breast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"45";"false";"false"
"superficial foreign body of breast right breast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"46.81";"false";"false"
"superficial foreign body of breast right breast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"45.83";"false";"false"
"superficial foreign body of breast left breast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"46.32";"false";"false"
"superficial foreign body of breast left breast";"Breast hypertrophy";"http://purl.obolibrary.org/obo/HP_0010313";"47.83";"false";"false"
"superficial foreign body of breast left breast initial encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"47.31";"false";"false"
"superficial foreign body of breastbreast";"Fibroadenoma of the breast";"http://purl.obolibrary.org/obo/HP_0010619";"44.74";"false";"false"
"superficial foreign body of breast left breast sequela";"Breast hypertrophy";"http://purl.obolibrary.org/obo/HP_0010313";"46.91";"false";"false"
"injury of trigeminal nerve right side subsequent encounter";"Absent right sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011548";"47.31";"false";"false"
"superficial foreign body of breastbreast sequela";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"43.84";"false";"false"
"superficial foreign body of breastbreast initial encounter";"Increased peripheral blast count";"http://purl.obolibrary.org/obo/HP_0032372";"43.3";"false";"false"
"superficial foreign body of breastbreast subsequent encounter";"Breast aplasia";"http://purl.obolibrary.org/obo/HP_0100783";"44.94";"false";"false"
"insect bite nonvenomous of breast right breast";"History of recent insect bite";"http://purl.obolibrary.org/obo/HP_0020139";"52.94";"false";"false"
