"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"poisoning by antimycobacterial drugs assault initial encounter";"Tubulointerstitial mycobacterial infiltration";"http://purl.obolibrary.org/obo/HP_0032610";"48.35";"false";"false"
"poisoning by antimycobacterial drugs assault subsequent encounter";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"45.65";"false";"false"
"corrosion of first degree of single left finger nail except thumb initial encounter";"Irregular epiphysis of the proximal phalanx of the thumb";"http://purl.obolibrary.org/obo/HP_0009669";"40.35";"false";"false"
"poisoning by antimycobacterial drugs assault sequela";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"47.62";"false";"false"
"poisoning by antimycobacterial drugs undetermined";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"48.1";"false";"false"
"poisoning by antimycobacterial drugs undetermined initial encounter";"Tubulointerstitial mycobacterial infiltration";"http://purl.obolibrary.org/obo/HP_0032610";"48.94";"false";"false"
"adverse effect of antimycobacterial drugs initial encounter";"Tubulointerstitial mycobacterial infiltration";"http://purl.obolibrary.org/obo/HP_0032610";"46.67";"false";"false"
"poisoning by antimycobacterial drugs undetermined subsequent encounter";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"46.32";"false";"false"
"poisoning by antimycobacterial drugs undetermined sequela";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"45.98";"false";"false"
"adverse effect of antimycobacterial drugs";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"53.57";"false";"false"
"adverse effect of antimycobacterial drugs subsequent encounter";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"43.96";"false";"false"
"adverse effect of antimycobacterial drugs sequela";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"46.88";"false";"false"
"underdosing of antimycobacterial drugs";"Bacterial endocarditis";"http://purl.obolibrary.org/obo/HP_0006689";"42.55";"false";"false"
"corrosion of first degree of single left finger nail except thumb subsequent encounter";"Absent fifth fingernail";"http://purl.obolibrary.org/obo/HP_0200104";"43.75";"false";"false"
"adverse effect of other systemic antibiotics initial encounter";"Vestibular dysfunction";"http://purl.obolibrary.org/obo/HP_0001751";"42";"false";"false"
"underdosing of other systemic antibiotics";"Underdeveloped stem of antihelix";"http://purl.obolibrary.org/obo/HP_0011242";"56.6";"false";"false"
"adverse effect of other systemic antibiotics subsequent encounter";"Absent dorsal skin creases over affected joints";"http://purl.obolibrary.org/obo/HP_0001049";"40.48";"false";"false"
"adverse effect of other systemic antibiotics sequela";"Recurrent infections";"http://purl.obolibrary.org/obo/HP_0002719";"43.33";"false";"false"
"underdosing of other systemic antibiotics initial encounter";"Congenital portosystemic venous shunt";"http://purl.obolibrary.org/obo/HP_0012022";"47.22";"false";"false"
"underdosing of other systemic antibiotics subsequent encounter";"Aplasia/Hypoplasia involving the central nervous system";"http://purl.obolibrary.org/obo/HP_0002977";"53.93";"false";"false"
"corrosion of first degree of single finger nail except thumb";"Broad nail";"http://purl.obolibrary.org/obo/HP_0001821";"43.37";"false";"false"
"underdosing of other systemic antibiotics sequela";"Underdeveloped stem of antihelix";"http://purl.obolibrary.org/obo/HP_0011242";"52.46";"false";"false"
"poisoning bysystemic antibiotic accidental unintentional";"Persistence of primary teeth";"http://purl.obolibrary.org/obo/HP_0006335";"38.83";"false";"false"
"poisoning bysystemic antibiotic accidental unintentional initial encounter";"Congenital portosystemic venous shunt";"http://purl.obolibrary.org/obo/HP_0012022";"42.22";"false";"false"
"poisoning bysystemic antibiotic accidental unintentional subsequent encounter";"Congenital portosystemic venous shunt";"http://purl.obolibrary.org/obo/HP_0012022";"43.48";"false";"false"
"poisoning bysystemic antibiotic accidental unintentional sequela";"Aplasia/Hypoplasia involving the central nervous system";"http://purl.obolibrary.org/obo/HP_0002977";"40.62";"false";"false"
"poisoning bysystemic antibiotic intentional self-harm";"Absent epiphyses of the proximal phalanges of the hand";"http://purl.obolibrary.org/obo/HP_0010268";"43.59";"false";"false"
"poisoning bysystemic antibiotic intentional self-harm initial encounter";"Absent epiphyses of the proximal phalanges of the hand";"http://purl.obolibrary.org/obo/HP_0010268";"43.48";"false";"false"
"poisoning bysystemic antibiotic intentional self-harm subsequent encounter";"Absent epiphyses of the distal phalanges of the hand";"http://purl.obolibrary.org/obo/HP_0010246";"44.68";"false";"false"
"corrosion of first degree of single right finger nail except thumb";"Single naris";"http://purl.obolibrary.org/obo/HP_0009932";"41.98";"false";"false"
"poisoning bysystemic antibiotic intentional self-harm sequela";"Prominent stem of antihelix";"http://purl.obolibrary.org/obo/HP_0011240";"42.86";"false";"false"
"poisoning bysystemic antibiotic assault";"Autoimmune antibody positivity";"http://purl.obolibrary.org/obo/HP_0030057";"41.38";"false";"false"
"poisoning bysystemic antibiotic undetermined";"Abnormality of renin-angiotensin system";"http://purl.obolibrary.org/obo/HP_0000847";"44.12";"false";"false"
"poisoning bysystemic antibiotic assault initial encounter";"Anti-beta 2 glycoprotein I antibody positivity";"http://purl.obolibrary.org/obo/HP_0032376";"43.68";"false";"false"
"poisoning bysystemic antibiotic assault subsequent encounter";"Absent vestibular function";"http://purl.obolibrary.org/obo/HP_0008555";"39.47";"false";"false"
"poisoning bysystemic antibiotic assault sequela";"Bilateral asymmetric neonatal sequential seizure";"http://purl.obolibrary.org/obo/HP_0032837";"39.51";"false";"false"
"poisoning bysystemic antibiotic undetermined initial encounter";"Congenital portosystemic venous shunt";"http://purl.obolibrary.org/obo/HP_0012022";"43.37";"false";"false"
"poisoning bysystemic antibiotic undetermined subsequent encounter";"Aplasia/Hypoplasia involving the central nervous system";"http://purl.obolibrary.org/obo/HP_0002977";"48";"false";"false"
"adverse effect ofsystemic antibiotic initial encounter";"Unusual CNS infection";"http://purl.obolibrary.org/obo/HP_0011450";"42.67";"false";"false"
"adverse effect ofsystemic antibiotic subsequent encounter";"Unusual CNS infection";"http://purl.obolibrary.org/obo/HP_0011450";"41.56";"false";"false"
"poisoning bysystemic antibiotic undetermined sequela";"Aplasia/Hypoplasia involving the central nervous system";"http://purl.obolibrary.org/obo/HP_0002977";"41.3";"false";"false"
"adverse effect ofsystemic antibiotic";"Abnormal emotion/affect behavior";"http://purl.obolibrary.org/obo/HP_0100851";"43.33";"false";"false"
"adverse effect ofsystemic antibiotic sequela";"Recurrent infections";"http://purl.obolibrary.org/obo/HP_0002719";"41.94";"false";"false"
"corrosion of first degree of single right finger nail except thumb initial encounter";"Grouped congenital hypertrophy of retinal pigment epithelium";"http://purl.obolibrary.org/obo/HP_0030504";"39.34";"false";"false"
"underdosing ofsystemic antibiotic sequela";"Underdeveloped stem of antihelix";"http://purl.obolibrary.org/obo/HP_0011242";"50.79";"false";"false"
"underdosing ofsystemic antibiotic";"Underdeveloped stem of antihelix";"http://purl.obolibrary.org/obo/HP_0011242";"50.91";"false";"false"
"underdosing ofsystemic antibiotic initial encounter";"Aplasia/Hypoplasia involving the central nervous system";"http://purl.obolibrary.org/obo/HP_0002977";"42.7";"false";"false"
"underdosing ofsystemic antibiotic subsequent encounter";"Aplasia/Hypoplasia involving the central nervous system";"http://purl.obolibrary.org/obo/HP_0002977";"52.75";"false";"false"
"poisoning by sulfonamides accidental unintentional subsequent encounter";"Abnormally loud pulmonic component of the second heart sound";"http://purl.obolibrary.org/obo/HP_0031687";"45.16";"false";"false"
"poisoning by sulfonamides accidental unintentional";"Abnormal circulating amino sulfonic acid concentration";"http://purl.obolibrary.org/obo/HP_0500180";"46.75";"false";"false"
"poisoning by sulfonamides accidental unintentional initial encounter";"Abnormal circulating amino sulfonic acid concentration";"http://purl.obolibrary.org/obo/HP_0500180";"43.96";"false";"false"
"corrosion of first degree of single right finger nail except thumb subsequent encounter";"Absent epiphysis of the distal phalanx of the 4th finger";"http://purl.obolibrary.org/obo/HP_0009250";"40.76";"false";"false"
"poisoning by sulfonamides accidental unintentional sequela";"Abnormal circulating amino sulfonic acid concentration";"http://purl.obolibrary.org/obo/HP_0500180";"42.35";"false";"false"
"poisoning by sulfonamides intentional self-harm";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"49.12";"false";"false"
"poisoning by sulfonamides intentional self-harm initial encounter";"Abnormal circulating amino sulfonic acid concentration";"http://purl.obolibrary.org/obo/HP_0500180";"42.22";"false";"false"
"poisoning by sulfonamides intentional self-harm subsequent encounter";"Abnormally loud pulmonic component of the second heart sound";"http://purl.obolibrary.org/obo/HP_0031687";"43.48";"false";"false"
"poisoning by sulfonamides assault subsequent encounter";"Abnormally loud pulmonic component of the second heart sound";"http://purl.obolibrary.org/obo/HP_0031687";"45.78";"false";"false"
"poisoning by sulfonamides intentional self-harm sequela";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"49.23";"false";"false"
"poisoning by sulfonamides assault";"Abnormal circulating amino sulfonic acid concentration";"http://purl.obolibrary.org/obo/HP_0500180";"41.79";"false";"false"
"poisoning by sulfonamides assault initial encounter";"Supernumerary pulmonary fissure";"http://purl.obolibrary.org/obo/HP_0032994";"47.89";"false";"false"
"poisoning by sulfonamides undetermined initial encounter";"Chondroitin sulfate excretion in urine";"http://purl.obolibrary.org/obo/HP_0012070";"45.95";"false";"false"
"poisoning by sulfonamides assault sequela";"Absent styloid process of ulna";"http://purl.obolibrary.org/obo/HP_0005068";"38.71";"false";"false"
"poisoning by sulfonamides undetermined";"Dermatan sulfate excretion in urine";"http://purl.obolibrary.org/obo/HP_0008301";"42.11";"false";"false"
"poisoning by sulfonamides undetermined sequela";"Pollakisuria";"http://purl.obolibrary.org/obo/HP_0100515";"37.5";"false";"false"
"poisoning by sulfonamides undetermined subsequent encounter";"Abnormal circulating amino sulfonic acid concentration";"http://purl.obolibrary.org/obo/HP_0500180";"41.86";"false";"false"
"corrosion of first degree of single right finger nail except thumb sequela";"Single naris";"http://purl.obolibrary.org/obo/HP_0009932";"40.45";"false";"false"
"adverse effect of sulfonamides";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"39.13";"false";"false"
"adverse effect of sulfonamides initial encounter";"Abnormal circulating amino sulfonic acid concentration";"http://purl.obolibrary.org/obo/HP_0500180";"40";"false";"false"
"adverse effect of sulfonamides subsequent encounter";"Recurrent infections";"http://purl.obolibrary.org/obo/HP_0002719";"41.27";"false";"false"
"adverse effect of sulfonamides sequela";"Recurrent infections";"http://purl.obolibrary.org/obo/HP_0002719";"40";"false";"false"
"underdosing of sulfonamides subsequent encounter";"Aplasia/Hypoplasia involving the shoulder musculature";"http://purl.obolibrary.org/obo/HP_0001464";"39.44";"false";"false"
"underdosing of sulfonamides";"Hypoplasia of the ulna";"http://purl.obolibrary.org/obo/HP_0003022";"42.11";"false";"false"
"underdosing of sulfonamides initial encounter";"Increased sulfur amino acid level in urine";"http://purl.obolibrary.org/obo/HP_0033095";"40.51";"false";"false"
"underdosing of sulfonamides sequela";"Asymmetry of the maxilla";"http://purl.obolibrary.org/obo/HP_0010755";"38.3";"false";"false"
"poisoning by antimycobacterial drugs accidental unintentional";"Tubulointerstitial mycobacterial infiltration";"http://purl.obolibrary.org/obo/HP_0032610";"43.68";"false";"false"
"corrosion of first degree of single left finger nail except thumb";"Broad nail";"http://purl.obolibrary.org/obo/HP_0001821";"40.91";"false";"false"
"poisoning by antimycobacterial drugs accidental unintentional sequela";"Tubulointerstitial mycobacterial infiltration";"http://purl.obolibrary.org/obo/HP_0032610";"40";"false";"false"
"poisoning by antimycobacterial drugs accidental unintentional initial encounter";"Tubulointerstitial mycobacterial infiltration";"http://purl.obolibrary.org/obo/HP_0032610";"43.56";"false";"false"
"poisoning by antimycobacterial drugs accidental unintentional subsequent encounter";"Partial absence of specific antibody response to unconjugated pneumococcus vaccine";"http://purl.obolibrary.org/obo/HP_0410301";"40.31";"false";"false"
"poisoning by antimycobacterial drugs intentional self-harm";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"47.06";"false";"false"
"poisoning by antimycobacterial drugs intentional self-harm initial encounter";"Tubulointerstitial mycobacterial infiltration";"http://purl.obolibrary.org/obo/HP_0032610";"44";"false";"false"
"poisoning by antimycobacterial drugs assault";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"50";"false";"false"
"poisoning by antimycobacterial drugs intentional self-harm subsequent encounter";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"41.58";"false";"false"
"poisoning by antimycobacterial drugs intentional self-harm sequela";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"45.33";"false";"false"
"poisoning by anthelminthics undetermined initial encounter";"Patchy sclerosis of the distal phalanx of the 4th toe";"http://purl.obolibrary.org/obo/HP_0100468";"40";"false";"false"
"poisoning by anthelminthics assault sequela";"Abnormally loud pulmonic component of the second heart sound";"http://purl.obolibrary.org/obo/HP_0031687";"34.21";"false";"false"
"poisoning by anthelminthics undetermined";"Unusual helminthic infection";"http://purl.obolibrary.org/obo/HP_0020107";"42.31";"false";"false"
"poisoning by anthelminthics undetermined subsequent encounter";"Abnormally loud pulmonic component of the second heart sound";"http://purl.obolibrary.org/obo/HP_0031687";"43.68";"false";"false"
"poisoning by anthelminthics undetermined sequela";"Shell teeth";"http://purl.obolibrary.org/obo/HP_0000694";"39.53";"false";"false"
"adverse effect of anthelminthics";"Unusual helminthic infection";"http://purl.obolibrary.org/obo/HP_0020107";"50";"false";"false"
"adverse effect of anthelminthics initial encounter";"Unusual helminthic infection";"http://purl.obolibrary.org/obo/HP_0020107";"48.39";"false";"false"
"adverse effect of anthelminthics subsequent encounter";"Unusual helminthic infection";"http://purl.obolibrary.org/obo/HP_0020107";"46.88";"false";"false"
"corrosion of first degree of multiple right fingers nail not including thumb";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"43.4";"false";"false"
"adverse effect of anthelminthics sequela";"Recurrent infections";"http://purl.obolibrary.org/obo/HP_0002719";"46.43";"false";"false"
"underdosing of anthelminthics";"Unusual helminthic infection";"http://purl.obolibrary.org/obo/HP_0020107";"46.51";"false";"false"
"underdosing of anthelminthics initial encounter";"Unusual helminthic infection";"http://purl.obolibrary.org/obo/HP_0020107";"45.61";"false";"false"
"underdosing of anthelminthics subsequent encounter";"Aplasia/Hypoplasia of the thymus";"http://purl.obolibrary.org/obo/HP_0010515";"47.62";"false";"false"
"poisoning by antiviral drugs accidental unintentional initial encounter";"EMG: continuous motor unit activity at rest";"http://purl.obolibrary.org/obo/HP_0100283";"41.86";"false";"false"
"underdosing of anthelminthics sequela";"Underdeveloped stem of antihelix";"http://purl.obolibrary.org/obo/HP_0011242";"45.61";"false";"false"
"poisoning by antiviral drugs accidental unintentional";"Abnormal circulating proteinogenic amino acid derivative concentration";"http://purl.obolibrary.org/obo/HP_0033108";"40";"false";"false"
"poisoning by antiviral drugs accidental unintentional subsequent encounter";"Univentricular heart with absent left sided atrioventricular connection";"http://purl.obolibrary.org/obo/HP_0011549";"40.34";"false";"false"
"poisoning by antiviral drugs accidental unintentional sequela";"Pollakisuria";"http://purl.obolibrary.org/obo/HP_0100515";"38.36";"false";"false"
"poisoning by antiviral drugs intentional self-harm";"Self-mutilation";"http://purl.obolibrary.org/obo/HP_0000742";"43.64";"false";"false"
"poisoning by antimalarials and drugs acting on other blood protozoa accidental unintentional";"Decreased specific antibody response to protein-conjugated polysaccharide vaccine";"http://purl.obolibrary.org/obo/HP_0410302";"43.75";"false";"false"
"underdosing of antimycobacterial drugs initial encounter";"Tubulointerstitial mycobacterial infiltration";"http://purl.obolibrary.org/obo/HP_0032610";"47.06";"false";"false"
"underdosing of antimycobacterial drugs subsequent encounter";"Aplasia/Hypoplasia of the sacrum";"http://purl.obolibrary.org/obo/HP_0008517";"41.1";"false";"false"
