"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"neuromuscular scoliosis occipito-atlanto-axial region";"Anterior atlanto-occipital dislocation";"http://purl.obolibrary.org/obo/HP_0005678";"42.35";"false";"false"
"thoracogenic scoliosis thoracolumbar region";"Thoracolumbar scoliosis";"http://purl.obolibrary.org/obo/HP_0002944";"71.88";"false";"false"
"neuromuscular scoliosis";"Neuromuscular dysphagia";"http://purl.obolibrary.org/obo/HP_0002068";"59.57";"false";"false"
"neuromuscular scoliosis site";"Neuromuscular dysphagia";"http://purl.obolibrary.org/obo/HP_0002068";"53.85";"false";"false"
"neuromuscular scoliosis cervicothoracic region";"Thoracolumbar scoliosis";"http://purl.obolibrary.org/obo/HP_0002944";"50.75";"false";"false"
"rheumatoid nodulehip";"Rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0001370";"53.66";"false";"false"
"neuromuscular scoliosis cervical region";"Clavicular sclerosis";"http://purl.obolibrary.org/obo/HP_0100923";"52.63";"false";"false"
"neuromuscular scoliosis lumbar region";"Lumbar scoliosis";"http://purl.obolibrary.org/obo/HP_0004626";"60.38";"false";"false"
"neuromuscular scoliosis thoracic region";"Thoracic scoliosis";"http://purl.obolibrary.org/obo/HP_0002943";"60.38";"false";"false"
"neuromuscular scoliosis thoracolumbar region";"Thoracolumbar scoliosis";"http://purl.obolibrary.org/obo/HP_0002944";"68.66";"false";"false"
"other secondary scoliosis site";"Scoliosis";"http://purl.obolibrary.org/obo/HP_0002650";"54.55";"false";"false"
"neuromuscular scoliosis lumbosacral region";"Lumbar scoliosis";"http://purl.obolibrary.org/obo/HP_0004626";"53.57";"false";"false"
"other secondary scoliosis";"Scoliosis";"http://purl.obolibrary.org/obo/HP_0002650";"64.29";"false";"false"
"rheumatoid nodule knee";"Rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0001370";"52.38";"false";"false"
"other secondary scoliosis cervical region";"Compensatory scoliosis";"http://purl.obolibrary.org/obo/HP_0100884";"47.27";"false";"false"
"other secondary scoliosis cervicothoracic region";"Thoracic scoliosis";"http://purl.obolibrary.org/obo/HP_0002943";"53.57";"false";"false"
"other specified deforming dorsopathies occipito-atlanto-axial region";"Anterior atlanto-occipital dislocation";"http://purl.obolibrary.org/obo/HP_0005678";"43.18";"false";"false"
"other specified deforming dorsopathies cervical region";"Noncompaction cardiomyopathy";"http://purl.obolibrary.org/obo/HP_0012817";"51.52";"false";"false"
"other specified deforming dorsopathies cervicothoracic region";"Noncompaction cardiomyopathy";"http://purl.obolibrary.org/obo/HP_0012817";"46.58";"false";"false"
"other specified deforming dorsopathies thoracic region";"Noncompaction cardiomyopathy";"http://purl.obolibrary.org/obo/HP_0012817";"48.48";"false";"false"
"other specified deforming dorsopathies thoracolumbar region";"Thoracolumbar kyphosis";"http://purl.obolibrary.org/obo/HP_0005619";"59.46";"false";"false"
"other specified deforming dorsopathies lumbar region";"Noncompaction cardiomyopathy";"http://purl.obolibrary.org/obo/HP_0012817";"51.52";"false";"false"
"other specified deforming dorsopathies lumbosacral region";"Noncompaction cardiomyopathy";"http://purl.obolibrary.org/obo/HP_0012817";"46.38";"false";"false"
"other specified deforming dorsopathies sacral and sacrococcygeal region";"Altman type II sacrococcygeal teratoma";"http://purl.obolibrary.org/obo/HP_0030738";"40.91";"false";"false"
"other specified deforming dorsopathies site";"Noncompaction cardiomyopathy";"http://purl.obolibrary.org/obo/HP_0012817";"45.61";"false";"false"
"rheumatoid nodule multiple sites";"Rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0001370";"52";"false";"false"
"ankylosing spondylitis";"Spondylitis";"http://purl.obolibrary.org/obo/HP_0033631";"66.67";"false";"false"
"deforming dorsopathy";"Psoriasiform dermatitis";"http://purl.obolibrary.org/obo/HP_0003765";"47.37";"false";"false"
"ankylosing spondylitis of multiple sites in spine";"Spondyloepiphyseal dysplasia";"http://purl.obolibrary.org/obo/HP_0002655";"45.9";"false";"false"
"ankylosing spondylitis of occipito-atlanto-axial region";"Anterior atlanto-occipital dislocation";"http://purl.obolibrary.org/obo/HP_0005678";"48.72";"false";"false"
"juvenile osteochondrosis of spine lumbosacral region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"77.33";"false";"false"
"rheumatoid nodule left knee";"Rheumatoid factor positive";"http://purl.obolibrary.org/obo/HP_0002923";"47.06";"false";"false"
"juvenile osteochondrosis of spine lumbar region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"80.56";"false";"false"
"juvenile osteochondrosis of spine multiple sites in spine";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"75.32";"false";"false"
"juvenile osteochondrosis of spine sacral and sacrococcygeal region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"69.05";"false";"false"
"adult osteochondrosis of spine";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"75";"false";"false"
"adult osteochondrosis of spine site";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"68.85";"false";"false"
"adult osteochondrosis of spine occipito-atlanto-axial region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"51.16";"false";"false"
"adult osteochondrosis of spine thoracic region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"60";"false";"false"
"adult osteochondrosis of spine cervical region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"60";"false";"false"
"adult osteochondrosis of spine cervicothoracic region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"54.55";"false";"false"
"adult osteochondrosis of spine lumbar region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"60";"false";"false"
"rheumatoid noduleknee";"Rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0001370";"53.66";"false";"false"
"adult osteochondrosis of spine thoracolumbar region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"54.55";"false";"false"
"adult osteochondrosis of spine lumbosacral region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"57.53";"false";"false"
"adult osteochondrosis of spine sacral and sacrococcygeal region";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"53.66";"false";"false"
"spondylolysis";"Spondylolysis";"http://purl.obolibrary.org/obo/HP_0003304";"100";"false";"false"
"spondylolysis site";"Spondylolysis";"http://purl.obolibrary.org/obo/HP_0003304";"83.87";"false";"false"
"adult osteochondrosis of spine multiple sites in spine";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"58.67";"false";"false"
"other deforming dorsopathies";"Psoriasiform dermatitis";"http://purl.obolibrary.org/obo/HP_0003765";"47.37";"false";"false"
"spondylolysis occipito-atlanto-axial region";"Anterior atlanto-occipital dislocation";"http://purl.obolibrary.org/obo/HP_0005678";"48";"false";"false"
"spondylolysis cervical region";"Cervical spondylosis";"http://purl.obolibrary.org/obo/HP_0008480";"75.56";"false";"false"
"rheumatoid nodule ankle and foot";"Rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0001370";"51.06";"false";"false"
"spondylolysis cervicothoracic region";"Cervical spondylosis";"http://purl.obolibrary.org/obo/HP_0008480";"65.38";"false";"false"
"spondylolysis lumbar region";"Spondylolysis";"http://purl.obolibrary.org/obo/HP_0003304";"65";"false";"false"
"spondylolysis thoracic region";"Spondylolysis";"http://purl.obolibrary.org/obo/HP_0003304";"65";"false";"false"
"spondylolysis thoracolumbar region";"Thoracolumbar scoliosis";"http://purl.obolibrary.org/obo/HP_0002944";"66.67";"false";"false"
"spondylolysis multiple sites in spine";"Spondylolysis";"http://purl.obolibrary.org/obo/HP_0003304";"57.78";"false";"false"
"spondylolysis lumbosacral region";"Spondylolysis";"http://purl.obolibrary.org/obo/HP_0003304";"60.47";"false";"false"
"spondylolysis sacral and sacrococcygeal region";"Dysplastic sacrum";"http://purl.obolibrary.org/obo/HP_0008455";"53.66";"false";"false"
"spondylolisthesis occipito-atlanto-axial region";"Spondylolisthesis";"http://purl.obolibrary.org/obo/HP_0003302";"53.12";"false";"false"
"spondylolisthesis";"Spondylolisthesis";"http://purl.obolibrary.org/obo/HP_0003302";"100";"false";"false"
"spondylolisthesis site";"Spondylolisthesis";"http://purl.obolibrary.org/obo/HP_0003302";"87.18";"false";"false"
"rheumatoid nodule right ankle and foot";"Rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0001370";"50";"false";"false"
"rheumatoid vasculitis with rheumatoid arthritis of right hand";"Juvenile rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0005681";"62.86";"false";"false"
"rheumatoid heart disease with rheumatoid arthritis of right wrist";"Juvenile rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0005681";"60.71";"false";"false"
"spondylolisthesis cervical region";"Spondylolisthesis";"http://purl.obolibrary.org/obo/HP_0003302";"70.83";"false";"false"
"spondylolisthesis cervicothoracic region";"Spondylolisthesis";"http://purl.obolibrary.org/obo/HP_0003302";"61.82";"false";"false"
"spondylolisthesis lumbar region";"Spondylolisthesis";"http://purl.obolibrary.org/obo/HP_0003302";"70.83";"false";"false"
"spondylolisthesis thoracic region";"Spondylolisthesis";"http://purl.obolibrary.org/obo/HP_0003302";"70.83";"false";"false"
"spondylolisthesis thoracolumbar region";"Thoracolumbar scoliosis";"http://purl.obolibrary.org/obo/HP_0002944";"65.57";"false";"false"
"spondylolisthesis sacral and sacrococcygeal region";"Spondylolisthesis";"http://purl.obolibrary.org/obo/HP_0003302";"57.53";"false";"false"
"spondylolisthesis lumbosacral region";"Spondylolisthesis";"http://purl.obolibrary.org/obo/HP_0003302";"66.67";"false";"false"
"fusion of spine site";"Vertebral fusion";"http://purl.obolibrary.org/obo/HP_0002948";"68.75";"false";"false"
"spondylolisthesis multiple sites in spine";"Spondylolisthesis";"http://purl.obolibrary.org/obo/HP_0003302";"64.15";"false";"false"
"fusion of spine";"Fused cervical vertebrae";"http://purl.obolibrary.org/obo/HP_0002949";"78.79";"false";"false"
"rheumatoid nodule left ankle and foot";"Rheumatoid factor positive";"http://purl.obolibrary.org/obo/HP_0002923";"46.43";"false";"false"
"fusion of spine occipito-atlanto-axial region";"Atlantoaxial dislocation";"http://purl.obolibrary.org/obo/HP_0003414";"46.88";"false";"false"
"fusion of spine cervical region";"Fused cervical vertebrae";"http://purl.obolibrary.org/obo/HP_0002949";"85.11";"false";"false"
"fusion of spine lumbar region";"Abnormal lumbar spine morphology";"http://purl.obolibrary.org/obo/HP_0100712";"55.32";"false";"false"
"fusion of spine cervicothoracic region";"Fused cervical vertebrae";"http://purl.obolibrary.org/obo/HP_0002949";"74.07";"false";"false"
"fusion of spine thoracic region";"Fused cervical vertebrae";"http://purl.obolibrary.org/obo/HP_0002949";"59.57";"false";"false"
"fusion of spine thoracolumbar region";"Thoracolumbar scoliosis";"http://purl.obolibrary.org/obo/HP_0002944";"59.65";"false";"false"
"fusion of spine lumbosacral region";"Posterior fusion of lumbosacral vertebrae";"http://purl.obolibrary.org/obo/HP_0005626";"54.55";"false";"false"
"fusion of spine sacral and sacrococcygeal region";"Dysplastic sacrum";"http://purl.obolibrary.org/obo/HP_0008455";"51.22";"false";"false"
"recurrent atlantoaxial dislocation with myelopathy";"Atlantoaxial dislocation";"http://purl.obolibrary.org/obo/HP_0003414";"66.67";"false";"false"
"other recurrent atlantoaxial dislocation";"Atlantoaxial dislocation";"http://purl.obolibrary.org/obo/HP_0003414";"83.72";"false";"false"
"rheumatoid noduleankle and foot";"Rheumatoid factor positive";"http://purl.obolibrary.org/obo/HP_0002923";"50.98";"false";"false"
"other recurrent vertebral dislocation cervicothoracic region";"Abnormality of the cervical spine";"http://purl.obolibrary.org/obo/HP_0003319";"57.58";"false";"false"
"other recurrent vertebral dislocation";"Recurrent patellar dislocation";"http://purl.obolibrary.org/obo/HP_0005001";"71.11";"false";"false"
"other recurrent vertebral dislocation cervical region";"Fused cervical vertebrae";"http://purl.obolibrary.org/obo/HP_0002949";"62.07";"false";"false"
"other recurrent vertebral dislocation thoracolumbar region";"Ovoid thoracolumbar vertebrae";"http://purl.obolibrary.org/obo/HP_0003309";"58.33";"false";"false"
"other recurrent vertebral dislocation thoracic region";"Recurrent shoulder dislocation";"http://purl.obolibrary.org/obo/HP_0031610";"57.63";"false";"false"
"other recurrent vertebral dislocation lumbar region";"Recurrent patellar dislocation";"http://purl.obolibrary.org/obo/HP_0005001";"57.63";"false";"false"
"other recurrent vertebral dislocation site";"Recurrent shoulder dislocation";"http://purl.obolibrary.org/obo/HP_0031610";"68";"false";"false"
"other recurrent vertebral dislocation lumbosacral region";"Posterior fusion of lumbosacral vertebrae";"http://purl.obolibrary.org/obo/HP_0005626";"56";"false";"false"
"other recurrent vertebral dislocation sacral and sacrococcygeal region";"Presacral teratoma";"http://purl.obolibrary.org/obo/HP_0009793";"43.56";"false";"false"
"other specified deforming dorsopathies";"Noncompaction cardiomyopathy";"http://purl.obolibrary.org/obo/HP_0012817";"50";"false";"false"
"torticollis";"Torticollis";"http://purl.obolibrary.org/obo/HP_0000473";"100";"false";"false"
"rheumatoid nodule vertebrae";"Rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0001370";"57.14";"false";"false"
"other specified inflammatory spondylopathies occipito-atlanto-axial region";"Inflammatory arteriopathy";"http://purl.obolibrary.org/obo/HP_0005291";"46.15";"false";"false"
"other specified inflammatory spondylopathies cervical region";"Inflammatory arteriopathy";"http://purl.obolibrary.org/obo/HP_0005291";"56";"false";"false"
"other specified inflammatory spondylopathies cervicothoracic region";"Inflammatory arteriopathy";"http://purl.obolibrary.org/obo/HP_0005291";"51.22";"false";"false"
"other specified inflammatory spondylopathies thoracic region";"Inflammatory myopathy";"http://purl.obolibrary.org/obo/HP_0009071";"53.52";"false";"false"
"other specified inflammatory spondylopathies thoracolumbar region";"Inflammatory arteriopathy";"http://purl.obolibrary.org/obo/HP_0005291";"51.22";"false";"false"
"other specified inflammatory spondylopathies sacral and sacrococcygeal region";"Inflammatory arteriopathy";"http://purl.obolibrary.org/obo/HP_0005291";"45.98";"false";"false"
"other specified inflammatory spondylopathies lumbar region";"Inflammatory arteriopathy";"http://purl.obolibrary.org/obo/HP_0005291";"56";"false";"false"
"other specified inflammatory spondylopathies lumbosacral region";"Inflammatory myopathy";"http://purl.obolibrary.org/obo/HP_0009071";"51.35";"false";"false"
"inflammatory spondylopathy";"Inflammatory myopathy";"http://purl.obolibrary.org/obo/HP_0009071";"77.55";"false";"false"
"other specified rheumatoid arthritis elbow";"Rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0001370";"74.07";"false";"false"
"other specified inflammatory spondylopathies multiple sites in spine";"Inflammatory myopathy";"http://purl.obolibrary.org/obo/HP_0009071";"52.63";"false";"false"
"inflammatory spondylopathy site";"Inflammatory myopathy";"http://purl.obolibrary.org/obo/HP_0009071";"70.37";"false";"false"
"inflammatory spondylopathy occipito-atlanto-axial region";"Inflammatory arteriopathy";"http://purl.obolibrary.org/obo/HP_0005291";"50.6";"false";"false"
"ankylosing spondylitis of cervical region";"Cervical spondylosis";"http://purl.obolibrary.org/obo/HP_0008480";"66.67";"false";"false"
"ankylosing spondylitis of cervicothoracic region";"Cervical spondylosis";"http://purl.obolibrary.org/obo/HP_0008480";"58.18";"false";"false"
"ankylosing spondylitis lumbar region";"Lumbar platyspondyly";"http://purl.obolibrary.org/obo/HP_0005787";"50.98";"false";"false"
"ankylosing spondylitis of thoracic region";"Thoracic platyspondyly";"http://purl.obolibrary.org/obo/HP_0004592";"50.98";"false";"false"
"ankylosing spondylitis of thoracolumbar region";"Thoracolumbar scoliosis";"http://purl.obolibrary.org/obo/HP_0002944";"56.67";"false";"false"
"ankylosing spondylitis sacral and sacrococcygeal region";"Dysplastic sacrum";"http://purl.obolibrary.org/obo/HP_0008455";"49.41";"false";"false"
"ankylosing spondylitis of lumbosacral region";"Lumbosacral hemangioma";"http://purl.obolibrary.org/obo/HP_0410275";"48.15";"false";"false"
"inflammatory polyarthropathy";"Inflammatory arteriopathy";"http://purl.obolibrary.org/obo/HP_0005291";"76.36";"false";"false"
"ankylosing spondylitis ofsites in spine";"Congenital stapes ankylosis";"http://purl.obolibrary.org/obo/HP_0007943";"50";"false";"false"
"other inflammatory spondylopathies";"Inflammatory myopathy";"http://purl.obolibrary.org/obo/HP_0009071";"77.55";"false";"false"
"spinal enthesopathy";"Atrophy of the spinal cord";"http://purl.obolibrary.org/obo/HP_0006827";"55";"false";"false"
"spinal enthesopathy site";"Spinal canal stenosis";"http://purl.obolibrary.org/obo/HP_0003416";"60";"false";"false"
