"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"superficial injury of left elbow initial encounter";"Limited elbow extension and supination";"http://purl.obolibrary.org/obo/HP_0005852";"44.78";"false";"false"
"superficial injury of right elbow sequela";"Superficial spreading melanoma";"http://purl.obolibrary.org/obo/HP_0012057";"44.44";"false";"false"
"superficial injury of left elbow";"Superficial thrombophlebitis";"http://purl.obolibrary.org/obo/HP_0002638";"47.06";"false";"false"
"superficial injury of left elbow subsequent encounter";"Limited elbow extension and supination";"http://purl.obolibrary.org/obo/HP_0005852";"40.58";"false";"false"
"superficial injury of left elbow sequela";"Superficial spreading melanoma";"http://purl.obolibrary.org/obo/HP_0012057";"45.16";"false";"false"
"superficial injury ofelbow";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"48.65";"false";"false"
"superficial injury ofelbow initial encounter";"Irregular articular surfaces of the elbow joints";"http://purl.obolibrary.org/obo/HP_0003945";"41.03";"false";"false"
"superficial injury ofelbow subsequent encounter";"Irregular articular surfaces of the elbow joints";"http://purl.obolibrary.org/obo/HP_0003945";"37.5";"false";"false"
"nondisplaced fracture avulsion of medial epicondyle of right humerus initial encounter for open fracture";"Solitary congenital hypertrophy of retinal pigment epithelium";"http://purl.obolibrary.org/obo/HP_0011528";"40.29";"false";"false"
"superficial injury ofelbow sequela";"Superficial spreading melanoma";"http://purl.obolibrary.org/obo/HP_0012057";"47.46";"false";"false"
"nondisplaced fracture avulsion of medial epicondyle ofhumerus subsequent encounter for fracture with delayed healing";"Transphyseal fracture of the distal humerus";"http://purl.obolibrary.org/obo/HP_0033262";"46.67";"false";"false"
"torus fracture of lower end of right humerus subsequent encounter for fracture with nonunion";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"52.53";"false";"false"
"superficial injury of right forearm initial encounter";"Abnormal superficial reflex";"http://purl.obolibrary.org/obo/HP_0031828";"43.48";"false";"false"
"superficial injury of forearm";"Abnormal superficial reflex";"http://purl.obolibrary.org/obo/HP_0031828";"57.14";"false";"false"
"superficial injury of right forearm";"Abnormal superficial reflex";"http://purl.obolibrary.org/obo/HP_0031828";"54.55";"false";"false"
"superficial injury of right forearm subsequent encounter";"Absent right superior vena cava";"http://purl.obolibrary.org/obo/HP_0011666";"45.57";"false";"false"
"superficial injury of right forearm sequela";"Superficial spreading melanoma";"http://purl.obolibrary.org/obo/HP_0012057";"49.23";"false";"false"
"superficial injury of left forearm";"Abnormal superficial reflex";"http://purl.obolibrary.org/obo/HP_0031828";"59.26";"false";"false"
"superficial injury of left forearm sequela";"Abnormal superficial reflex";"http://purl.obolibrary.org/obo/HP_0031828";"51.61";"false";"false"
"superficial injury of left forearm initial encounter";"Abnormal superficial reflex";"http://purl.obolibrary.org/obo/HP_0031828";"47.06";"false";"false"
"superficial injury of left forearm subsequent encounter";"Abnormal superficial reflex";"http://purl.obolibrary.org/obo/HP_0031828";"45.71";"false";"false"
"superficial injury offorearm subsequent encounter";"Premature ovarian insufficiency";"http://purl.obolibrary.org/obo/HP_0008209";"40";"false";"false"
"torus fracture of lower end of right humerus subsequent encounter for fracture with malunion";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"52.53";"false";"false"
"superficial injury offorearm";"Abnormal superficial reflex";"http://purl.obolibrary.org/obo/HP_0031828";"54.9";"false";"false"
"superficial injury offorearm initial encounter";"Corticotropin-releasing hormone deficient adrenal insufficiency";"http://purl.obolibrary.org/obo/HP_0011737";"45.45";"false";"false"
"open wound of elbow";"Cutaneous wound";"http://purl.obolibrary.org/obo/HP_0032674";"50";"false";"false"
"superficial injury offorearm sequela";"Superficial spreading melanoma";"http://purl.obolibrary.org/obo/HP_0012057";"52.46";"false";"false"
"open wound of elbow and forearm";"Elbow flexion contracture";"http://purl.obolibrary.org/obo/HP_0002987";"52.17";"false";"false"
"open wound of right elbow sequela";"Cutaneous wound";"http://purl.obolibrary.org/obo/HP_0032674";"38.1";"false";"false"
"open wound of right elbow";"Highly arched eyebrow";"http://purl.obolibrary.org/obo/HP_0002553";"47.62";"false";"false"
"open wound of right elbow initial encounter";"Hypoplasia of the capital femoral epiphysis";"http://purl.obolibrary.org/obo/HP_0003090";"38.46";"false";"false"
"open wound of right elbow subsequent encounter";"Club-shaped distal femur";"http://purl.obolibrary.org/obo/HP_0006384";"38.36";"false";"false"
"open wound of left elbow initial encounter";"Thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0001873";"44.44";"false";"false"
"torus fracture of lower end of right humerus sequela";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"51.35";"false";"false"
"open wound of left elbow";"Cubitus valgus";"http://purl.obolibrary.org/obo/HP_0002967";"48.78";"false";"false"
"open wound ofelbow initial encounter";"Bowel incontinence";"http://purl.obolibrary.org/obo/HP_0002607";"41.67";"false";"false"
"open wound of left elbow subsequent encounter";"Thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0001873";"40.54";"false";"false"
"open wound of left elbow sequela";"Cutaneous wound";"http://purl.obolibrary.org/obo/HP_0032674";"39.02";"false";"false"
"open wound ofelbow";"Cubitus valgus";"http://purl.obolibrary.org/obo/HP_0002967";"47.37";"false";"false"
"open wound ofelbow subsequent encounter";"Slanting of the palpebral fissure";"http://purl.obolibrary.org/obo/HP_0200006";"41.51";"false";"false"
"open wound ofelbow sequela";"Cutaneous wound";"http://purl.obolibrary.org/obo/HP_0032674";"42.11";"false";"false"
"laceration without foreign body of right elbow";"Decreased body weight";"http://purl.obolibrary.org/obo/HP_0004325";"50.91";"false";"false"
"laceration without foreign body of elbow";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"49.18";"false";"false"
"torus fracture of lower end of left humerus";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"60";"false";"false"
"laceration without foreign body of right elbow initial encounter";"Decreased body weight";"http://purl.obolibrary.org/obo/HP_0004325";"43.48";"false";"false"
"laceration without foreign body of right elbow sequela";"Decreased body weight";"http://purl.obolibrary.org/obo/HP_0004325";"44.44";"false";"false"
"laceration without foreign body of right elbow subsequent encounter";"Dextrocardia";"http://purl.obolibrary.org/obo/HP_0001651";"44.09";"false";"false"
"laceration without foreign body of left elbow";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"45.45";"false";"false"
"laceration without foreign body of left elbow initial encounter";"Distal humeral metaphyseal irregularity";"http://purl.obolibrary.org/obo/HP_0003951";"39.53";"false";"false"
"laceration without foreign body of left elbow subsequent encounter";"Elbow flexion contracture";"http://purl.obolibrary.org/obo/HP_0002987";"36";"false";"false"
"laceration without foreign body ofelbow initial encounter";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"41.56";"false";"false"
"laceration without foreign body of left elbow sequela";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"40.54";"false";"false"
"laceration without foreign body ofelbow";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"50.79";"false";"false"
"laceration without foreign body ofelbow subsequent encounter";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"40.51";"false";"false"
"torus fracture of lower end of left humerus initial encounter for closed fracture";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"55.91";"false";"false"
"laceration without foreign body ofelbow sequela";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"45.07";"false";"false"
"laceration with foreign body of right elbow initial encounter";"Tall stature";"http://purl.obolibrary.org/obo/HP_0000098";"48.28";"false";"false"
"laceration with foreign body of elbow";"Bilateral elbow dislocations";"http://purl.obolibrary.org/obo/HP_0005021";"47.83";"false";"false"
"laceration with foreign body of right elbow";"Decreased body weight";"http://purl.obolibrary.org/obo/HP_0004325";"55.32";"false";"false"
"laceration with foreign body of right elbow subsequent encounter";"Tall stature";"http://purl.obolibrary.org/obo/HP_0000098";"42.7";"false";"false"
"laceration with foreign body of right elbow sequela";"Decreased body weight";"http://purl.obolibrary.org/obo/HP_0004325";"47.27";"false";"false"
"laceration with foreign body of left elbow sequela";"Elbow flexion contracture";"http://purl.obolibrary.org/obo/HP_0002987";"41.46";"false";"false"
"laceration with foreign body of left elbow";"Elbow flexion contracture";"http://purl.obolibrary.org/obo/HP_0002987";"47.06";"false";"false"
"laceration with foreign body of left elbow initial encounter";"Increased anti-plant based food allergen IgE antibody level";"http://purl.obolibrary.org/obo/HP_0410228";"46";"false";"false"
"laceration with foreign body of left elbow subsequent encounter";"Tall stature";"http://purl.obolibrary.org/obo/HP_0000098";"40.91";"false";"false"
"torus fracture of lower end of left humerus subsequent encounter for fracture with routine healing";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"53.91";"false";"false"
"laceration with foreign body ofelbow";"Lateral femoral bowing";"http://purl.obolibrary.org/obo/HP_0005090";"51.16";"false";"false"
"laceration with foreign body ofelbow initial encounter";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"43.48";"false";"false"
"puncture wound without foreign body of elbow";"Flared elbow metaphyses";"http://purl.obolibrary.org/obo/HP_0003950";"42.25";"false";"false"
"laceration with foreign body ofelbow subsequent encounter";"Increased susceptibility to fractures";"http://purl.obolibrary.org/obo/HP_0002659";"36.36";"false";"false"
"laceration with foreign body ofelbow sequela";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"44.44";"false";"false"
"puncture wound without foreign body of right elbow subsequent encounter";"Double outlet right ventricle with subaortic ventricular septal defect without pulmonary stenosis";"http://purl.obolibrary.org/obo/HP_0011656";"38.41";"false";"false"
"puncture wound without foreign body of right elbow";"Decreased body weight";"http://purl.obolibrary.org/obo/HP_0004325";"43.37";"false";"false"
"puncture wound without foreign body of right elbow initial encounter";"Dextrocardia";"http://purl.obolibrary.org/obo/HP_0001651";"45.11";"false";"false"
"puncture wound without foreign body of right forearm sequela";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"40.86";"false";"false"
"puncture wound without foreign body of left forearm";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"45.24";"false";"false"
"puncture wound without foreign body of left forearm initial encounter";"Increased anti-nut food product IgE antibody level";"http://purl.obolibrary.org/obo/HP_0410230";"41.82";"false";"false"
"puncture wound without foreign body of left forearm subsequent encounter";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"40";"false";"false"
"torus fracture of lower end ofhumerus subsequent encounter for fracture with nonunion";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"52.63";"false";"false"
"puncture wound without foreign body offorearm subsequent encounter";"External ophthalmoplegia";"http://purl.obolibrary.org/obo/HP_0000544";"41.44";"false";"false"
"puncture wound without foreign body of left forearm sequela";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"45.71";"false";"false"
"puncture wound without foreign body offorearm";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"44.68";"false";"false"
"puncture wound without foreign body offorearm initial encounter";"Perioral hyperpigmentation";"http://purl.obolibrary.org/obo/HP_0010802";"40.91";"false";"false"
"puncture wound with foreign body of right forearm";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"49.35";"false";"false"
"puncture wound without foreign body offorearm sequela";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"47.06";"false";"false"
"puncture wound with foreign body of forearm";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"53.57";"false";"false"
"puncture wound with foreign body of right forearm initial encounter";"Failure to thrive secondary to recurrent infections";"http://purl.obolibrary.org/obo/HP_0008866";"43.01";"false";"false"
"puncture wound with foreign body of right forearm subsequent encounter";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"43.01";"false";"false"
"puncture wound with foreign body of right forearm sequela";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"44.9";"false";"false"
"torus fracture of lower end ofhumerus subsequent encounter for fracture with malunion";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"52.63";"false";"false"
"puncture wound with foreign body of left forearm";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"50";"false";"false"
"puncture wound with foreign body of left forearm initial encounter";"Increased anti-nut food product IgE antibody level";"http://purl.obolibrary.org/obo/HP_0410230";"43.14";"false";"false"
"puncture wound with foreign body of left elbow subsequent encounter";"Elbow flexion contracture";"http://purl.obolibrary.org/obo/HP_0002987";"40";"false";"false"
"puncture wound with foreign body of left elbow sequela";"Delayed elbow epiphyseal ossification";"http://purl.obolibrary.org/obo/HP_0003947";"46.15";"false";"false"
"puncture wound with foreign body ofelbow";"Delayed elbow epiphyseal ossification";"http://purl.obolibrary.org/obo/HP_0003947";"41.79";"false";"false"
"puncture wound with foreign body ofelbow initial encounter";"Elbow flexion contracture";"http://purl.obolibrary.org/obo/HP_0002987";"40.86";"false";"false"
"puncture wound with foreign body ofelbow subsequent encounter";"Irregular epiphyses of the elbow";"http://purl.obolibrary.org/obo/HP_0003948";"37.04";"false";"false"
"puncture wound with foreign body ofelbow sequela";"Flared elbow metaphyses";"http://purl.obolibrary.org/obo/HP_0003950";"38.36";"false";"false"
"torus fracture of lower end of left humerus subsequent encounter for fracture with malunion";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"53.06";"false";"false"
"open bite of elbow";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"76.92";"false";"false"
"open bite right elbow";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"62.5";"false";"false"
"open bite right elbow initial encounter";"History of recent insect bite";"http://purl.obolibrary.org/obo/HP_0020139";"44.44";"false";"false"
"open bite right elbow subsequent encounter";"Aplasia/Hypoplasia of the distal phalanx of the hallux";"http://purl.obolibrary.org/obo/HP_0010076";"41.98";"false";"false"
"open bite right elbow sequela";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"50";"false";"false"
"open bite left elbow";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"64.52";"false";"false"
"open bite left elbow initial encounter";"Patchy sclerosis of the distal phalanx of the 5th toe";"http://purl.obolibrary.org/obo/HP_0100469";"43.18";"false";"false"
"open bite left elbow subsequent encounter";"Limited elbow flexion/extension";"http://purl.obolibrary.org/obo/HP_0005060";"43.75";"false";"false"
"open bite left elbow sequela";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"51.28";"false";"false"
"open biteelbow";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"72";"false";"false"
"open biteelbow sequela";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"54.55";"false";"false"
"torus fracture of lower end of left humerus sequela";"Fractured lower limb segment";"http://purl.obolibrary.org/obo/HP_0041117";"57.14";"false";"false"
"open biteelbow initial encounter";"Bowel incontinence";"http://purl.obolibrary.org/obo/HP_0002607";"50";"false";"false"
"open biteelbow subsequent encounter";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"43.9";"false";"false"
"open wound of right forearm subsequent encounter";"Absent forearm";"http://purl.obolibrary.org/obo/HP_0005632";"46.43";"false";"false"
"open wound of forearm";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"58.82";"false";"false"
"open wound of right forearm";"Absent forearm";"http://purl.obolibrary.org/obo/HP_0005632";"50";"false";"false"
"open wound of right forearm initial encounter";"Congenital stationary night blindness with normal fundus";"http://purl.obolibrary.org/obo/HP_0030638";"47.62";"false";"false"
"open wound of left forearm";"Absent forearm";"http://purl.obolibrary.org/obo/HP_0005632";"51.28";"false";"false"
"open wound of right forearm sequela";"Absent forearm";"http://purl.obolibrary.org/obo/HP_0005632";"45.83";"false";"false"
"open wound of left forearm initial encounter";"Abnormal left ventricular function";"http://purl.obolibrary.org/obo/HP_0005162";"45.07";"false";"false"
"nondisplaced fracture avulsion of medial epicondyle ofhumerus subsequent encounter for fracture with nonunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"46.4";"false";"false"
"open wound of left forearm sequela";"Absent forearm";"http://purl.obolibrary.org/obo/HP_0005632";"46.81";"false";"false"
"torus fracture of lower end ofhumerus";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"59.57";"false";"false"
"open wound of left forearm subsequent encounter";"Absent forearm";"http://purl.obolibrary.org/obo/HP_0005632";"47.27";"false";"false"
"open wound offorearm subsequent encounter";"Aplasia/hypoplasia involving forearm bones";"http://purl.obolibrary.org/obo/HP_0006503";"42.86";"false";"false"
"open wound offorearm";"Forearm undergrowth";"http://purl.obolibrary.org/obo/HP_0009821";"48.65";"false";"false"
"open wound offorearm initial encounter";"Perioral hyperpigmentation";"http://purl.obolibrary.org/obo/HP_0010802";"43.75";"false";"false"
"laceration without foreign body of right forearm";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"47.83";"false";"false"
"open wound offorearm sequela";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"42.5";"false";"false"
"laceration without foreign body of forearm";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"50.79";"false";"false"
"torus fracture of lower end ofhumerus initial encounter for closed fracture";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"55.56";"false";"false"
"laceration without foreign body of right forearm initial encounter";"Dextrocardia";"http://purl.obolibrary.org/obo/HP_0001651";"45.67";"false";"false"
"laceration without foreign body of right forearm subsequent encounter";"Dextrocardia";"http://purl.obolibrary.org/obo/HP_0001651";"44.96";"false";"false"
"laceration without foreign body of right forearm sequela";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"44";"false";"false"
"laceration without foreign body of left forearm";"Sclerotic foci in forearm bones";"http://purl.obolibrary.org/obo/HP_0003966";"48.48";"false";"false"
"laceration without foreign body of left forearm initial encounter";"Sclerotic forearm bones";"http://purl.obolibrary.org/obo/HP_0003967";"44.04";"false";"false"
"laceration without foreign body offorearm";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"52.31";"false";"false"
"laceration without foreign body of left forearm subsequent encounter";"Forearm undergrowth";"http://purl.obolibrary.org/obo/HP_0009821";"41.76";"false";"false"
"laceration without foreign body of left forearm sequela";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"47.42";"false";"false"
"laceration without foreign body offorearm subsequent encounter";"Absent radius";"http://purl.obolibrary.org/obo/HP_0003974";"46.3";"false";"false"
"laceration without foreign body offorearm initial encounter";"Absent radius";"http://purl.obolibrary.org/obo/HP_0003974";"45.16";"false";"false"
"laceration without foreign body offorearm sequela";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"51.06";"false";"false"
"laceration with foreign body of forearm";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"54.17";"false";"false"
"torus fracture of lower end ofhumerus subsequent encounter for fracture with routine healing";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"53.57";"false";"false"
"laceration with foreign body of right forearm";"Sclerotic foci in forearm bones";"http://purl.obolibrary.org/obo/HP_0003966";"50.85";"false";"false"
"laceration with foreign body of right forearm sequela";"Sclerotic foci in forearm bones";"http://purl.obolibrary.org/obo/HP_0003966";"47.76";"false";"false"
"laceration with foreign body of right forearm initial encounter";"Tall stature";"http://purl.obolibrary.org/obo/HP_0000098";"47.19";"false";"false"
"laceration with foreign body of right forearm subsequent encounter";"Absent forearm bone";"http://purl.obolibrary.org/obo/HP_0003953";"44.44";"false";"false"
"laceration with foreign body of left forearm";"Sclerotic foci in forearm bones";"http://purl.obolibrary.org/obo/HP_0003966";"55.17";"false";"false"
"laceration with foreign body of left forearm initial encounter";"Sclerotic forearm bones";"http://purl.obolibrary.org/obo/HP_0003967";"47.52";"false";"false"
"laceration with foreign body of left forearm subsequent encounter";"Sclerotic foci in forearm bones";"http://purl.obolibrary.org/obo/HP_0003966";"45.95";"false";"false"
"laceration with foreign body of left forearm sequela";"Sclerotic foci in forearm bones";"http://purl.obolibrary.org/obo/HP_0003966";"51.52";"false";"false"
"laceration with foreign body offorearm";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"49.23";"false";"false"
"laceration with foreign body offorearm initial encounter";"Absent radius";"http://purl.obolibrary.org/obo/HP_0003974";"47.06";"false";"false"
"laceration with foreign body offorearm sequela";"Radial bowing";"http://purl.obolibrary.org/obo/HP_0002986";"46.15";"false";"false"
"torus fracture of lower end ofhumerus subsequent encounter for fracture with delayed healing";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"53.61";"false";"false"
"laceration with foreign body offorearm subsequent encounter";"Absent forearm bone";"http://purl.obolibrary.org/obo/HP_0003953";"46.15";"false";"false"
"puncture wound without foreign body of forearm";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"48.1";"false";"false"
"puncture wound without foreign body of right forearm";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"44.71";"false";"false"
"puncture wound without foreign body of right forearm initial encounter";"Dextrocardia";"http://purl.obolibrary.org/obo/HP_0001651";"45.93";"false";"false"
"puncture wound without foreign body of right forearm subsequent encounter";"Dextrocardia";"http://purl.obolibrary.org/obo/HP_0001651";"45.26";"false";"false"
"fracture of upper end ofulna initial encounter for open fracture type i or ii";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"46.94";"false";"false"
"other displaced fracture of lower end of right humerus subsequent encounter for fracture with routine healing";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"49.52";"false";"false"
"fracture of upper end ofulna initial encounter for open fracture type iiia iiib or iiic";"Fractured tibia";"http://purl.obolibrary.org/obo/HP_0041143";"44";"false";"false"
"fracture of upper end ofulna subsequent encounter for open fracture type i or ii with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"48.53";"false";"false"
"fracture of upper end ofulna subsequent encounter for closed fracture with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"49.61";"false";"false"
"fracture of upper end ofulna subsequent encounter for open fracture type iiia iiib or iiic with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"44.59";"false";"false"
"fracture of upper end ofulna subsequent encounter for open fracture type iiia iiib or iiic with delayed healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"42.76";"false";"false"
"fracture of upper end ofulna subsequent encounter for closed fracture with delayed healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"49.09";"false";"false"
"fracture of upper end ofulna subsequent encounter for open fracture type i or ii with delayed healing";"Delayed fracture healing";"http://purl.obolibrary.org/obo/HP_0032537";"41.3";"false";"false"
"fracture of upper end ofulna subsequent encounter for open fracture type iiia iiib or iiic with nonunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"40.32";"false";"false"
"fracture of upper end ofulna subsequent encounter for closed fracture with nonunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"47.62";"false";"false"
"fracture of upper end ofulna subsequent encounter for open fracture type i or ii with nonunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"44.64";"false";"false"
"fracture of upper end ofulna subsequent encounter for closed fracture with malunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"49.52";"false";"false"
"other displaced fracture of lower end of right humerus subsequent encounter for fracture with delayed healing";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"50";"false";"false"
"puncture wound with foreign body offorearm initial encounter";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"43.68";"false";"false"
"puncture wound with foreign body of left forearm subsequent encounter";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"43.48";"false";"false"
"puncture wound with foreign body of left forearm sequela";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"45.36";"false";"false"
"puncture wound with foreign body offorearm";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"49.32";"false";"false"
"puncture wound with foreign body offorearm subsequent encounter";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"42.7";"false";"false"
"puncture wound with foreign body offorearm sequela";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"44.68";"false";"false"
"open bite of forearm";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"71.43";"false";"false"
"open bite of right forearm";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"58.82";"false";"false"
"torus fracture of lower end ofhumerus sequela";"Fractured humerus";"http://purl.obolibrary.org/obo/HP_0041055";"51.43";"false";"false"
"open bite of right forearm sequela";"Forearm undergrowth";"http://purl.obolibrary.org/obo/HP_0009821";"50";"false";"false"
"open bite of right forearm initial encounter";"History of recent insect bite";"http://purl.obolibrary.org/obo/HP_0020139";"49.23";"false";"false"
"open bite of right forearm subsequent encounter";"Aplasia involving forearm bones";"http://purl.obolibrary.org/obo/HP_0009822";"50";"false";"false"
"open bite of left forearm subsequent encounter";"Aplasia involving forearm bones";"http://purl.obolibrary.org/obo/HP_0009822";"50.85";"false";"false"
"open bite of left forearm";"Open bite";"http://purl.obolibrary.org/obo/HP_0010807";"60.61";"false";"false"
"open bite of left forearm initial encounter";"Ivory epiphysis of the distal phalanx of the 5th finger";"http://purl.obolibrary.org/obo/HP_0004223";"48.42";"false";"false"
