"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"acute appendicitis with localized peritonitis and gangrene without perforation";"Focal aware autonomic seizure";"http://purl.obolibrary.org/obo/HP_0032740";"47.83";"false";"false"
"acute appendicitis with perforation and localized peritonitis without abscess";"Peritoneal abscess";"http://purl.obolibrary.org/obo/HP_0100592";"49.23";"false";"false"
"other acute appendicitis without perforation with gangrene";"Open mouth";"http://purl.obolibrary.org/obo/HP_0000194";"43.75";"false";"false"
"other andacute appendicitis";"Limb ataxia";"http://purl.obolibrary.org/obo/HP_0002070";"45.71";"false";"false"
"other acute appendicitis";"Acute";"http://purl.obolibrary.org/obo/HP_0011009";"58.82";"false";"false"
"other acute appendicitis without perforation or gangrene";"Open mouth";"http://purl.obolibrary.org/obo/HP_0000194";"43.75";"false";"false"
"disorder of vestibular function left ear";"Vestibular dysfunction";"http://purl.obolibrary.org/obo/HP_0001751";"73.02";"false";"false"
"other appendicitis";"Caudal appendage";"http://purl.obolibrary.org/obo/HP_0002825";"52.17";"false";"false"
"appendicitis";"Caudal appendage";"http://purl.obolibrary.org/obo/HP_0002825";"52.17";"false";"false"
"other diseases of appendix";"Intervertebral disc degeneration";"http://purl.obolibrary.org/obo/HP_0008419";"52.94";"false";"false"
"hyperplasia of appendix";"Adrenal hyperplasia";"http://purl.obolibrary.org/obo/HP_0008221";"71.79";"false";"false"
"appendicular concretions";"Appendicular hypotonia";"http://purl.obolibrary.org/obo/HP_0012389";"63.64";"false";"false"
"disease of appendix";"Intervertebral disc degeneration";"http://purl.obolibrary.org/obo/HP_0008419";"52.94";"false";"false"
"diverticulum of appendix";"Renal diverticulum";"http://purl.obolibrary.org/obo/HP_0100877";"68.29";"false";"false"
"fistula of appendix";"Torsion of appendix of testis";"http://purl.obolibrary.org/obo/HP_0033180";"50";"false";"false"
"other specified diseases of appendix";"Decreased circulating level of specific antibody";"http://purl.obolibrary.org/obo/HP_0012475";"48.15";"false";"false"
"bilateral inguinal hernia with obstruction without gangrene not specified as recurrent";"Triangular shaped distal phalanx of the 4th finger";"http://purl.obolibrary.org/obo/HP_0009306";"45.28";"false";"false"
"disorder of vestibular function bilateral";"Bilateral vestibular Schwannoma";"http://purl.obolibrary.org/obo/HP_0009589";"58.46";"false";"false"
"inguinal hernia";"Inguinal hernia";"http://purl.obolibrary.org/obo/HP_0000023";"100";"false";"false"
"bilateral inguinal hernia with obstruction without gangrene";"Bilateral choanal atresia";"http://purl.obolibrary.org/obo/HP_0004502";"48.28";"false";"false"
"bilateral inguinal hernia with gangrene not specified as recurrent";"Inguinal hernia";"http://purl.obolibrary.org/obo/HP_0000023";"47.46";"false";"false"
"bilateral inguinal hernia with obstruction without gangrene recurrent";"Bilateral choanal atresia";"http://purl.obolibrary.org/obo/HP_0004502";"49.15";"false";"false"
"bilateral inguinal hernia with gangrene";"Inguinal hernia";"http://purl.obolibrary.org/obo/HP_0000023";"63.64";"false";"false"
"acute mastoiditis without complications left ear";"Myoclonic status epilepticus without coma";"http://purl.obolibrary.org/obo/HP_0032668";"47.37";"false";"false"
"bilateral inguinal hernia with gangrene recurrent";"Inguinal hernia";"http://purl.obolibrary.org/obo/HP_0000023";"54.9";"false";"false"
"bilateral inguinal hernia without obstruction or gangrene";"Bilateral choanal atresia";"http://purl.obolibrary.org/obo/HP_0004502";"48.28";"false";"false"
"bilateral inguinal hernia without obstruction or gangrene not specified as recurrent";"Triangular shaped distal phalanx of the 4th finger";"http://purl.obolibrary.org/obo/HP_0009306";"45.28";"false";"false"
"bilateral inguinal hernia without obstruction or gangrene recurrent";"Bilateral choanal atresia";"http://purl.obolibrary.org/obo/HP_0004502";"49.15";"false";"false"
"intrinsic cartilagenous obstruction of eustachian tube bilateral";"Blocked Eustachian tube";"http://purl.obolibrary.org/obo/HP_0040269";"64.94";"false";"false"
"vertiginous syndromes in diseases classified elsewhere";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"42.86";"false";"false"
"unilateral inguinal hernia with obstruction without gangrene";"Inguinal hernia";"http://purl.obolibrary.org/obo/HP_0000023";"45.16";"false";"false"
"unilateral inguinal hernia with obstruction without gangrene not specified as recurrent";"Triangular shaped distal phalanx of the 4th finger";"http://purl.obolibrary.org/obo/HP_0009306";"42.99";"false";"false"
"unilateral inguinal hernia with obstruction without gangrene recurrent";"Incisional hernia";"http://purl.obolibrary.org/obo/HP_0004872";"45.16";"false";"false"
"unilateral inguinal hernia with gangrene recurrent";"Inguinal hernia";"http://purl.obolibrary.org/obo/HP_0000023";"53.85";"false";"false"
"unilateral inguinal hernia with gangrene";"Inguinal hernia";"http://purl.obolibrary.org/obo/HP_0000023";"62.22";"false";"false"
"unilateral inguinal hernia with gangrene not specified as recurrent";"Incisional hernia";"http://purl.obolibrary.org/obo/HP_0004872";"52.38";"false";"false"
"unilateral inguinal hernia without obstruction or gangrene";"Inguinal hernia";"http://purl.obolibrary.org/obo/HP_0000023";"45.16";"false";"false"
"unilateral inguinal hernia without obstruction or gangrene not specified as recurrent";"Triangular shaped distal phalanx of the 4th finger";"http://purl.obolibrary.org/obo/HP_0009306";"42.99";"false";"false"
"unilateral inguinal hernia without obstruction or gangrene recurrent";"Incisional hernia";"http://purl.obolibrary.org/obo/HP_0004872";"45.16";"false";"false"
"femoral hernia";"Femoral hernia";"http://purl.obolibrary.org/obo/HP_0100541";"100";"false";"false"
"vertiginous syndromes in diseases classified elsewhere right ear";"Hypoplastic right heart";"http://purl.obolibrary.org/obo/HP_0010954";"48.78";"false";"false"
"bilateral femoral hernia with obstruction without gangrene";"Bilateral choanal atresia";"http://purl.obolibrary.org/obo/HP_0004502";"51.16";"false";"false"
"bilateral femoral hernia with obstruction without gangrene not specified as recurrent";"Status epilepticus";"http://purl.obolibrary.org/obo/HP_0002133";"43.48";"false";"false"
"bilateral femoral hernia with obstruction without gangrene recurrent";"Bilateral choanal atresia";"http://purl.obolibrary.org/obo/HP_0004502";"51.28";"false";"false"
"bilateral femoral hernia with gangrene";"Bilateral basal ganglia lesions";"http://purl.obolibrary.org/obo/HP_0007146";"51.72";"false";"false"
"bilateral femoral hernia with gangrene not specified as recurrent";"Recurrent oral herpes";"http://purl.obolibrary.org/obo/HP_0410028";"46.91";"false";"false"
"vertiginous syndromes in diseases classified elsewhere left ear";"Atherosclerosis";"http://purl.obolibrary.org/obo/HP_0002621";"43.68";"false";"false"
"bilateral femoral hernia with gangrene recurrent";"Femoral hernia";"http://purl.obolibrary.org/obo/HP_0100541";"53.06";"false";"false"
"bilateral femoral hernia without obstruction or gangrene";"Bilateral choanal atresia";"http://purl.obolibrary.org/obo/HP_0004502";"51.16";"false";"false"
"bilateral femoral hernia without obstruction or gangrene not specified as recurrent";"Status epilepticus";"http://purl.obolibrary.org/obo/HP_0002133";"43.48";"false";"false"
"bilateral femoral hernia without obstruction or gangrene recurrent";"Bilateral choanal atresia";"http://purl.obolibrary.org/obo/HP_0004502";"51.28";"false";"false"
"unilateral femoral hernia with obstruction without gangrene";"Nodular-centrilobular without tree-in-bud pattern on pulmonary HRCT";"http://purl.obolibrary.org/obo/HP_0032972";"45.87";"false";"false"
"unilateral femoral hernia with obstruction without gangrene not specified as recurrent";"Recurrent upper and lower respiratory tract infections";"http://purl.obolibrary.org/obo/HP_0200117";"45.28";"false";"false"
"unilateral femoral hernia with obstruction without gangrene recurrent";"Nodular-centrilobular without tree-in-bud pattern on pulmonary HRCT";"http://purl.obolibrary.org/obo/HP_0032972";"43.1";"false";"false"
"ulcerative chronic rectosigmoiditis without complications";"Chronic CSF lymphocytosis";"http://purl.obolibrary.org/obo/HP_0009704";"46.34";"false";"false"
"ulcerative chronic rectosigmoiditis with complications";"Chronic CSF lymphocytosis";"http://purl.obolibrary.org/obo/HP_0009704";"48.65";"false";"false"
"ulcerative chronic rectosigmoiditis with rectal bleeding";"Hematochezia";"http://purl.obolibrary.org/obo/HP_0002573";"49.06";"false";"false"
"ulcerative chronic rectosigmoiditis with intestinal obstruction";"Gastrointestinal obstruction";"http://purl.obolibrary.org/obo/HP_0004796";"55.07";"false";"false"
"ulcerative chronic rectosigmoiditis with fistula";"Rectourethral fistula";"http://purl.obolibrary.org/obo/HP_0025407";"54.55";"false";"false"
"labyrinthine fistula right ear";"Aplasia of the inner ear";"http://purl.obolibrary.org/obo/HP_0011372";"56.72";"false";"false"
"ulcerative chronic rectosigmoiditis with abscess";"Rectal abscess";"http://purl.obolibrary.org/obo/HP_0005224";"48";"false";"false"
"ulcerative chronic rectosigmoiditis with other complication";"Chronic CSF lymphocytosis";"http://purl.obolibrary.org/obo/HP_0009704";"48.65";"false";"false"
"ulcerative chronic rectosigmoiditis withcomplications";"Recurrent corneal erosions";"http://purl.obolibrary.org/obo/HP_0000495";"41.38";"false";"false"
"inflammatory polyps of colon";"Inflammatory cap polyp";"http://purl.obolibrary.org/obo/HP_0025198";"83.33";"false";"false"
"inflammatory polyps of colon without complications";"Inflammatory cap polyp";"http://purl.obolibrary.org/obo/HP_0025198";"62.5";"false";"false"
"inflammatory polyps of colon with complications";"Inflammatory cap polyp";"http://purl.obolibrary.org/obo/HP_0025198";"71.43";"false";"false"
"inflammatory polyps of colon with abscess";"Inflammatory cap polyp";"http://purl.obolibrary.org/obo/HP_0025198";"71.43";"false";"false"
"inflammatory polyps of colon with rectal bleeding";"Inflammatory cap polyp";"http://purl.obolibrary.org/obo/HP_0025198";"65.57";"false";"false"
"inflammatory polyps of colon with intestinal obstruction";"Inflammatory cap polyp";"http://purl.obolibrary.org/obo/HP_0025198";"60.61";"false";"false"
"inflammatory polyps of colon with fistula";"Inflammatory cap polyp";"http://purl.obolibrary.org/obo/HP_0025198";"71.43";"false";"false"
"left sided colitis without complications";"Bilateral cleft lip";"http://purl.obolibrary.org/obo/HP_0100336";"50";"false";"false"
"inflammatory polyps of colon with other complication";"Inflammatory cap polyp";"http://purl.obolibrary.org/obo/HP_0025198";"71.43";"false";"false"
"inflammatory polyps of colon withcomplications";"Inflammatory cap polyp";"http://purl.obolibrary.org/obo/HP_0025198";"68.97";"false";"false"
"left sided colitis";"Bilateral cleft lip";"http://purl.obolibrary.org/obo/HP_0100336";"75";"false";"false"
"diaphragmatic hernia without obstruction or gangrene";"Congenital diaphragmatic hernia";"http://purl.obolibrary.org/obo/HP_0000776";"63.89";"false";"false"
"other abdominal hernia";"Hernia of the abdominal wall";"http://purl.obolibrary.org/obo/HP_0004299";"85.71";"false";"false"
"diaphragmatic hernia";"Congenital diaphragmatic hernia";"http://purl.obolibrary.org/obo/HP_0000776";"100";"false";"false"
"diaphragmatic hernia with obstruction without gangrene";"Congenital diaphragmatic hernia";"http://purl.obolibrary.org/obo/HP_0000776";"63.89";"false";"false"
"diaphragmatic hernia with gangrene";"Congenital diaphragmatic hernia";"http://purl.obolibrary.org/obo/HP_0000776";"82.61";"false";"false"
"other specified abdominal hernia without obstruction or gangrene";"Incisional hernia";"http://purl.obolibrary.org/obo/HP_0004872";"48.57";"false";"false"
"other diseases of inner ear";"Acne inversa";"http://purl.obolibrary.org/obo/HP_0040154";"54.55";"false";"false"
"other specified abdominal hernia with obstruction without gangrene";"Incisional hernia";"http://purl.obolibrary.org/obo/HP_0004872";"48.57";"false";"false"
"other specified abdominal hernia with gangrene";"Incisional hernia";"http://purl.obolibrary.org/obo/HP_0004872";"64.15";"false";"false"
"abdominal hernia without obstruction or gangrene";"Hernia of the abdominal wall";"http://purl.obolibrary.org/obo/HP_0004299";"53.33";"false";"false"
"crohns disease regional enteritis";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"66.67";"false";"false"
"abdominal hernia";"Hernia of the abdominal wall";"http://purl.obolibrary.org/obo/HP_0004299";"85.71";"false";"false"
"abdominal hernia with obstruction without gangrene";"Hernia of the abdominal wall";"http://purl.obolibrary.org/obo/HP_0004299";"53.33";"false";"false"
"abdominal hernia with gangrene";"Incisional hernia";"http://purl.obolibrary.org/obo/HP_0004872";"71.11";"false";"false"
"crohns disease of small intestine";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"63.41";"false";"false"
"crohns disease of small intestine without complications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"56.79";"false";"false"
"crohns disease of small intestine with complications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"57.53";"false";"false"
"crohns disease of small intestine with rectal bleeding";"Small intestinal bleeding";"http://purl.obolibrary.org/obo/HP_0012849";"67.74";"false";"false"
"crohns disease of small intestine with intestinal obstruction";"Intestinal obstruction";"http://purl.obolibrary.org/obo/HP_0005214";"66.67";"false";"false"
"labyrinthitis";"Aplasia of the inner ear";"http://purl.obolibrary.org/obo/HP_0011372";"71.43";"false";"false"
"crohns disease of small intestine with fistula";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"53.06";"false";"false"
"crohns disease of small intestine with abscess";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"53.06";"false";"false"
"crohns disease of large intestine";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"65";"false";"false"
"crohns disease of small intestine with other complication";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"57.53";"false";"false"
"crohns disease of small intestine withcomplications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"53.33";"false";"false"
"crohns disease of large intestine without complications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"55";"false";"false"
"crohns disease of large intestine with complications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"55.56";"false";"false"
"crohns disease of large intestine with fistula";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"54.17";"false";"false"
"crohns disease of large intestine with rectal bleeding";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"49.06";"false";"false"
"crohns disease of large intestine with intestinal obstruction";"Intestinal obstruction";"http://purl.obolibrary.org/obo/HP_0005214";"70";"false";"false"
"labyrinthitis right ear";"Aplasia of the inner ear";"http://purl.obolibrary.org/obo/HP_0011372";"54.55";"false";"false"
"crohns disease of large intestine with abscess";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"54.17";"false";"false"
"crohns disease of large intestine withcomplications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"52";"false";"false"
"crohns disease of large intestine with other complication";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"55.56";"false";"false"
"crohns disease of both small and large intestine";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"56.52";"false";"false"
"crohns disease of both small and large intestine without complications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"53.49";"false";"false"
"crohns disease of both small and large intestine with complications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"53.85";"false";"false"
"crohns disease of both small and large intestine with rectal bleeding";"Decreased small intestinal mucosa lactase level";"http://purl.obolibrary.org/obo/HP_0025130";"62.92";"false";"false"
"crohns disease of both small and large intestine with intestinal obstruction";"Intestinal obstruction";"http://purl.obolibrary.org/obo/HP_0005214";"65.12";"false";"false"
"crohns disease of both small and large intestine with other complication";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"53.85";"false";"false"
"crohns disease of both small and large intestine with fistula";"Intestinal fistula";"http://purl.obolibrary.org/obo/HP_0100819";"58.62";"false";"false"
"crohns disease of both small and large intestine with abscess";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"48.15";"false";"false"
"labyrinthitis left ear";"Aplasia of the inner ear";"http://purl.obolibrary.org/obo/HP_0011372";"55.56";"false";"false"
"crohns diseasewithout complications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"57.14";"false";"false"
"crohns disease of both small and large intestine withcomplications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"50";"false";"false"
"crohns disease";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"100";"false";"false"
"crohns diseasewith intestinal obstruction";"Gastrointestinal obstruction";"http://purl.obolibrary.org/obo/HP_0004796";"63.33";"false";"false"
"crohns diseasewith complications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"61.54";"false";"false"
"crohns diseasewith rectal bleeding";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"54.55";"false";"false"
"crohns diseasewith fistula";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"61.54";"false";"false"
"crohns diseasewith abscess";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"66.67";"false";"false"
"ulcerative colitis";"Ulcerative colitis";"http://purl.obolibrary.org/obo/HP_0100279";"100";"false";"false"
"crohns diseasewith other complication";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"61.54";"false";"false"
"labyrinthitis bilateral";"Bilateral";"http://purl.obolibrary.org/obo/HP_0012832";"61.54";"false";"false"
"crohns diseasewithcomplications";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"66.67";"false";"false"
"ulcerative chronic pancolitis";"Pancolitis";"http://purl.obolibrary.org/obo/HP_0033256";"50";"false";"false"
"ulcerative chronic pancolitis without complications";"Chronic colitis";"http://purl.obolibrary.org/obo/HP_0100281";"50";"false";"false"
"ulcerative chronic pancolitis with complications";"Chronic colitis";"http://purl.obolibrary.org/obo/HP_0100281";"54.55";"false";"false"
"ulcerative chronic pancolitis with fistula";"Coronary cameral fistula";"http://purl.obolibrary.org/obo/HP_0031560";"53.85";"false";"false"
"ulcerative chronic pancolitis with rectal bleeding";"Hematochezia";"http://purl.obolibrary.org/obo/HP_0002573";"55.32";"false";"false"
"ulcerative chronic pancolitis with intestinal obstruction";"Intestinal obstruction";"http://purl.obolibrary.org/obo/HP_0005214";"63.16";"false";"false"
"ulcerative chronic pancolitis with abscess";"Pancreatic abscess";"http://purl.obolibrary.org/obo/HP_0025079";"53.33";"false";"false"
"ulcerative chronic pancolitis with other complication";"Chronic colitis";"http://purl.obolibrary.org/obo/HP_0100281";"54.55";"false";"false"
"acute mastoiditis without complications bilateral";"Bilateral vestibular Schwannoma";"http://purl.obolibrary.org/obo/HP_0009589";"53.33";"false";"false"
"labyrinthitisear";"Aplasia of the inner ear";"http://purl.obolibrary.org/obo/HP_0011372";"54.05";"false";"false"
"ulcerative chronic pancolitis withcomplications";"Chronic pancreatitis";"http://purl.obolibrary.org/obo/HP_0006280";"50";"false";"false"
"ulcerative chronic proctitis";"Peptic ulcer";"http://purl.obolibrary.org/obo/HP_0004398";"55.56";"false";"false"
"ulcerative chronic proctitis without complications";"Chronic colitis";"http://purl.obolibrary.org/obo/HP_0100281";"51.85";"false";"false"
"ulcerative chronic proctitis with complications";"Chronic colitis";"http://purl.obolibrary.org/obo/HP_0100281";"60.87";"false";"false"
"ulcerative chronic proctitis with fistula";"Carotid cavernous fistula";"http://purl.obolibrary.org/obo/HP_0031157";"51.85";"false";"false"
"ulcerative chronic proctitis with rectal bleeding";"Hematochezia";"http://purl.obolibrary.org/obo/HP_0002573";"53.06";"false";"false"
"ulcerative chronic proctitis with intestinal obstruction";"Functional intestinal obstruction";"http://purl.obolibrary.org/obo/HP_0005249";"61.76";"false";"false"
"ulcerative chronic proctitis with other complication";"Chronic colitis";"http://purl.obolibrary.org/obo/HP_0100281";"60.87";"false";"false"
"ulcerative chronic proctitis with abscess";"Unifocal splenic abscess";"http://purl.obolibrary.org/obo/HP_0025061";"51.72";"false";"false"
"ulcerative chronic rectosigmoiditis";"Chronic acidosis";"http://purl.obolibrary.org/obo/HP_0012468";"51.16";"false";"false"
"ulcerative chronic proctitis withcomplications";"Ulcerative colitis";"http://purl.obolibrary.org/obo/HP_0100279";"47.83";"false";"false"
"labyrinthine fistula";"Aplasia of the inner ear";"http://purl.obolibrary.org/obo/HP_0011372";"70";"false";"false"
"other vascular disorders of intestine";"Increased retinal vascularity";"http://purl.obolibrary.org/obo/HP_0007986";"58.33";"false";"false"
"vascular disorder of intestine";"Increased retinal vascularity";"http://purl.obolibrary.org/obo/HP_0007986";"58.33";"false";"false"
"paralytic ileus and intestinal obstruction without hernia";"Intestinal pseudo-obstruction";"http://purl.obolibrary.org/obo/HP_0004389";"56.34";"false";"false"
"other impaction of intestine";"Multiple impacted teeth";"http://purl.obolibrary.org/obo/HP_0001571";"55.17";"false";"false"
"paralytic ileus";"Paralytic ileus";"http://purl.obolibrary.org/obo/HP_0002590";"100";"false";"false"
"intussusception";"Intussusception";"http://purl.obolibrary.org/obo/HP_0002576";"100";"false";"false"
"volvulus";"Volvulus";"http://purl.obolibrary.org/obo/HP_0002580";"100";"false";"false"
