"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"osteochondritis dissecanship";"Osteochondritis Dissecans";"http://purl.obolibrary.org/obo/HP_0010886";"86.96";"false";"false"
"age-related osteoporosis with current pathological fracture right forearm subsequent encounter for fracture with delayed healing";"obsolete Generalized osteoporosis with pathologic fractures";"http://purl.obolibrary.org/obo/HP_0005744";"47.83";"false";"false"
"osteochondritis dissecans knee";"Osteochondritis Dissecans";"http://purl.obolibrary.org/obo/HP_0010886";"89.36";"false";"false"
"other osteoporosis with current pathological fracture right lower leg subsequent encounter for fracture with malunion";"obsolete Generalized osteoporosis with pathologic fractures";"http://purl.obolibrary.org/obo/HP_0005744";"54.26";"false";"false"
"osteochondritis dissecansknee";"Osteochondritis Dissecans";"http://purl.obolibrary.org/obo/HP_0010886";"86.96";"false";"false"
"osteochondritis dissecans right knee";"Osteochondritis Dissecans";"http://purl.obolibrary.org/obo/HP_0010886";"79.25";"false";"false"
"osteochondritis dissecans left knee";"Osteochondritis Dissecans";"http://purl.obolibrary.org/obo/HP_0010886";"80.77";"false";"false"
"osteochondritis dissecans left ankle and joints of left foot";"Osteochondritis Dissecans";"http://purl.obolibrary.org/obo/HP_0010886";"61.76";"false";"false"
"osteochondritis dissecans of ankle and joints of foot";"Osteochondritis Dissecans";"http://purl.obolibrary.org/obo/HP_0010886";"72.41";"false";"false"
"osteochondritis dissecans right ankle and joints of right foot";"Osteochondritis Dissecans";"http://purl.obolibrary.org/obo/HP_0010886";"60";"false";"false"
"chondromalaciawrist";"Bronchomalacia";"http://purl.obolibrary.org/obo/HP_0002780";"62.86";"false";"false"
"chondromalacia left wrist";"Bronchomalacia";"http://purl.obolibrary.org/obo/HP_0002780";"58.54";"false";"false"
"other osteoporosis with current pathological fracturelower leg";"obsolete Generalized osteoporosis with pathologic fractures";"http://purl.obolibrary.org/obo/HP_0005744";"70.45";"false";"false"
"chondromalacia joints of hand";"Joint contracture of the hand";"http://purl.obolibrary.org/obo/HP_0009473";"58.33";"false";"false"
"chondromalacia joints of right hand";"Joint contracture of the hand";"http://purl.obolibrary.org/obo/HP_0009473";"51.85";"false";"false"
"chondromalacia joints of left hand";"Costochondral joint sclerosis";"http://purl.obolibrary.org/obo/HP_0006623";"52.63";"false";"false"
"chondromalacia left hip";"Bronchomalacia";"http://purl.obolibrary.org/obo/HP_0002780";"61.54";"false";"false"
"chondromalacia joints ofhand";"Joint contracture of the hand";"http://purl.obolibrary.org/obo/HP_0009473";"52";"false";"false"
"chondromalacia hip";"Bronchomalacia";"http://purl.obolibrary.org/obo/HP_0002780";"70.59";"false";"false"
"chondromalacia right hip";"Bronchomalacia";"http://purl.obolibrary.org/obo/HP_0002780";"60";"false";"false"
"age-related osteoporosis with current pathological fracture right forearm subsequent encounter for fracture with nonunion";"obsolete Generalized osteoporosis with pathologic fractures";"http://purl.obolibrary.org/obo/HP_0005744";"48.53";"false";"false"
"chondromalaciahip";"Bronchomalacia";"http://purl.obolibrary.org/obo/HP_0002780";"66.67";"false";"false"
"chondromalacia knee";"Bronchomalacia";"http://purl.obolibrary.org/obo/HP_0002780";"68.57";"false";"false"
"chondromalacia right knee";"Bronchomalacia";"http://purl.obolibrary.org/obo/HP_0002780";"58.54";"false";"false"
"other osteoporosis with current pathological fracturelower leg initial encounter for fracture";"obsolete Generalized osteoporosis with pathologic fractures";"http://purl.obolibrary.org/obo/HP_0005744";"58.18";"false";"false"
"chondromalacia left knee";"Bronchomalacia";"http://purl.obolibrary.org/obo/HP_0002780";"60";"false";"false"
"chondromalaciaknee";"Bronchomalacia";"http://purl.obolibrary.org/obo/HP_0002780";"66.67";"false";"false"
"other specified osteochondropathiesforearm";"Osteochondrosis";"http://purl.obolibrary.org/obo/HP_0040188";"52";"false";"false"
"other specified osteochondropathies right forearm";"Osteoporotic forearm bones";"http://purl.obolibrary.org/obo/HP_0003964";"53.12";"false";"false"
"other specified osteochondropathies left forearm";"Osteoporotic forearm bones";"http://purl.obolibrary.org/obo/HP_0003964";"53.97";"false";"false"
"other specified osteochondropathies left hand";"Avascular necrosis";"http://purl.obolibrary.org/obo/HP_0010885";"50";"false";"false"
"other specified osteochondropathies of hand";"Osteochondrosis";"http://purl.obolibrary.org/obo/HP_0040188";"56.52";"false";"false"
"other specified osteochondropathies right hand";"Osteochondrosis";"http://purl.obolibrary.org/obo/HP_0040188";"50";"false";"false"
"other specified osteochondropathies right thigh";"Bifid femur";"http://purl.obolibrary.org/obo/HP_0010443";"44.12";"false";"false"
"other specified osteochondropathieshand";"Osteochondrosis";"http://purl.obolibrary.org/obo/HP_0040188";"55.32";"false";"false"
