"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"strain of extensor muscle fascia and tendon of other finger at wrist and hand level initial encounter";"Patchy sclerosis of distal phalanx of finger";"http://purl.obolibrary.org/obo/HP_0009840";"46.91";"false";"false"
"strain of extensor muscle fascia and tendon offinger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"50";"false";"false"
"strain of extensor muscle fascia and tendon of other finger at wrist and hand level subsequent encounter";"Absent muscle fiber emerin";"http://purl.obolibrary.org/obo/HP_0030117";"44.09";"false";"false"
"strain of extensor muscle fascia and tendon of other finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"50";"false";"false"
"displaced fracture of proximal phalanx of left middle finger initial encounter for open fracture";"obsolete Radially displaced proximal index finger phalanx";"http://purl.obolibrary.org/obo/HP_0004121";"58.27";"false";"false"
"strain of extensor muscle fascia and tendon offinger at wrist and hand level initial encounter";"Patchy sclerosis of distal phalanx of finger";"http://purl.obolibrary.org/obo/HP_0009840";"47.5";"false";"false"
"strain of extensor muscle fascia and tendon offinger at wrist and hand level subsequent encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"42.59";"false";"false"
"strain of extensor muscle fascia and tendon offinger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"46";"false";"false"
"laceration of extensor muscle fascia and tendon of other andfinger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"54.35";"false";"false"
"laceration of extensor muscle fascia and tendon of right index finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"48.54";"false";"false"
"laceration of extensor muscle fascia and tendon of right index finger at wrist and hand level initial encounter";"Patchy sclerosis of 2nd finger phalanx";"http://purl.obolibrary.org/obo/HP_0009551";"46.99";"false";"false"
"laceration of extensor muscle fascia and tendon of right index finger at wrist and hand level subsequent encounter";"Aplasia of the distal phalanx of the 2nd finger";"http://purl.obolibrary.org/obo/HP_0009565";"46.07";"false";"false"
"laceration of extensor muscle fascia and tendon of right index finger at wrist and hand level sequela";"Separate origin of the left anterior descending and left circumflex artery";"http://purl.obolibrary.org/obo/HP_0031536";"42.34";"false";"false"
"laceration of extensor muscle fascia and tendon of left index finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"49.02";"false";"false"
"laceration of extensor muscle fascia and tendon of left index finger at wrist and hand level subsequent encounter";"Separate origin of the left anterior descending and left circumflex artery";"http://purl.obolibrary.org/obo/HP_0031536";"43.06";"false";"false"
"laceration of extensor muscle fascia and tendon of left index finger at wrist and hand level initial encounter";"Patchy sclerosis of 2nd finger phalanx";"http://purl.obolibrary.org/obo/HP_0009551";"47.27";"false";"false"
"displaced fracture of proximal phalanx of left middle finger subsequent encounter for fracture with routine healing";"obsolete Radially displaced proximal index finger phalanx";"http://purl.obolibrary.org/obo/HP_0004121";"55.88";"false";"false"
"laceration of extensor muscle fascia and tendon of left index finger at wrist and hand level sequela";"Separate origin of the left anterior descending and left circumflex artery";"http://purl.obolibrary.org/obo/HP_0031536";"44.12";"false";"false"
"laceration of extensor muscle fascia and tendon of right middle finger at wrist and hand level subsequent encounter";"Absent muscle fiber emerin";"http://purl.obolibrary.org/obo/HP_0030117";"42.03";"false";"false"
"laceration of extensor muscle fascia and tendon of right middle finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"48.54";"false";"false"
"laceration of extensor muscle fascia and tendon of right middle finger at wrist and hand level initial encounter";"Aplasia/Hypoplasia of the phalanges of the 3rd finger";"http://purl.obolibrary.org/obo/HP_0009447";"45.45";"false";"false"
"laceration of extensor muscle fascia and tendon of right middle finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"45.05";"false";"false"
"laceration of extensor muscle fascia and tendon of left middle finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"49.02";"false";"false"
"laceration of extensor muscle fascia and tendon of left middle finger at wrist and hand level initial encounter";"Aplasia/Hypoplasia of the phalanges of the 3rd finger";"http://purl.obolibrary.org/obo/HP_0009447";"45.75";"false";"false"
"laceration of extensor muscle fascia and tendon of left middle finger at wrist and hand level subsequent encounter";"Absence of acoustic reflex";"http://purl.obolibrary.org/obo/HP_0008529";"44.9";"false";"false"
"laceration of extensor muscle fascia and tendon of left middle finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"45.45";"false";"false"
"displaced fracture of proximal phalanx of left middle finger subsequent encounter for fracture with delayed healing";"obsolete Radially displaced proximal index finger phalanx";"http://purl.obolibrary.org/obo/HP_0004121";"54.81";"false";"false"
"laceration of extensor muscle fascia and tendon of right ring finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"52.94";"false";"false"
"laceration of extensor muscle fascia and tendon of right ring finger at wrist and hand level initial encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"46.55";"false";"false"
"laceration of extensor muscle fascia and tendon of right ring finger at wrist and hand level subsequent encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"45.76";"false";"false"
"laceration of extensor muscle fascia and tendon of left ring finger at wrist and hand level initial encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"46.96";"false";"false"
"laceration of extensor muscle fascia and tendon of right ring finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"49.09";"false";"false"
"laceration of extensor muscle fascia and tendon of left ring finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"53.47";"false";"false"
"laceration of extensor muscle fascia and tendon of left ring finger at wrist and hand level subsequent encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"46.15";"false";"false"
"laceration of extensor muscle fascia and tendon of left ring finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"49.54";"false";"false"
"displaced fracture of proximal phalanx of right ring finger initial encounter for open fracture";"Camptodactyly of finger";"http://purl.obolibrary.org/obo/HP_0100490";"55";"false";"false"
"other fracture of third metacarpal bone right hand sequela";"Fractured epiphysis of third metacarpal bone";"http://purl.obolibrary.org/obo/HP_0041191";"66.67";"false";"false"
"other fracture of fifth metacarpal bone right hand initial encounter for open fracture";"Fractured epiphysis of fifth metacarpal bone";"http://purl.obolibrary.org/obo/HP_0041121";"58.25";"false";"false"
"other injury of extensor muscle fascia and tendon offinger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"50";"false";"false"
"other injury of extensor muscle fascia and tendon of other finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"50";"false";"false"
"other injury of extensor muscle fascia and tendon offinger at wrist and hand level initial encounter";"Patchy sclerosis of distal phalanx of finger";"http://purl.obolibrary.org/obo/HP_0009840";"46.25";"false";"false"
"other injury of extensor muscle fascia and tendon offinger at wrist and hand level subsequent encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"42.59";"false";"false"
"other injury of extensor muscle fascia and tendon offinger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"46";"false";"false"
"injury of intrinsic muscle fascia and tendon of thumb at wrist and hand level";"Weakness of the intrinsic hand muscles";"http://purl.obolibrary.org/obo/HP_0009005";"48.78";"false";"false"
"injury of intrinsic muscle fascia and tendon of right thumb at wrist and hand level";"Weakness of the intrinsic hand muscles";"http://purl.obolibrary.org/obo/HP_0009005";"45.45";"false";"false"
"injury of intrinsic muscle fascia and tendon of right thumb at wrist and hand level initial encounter";"Patchy sclerosis of the proximal phalanx of the thumb";"http://purl.obolibrary.org/obo/HP_0009634";"40.94";"false";"false"
"injury of intrinsic muscle fascia and tendon of right thumb at wrist and hand level subsequent encounter";"Double outlet right ventricle with subaortic ventricular septal defect without pulmonary stenosis";"http://purl.obolibrary.org/obo/HP_0011656";"39.29";"false";"false"
"injury of intrinsic muscle fascia and tendon of right thumb at wrist and hand level sequela";"Weakness of the intrinsic hand muscles";"http://purl.obolibrary.org/obo/HP_0009005";"41.67";"false";"false"
"laceration of extensor muscle fascia and tendon of right little finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"45.05";"false";"false"
"laceration of extensor muscle fascia and tendon of left little finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"49.02";"false";"false"
"laceration of extensor muscle fascia and tendon of left little finger at wrist and hand level initial encounter";"Triangular epiphysis of the distal phalanx of the 5th finger";"http://purl.obolibrary.org/obo/HP_0009149";"45.45";"false";"false"
"laceration of extensor muscle fascia and tendon of left little finger at wrist and hand level subsequent encounter";"Separate origin of the left anterior descending and left circumflex artery";"http://purl.obolibrary.org/obo/HP_0031536";"40.28";"false";"false"
"laceration of extensor muscle fascia and tendon of other finger at wrist and hand level initial encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"47.62";"false";"false"
"laceration of extensor muscle fascia and tendon of left little finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"45.45";"false";"false"
"laceration of extensor muscle fascia and tendon of other finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"54.95";"false";"false"
"laceration of extensor muscle fascia and tendon of other finger at wrist and hand level subsequent encounter";"Telangiectasia of extensor surfaces";"http://purl.obolibrary.org/obo/HP_0007621";"41.51";"false";"false"
"laceration of extensor muscle fascia and tendon of other finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"50.51";"false";"false"
"displaced fracture of proximal phalanx of left middle finger subsequent encounter for fracture with malunion";"obsolete Radially displaced proximal index finger phalanx";"http://purl.obolibrary.org/obo/HP_0004121";"54.14";"false";"false"
"laceration of extensor muscle fascia and tendon offinger at wrist and hand level subsequent encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"46.73";"false";"false"
"laceration of extensor muscle fascia and tendon offinger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"54.95";"false";"false"
"laceration of extensor muscle fascia and tendon offinger at wrist and hand level initial encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"47.62";"false";"false"
"laceration of extensor muscle fascia and tendon offinger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"50.51";"false";"false"
"other injury of extensor muscle fascia and tendon of other andfinger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"49.46";"false";"false"
"other injury of extensor muscle fascia and tendon of right index finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"48.08";"false";"false"
"other injury of extensor muscle fascia and tendon of right index finger at wrist and hand level initial encounter";"Patchy sclerosis of 2nd finger phalanx";"http://purl.obolibrary.org/obo/HP_0009551";"46.71";"false";"false"
"other injury of extensor muscle fascia and tendon of left index finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"48.54";"false";"false"
"other injury of extensor muscle fascia and tendon of right index finger at wrist and hand level subsequent encounter";"Aplasia of the distal phalanx of the 2nd finger";"http://purl.obolibrary.org/obo/HP_0009565";"45.57";"false";"false"
"other injury of extensor muscle fascia and tendon of right index finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"44.64";"false";"false"
"displaced fracture of proximal phalanx of left middle finger sequela";"obsolete Radially displaced proximal index finger phalanx";"http://purl.obolibrary.org/obo/HP_0004121";"62.96";"false";"false"
"other injury of extensor muscle fascia and tendon of left index finger at wrist and hand level initial encounter";"Patchy sclerosis of 2nd finger phalanx";"http://purl.obolibrary.org/obo/HP_0009551";"46.99";"false";"false"
"other injury of extensor muscle fascia and tendon of left index finger at wrist and hand level subsequent encounter";"Separate origin of the left anterior descending and left circumflex artery";"http://purl.obolibrary.org/obo/HP_0031536";"42.76";"false";"false"
"other injury of extensor muscle fascia and tendon of left index finger at wrist and hand level sequela";"Separate origin of the left anterior descending and left circumflex artery";"http://purl.obolibrary.org/obo/HP_0031536";"43.8";"false";"false"
"other injury of extensor muscle fascia and tendon of right middle finger at wrist and hand level subsequent encounter";"Absent muscle fiber emerin";"http://purl.obolibrary.org/obo/HP_0030117";"41.73";"false";"false"
"other injury of extensor muscle fascia and tendon of right middle finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"48.08";"false";"false"
"other injury of extensor muscle fascia and tendon of right middle finger at wrist and hand level initial encounter";"Patchy sclerosis of middle phalanx of finger";"http://purl.obolibrary.org/obo/HP_0009848";"48.28";"false";"false"
"other injury of extensor muscle fascia and tendon of right middle finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"44.64";"false";"false"
"other injury of extensor muscle fascia and tendon of left middle finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"48.54";"false";"false"
"displaced fracture of proximal phalanx of right ring finger";"obsolete Radially displaced proximal index finger phalanx";"http://purl.obolibrary.org/obo/HP_0004121";"68";"false";"false"
"other injury of extensor muscle fascia and tendon of left middle finger at wrist and hand level initial encounter";"Patchy sclerosis of middle phalanx of finger";"http://purl.obolibrary.org/obo/HP_0009848";"48.55";"false";"false"
"other injury of extensor muscle fascia and tendon of left middle finger at wrist and hand level subsequent encounter";"Absent muscle fiber emerin";"http://purl.obolibrary.org/obo/HP_0030117";"42.03";"false";"false"
"other injury of extensor muscle fascia and tendon of left middle finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"45.05";"false";"false"
"other injury of extensor muscle fascia and tendon of right ring finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"52.43";"false";"false"
"other injury of extensor muscle fascia and tendon of right ring finger at wrist and hand level initial encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"46.15";"false";"false"
"other injury of extensor muscle fascia and tendon of right ring finger at wrist and hand level subsequent encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"45.38";"false";"false"
"other injury of extensor muscle fascia and tendon of right ring finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"48.65";"false";"false"
"other injury of extensor muscle fascia and tendon of left ring finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"52.94";"false";"false"
"other injury of extensor muscle fascia and tendon of left ring finger at wrist and hand level subsequent encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"45.76";"false";"false"
"other injury of extensor muscle fascia and tendon of left ring finger at wrist and hand level initial encounter";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"46.55";"false";"false"
"other injury of extensor muscle fascia and tendon of right little finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"48.08";"false";"false"
"other injury of extensor muscle fascia and tendon of left ring finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"49.09";"false";"false"
"other injury of extensor muscle fascia and tendon of right little finger at wrist and hand level initial encounter";"Patchy sclerosis of the distal phalanx of the 5th finger";"http://purl.obolibrary.org/obo/HP_0009243";"46.74";"false";"false"
"displaced fracture of proximal phalanx of right ring finger initial encounter for closed fracture";"Camptodactyly of finger";"http://purl.obolibrary.org/obo/HP_0100490";"56.2";"false";"false"
"other injury of extensor muscle fascia and tendon of right little finger at wrist and hand level subsequent encounter";"Double outlet right ventricle with subaortic ventricular septal defect without pulmonary stenosis";"http://purl.obolibrary.org/obo/HP_0011656";"39.77";"false";"false"
"other injury of extensor muscle fascia and tendon of right little finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"44.64";"false";"false"
"other injury of extensor muscle fascia and tendon of left little finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"48.54";"false";"false"
"other injury of extensor muscle fascia and tendon of left little finger at wrist and hand level initial encounter";"Patchy sclerosis of the distal phalanx of the 5th finger";"http://purl.obolibrary.org/obo/HP_0009243";"46.99";"false";"false"
"other injury of extensor muscle fascia and tendon of other finger at wrist and hand level";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"54.35";"false";"false"
"other injury of extensor muscle fascia and tendon of left little finger at wrist and hand level subsequent encounter";"Separate origin of the left anterior descending and left circumflex artery";"http://purl.obolibrary.org/obo/HP_0031536";"40";"false";"false"
"other injury of extensor muscle fascia and tendon of left little finger at wrist and hand level sequela";"Weakness of long finger extensor muscles";"http://purl.obolibrary.org/obo/HP_0009077";"45.05";"false";"false"
"other injury of extensor muscle fascia and tendon of other finger at wrist and hand level initial encounter";"Patchy sclerosis of 2nd finger phalanx";"http://purl.obolibrary.org/obo/HP_0009551";"46.45";"false";"false"
"other injury of extensor muscle fascia and tendon of other finger at wrist and hand level subsequent encounter";"Absent muscle fiber emerin";"http://purl.obolibrary.org/obo/HP_0030117";"44.09";"false";"false"
"injury of intrinsic muscle fascia and tendon of left index finger at wrist and hand level subsequent encounter";"Aplasia of the distal phalanx of the 2nd finger";"http://purl.obolibrary.org/obo/HP_0009565";"46.15";"false";"false"
"injury of intrinsic muscle fascia and tendon of left index finger at wrist and hand level initial encounter";"Patchy sclerosis of 2nd finger phalanx";"http://purl.obolibrary.org/obo/HP_0009551";"47.27";"false";"false"
"injury of intrinsic muscle fascia and tendon of right middle finger at wrist and hand level initial encounter";"Patchy sclerosis of middle phalanx of finger";"http://purl.obolibrary.org/obo/HP_0009848";"50";"false";"false"
"injury of intrinsic muscle fascia and tendon of left index finger at wrist and hand level sequela";"Separate origin of the left anterior descending and left circumflex artery";"http://purl.obolibrary.org/obo/HP_0031536";"42.65";"false";"false"
"injury of intrinsic muscle fascia and tendon of right middle finger at wrist and hand level";"Abnormality of intrinsic muscle of tongue";"http://purl.obolibrary.org/obo/HP_3000064";"40.94";"false";"false"
"injury of intrinsic muscle fascia and tendon of right middle finger at wrist and hand level subsequent encounter";"Abnormality of intrinsic muscle of tongue";"http://purl.obolibrary.org/obo/HP_3000064";"39.16";"false";"false"
"injury of intrinsic muscle fascia and tendon of right middle finger at wrist and hand level sequela";"Abnormality of intrinsic muscle of tongue";"http://purl.obolibrary.org/obo/HP_3000064";"38.52";"false";"false"
"displaced fracture of proximal phalanx of left ring finger initial encounter for closed fracture";"Camptodactyly of finger";"http://purl.obolibrary.org/obo/HP_0100490";"56.67";"false";"false"
"injury of intrinsic muscle fascia and tendon of left middle finger at wrist and hand level";"Abnormality of intrinsic muscle of tongue";"http://purl.obolibrary.org/obo/HP_3000064";"41.27";"false";"false"
"injury of intrinsic muscle fascia and tendon of left middle finger at wrist and hand level initial encounter";"Patchy sclerosis of middle phalanx of finger";"http://purl.obolibrary.org/obo/HP_0009848";"50.37";"false";"false"
"injury of intrinsic muscle fascia and tendon of left middle finger at wrist and hand level subsequent encounter";"Patchy sclerosis of middle phalanx of finger";"http://purl.obolibrary.org/obo/HP_0009848";"46.72";"false";"false"
"injury of intrinsic muscle fascia and tendon of left middle finger at wrist and hand level sequela";"Abnormality of intrinsic muscle of tongue";"http://purl.obolibrary.org/obo/HP_3000064";"38.81";"false";"false"
"injury of intrinsic muscle fascia and tendon of right ring finger at wrist and hand level subsequent encounter";"Aplasia/Hypoplasia of the proximal phalanx of the 4th finger";"http://purl.obolibrary.org/obo/HP_0009300";"43.93";"false";"false"
"injury of intrinsic muscle fascia and tendon of right ring finger at wrist and hand level";"Abnormality of intrinsic muscle of tongue";"http://purl.obolibrary.org/obo/HP_3000064";"41.27";"false";"false"
"injury of intrinsic muscle fascia and tendon of right ring finger at wrist and hand level initial encounter";"Patchy sclerosis of the distal phalanx of the 4th finger";"http://purl.obolibrary.org/obo/HP_0009304";"46.41";"false";"false"
"displaced fracture of proximal phalanx of right ring finger subsequent encounter for fracture with routine healing";"Camptodactyly of finger";"http://purl.obolibrary.org/obo/HP_0100490";"50.87";"false";"false"
"injury of intrinsic muscle fascia and tendon of left thumb at wrist and hand level";"Weakness of the intrinsic hand muscles";"http://purl.obolibrary.org/obo/HP_0009005";"45.98";"false";"false"
"injury of intrinsic muscle fascia and tendon of left thumb at wrist and hand level sequela";"Weakness of the intrinsic hand muscles";"http://purl.obolibrary.org/obo/HP_0009005";"42.11";"false";"false"
"injury of intrinsic muscle fascia and tendon of left thumb at wrist and hand level initial encounter";"Patchy sclerosis of the proximal phalanx of the thumb";"http://purl.obolibrary.org/obo/HP_0009634";"41.27";"false";"false"
"injury of intrinsic muscle fascia and tendon of left thumb at wrist and hand level subsequent encounter";"Double inlet left ventricle";"http://purl.obolibrary.org/obo/HP_0011555";"38.1";"false";"false"
"injury of intrinsic muscle fascia and tendon ofthumb at wrist and hand level subsequent encounter";"Patchy sclerosis of the distal phalanx of the thumb";"http://purl.obolibrary.org/obo/HP_0009646";"40.74";"false";"false"
"injury of intrinsic muscle fascia and tendon ofthumb at wrist and hand level";"Weakness of the intrinsic hand muscles";"http://purl.obolibrary.org/obo/HP_0009005";"47.62";"false";"false"
"injury of intrinsic muscle fascia and tendon ofthumb at wrist and hand level initial encounter";"Patchy sclerosis of the distal phalanx of the thumb";"http://purl.obolibrary.org/obo/HP_0009646";"43.9";"false";"false"
"injury of intrinsic muscle fascia and tendon ofthumb at wrist and hand level sequela";"Weakness of the intrinsic hand muscles";"http://purl.obolibrary.org/obo/HP_0009005";"43.48";"false";"false"
"strain of intrinsic muscle fascia and tendon of thumb at wrist and hand level";"Weakness of the intrinsic hand muscles";"http://purl.obolibrary.org/obo/HP_0009005";"48.78";"false";"false"
"strain of intrinsic muscle fascia and tendon of right thumb at wrist and hand level";"Weakness of the intrinsic hand muscles";"http://purl.obolibrary.org/obo/HP_0009005";"45.45";"false";"false"
"displaced fracture of proximal phalanx of right ring finger subsequent encounter for fracture with delayed healing";"obsolete Radially displaced proximal index finger phalanx";"http://purl.obolibrary.org/obo/HP_0004121";"56.3";"false";"false"
"strain of intrinsic muscle fascia and tendon of right thumb at wrist and hand level subsequent encounter";"Double outlet right ventricle with subaortic ventricular septal defect without pulmonary stenosis";"http://purl.obolibrary.org/obo/HP_0011656";"39.29";"false";"false"
"strain of intrinsic muscle fascia and tendon of right thumb at wrist and hand level initial encounter";"Patchy sclerosis of the distal phalanx of the thumb";"http://purl.obolibrary.org/obo/HP_0009646";"43.9";"false";"false"
"strain of intrinsic muscle fascia and tendon of left thumb at wrist and hand level initial encounter";"Patchy sclerosis of the distal phalanx of the 5th toe";"http://purl.obolibrary.org/obo/HP_0100469";"40.24";"false";"false"
