"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"polycystic kidney";"Polycystic kidney dysplasia";"http://purl.obolibrary.org/obo/HP_0000113";"100";"false";"false"
"sick sinus syndrome";"Sick sinus syndrome";"http://purl.obolibrary.org/obo/HP_0011704";"100";"false";"false"
"adverse effects of agents primarily affecting skin and mucous membrane ophthalmological otorhinolaryngological dental";"Telangiectasia of the oral mucosa";"http://purl.obolibrary.org/obo/HP_0007428";"41.06";"false";"false"
"heart block";"Heart block";"http://purl.obolibrary.org/obo/HP_0012722";"100";"false";"false"
"atrial fibrillation";"Atrial fibrillation";"http://purl.obolibrary.org/obo/HP_0005110";"100";"false";"false"
"re-entry ventricular arrhythmia";"Supraventricular tachycardia with an accessory connection mediated pathway";"http://purl.obolibrary.org/obo/HP_0011688";"71.43";"false";"false"
"ventricular premature depolarization";"Premature atrial contractions";"http://purl.obolibrary.org/obo/HP_0006699";"66.67";"false";"false"
"sinoatrial node dysfunction";"Sick sinus syndrome";"http://purl.obolibrary.org/obo/HP_0011704";"68.18";"false";"false"
"acute hepatitis c";"Acute hepatitis";"http://purl.obolibrary.org/obo/HP_0200119";"91.67";"false";"false"
"pre-excitation syndrome anomalous atrioventricular excitation";"Ventricular preexcitation";"http://purl.obolibrary.org/obo/HP_0004309";"67.89";"false";"false"
"presence of cardiac pacemaker";"Foam cells";"http://purl.obolibrary.org/obo/HP_0003651";"47.62";"false";"false"
"presence of cardiac defibrillator";"Cardiac fibroma";"http://purl.obolibrary.org/obo/HP_0010617";"53.66";"false";"false"
"chronic hepatitis c";"Chronic hepatitis";"http://purl.obolibrary.org/obo/HP_0200123";"93.33";"false";"false"
"liver transplant";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"61.11";"false";"false"
"obesity hypoventilation syndrome ohs";"Hypoventilation";"http://purl.obolibrary.org/obo/HP_0002791";"57.89";"false";"false"
"chronic periodontitis";"Periodontitis";"http://purl.obolibrary.org/obo/HP_0000704";"71.43";"false";"false"
"diverticulitis";"Renal diverticulum";"http://purl.obolibrary.org/obo/HP_0100877";"73.33";"false";"false"
"transplated organ";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"85.71";"false";"false"
"heart transplant";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"61.11";"false";"false"
"adverse effect of other drug";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"65";"false";"false"
"kidney transplant";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"59.46";"false";"false"
"skin transplant or graft";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"58.54";"false";"false"
"lung transplant";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"62.86";"false";"false"
"stem cell transplant";"History of bone marrow transplant";"http://purl.obolibrary.org/obo/HP_0032557";"64.62";"false";"false"
"pancreas transplant";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"68.42";"false";"false"
"intestine transplant";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"61.54";"false";"false"
"bone marrow transplant";"History of bone marrow transplant";"http://purl.obolibrary.org/obo/HP_0032557";"85.19";"false";"false"
"tissue transplant or graft";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"52.38";"false";"false"
"corneal transplant or graft";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"54.55";"false";"false"
"adverse effect of vaccine";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"47.62";"false";"false"
"bone transplant or grant";"Status post organ transplantation";"http://purl.obolibrary.org/obo/HP_0032444";"58.54";"false";"false"
"long term current drug therapy";"Prolonged need of intravenous antibiotic therapy";"http://purl.obolibrary.org/obo/HP_0020095";"42.86";"false";"false"
"long term current use of anticoagulants and antithromboticsantiplatelets";"Abnormality of the protein C anticoagulant pathway";"http://purl.obolibrary.org/obo/HP_0030780";"41.67";"false";"false"
"long term current use of antibiotics";"Prolonged need of intravenous antibiotic therapy";"http://purl.obolibrary.org/obo/HP_0020095";"49.28";"false";"false"
"long term current use of analgesic";"Recurrent loss of toenails and fingernails";"http://purl.obolibrary.org/obo/HP_0008390";"43.33";"false";"false"
"long term current use of steroids";"Prolonged miniature endplate currents";"http://purl.obolibrary.org/obo/HP_0003436";"41.94";"false";"false"
"long term current use of anticoagulants";"Lupus anticoagulant";"http://purl.obolibrary.org/obo/HP_0025343";"50";"false";"false"
"long term current use of antithromboticsantiplatelets";"Prolonged miniature endplate currents";"http://purl.obolibrary.org/obo/HP_0003436";"41.46";"false";"false"
"long term current use of aspirin";"Exacerbated by aspirin ingestion";"http://purl.obolibrary.org/obo/HP_0032365";"42.31";"false";"false"
"long term current use of non-steroidal anti-inflammatories nsaid";"Abnormal inflammatory response";"http://purl.obolibrary.org/obo/HP_0012647";"49.41";"false";"false"
"primarily systemic agents causing adverse effects in therapeutic use";"Sensorimotor neuropathy";"http://purl.obolibrary.org/obo/HP_0007141";"42.86";"false";"false"
"long term current use of selective estrogen receptor modulators serms";"Abnormal circulating estrogen level";"http://purl.obolibrary.org/obo/HP_0025132";"44.19";"false";"false"
"long term current use of opiate analgesic";"Prolonged miniature endplate currents";"http://purl.obolibrary.org/obo/HP_0003436";"44.12";"false";"false"
"long term current use of inhaled steroids";"Neuronal loss in central nervous system";"http://purl.obolibrary.org/obo/HP_0002529";"46.38";"false";"false"
"long term current use of systemic steroids";"Neuronal loss in central nervous system";"http://purl.obolibrary.org/obo/HP_0002529";"48.57";"false";"false"
"long term current use of agents affecting hormones";"Prolonged miniature endplate currents";"http://purl.obolibrary.org/obo/HP_0003436";"37.84";"false";"false"
"long term current use of hormonal contraceptives";"Abnormal CSF urate concentration";"http://purl.obolibrary.org/obo/HP_0500117";"46.88";"false";"false"
"hormone replacement therapy postmenopausal";"Pituitary resistance to thyroid hormone";"http://purl.obolibrary.org/obo/HP_0008227";"44.78";"false";"false"
"hereditary vitamin d-dependent rickets";"Amphetamine addiction";"http://purl.obolibrary.org/obo/HP_0033514";"52.83";"false";"false"
"long term current use of aromatase inhibitors";"Prolonged miniature endplate currents";"http://purl.obolibrary.org/obo/HP_0003436";"43.84";"false";"false"
"long term current use of bisphosphonates";"Abnormal urine phosphate concentration";"http://purl.obolibrary.org/obo/HP_0012599";"47.62";"false";"false"
"long term current use of insulin or oral hypoglycemic drugs";"Hyperinsulinemic hypoglycemia";"http://purl.obolibrary.org/obo/HP_0000825";"46.15";"false";"false"
"colic infantile";"Abdominal colic";"http://purl.obolibrary.org/obo/HP_0011848";"48.28";"false";"false"
"long term current use of insulin";"Prolonged miniature endplate currents";"http://purl.obolibrary.org/obo/HP_0003436";"41.94";"false";"false"
"long term current use of oral hypoglycemic drugs";"Hypoglycemic coma";"http://purl.obolibrary.org/obo/HP_0001325";"45.95";"false";"false"
"diastrophic dysplasia";"Diaphyseal dysplasia";"http://purl.obolibrary.org/obo/HP_0100252";"73.68";"false";"false"
"crigler-najjar syndrome";"Acute coronary syndrome";"http://purl.obolibrary.org/obo/HP_0033678";"53.33";"false";"false"
"rhizomelic chondrodysplasia punctata";"Metaphyseal chondrodysplasia";"http://purl.obolibrary.org/obo/HP_0005871";"62.3";"false";"false"
"hypochondrogenesis";"Androgen insufficiency";"http://purl.obolibrary.org/obo/HP_0008226";"64.52";"false";"false"
"thanatophoric short stature";"Short stature";"http://purl.obolibrary.org/obo/HP_0004322";"68.42";"false";"false"
"achondroplasia";"Bronchodysplasia";"http://purl.obolibrary.org/obo/HP_0006533";"62.5";"false";"false"
"hemiplegia and hemiparesis following stroke";"Hemiplegia/hemiparesis";"http://purl.obolibrary.org/obo/HP_0004374";"75.86";"false";"false"
"spondyloepiphyseal dysplasia";"Spondyloepiphyseal dysplasia";"http://purl.obolibrary.org/obo/HP_0002655";"100";"false";"false"
"allergy";"Allergy";"http://purl.obolibrary.org/obo/HP_0012393";"100";"false";"false"
"ichthyosis vulgaris";"Ichthyosis";"http://purl.obolibrary.org/obo/HP_0008064";"71.43";"false";"false"
"x-linked ichthyosis";"Ichthyosis";"http://purl.obolibrary.org/obo/HP_0008064";"74.07";"false";"false"
"lamellar ichthyosis";"Congenital nonbullous ichthyosiform erythroderma";"http://purl.obolibrary.org/obo/HP_0007479";"90";"false";"false"
"congenital bullous ichthyosiform erythroderma";"Congenital bullous ichthyosiform erythroderma";"http://purl.obolibrary.org/obo/HP_0007475";"100";"false";"false"
"harlequin fetus";"Harlequin phenomenon";"http://purl.obolibrary.org/obo/HP_0025531";"55.56";"false";"false"
"cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy cadasil";"Posterior leukoencephalopathy";"http://purl.obolibrary.org/obo/HP_0006859";"50";"false";"false"
"cerebral venous sinus thrombosis";"Cerebral venous thrombosis";"http://purl.obolibrary.org/obo/HP_0005305";"90.2";"false";"false"
"heredofamilial amyloidosis";"Hepatic amyloidosis";"http://purl.obolibrary.org/obo/HP_0012280";"63.41";"false";"false"
"classical ehlers-danlos syndrome";"Septo-optic dysplasia";"http://purl.obolibrary.org/obo/HP_0100842";"51.06";"false";"false"
"abnormality of gait";"Gait disturbance";"http://purl.obolibrary.org/obo/HP_0001288";"100";"false";"false"
"bacteremia sepsis and sirs";"Bacteremia";"http://purl.obolibrary.org/obo/HP_0031864";"68.75";"false";"false"
"hypermobile ehlers-danlos syndrome";"Hypertonic dehydration";"http://purl.obolibrary.org/obo/HP_0001986";"43.14";"false";"false"
"vascular ehlers-danlos syndrome";"Vasospasm";"http://purl.obolibrary.org/obo/HP_0025637";"50";"false";"false"
"difficulty walking";"Difficulty walking";"http://purl.obolibrary.org/obo/HP_0002355";"100";"false";"false"
"infusion and transfusion reaction";"Twin-to-twin transfusion";"http://purl.obolibrary.org/obo/HP_0031110";"51.16";"false";"false"
"estrogen receptor postitive status er";"Insulin receptor antibody positivity";"http://purl.obolibrary.org/obo/HP_0031104";"48.48";"false";"false"
"wheelchair dependence";"Delayed speech and language development";"http://purl.obolibrary.org/obo/HP_0000750";"45.16";"false";"false"
"cytokine release syndrome";"Cytokine storm";"http://purl.obolibrary.org/obo/HP_0033041";"54.05";"false";"false"
"multisystem inflammatory syndrome";"Systemic autoinflammation";"http://purl.obolibrary.org/obo/HP_0033428";"57.69";"false";"false"
"prader-willi syndrome";"Horner syndrome";"http://purl.obolibrary.org/obo/HP_0002277";"55.56";"false";"false"
"cystic fibrosis carrier";"Testicular fibrosis";"http://purl.obolibrary.org/obo/HP_0012860";"61.9";"false";"false"
"estrogen receptor status";"Nephrogenic rest";"http://purl.obolibrary.org/obo/HP_0100880";"51.28";"false";"false"
"estrogen receptor negative status er-";"Nephrogenic rest";"http://purl.obolibrary.org/obo/HP_0100880";"52.17";"false";"false"
"adenosine deaminase 2 deficiency dada2";"Elevated red cell adenosine deaminase level";"http://purl.obolibrary.org/obo/HP_0030270";"50.7";"false";"false"
"nezelof syndrome";"Nephrotic syndrome";"http://purl.obolibrary.org/obo/HP_0000100";"62.5";"false";"false"
"purine nucleoside phosphorylase pnp deficiency";"Deficiency of N-acetylglucosamine-1-phosphotransferase";"http://purl.obolibrary.org/obo/HP_0003264";"51.16";"false";"false"
"major histocompatibility complex class i deficiency bare lymphocyte syndrome type i";"Maxillozygomatic hypoplasia";"http://purl.obolibrary.org/obo/HP_0005439";"46.02";"false";"false"
"suicide and self-inflicted harm";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"57.14";"false";"false"
"major histocompatibility complex class ii deficiency bare lymphocyte syndrome type ii";"Decreased mitochondrial complex III activity in liver tissue";"http://purl.obolibrary.org/obo/HP_0006558";"47.15";"false";"false"
"glucose transporter protein type 1 deficiency glut1 deficiency";"Deficiency of N-acetylglucosamine-1-phosphotransferase";"http://purl.obolibrary.org/obo/HP_0003264";"51.02";"false";"false"
"aromatic l-amino acid decarboxylase deficiency aadc definiciency";"Anti-glutamic acid decarboxylase antibody positivity";"http://purl.obolibrary.org/obo/HP_0025329";"48.48";"false";"false"
"friedreich ataxia";"Ataxia";"http://purl.obolibrary.org/obo/HP_0001251";"56";"false";"false"
"hyperkalemia hyperpotassemia";"Hyperkalemia";"http://purl.obolibrary.org/obo/HP_0002153";"61.9";"false";"false"
"periodic fever syndromes";"Periodic fever";"http://purl.obolibrary.org/obo/HP_0032323";"76.47";"false";"false"
"cyclin-dependent kinase-like 5 deficiency disorder";"Attention deficit hyperactivity disorder";"http://purl.obolibrary.org/obo/HP_0007018";"44.44";"false";"false"
"dravet syndrome";"Barrett esophagus";"http://purl.obolibrary.org/obo/HP_0100580";"66.67";"false";"false"
"nemaline myopathy";"Demyelinating motor neuropathy";"http://purl.obolibrary.org/obo/HP_0007220";"65.12";"false";"false"
"x-linked myotubular myopathy";"Myofibrillar myopathy";"http://purl.obolibrary.org/obo/HP_0003715";"61.22";"false";"false"
"centronuclear myopathy";"Concentric hypertrophic cardiomyopathy";"http://purl.obolibrary.org/obo/HP_0005157";"58.62";"false";"false"
"kearns-sayre syndrome";"Scimitar anomaly";"http://purl.obolibrary.org/obo/HP_0011626";"61.11";"false";"false"
"cryopyrin-associated periodic syndromes";"Increased serum pyruvate";"http://purl.obolibrary.org/obo/HP_0003542";"42.11";"false";"false"
"pulmonary arteriovenous malformation";"Pulmonary arteriovenous malformation";"http://purl.obolibrary.org/obo/HP_0006548";"100";"false";"false"
"arteriovenous malformation of digestive system";"Arteriovenous malformation";"http://purl.obolibrary.org/obo/HP_0100026";"73.08";"false";"false"
"rheumatoid arthritis without rheumatoid factor";"Juvenile rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0005681";"64.71";"false";"false"
"rheumatoid arthritis with rheumatoid factor";"Rheumatoid arthritis";"http://purl.obolibrary.org/obo/HP_0001370";"68.97";"false";"false"
"morbid obesity";"Obesity";"http://purl.obolibrary.org/obo/HP_0001513";"58.82";"false";"false"
"congenital lactase deficiency";"Decreased small intestinal mucosa lactase level";"http://purl.obolibrary.org/obo/HP_0025130";"75.68";"false";"false"
"acute intermittent hepatic porphyria";"Intermittent hypothermia";"http://purl.obolibrary.org/obo/HP_0005964";"60.38";"false";"false"
"ectopic anus";"Ectopic anus";"http://purl.obolibrary.org/obo/HP_0004397";"100";"false";"false"
"arteriovenous malformation of precerebral or cerebral vessels";"Cerebral arteriovenous malformation";"http://purl.obolibrary.org/obo/HP_0002408";"75.36";"false";"false"
"pupillary abnormalities";"Abnormal pupil morphology";"http://purl.obolibrary.org/obo/HP_0000615";"100";"false";"false"
"calcinosis cutis";"Calcinosis cutis";"http://purl.obolibrary.org/obo/HP_0025520";"100";"false";"false"
"acute kidney failure with tubular necrosis";"Renal tubular epithelial necrosis";"http://purl.obolibrary.org/obo/HP_0008682";"75";"false";"false"
"acute kidney failure with medullary necrosis";"Acute kidney injury";"http://purl.obolibrary.org/obo/HP_0001919";"67.86";"false";"false"
"acute kidney failure with acute cortical necrosis";"Acute kidney injury";"http://purl.obolibrary.org/obo/HP_0001919";"67.53";"false";"false"
"odontogenic cysts";"Odontogenic keratocysts of the jaw";"http://purl.obolibrary.org/obo/HP_0010603";"70";"false";"false"
"pain in arm";"Pain";"http://purl.obolibrary.org/obo/HP_0012531";"71.43";"false";"false"
"alpers disease";"Alzheimer disease";"http://purl.obolibrary.org/obo/HP_0002511";"64.29";"false";"false"
"reyes syndrome";"Reye syndrome-like episodes";"http://purl.obolibrary.org/obo/HP_0006582";"66.67";"false";"false"
"symptoms and signs involving appearance and behavior";"Juvenile onset";"http://purl.obolibrary.org/obo/HP_0003621";"60.61";"false";"false"
"necrosis of artery";"Pulmonary necrosis";"http://purl.obolibrary.org/obo/HP_0033243";"66.67";"false";"false"
"rupture of artery";"Arterial rupture";"http://purl.obolibrary.org/obo/HP_0025019";"100";"false";"false"
"cyst of jaws";"Odontogenic keratocysts of the jaw";"http://purl.obolibrary.org/obo/HP_0010603";"66.67";"false";"false"
"pain in elbow";"Elbow pain";"http://purl.obolibrary.org/obo/HP_0030835";"100";"false";"false"
"pain in leg";"Lower limb pain";"http://purl.obolibrary.org/obo/HP_0012514";"100";"false";"false"
"pain in hand and fingers";"Finger pain";"http://purl.obolibrary.org/obo/HP_0030837";"82.76";"false";"false"
"edema";"Edema";"http://purl.obolibrary.org/obo/HP_0000969";"100";"false";"false"
"pain in foot and toes";"Foot pain";"http://purl.obolibrary.org/obo/HP_0025238";"83.33";"false";"false"
"myelofibrosis";"Myelofibrosis";"http://purl.obolibrary.org/obo/HP_0011974";"100";"false";"false"
"weakness";"Retrognathia";"http://purl.obolibrary.org/obo/HP_0000278";"71.43";"false";"false"
"short rib syndrome";"Short ribs";"http://purl.obolibrary.org/obo/HP_0000773";"71.43";"false";"false"
"pain in shoulder";"Shoulder pain";"http://purl.obolibrary.org/obo/HP_0030834";"100";"false";"false"
"aphonia";"Loss of voice";"http://purl.obolibrary.org/obo/HP_0001686";"100";"false";"false"
"hypernasality";"Nasal speech";"http://purl.obolibrary.org/obo/HP_0001611";"78.26";"false";"false"
"hyponasality";"Hyponasal speech";"http://purl.obolibrary.org/obo/HP_0100271";"69.57";"false";"false"
"pain in wrist";"Wrist pain";"http://purl.obolibrary.org/obo/HP_0030836";"100";"false";"false"
"pain in joints of hand";"Arthralgia";"http://purl.obolibrary.org/obo/HP_0002829";"81.48";"false";"false"
"pain in hip";"Hip pain";"http://purl.obolibrary.org/obo/HP_0030838";"100";"false";"false"
"pain in knee";"Knee pain";"http://purl.obolibrary.org/obo/HP_0030839";"100";"false";"false"
"alopecia";"Alopecia";"http://purl.obolibrary.org/obo/HP_0001596";"100";"false";"false"
"pain in ankle and joints of foot";"Ankle pain";"http://purl.obolibrary.org/obo/HP_0030840";"64.52";"false";"false"
"functional dyspepsia";"Dyspepsia";"http://purl.obolibrary.org/obo/HP_0410281";"68.97";"false";"false"
"abdominal tenderness";"Tender";"http://purl.obolibrary.org/obo/HP_0025283";"63.64";"false";"false"
"dysphonia";"Dysphonia";"http://purl.obolibrary.org/obo/HP_0001618";"100";"false";"false"
"stricture and atresia of vagina";"Vaginal stricture";"http://purl.obolibrary.org/obo/HP_0025416";"71.79";"false";"false"
"anogenital venereal warts";"Genital warts";"http://purl.obolibrary.org/obo/HP_0032301";"64.52";"false";"false"
"enteroviral meningitis";"Meningitis";"http://purl.obolibrary.org/obo/HP_0001287";"58.33";"false";"false"
"adenoviral meningitis";"Meningitis";"http://purl.obolibrary.org/obo/HP_0001287";"60.87";"false";"false"
"hypertrichosis and hirsutism";"Hypertrichosis";"http://purl.obolibrary.org/obo/HP_0000998";"80";"false";"false"
"lymphocytic choriomeningitis arenaviridae";"Chronic lymphocytic meningitis";"http://purl.obolibrary.org/obo/HP_0007041";"60";"false";"false"
"herpesviral meningitis";"Meningitis";"http://purl.obolibrary.org/obo/HP_0001287";"58.33";"false";"false"
"herpesviral encephalitis";"Herpes encephalitis";"http://purl.obolibrary.org/obo/HP_0020098";"75.86";"false";"false"
"wide cranial sutures of newborn";"Wide cranial sutures";"http://purl.obolibrary.org/obo/HP_0010537";"82.61";"false";"false"
"hemophagocytic syndromes";"Hemophagocytosis";"http://purl.obolibrary.org/obo/HP_0012156";"64.86";"false";"false"
"coxiella";"Prominent glabella";"http://purl.obolibrary.org/obo/HP_0002057";"48";"false";"false"
"hostility and violent behavior";"Violent behavior";"http://purl.obolibrary.org/obo/HP_0008760";"82.93";"false";"false"
"apraxia";"Apraxia";"http://purl.obolibrary.org/obo/HP_0002186";"100";"false";"false"
"pyoderma gangrenosum";"Pyoderma gangrenosum";"http://purl.obolibrary.org/obo/HP_0025452";"100";"false";"false"
"thyroiditis";"Thyroiditis";"http://purl.obolibrary.org/obo/HP_0100646";"100";"false";"false"
"abnormal tumor markers";"Neoplasm of the ear";"http://purl.obolibrary.org/obo/HP_0012780";"53.33";"false";"false"
"cerebral degeneration";"Cerebral degeneration";"http://purl.obolibrary.org/obo/HP_0007313";"100";"false";"false"
"body mass index bmi 25-30 adult";"Abnormality of body mass index";"http://purl.obolibrary.org/obo/HP_0045081";"63.64";"false";"false"
"nonspecific abnormal findings on radiological and other examination of other intrathoracic organs echo";"Abnormal pulmonary thoracic imaging finding";"http://purl.obolibrary.org/obo/HP_0031983";"49.61";"false";"false"
"benign neoplasms of the uterus";"Benign neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100835";"78.05";"false";"false"
"retention of urine";"Urinary retention";"http://purl.obolibrary.org/obo/HP_0000016";"81.48";"false";"false"
"postconcussion syndrome";"Increased circulating cortisol level";"http://purl.obolibrary.org/obo/HP_0003118";"60.61";"false";"false"
"body mass index bmi 25 adult";"Abnormality of body mass index";"http://purl.obolibrary.org/obo/HP_0045081";"66.67";"false";"false"
"stenosis of larynx";"Laryngeal stenosis";"http://purl.obolibrary.org/obo/HP_0001602";"86.67";"false";"false"
"open wounds of extremities";"Cutaneous wound";"http://purl.obolibrary.org/obo/HP_0032674";"48.28";"false";"false"
"nonspecific abnormal findings on radiological and other examination of musculoskeletal system";"Abnormality of the musculoskeletal system";"http://purl.obolibrary.org/obo/HP_0033127";"64.37";"false";"false"
"other abnormal immunological findings in serum";"Abnormality of the immune system";"http://purl.obolibrary.org/obo/HP_0002715";"75.56";"false";"false"
"broken tooth";"Fractured foot bone";"http://purl.obolibrary.org/obo/HP_0041162";"72";"false";"false"
"testicular hypofunction";"Vestibular hypofunction";"http://purl.obolibrary.org/obo/HP_0001756";"80.95";"false";"false"
"adrenocortical insufficiency";"Primary adrenal insufficiency";"http://purl.obolibrary.org/obo/HP_0008207";"100";"false";"false"
"malnutrition and underweight";"Malnutrition";"http://purl.obolibrary.org/obo/HP_0004395";"62.5";"false";"false"
"cushings syndrome";"Increased circulating cortisol level";"http://purl.obolibrary.org/obo/HP_0003118";"100";"false";"false"
