"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"paresthesia of skin";"Paresthesia";"http://purl.obolibrary.org/obo/HP_0003401";"82.76";"false";"false"
"disturbances of skin sensation";"Gait disturbance";"http://purl.obolibrary.org/obo/HP_0001288";"54.55";"false";"false"
"anesthesia of skin";"Trigeminal anesthesia";"http://purl.obolibrary.org/obo/HP_0031912";"72.22";"false";"false"
"hypoesthesia of skin";"Sensory impairment";"http://purl.obolibrary.org/obo/HP_0003474";"83.87";"false";"false"
"fetal anemia and thrombocytopenia third trimester fetus 1";"Post-transfusion thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004813";"53.66";"false";"false"
"hyperesthesia";"Hyperesthesia";"http://purl.obolibrary.org/obo/HP_0100963";"100";"false";"false"
"maternal care for anti-a sensitization first trimester fetus 2";"Maternal first trimester fever";"http://purl.obolibrary.org/obo/HP_0030246";"63.89";"false";"false"
"localized swelling mass and lump of skin and subcutaneous tissue";"Yellow subcutaneous tissue covered by thin, scaly skin";"http://purl.obolibrary.org/obo/HP_0007525";"60.47";"false";"false"
"other disturbances of skin sensation";"Gait disturbance";"http://purl.obolibrary.org/obo/HP_0001288";"54.55";"false";"false"
"rash and other nonspecific skin eruption";"Skin rash";"http://purl.obolibrary.org/obo/HP_0000988";"55.56";"false";"false"
"localized swelling mass and lump neck";"Neck muscle hypoplasia";"http://purl.obolibrary.org/obo/HP_0008984";"54.55";"false";"false"
"localized swelling mass and lump head";"Breast mass";"http://purl.obolibrary.org/obo/HP_0032408";"43.14";"false";"false"
"localized swelling mass and lump trunk";"Small cell lung carcinoma";"http://purl.obolibrary.org/obo/HP_0030357";"43.14";"false";"false"
"localized swelling mass and lump upper limb";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"57.14";"false";"false"
"localized swelling mass and lumpupper limb";"Swollen lip";"http://purl.obolibrary.org/obo/HP_0031244";"45";"false";"false"
"localized swelling mass and lump right upper limb";"Distal sensory impairment";"http://purl.obolibrary.org/obo/HP_0002936";"55.26";"false";"false"
"localized swelling mass and lump left upper limb";"Aplasia/Hypoplasia involving the musculature of the upper limbs";"http://purl.obolibrary.org/obo/HP_0001467";"55.88";"false";"false"
"fetal anemia and thrombocytopenia third trimester fetus 2";"Post-transfusion thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004813";"53.66";"false";"false"
"localized swelling mass and lump upper limb bilateral";"Distal sensory impairment";"http://purl.obolibrary.org/obo/HP_0002936";"56.41";"false";"false"
"localized swelling mass and lump lower limb";"Pedal edema";"http://purl.obolibrary.org/obo/HP_0010741";"62.16";"false";"false"
"localized swelling mass and lumplower limb";"Localized";"http://purl.obolibrary.org/obo/HP_0012838";"45.45";"false";"false"
"localized swelling mass and lump right lower limb";"Pedal edema";"http://purl.obolibrary.org/obo/HP_0010741";"57.5";"false";"false"
"localized swelling mass and lump left lower limb";"Pedal edema";"http://purl.obolibrary.org/obo/HP_0010741";"60.76";"false";"false"
"localized swelling mass and lump lower limb bilateral";"Pedal edema";"http://purl.obolibrary.org/obo/HP_0010741";"60.98";"false";"false"
"localized swelling mass and lump";"Swollen lip";"http://purl.obolibrary.org/obo/HP_0031244";"50";"false";"false"
"other skin changes";"Abnormality of skin pigmentation";"http://purl.obolibrary.org/obo/HP_0001000";"66.67";"false";"false"
"fetal anemia and thrombocytopenia third trimester fetus 3";"Post-transfusion thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004813";"53.66";"false";"false"
"cyanosis";"Cyanosis";"http://purl.obolibrary.org/obo/HP_0000961";"100";"false";"false"
"pallor";"Pallor";"http://purl.obolibrary.org/obo/HP_0000980";"100";"false";"false"
"flushing";"Flushing";"http://purl.obolibrary.org/obo/HP_0031284";"100";"false";"false"
"spontaneous ecchymoses";"Ecchymosis";"http://purl.obolibrary.org/obo/HP_0031364";"69.23";"false";"false"
"changes in skin texture";"Fine hair";"http://purl.obolibrary.org/obo/HP_0002213";"57.14";"false";"false"
"skin changes";"Abnormality of skin pigmentation";"http://purl.obolibrary.org/obo/HP_0001000";"66.67";"false";"false"
"abnormal involuntary movements";"Involuntary movements";"http://purl.obolibrary.org/obo/HP_0004305";"85.71";"false";"false"
"fetal anemia and thrombocytopenia third trimester fetus 4";"Post-transfusion thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004813";"53.66";"false";"false"
"abnormal head movements";"Abnormal head movements";"http://purl.obolibrary.org/obo/HP_0002457";"100";"false";"false"
"tremor";"Tremor";"http://purl.obolibrary.org/obo/HP_0001337";"100";"false";"false"
"cramp and spasm";"Muscle spasm";"http://purl.obolibrary.org/obo/HP_0003394";"66.67";"false";"false"
"fasciculation";"Fasciculations";"http://purl.obolibrary.org/obo/HP_0002380";"100";"false";"false"
"other abnormal involuntary movements";"Involuntary movements";"http://purl.obolibrary.org/obo/HP_0004305";"85.71";"false";"false"
"ataxic gait";"Gait ataxia";"http://purl.obolibrary.org/obo/HP_0002066";"100";"false";"false"
"abnormalities of gait and mobility";"Gait disturbance";"http://purl.obolibrary.org/obo/HP_0001288";"80";"false";"false"
"other abnormalities of gait and mobility";"Gait disturbance";"http://purl.obolibrary.org/obo/HP_0001288";"80";"false";"false"
"paralytic gait";"Paralytic ileus";"http://purl.obolibrary.org/obo/HP_0002590";"61.54";"false";"false"
"difficulty in walking not elsewhere classified";"Difficulty walking";"http://purl.obolibrary.org/obo/HP_0002355";"64";"false";"false"
"lack of coordination";"Dysmetria";"http://purl.obolibrary.org/obo/HP_0001310";"74.29";"false";"false"
"other symptoms and signs involving the nervous and musculoskeletal systems";"Abnormality of the musculoskeletal system";"http://purl.obolibrary.org/obo/HP_0033127";"57.89";"false";"false"
"unsteadiness on feet";"Unsteady gait";"http://purl.obolibrary.org/obo/HP_0002317";"71.43";"false";"false"
"other lack of coordination";"Dysmetria";"http://purl.obolibrary.org/obo/HP_0001310";"74.29";"false";"false"
"ataxia";"Ataxia";"http://purl.obolibrary.org/obo/HP_0001251";"100";"false";"false"
"meningismus";"Vaginismus";"http://purl.obolibrary.org/obo/HP_0030017";"66.67";"false";"false"
"fetal anemia and thrombocytopenia third trimester fetus 5";"Post-transfusion thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004813";"53.66";"false";"false"
"tetany";"Tetany";"http://purl.obolibrary.org/obo/HP_0001281";"100";"false";"false"
"clicking hip";"Thick vermilion border";"http://purl.obolibrary.org/obo/HP_0012471";"70";"false";"false"
"abnormal reflex";"Abnormal reflex";"http://purl.obolibrary.org/obo/HP_0031826";"100";"false";"false"
"abnormal posture";"Abnormal posturing";"http://purl.obolibrary.org/obo/HP_0002533";"100";"false";"false"
"transient paralysis";"Transient";"http://purl.obolibrary.org/obo/HP_0025153";"68.97";"false";"false"
"repeated falls";"Falls";"http://purl.obolibrary.org/obo/HP_0002527";"58.82";"false";"false"
"national institutes of health stroke scale nihss score";"Diminished health-related quality of life";"http://purl.obolibrary.org/obo/HP_0033665";"38.55";"false";"false"
"nihss score 0-9";"1-minute APGAR score of 0";"http://purl.obolibrary.org/obo/HP_0030927";"42.11";"false";"false"
"nihss score 0";"1-minute APGAR score of 0";"http://purl.obolibrary.org/obo/HP_0030927";"44.44";"false";"false"
"fetal anemia and thrombocytopenia third trimester other fetus";"Post-transfusion thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004813";"55";"false";"false"
"nihss score 3";"1-minute APGAR score of 3";"http://purl.obolibrary.org/obo/HP_0030930";"44.44";"false";"false"
"nihss score 1";"1-minute APGAR score of 1";"http://purl.obolibrary.org/obo/HP_0030928";"44.44";"false";"false"
"nihss score 2";"1-minute APGAR score of 2";"http://purl.obolibrary.org/obo/HP_0030929";"44.44";"false";"false"
"nihss score 7";"Schmorl's node";"http://purl.obolibrary.org/obo/HP_0030041";"37.04";"false";"false"
"nihss score 4";"1-minute APGAR score of 4";"http://purl.obolibrary.org/obo/HP_0030931";"44.44";"false";"false"
"nihss score 5";"5-minute APGAR score of 5";"http://purl.obolibrary.org/obo/HP_0030925";"44.44";"false";"false"
"nihss score 6";"1-minute APGAR score of 6";"http://purl.obolibrary.org/obo/HP_0030933";"44.44";"false";"false"
"nihss score 8";"Spinal cord compression";"http://purl.obolibrary.org/obo/HP_0002176";"34.29";"false";"false"
"nihss score 9";"Spinal cord compression";"http://purl.obolibrary.org/obo/HP_0002176";"34.29";"false";"false"
"nihss score 10-19";"10-minute APGAR score of 1";"http://purl.obolibrary.org/obo/HP_0033469";"48.78";"false";"false"
"fetal anemia and thrombocytopeniatrimester";"Neonatal alloimmune thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004809";"64.79";"false";"false"
"coma scale eyes open never 24 hours or more after hospital admission";"Generalized non-convulsive status epilepticus without coma";"http://purl.obolibrary.org/obo/HP_0032860";"42.42";"false";"false"
"coma scale eyes open to pain";"Scaling skin";"http://purl.obolibrary.org/obo/HP_0040189";"48.89";"false";"false"
"coma scale eyes open to paintime";"Palmoplantar scaling skin";"http://purl.obolibrary.org/obo/HP_0025524";"47.06";"false";"false"
"coma scale eyes open to pain in the field emt or ambulance";"Scaling skin";"http://purl.obolibrary.org/obo/HP_0040189";"42.62";"false";"false"
"coma scale eyes open to pain at arrival to emergency department";"Small humeral epiphyses";"http://purl.obolibrary.org/obo/HP_0003900";"41.03";"false";"false"
"coma scale eyes open to pain 24 hours or more after hospital admission";"Alopecia of scalp";"http://purl.obolibrary.org/obo/HP_0002293";"39.53";"false";"false"
"coma scale eyes open to pain at hospital admission";"Pituitary null cell adenoma";"http://purl.obolibrary.org/obo/HP_0011761";"42.86";"false";"false"
"maternal care for abnormalities of the fetal heart rate or rhythm first trimester not applicable or";"Maternal first trimester fever";"http://purl.obolibrary.org/obo/HP_0030246";"50.55";"false";"false"
"coma scale eyes open to sound";"Cicatricial lagophthalmos";"http://purl.obolibrary.org/obo/HP_0030004";"50.98";"false";"false"
"coma scale eyes open to soundtime";"Cicatricial lagophthalmos";"http://purl.obolibrary.org/obo/HP_0030004";"44.44";"false";"false"
"coma scale eyes open to sound in the field emt or ambulance";"Reduced forced expiratory volume in one second";"http://purl.obolibrary.org/obo/HP_0032342";"38.46";"false";"false"
"coma scale eyes open to sound at arrival to emergency department";"Cicatricial lagophthalmos";"http://purl.obolibrary.org/obo/HP_0030004";"42.86";"false";"false"
"coma scale eyes open to sound at hospital admission";"Focal non-convulsive status epilepticus without coma";"http://purl.obolibrary.org/obo/HP_0032673";"39.08";"false";"false"
"coma scale eyes open to sound 24 hours or more after hospital admission";"Increased urinary type 1 collagen N-terminal telopeptide level";"http://purl.obolibrary.org/obo/HP_0032208";"36.04";"false";"false"
"nihss score 34";"Progressive congenital scoliosis";"http://purl.obolibrary.org/obo/HP_0008458";"33.33";"false";"false"
"nihss score 30";"10-minute APGAR score of 3";"http://purl.obolibrary.org/obo/HP_0033471";"42.11";"false";"false"
"nihss score 31";"1-minute APGAR score of 3";"http://purl.obolibrary.org/obo/HP_0030930";"43.24";"false";"false"
"nihss score 32";"Progressive congenital scoliosis";"http://purl.obolibrary.org/obo/HP_0008458";"33.33";"false";"false"
"nihss score 33";"1-minute APGAR score of 3";"http://purl.obolibrary.org/obo/HP_0030930";"43.24";"false";"false"
"nihss score 35";"5-minute APGAR score of 3";"http://purl.obolibrary.org/obo/HP_0030923";"43.24";"false";"false"
"nihss score 36";"Progressive congenital scoliosis";"http://purl.obolibrary.org/obo/HP_0008458";"33.33";"false";"false"
"nihss score 37";"Progressive congenital scoliosis";"http://purl.obolibrary.org/obo/HP_0008458";"33.33";"false";"false"
"fetal anemia and thrombocytopeniatrimester fetus 2";"Neonatal alloimmune thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004809";"58.97";"false";"false"
"nihss score 38";"Progressive congenital scoliosis";"http://purl.obolibrary.org/obo/HP_0008458";"33.33";"false";"false"
"nihss score 39";"Progressive congenital scoliosis";"http://purl.obolibrary.org/obo/HP_0008458";"33.33";"false";"false"
"nihss score 40-42";"10-minute APGAR score of 4";"http://purl.obolibrary.org/obo/HP_0033472";"39.02";"false";"false"
"nihss score 40";"10-minute APGAR score of 4";"http://purl.obolibrary.org/obo/HP_0033472";"42.11";"false";"false"
"nihss score 41";"1-minute APGAR score of 4";"http://purl.obolibrary.org/obo/HP_0030931";"43.24";"false";"false"
"nihss score 42";"Progressive congenital scoliosis";"http://purl.obolibrary.org/obo/HP_0008458";"33.33";"false";"false"
"other symptoms and signs involving the nervous system";"Abnormality of the nervous system";"http://purl.obolibrary.org/obo/HP_0000707";"54.55";"false";"false"
"facial weakness";"Weakness of facial musculature";"http://purl.obolibrary.org/obo/HP_0030319";"100";"false";"false"
"other symptoms and signs involving the musculoskeletal system";"Abnormality of the musculoskeletal system";"http://purl.obolibrary.org/obo/HP_0033127";"63.77";"false";"false"
"loss of height";"Weight loss";"http://purl.obolibrary.org/obo/HP_0001824";"83.33";"false";"false"
"maternal care for anti-a sensitization first trimester fetus 3";"Maternal first trimester fever";"http://purl.obolibrary.org/obo/HP_0030246";"63.89";"false";"false"
"fetal anemia and thrombocytopeniatrimester fetus 3";"Neonatal alloimmune thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004809";"58.97";"false";"false"
"ocular torticollis";"Torticollis";"http://purl.obolibrary.org/obo/HP_0000473";"75.86";"false";"false"
"dysuria";"Dysuria";"http://purl.obolibrary.org/obo/HP_0100518";"100";"false";"false"
"symptoms and signs involving the nervous and musculoskeletal systems";"Abnormality of the musculoskeletal system";"http://purl.obolibrary.org/obo/HP_0033127";"57.89";"false";"false"
"symptoms and signs involving the nervous system";"Abnormality of the nervous system";"http://purl.obolibrary.org/obo/HP_0000707";"54.55";"false";"false"
"symptoms and signs involving the musculoskeletal system";"Abnormality of the musculoskeletal system";"http://purl.obolibrary.org/obo/HP_0033127";"63.77";"false";"false"
"pain associated with micturition";"Infection associated neutropenia";"http://purl.obolibrary.org/obo/HP_0410256";"42.55";"false";"false"
"gross hematuria";"Macroscopic hematuria";"http://purl.obolibrary.org/obo/HP_0012587";"100";"false";"false"
"vesical tenesmus";"Tenesmus";"http://purl.obolibrary.org/obo/HP_0012702";"72.73";"false";"false"
"painful micturition";"Wrist pain";"http://purl.obolibrary.org/obo/HP_0030836";"56";"false";"false"
"hematuria";"Hematuria";"http://purl.obolibrary.org/obo/HP_0000790";"100";"false";"false"
"other microscopic hematuria";"Microscopic hematuria";"http://purl.obolibrary.org/obo/HP_0002907";"100";"false";"false"
"fetal anemia and thrombocytopeniatrimester fetus 4";"Neonatal alloimmune thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004809";"58.97";"false";"false"
"benign essential microscopic hematuria";"Microscopic hematuria";"http://purl.obolibrary.org/obo/HP_0002907";"72.73";"false";"false"
"drug induced retention of urine";"Adverse drug response";"http://purl.obolibrary.org/obo/HP_0020172";"65.12";"false";"false"
"asymptomatic microscopic hematuria";"Microscopic hematuria";"http://purl.obolibrary.org/obo/HP_0002907";"78.43";"false";"false"
"urinary incontinence";"Urinary incontinence";"http://purl.obolibrary.org/obo/HP_0000020";"100";"false";"false"
"retention of urine";"Urinary retention";"http://purl.obolibrary.org/obo/HP_0000016";"81.48";"false";"false"
"other retention of urine";"Urinary retention";"http://purl.obolibrary.org/obo/HP_0000016";"81.48";"false";"false"
"anuria and oliguria";"Oliguria";"http://purl.obolibrary.org/obo/HP_0100520";"72";"false";"false"
"polyuria";"Polyuria";"http://purl.obolibrary.org/obo/HP_0000103";"100";"false";"false"
"frequency of micturition";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"62.86";"false";"false"
"fetal anemia and thrombocytopeniatrimester fetus 5";"Neonatal alloimmune thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004809";"58.97";"false";"false"
"nocturia";"Nocturia";"http://purl.obolibrary.org/obo/HP_0000017";"100";"false";"false"
"other polyuria";"Polyuria";"http://purl.obolibrary.org/obo/HP_0000103";"100";"false";"false"
"urethral discharge";"Urethritis";"http://purl.obolibrary.org/obo/HP_0500006";"60.87";"false";"false"
"urethral discharge without blood";"Rootless teeth";"http://purl.obolibrary.org/obo/HP_0011072";"44.9";"false";"false"
"other difficulties with micturition";"Gait disturbance";"http://purl.obolibrary.org/obo/HP_0001288";"72.22";"false";"false"
"hematospermia";"Abnormal sperm morphology";"http://purl.obolibrary.org/obo/HP_0012864";"71.43";"false";"false"
"sexual dysfunction";"Male sexual dysfunction";"http://purl.obolibrary.org/obo/HP_0040307";"86.49";"false";"false"
"other andsymptoms and signs involving the genitourinary system";"Abnormality of the genitourinary system";"http://purl.obolibrary.org/obo/HP_0000119";"63.89";"false";"false"
"extravasation of urine";"Supernumerary ribs";"http://purl.obolibrary.org/obo/HP_0005815";"50";"false";"false"
"hesitancy of micturition";"Urinary hesitancy";"http://purl.obolibrary.org/obo/HP_0000019";"55.17";"false";"false"
"fetal anemia and thrombocytopeniatrimester other fetus";"Neonatal alloimmune thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0004809";"60.53";"false";"false"
"feeling of incomplete bladder emptying";"Urinary incontinence";"http://purl.obolibrary.org/obo/HP_0000020";"56.52";"false";"false"
"poor urinary stream";"Sepsis";"http://purl.obolibrary.org/obo/HP_0100806";"45";"false";"false"
"splitting of urinary stream";"Sepsis";"http://purl.obolibrary.org/obo/HP_0100806";"46.81";"false";"false"
"straining to void";"Asthenopia";"http://purl.obolibrary.org/obo/HP_0031590";"63.64";"false";"false"
"urgency of urination";"Urinary urgency";"http://purl.obolibrary.org/obo/HP_0000012";"81.48";"false";"false"
"other symptoms and signs involving the genitourinary system";"Abnormality of the genitourinary system";"http://purl.obolibrary.org/obo/HP_0000119";"63.77";"false";"false"
"need to immediately re-void";"Prolonged bleeding time";"http://purl.obolibrary.org/obo/HP_0003010";"41.03";"false";"false"
"position dependent micturition";"Dependency on intravenous nutrition";"http://purl.obolibrary.org/obo/HP_0025156";"51.28";"false";"false"
"extrarenal uremia";"Upper extremity akinesia";"http://purl.obolibrary.org/obo/HP_0033412";"47.37";"false";"false"
"functional urinary incontinence";"Urinary incontinence";"http://purl.obolibrary.org/obo/HP_0000020";"79.07";"false";"false"
"maternal care for abnormalities of the fetal heart rate or rhythm";"Arrhythmia";"http://purl.obolibrary.org/obo/HP_0011675";"64.2";"false";"false"
"chronic bladder pain";"Bladder pain";"http://purl.obolibrary.org/obo/HP_0032171";"76.47";"false";"false"
"unilateral non-palpable testicle";"Asymmetric crying face";"http://purl.obolibrary.org/obo/HP_0011333";"56.67";"false";"false"
"symptoms and signs involving the genitourinary system";"Abnormality of the genitourinary system";"http://purl.obolibrary.org/obo/HP_0000119";"63.77";"false";"false"
"bilateral non-palpable testicles";"Absent testis";"http://purl.obolibrary.org/obo/HP_0010469";"57.69";"false";"false"
"stupor";"Stooped posture";"http://purl.obolibrary.org/obo/HP_0025403";"50";"false";"false"
"somnolence stupor and coma";"Abnormal stool composition";"http://purl.obolibrary.org/obo/HP_0031685";"48.78";"false";"false"
"somnolence";"Somnambulism";"http://purl.obolibrary.org/obo/HP_0025236";"58.82";"false";"false"
"maternal care for abnormalities of the fetal heart rate or rhythm first trimester";"Maternal first trimester fever";"http://purl.obolibrary.org/obo/HP_0030246";"54.76";"false";"false"
"coma";"Coma";"http://purl.obolibrary.org/obo/HP_0001259";"100";"false";"false"
"coma scale eyes open";"Open comedo";"http://purl.obolibrary.org/obo/HP_0025251";"51.61";"false";"false"
"coma scale eyes open never";"Optic nerve coloboma";"http://purl.obolibrary.org/obo/HP_0000588";"44.44";"false";"false"
"coma scale eyes open nevertime";"Optic nerve coloboma";"http://purl.obolibrary.org/obo/HP_0000588";"45.83";"false";"false"
"coma scale eyes open never at arrival to emergency department";"Large humeral epiphyses";"http://purl.obolibrary.org/obo/HP_0003898";"39.18";"false";"false"
"coma scale eyes open never in the field emt or ambulance";"Conjunctival telangiectasia";"http://purl.obolibrary.org/obo/HP_0000524";"43.56";"false";"false"
"coma scale eyes open never at hospital admission";"Generalized non-convulsive status epilepticus without coma";"http://purl.obolibrary.org/obo/HP_0032860";"43.96";"false";"false"
"maternal care for abnormalities of the fetal heart rate or rhythm first trimester other fetus";"Maternal first trimester fever";"http://purl.obolibrary.org/obo/HP_0030246";"51.69";"false";"false"
"coma scale best motor response abnormal flexion at arrival to emergency department";"Abnormal response to ACTH stimulation test";"http://purl.obolibrary.org/obo/HP_0031074";"47.62";"false";"false"
"coma scale best motor response abnormal flexion at hospital admission";"Abnormal response to corticotropin releasing hormone stimulation test";"http://purl.obolibrary.org/obo/HP_0031077";"54.39";"false";"false"
"coma scale best motor response abnormal flexion 24 hours or more after hospital admission";"obsolete Focal autonomic seizures without altered responsiveness";"http://purl.obolibrary.org/obo/HP_0011156";"47.46";"false";"false"
"coma scale best motor response flexion withdrawal";"obsolete Focal autonomic seizures without altered responsiveness";"http://purl.obolibrary.org/obo/HP_0011156";"44.9";"false";"false"
"coma scale best motor response flexion withdrawaltime";"obsolete Focal autonomic seizures without altered responsiveness";"http://purl.obolibrary.org/obo/HP_0011156";"48.54";"false";"false"
"coma scale best motor response flexion withdrawal in the field emt or ambulance";"obsolete Focal autonomic seizures without altered responsiveness";"http://purl.obolibrary.org/obo/HP_0011156";"43.86";"false";"false"
"coma scale best motor response flexion withdrawal 24 hours or more after hospital admission";"obsolete Focal autonomic seizures without altered responsiveness";"http://purl.obolibrary.org/obo/HP_0011156";"46.67";"false";"false"
"coma scale best motor response flexion withdrawal at arrival to emergency department";"obsolete Focal aware cognitive seizure with impaired responsiveness";"http://purl.obolibrary.org/obo/HP_0032881";"40.35";"false";"false"
"coma scale best motor response flexion withdrawal at hospital admission";"obsolete Focal autonomic seizures without altered responsiveness";"http://purl.obolibrary.org/obo/HP_0011156";"44.64";"false";"false"
"coma scale best motor response localizes pain";"Impaired cortisol response to insulin stimulation test";"http://purl.obolibrary.org/obo/HP_0031076";"49.41";"false";"false"
"maternal care for abnormalities of the fetal heart rate or rhythm second trimester";"Arrhythmia";"http://purl.obolibrary.org/obo/HP_0011675";"58.33";"false";"false"
"coma scale eyes open spontaneous";"Spontaneous hematomas";"http://purl.obolibrary.org/obo/HP_0007420";"50";"false";"false"
"coma scale eyes open spontaneoustime";"Spontaneous hematomas";"http://purl.obolibrary.org/obo/HP_0007420";"43.14";"false";"false"
"coma scale eyes open spontaneous in the field emt or ambulance";"Partially accomodative esotropia";"http://purl.obolibrary.org/obo/HP_0031765";"45.57";"false";"false"
"maternal care for abnormalities of the fetal heart rate or rhythm first trimester fetus 1";"Maternal first trimester fever";"http://purl.obolibrary.org/obo/HP_0030246";"50.55";"false";"false"
"coma scale eyes open spontaneous at arrival to emergency department";"Depletion of components of the alternative complement pathway";"http://purl.obolibrary.org/obo/HP_0005389";"46.51";"false";"false"
"coma scale eyes open spontaneous at hospital admission";"Pituitary null cell adenoma";"http://purl.obolibrary.org/obo/HP_0011761";"46.58";"false";"false"
"coma scale eyes open spontaneous 24 hours or more after hospital admission";"Pituitary null cell adenoma";"http://purl.obolibrary.org/obo/HP_0011761";"41.98";"false";"false"
"coma scale best verbal response";"Exaggerated startle response";"http://purl.obolibrary.org/obo/HP_0002267";"45.9";"false";"false"
"coma scale best verbal response none";"obsolete Focal autonomic seizures with altered responsiveness";"http://purl.obolibrary.org/obo/HP_0011155";"48.1";"false";"false"
"coma scale best verbal response none at arrival to emergency department";"EMG: decremental response of compound muscle action potential to repetitive nerve stimulation";"http://purl.obolibrary.org/obo/HP_0003403";"50.98";"false";"false"
"coma scale best verbal response nonetime";"Abnormal response to corticotropin releasing hormone stimulation test";"http://purl.obolibrary.org/obo/HP_0031077";"51.43";"false";"false"
"coma scale best verbal response none in the field emt or ambulance";"obsolete Focal autonomic seizures without altered responsiveness";"http://purl.obolibrary.org/obo/HP_0011156";"42.72";"false";"false"
"coma scale best verbal response none at hospital admission";"obsolete Focal autonomic seizures without altered responsiveness";"http://purl.obolibrary.org/obo/HP_0011156";"45.54";"false";"false"
"coma scale best verbal response none 24 hours or more after hospital admission";"obsolete Focal autonomic seizures without altered responsiveness";"http://purl.obolibrary.org/obo/HP_0011156";"47.71";"false";"false"
