"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"malignant neoplasm of floor of mouth part";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"61.54";"false";"false"
"malignant neoplasm of other andparts of mouth";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"65.31";"false";"false"
"malignant neoplasm of uvula";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"78.05";"false";"false"
"malignant neoplasm of cheek mucosa";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"70.83";"false";"false"
"malignant neoplasm of vestibule of mouth";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"64";"false";"false"
"malignant neoplasm of hard palate";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"69.57";"false";"false"
"malignant neoplasm of soft palate";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"69.57";"false";"false"
"malignant neoplasm of tonsil";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"76.19";"false";"false"
"malignant neoplasm of tonsillar fossa";"Absent tonsils";"http://purl.obolibrary.org/obo/HP_0030813";"56.6";"false";"false"
"malignant neoplasm of palate";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"78.05";"false";"false"
"malignant neoplasm of retromolar area";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"62.75";"false";"false"
"malignant neoplasm of other specified parts of mouth";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"59.26";"false";"false"
"malignant neoplasm of mouth";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"78.05";"false";"false"
"malignant neoplasm of oropharynx";"Neoplasm of the pharynx";"http://purl.obolibrary.org/obo/HP_0100638";"72.73";"false";"false"
"tuberculosis of bronchus bacteriological or histological examination not done";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"43.01";"false";"false"
"malignant neoplasm of anterior aspect of epiglottis";"Hypoplasia of the epiglottis";"http://purl.obolibrary.org/obo/HP_0005349";"48.39";"false";"false"
"malignant neoplasm of tonsillar pillars anterior posterior";"Neoplasm of the anterior pituitary";"http://purl.obolibrary.org/obo/HP_0011750";"60.78";"false";"false"
"malignant neoplasm of vallecula epiglottica";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"56.14";"false";"false"
"tuberculosis of bronchus bacteriological or histological examination unknown at present";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"44.23";"false";"false"
"malignant neoplasm of junctional region of oropharynx";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"54.84";"false";"false"
"malignant neoplasm of lateral wall of oropharynx";"Neoplasm of the larynx";"http://purl.obolibrary.org/obo/HP_0100605";"59.26";"false";"false"
"malignant neoplasm of posterior wall of oropharynx";"Neoplasm of the pharynx";"http://purl.obolibrary.org/obo/HP_0100638";"57.63";"false";"false"
"malignant neoplasm of other specified sites of oropharynx";"Neoplasm of the pharynx";"http://purl.obolibrary.org/obo/HP_0100638";"56.14";"false";"false"
"malignant neoplasm of oropharynxsite";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"65.31";"false";"false"
"malignant neoplasm of other specified sites of nasopharynx";"Neoplasia of the nasopharynx";"http://purl.obolibrary.org/obo/HP_0100630";"67.74";"false";"false"
"malignant neoplasm of nasopharynx";"Neoplasia of the nasopharynx";"http://purl.obolibrary.org/obo/HP_0100630";"85.71";"false";"false"
"malignant neoplasm of superior wall of nasopharynx";"Neoplasia of the nasopharynx";"http://purl.obolibrary.org/obo/HP_0100630";"66.67";"false";"false"
"malignant neoplasm of posterior wall of nasopharynx";"Neoplasia of the nasopharynx";"http://purl.obolibrary.org/obo/HP_0100630";"65.62";"false";"false"
"malignant neoplasm of lateral wall of nasopharynx";"Neoplasia of the nasopharynx";"http://purl.obolibrary.org/obo/HP_0100630";"70";"false";"false"
"malignant neoplasm of anterior wall of nasopharynx";"Neoplasia of the nasopharynx";"http://purl.obolibrary.org/obo/HP_0100630";"66.67";"false";"false"
"malignant neoplasm of aryepiglottic fold hypopharyngeal aspect";"Aplastic/Hypoplastic nasopharyngeal adenoids";"http://purl.obolibrary.org/obo/HP_0040256";"51.69";"false";"false"
"malignant neoplasm of nasopharynxsite";"Neoplasia of the nasopharynx";"http://purl.obolibrary.org/obo/HP_0100630";"76.92";"false";"false"
"malignant neoplasm of hypopharynx";"Hypoplasia of the pharynx";"http://purl.obolibrary.org/obo/HP_0009555";"63.83";"false";"false"
"malignant neoplasm of postcricoid region of hypopharynx";"Hypoplastic nasopharyngeal adenoids";"http://purl.obolibrary.org/obo/HP_0040258";"49.35";"false";"false"
"malignant neoplasm of pyriform sinus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"65.31";"false";"false"
"tuberculosis of bronchus tubercle bacilli found in sputum by microscopy";"Renal tubular epithelial necrosis";"http://purl.obolibrary.org/obo/HP_0008682";"39.29";"false";"false"
"malignant neoplasm of pharynx";"Neoplasm of the pharynx";"http://purl.obolibrary.org/obo/HP_0100638";"82.93";"false";"false"
"malignant neoplasm of posterior hypopharyngeal wall";"Short middle phalanx of the 4th finger";"http://purl.obolibrary.org/obo/HP_0009295";"56.47";"false";"false"
"malignant neoplasm of other specified sites of hypopharynx";"Hypoplasia of the pharynx";"http://purl.obolibrary.org/obo/HP_0009555";"53.33";"false";"false"
"malignant neoplasm of hypopharynxsite";"Hypoplasia of the pharynx";"http://purl.obolibrary.org/obo/HP_0009555";"60";"false";"false"
"malignant neoplasm of other and ill-defined sites within the lip oral cavity and pharynx";"Short distal phalanx of the 5th finger";"http://purl.obolibrary.org/obo/HP_0004227";"47.17";"false";"false"
"malignant neoplasm of waldeyers ring";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"68.09";"false";"false"
"malignant neoplasm of other sites within the lip and oral cavity";"Neoplasm of the oral cavity";"http://purl.obolibrary.org/obo/HP_0100649";"64.62";"false";"false"
"malignant neoplasm of ill-defined sites within the lip and oral cavity";"Neoplasm of the oral cavity";"http://purl.obolibrary.org/obo/HP_0100649";"56";"false";"false"
"malignant neoplasm of esophagus";"Esophageal neoplasm";"http://purl.obolibrary.org/obo/HP_0100751";"76.19";"false";"false"
"tuberculosis of bronchus tubercle bacilli not found in sputum by microscopy but found in bacterial culture";"Tubulointerstitial bacterial infiltration";"http://purl.obolibrary.org/obo/HP_0020204";"38.41";"false";"false"
"malignant neoplasm of middle third of esophagus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"57.14";"false";"false"
"malignant neoplasm of cervical esophagus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"66.67";"false";"false"
"malignant neoplasm of thoracic esophagus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"62.75";"false";"false"
"malignant neoplasm of abdominal esophagus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"65.38";"false";"false"
"malignant neoplasm of upper third of esophagus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"57.14";"false";"false"
"malignant neoplasm of pylorus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"76.19";"false";"false"
"malignant neoplasm of lower third of esophagus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"57.14";"false";"false"
"malignant neoplasm of other specified part of esophagus";"Esophageal neoplasm";"http://purl.obolibrary.org/obo/HP_0100751";"58.18";"false";"false"
"malignant neoplasm of esophagussite";"Esophageal neoplasm";"http://purl.obolibrary.org/obo/HP_0100751";"69.57";"false";"false"
"malignant neoplasm of stomach";"Neoplasm of the stomach";"http://purl.obolibrary.org/obo/HP_0006753";"82.93";"false";"false"
"malignant neoplasm of cardia";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"80.95";"false";"false"
"tuberculosis of bronchus tubercle bacilli not found by bacteriological examination but tuberculosis confirmed histologically";"Tubulointerstitial bacterial infiltration";"http://purl.obolibrary.org/obo/HP_0020204";"41.25";"false";"false"
"malignant neoplasm of other specified sites of stomach";"Neoplasm of the stomach";"http://purl.obolibrary.org/obo/HP_0006753";"62.96";"false";"false"
"malignant neoplasm of pyloric antrum";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"66.67";"false";"false"
"malignant neoplasm of fundus of stomach";"Neoplasm of the stomach";"http://purl.obolibrary.org/obo/HP_0006753";"72.34";"false";"false"
"malignant neoplasm of body of stomach";"Neoplasm of the stomach";"http://purl.obolibrary.org/obo/HP_0006753";"73.91";"false";"false"
"malignant neoplasm of lesser curvature of stomach";"Neoplasm of the stomach";"http://purl.obolibrary.org/obo/HP_0006753";"59.65";"false";"false"
"malignant neoplasm of greater curvature of stomach";"Neoplasm of the stomach";"http://purl.obolibrary.org/obo/HP_0006753";"58.62";"false";"false"
"malignant neoplasm of ileum";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"78.05";"false";"false"
"malignant neoplasm of stomachsite";"Neoplasm of the stomach";"http://purl.obolibrary.org/obo/HP_0006753";"72.73";"false";"false"
"malignant neoplasm of small intestine including duodenum";"Neoplasm of the small intestine";"http://purl.obolibrary.org/obo/HP_0100833";"67.61";"false";"false"
"malignant neoplasm of duodenum";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"72.73";"false";"false"
"tuberculosis of bronchus tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods inoculation of animals";"Tubulointerstitial bacterial infiltration";"http://purl.obolibrary.org/obo/HP_0020204";"40.22";"false";"false"
"malignant neoplasm of jejunum";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"74.42";"false";"false"
"malignant neoplasm of meckels diverticulum";"Meckel diverticulum";"http://purl.obolibrary.org/obo/HP_0002245";"71.43";"false";"false"
"malignant neoplasm of other specified sites of small intestine";"Neoplasm of the small intestine";"http://purl.obolibrary.org/obo/HP_0100833";"70.59";"false";"false"
"malignant neoplasm of small intestinesite";"Neoplasm of the small intestine";"http://purl.obolibrary.org/obo/HP_0100833";"81.36";"false";"false"
"malignant neoplasm of colon";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"87.8";"false";"false"
"malignant neoplasm of hepatic flexure";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"66.67";"false";"false"
"malignant neoplasm of appendix vermiformis";"Appendiceal mucinous neoplasm";"http://purl.obolibrary.org/obo/HP_0031499";"60";"false";"false"
"malignant neoplasm of transverse colon";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"70.59";"false";"false"
"malignant neoplasm of descending colon";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"73.47";"false";"false"
"malignant neoplasm of sigmoid colon";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"73.47";"false";"false"
"tuberculous fibrosis of lung";"Lung fibroma";"http://purl.obolibrary.org/obo/HP_0010616";"57.14";"false";"false"
"malignant neoplasm of cecum";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"82.93";"false";"false"
"malignant neoplasm of rectum rectosigmoid junction and anus";"Neoplasm of the rectum";"http://purl.obolibrary.org/obo/HP_0100743";"56.41";"false";"false"
"malignant neoplasm of ascending colon";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"75";"false";"false"
"malignant neoplasm of splenic flexure";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"64";"false";"false"
"malignant neoplasm of other specified sites of large intestine";"Neoplasm of the large intestine";"http://purl.obolibrary.org/obo/HP_0100834";"69.7";"false";"false"
"malignant neoplasm of colonsite";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"77.27";"false";"false"
"malignant neoplasm of other sites of rectum rectosigmoid junction and anus";"Neoplasm of the rectum";"http://purl.obolibrary.org/obo/HP_0100743";"53.01";"false";"false"
"malignant neoplasm of rectosigmoid junction";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"59.65";"false";"false"
"malignant neoplasm of rectum";"Neoplasm of the rectum";"http://purl.obolibrary.org/obo/HP_0100743";"82.05";"false";"false"
"malignant neoplasm of anal canal";"Anal canal neoplasm";"http://purl.obolibrary.org/obo/HP_0030437";"85.11";"false";"false"
"salmonella meningitis";"Meningitis";"http://purl.obolibrary.org/obo/HP_0001287";"56";"false";"false"
"tuberculous fibrosis of lung bacteriological or histological examination not done";"Disseminated nontuberculous mycobacterial infection";"http://purl.obolibrary.org/obo/HP_0032283";"44.21";"false";"false"
"malignant neoplasm of anussite";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"74.42";"false";"false"
"malignant neoplasm of gallbladder and extrahepatic bile ducts";"Neoplasm of the gallbladder";"http://purl.obolibrary.org/obo/HP_0100575";"57.58";"false";"false"
"malignant neoplasm of liver and intrahepatic bile ducts";"Intrahepatic bile duct dilatation";"http://purl.obolibrary.org/obo/HP_0033149";"62.86";"false";"false"
"malignant neoplasm of liver primary";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"65.31";"false";"false"
"malignant neoplasm of intrahepatic bile ducts";"Intrahepatic bile duct dilatation";"http://purl.obolibrary.org/obo/HP_0033149";"68.75";"false";"false"
"malignant neoplasm of liver not specified as primary or secondary";"Broad secondary alveolar ridge";"http://purl.obolibrary.org/obo/HP_0000216";"47.22";"false";"false"
"malignant neoplasm of other specified sites of gallbladder and extrahepatic bile ducts";"Extrahepatic biliary duct atresia";"http://purl.obolibrary.org/obo/HP_0005242";"47.83";"false";"false"
"malignant neoplasm of gallbladder";"Neoplasm of the gallbladder";"http://purl.obolibrary.org/obo/HP_0100575";"84.44";"false";"false"
"malignant neoplasm of extrahepatic bile ducts";"Extrahepatic biliary duct atresia";"http://purl.obolibrary.org/obo/HP_0005242";"57.97";"false";"false"
"malignant neoplasm of ampulla of vater";"Ampulla of Vater carcinoma";"http://purl.obolibrary.org/obo/HP_0031524";"55.56";"false";"false"
"tuberculous fibrosis of lung bacteriological or histological examination unknown at present";"Tubulointerstitial fibrosis";"http://purl.obolibrary.org/obo/HP_0005576";"43.3";"false";"false"
"malignant neoplasm of tail of pancreas";"Neoplasm of the pancreas";"http://purl.obolibrary.org/obo/HP_0002894";"73.91";"false";"false"
"malignant neoplasm of biliary tract partsite";"Biliary tract neoplasm";"http://purl.obolibrary.org/obo/HP_0100574";"75.41";"false";"false"
"malignant neoplasm of pancreas";"Neoplasm of the pancreas";"http://purl.obolibrary.org/obo/HP_0002894";"82.93";"false";"false"
"malignant neoplasm of head of pancreas";"Neoplasm of the pancreas";"http://purl.obolibrary.org/obo/HP_0002894";"73.91";"false";"false"
"malignant neoplasm of body of pancreas";"Neoplasm of the pancreas";"http://purl.obolibrary.org/obo/HP_0002894";"73.91";"false";"false"
"tuberculous fibrosis of lung tubercle bacilli found in sputum by microscopy";"Renal tubular epithelial necrosis";"http://purl.obolibrary.org/obo/HP_0008682";"38.6";"false";"false"
"malignant neoplasm of pancreatic duct";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"65.31";"false";"false"
"malignant neoplasm of islets of langerhans";"Pancreatic islet-cell hyperplasia";"http://purl.obolibrary.org/obo/HP_0004510";"64.41";"false";"false"
"malignant neoplasm of other specified sites of pancreas";"Neoplasm of the pancreas";"http://purl.obolibrary.org/obo/HP_0002894";"62.96";"false";"false"
"malignant neoplasm of pancreas part";"Neoplasm of the pancreas";"http://purl.obolibrary.org/obo/HP_0002894";"73.91";"false";"false"
"malignant neoplasm of retroperitoneum and peritoneum";"Peritonitis";"http://purl.obolibrary.org/obo/HP_0002586";"57.14";"false";"false"
"malignant neoplasm of retroperitoneum";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"62.75";"false";"false"
"malignant neoplasm of specified parts of peritoneum";"Peritonitis";"http://purl.obolibrary.org/obo/HP_0002586";"47.76";"false";"false"
"malignant neoplasm of peritoneum";"Peritonitis";"http://purl.obolibrary.org/obo/HP_0002586";"56.52";"false";"false"
"malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum";"Neoplasm of the small intestine";"http://purl.obolibrary.org/obo/HP_0100833";"48.84";"false";"false"
"malignant neoplasm of parametrium";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"68.09";"false";"false"
"malignant neoplasm of isthmus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"76.19";"false";"false"
"malignant neoplasm of other specified sites of body of uterus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"54.24";"false";"false"
"malignant neoplasm of ovary and other uterine adnexa";"Ovarian mucinous tumor";"http://purl.obolibrary.org/obo/HP_0031494";"63.16";"false";"false"
"malignant neoplasm of ovary";"Ovarian neoplasm";"http://purl.obolibrary.org/obo/HP_0100615";"81.08";"false";"false"
"malignant neoplasm of fallopian tube";"Hypoplasia of the fallopian tube";"http://purl.obolibrary.org/obo/HP_0008697";"66.67";"false";"false"
"malignant neoplasm of broad ligament of uterus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"57.14";"false";"false"
"malignant neoplasm of uterine adnexasite";"Uterine neoplasm";"http://purl.obolibrary.org/obo/HP_0010784";"65.31";"false";"false"
"malignant neoplasm of round ligament of uterus";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"58.67";"false";"false"
"malignant neoplasm of other specified sites of uterine adnexa";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"54.84";"false";"false"
"tuberculous pneumonia any form tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods inoculation of animals";"Increased circulating band cell count";"http://purl.obolibrary.org/obo/HP_0032239";"40";"false";"false"
"malignant neoplasm of vulvasite";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"72.73";"false";"false"
"malignant neoplasm of other specified sites of female genital organs";"Neoplasm of the male external genitalia";"http://purl.obolibrary.org/obo/HP_0100848";"56.41";"false";"false"
"malignant neoplasm of other andfemale genital organs";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"60.71";"false";"false"
"malignant neoplasm of vagina";"Malignant neoplasm of the central nervous system";"http://purl.obolibrary.org/obo/HP_0100836";"76.19";"false";"false"
