hpo_term_id	hpo_term_name	phecode	phecode_name
HP:0001871	Abnormality of blood and blood-forming tissues	BI_169.12	Evans syndrome
HP:0001871	Abnormality of blood and blood-forming tissues	BI_169.13	Congenital and hereditary thrombocytopenic purpura
HP:0001905	Congenital thrombocytopenia	BI_169.13	Congenital and hereditary thrombocytopenic purpura
HP:0001871	Abnormality of blood and blood-forming tissues	BI_169.14	Secondary thrombocytopenia
HP:0004813	Post-transfusion thrombocytopenia	BI_169.14	Secondary thrombocytopenia
HP:0011874	Heparin-induced thrombocytopenia	BI_169.14	Secondary thrombocytopenia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_169.15	Heparin-induced thrombocytopenia [HIT]
HP:0011874	Heparin-induced thrombocytopenia	BI_169.15	Heparin-induced thrombocytopenia [HIT]
HP:0001975	Decreased platelet glycoprotein IIb-IIIa	BI_169.2	Qualitative platelet defects
HP:0001872	Abnormality of thrombocytes	BI_169.2	Qualitative platelet defects
HP:0001871	Abnormality of blood and blood-forming tissues	BI_169.2	Qualitative platelet defects
HP:0001871	Abnormality of blood and blood-forming tissues	BI_170	Decreased white blood cell count
HP:0001882	Leukopenia	BI_170	Decreased white blood cell count
HP:0012312	Monocytopenia	BI_170	Decreased white blood cell count
HP:0020060	Decreased red blood cell count	BI_170	Decreased white blood cell count
HP:0410255	Transient neutropenia	BI_170.1	Neutropenia
HP:0410252	Chronic neutropenia	BI_170.1	Neutropenia
HP:0031160	Myelokathexis	BI_170.1	Neutropenia
HP:0012234	Agranulocytosis	BI_170.1	Neutropenia
HP:0001904	Neutropenia in presence of anti-neutropil antibodies	BI_170.1	Neutropenia
HP:0005541	Congenital agranulocytosis	BI_170.1	Neutropenia
HP:0001875	Neutropenia	BI_170.1	Neutropenia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_170.1	Neutropenia
HP:0005549	obsolete Congenital neutropenia	BI_170.1	Neutropenia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_170.12	Drug induced neutropenia
HP:0012235	Drug-induced agranulocytosis	BI_170.12	Drug induced neutropenia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_170.13	Neutropenia due to infection
HP:0001871	Abnormality of blood and blood-forming tissues	BI_170.14	Cyclic neutropenia
HP:0040289	Cyclic neutropenia	BI_170.14	Cyclic neutropenia
HP:0010976	B lymphocytopenia	BI_170.2	Lymphocytopenia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_170.2	Lymphocytopenia
HP:0001888	Lymphopenia	BI_170.2	Lymphocytopenia
HP:0005403	T lymphocytopenia	BI_170.2	Lymphocytopenia
HP:0001974	Leukocytosis	BI_171	Elevated white blood cell count [Leukocytosis]
HP:0001871	Abnormality of blood and blood-forming tissues	BI_171	Elevated white blood cell count [Leukocytosis]
HP:0001871	Abnormality of blood and blood-forming tissues	BI_171.1	Lymphocytosis (symptomatic)
HP:0001871	Abnormality of blood and blood-forming tissues	BI_171.2	Monocytosis (symptomatic)
HP:0001871	Abnormality of blood and blood-forming tissues	BI_171.3	Plasmacytosis
HP:0030150	Plasmacytosis	BI_171.3	Plasmacytosis
HP:0001871	Abnormality of blood and blood-forming tissues	BI_171.4	Leukemoid reaction
HP:0001871	Abnormality of blood and blood-forming tissues	BI_171.5	Basophilia
HP:0031807	Increased basophil count	BI_171.5	Basophilia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_171.6	Bandemia
HP:0032064	Gastrointestinal eosinophilia	BI_171.7	Eosinophilia
HP:0032061	Hypereosinophilia	BI_171.7	Eosinophilia
HP:0006685	Endocardial fibrosis	BI_171.7	Eosinophilia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_171.7	Eosinophilia
HP:0001880	Eosinophilia	BI_171.7	Eosinophilia
HP:0001974	Leukocytosis	BI_171.7	Eosinophilia
HP:0012311	Monocytosis	BI_172	Other disorders of white blood cells
HP:0100827	Lymphocytosis	BI_172	Other disorders of white blood cells
HP:0005403	T lymphocytopenia	BI_172	Other disorders of white blood cells
HP:0001882	Leukopenia	BI_172	Other disorders of white blood cells
HP:0001888	Lymphopenia	BI_172	Other disorders of white blood cells
HP:0001871	Abnormality of blood and blood-forming tissues	BI_172	Other disorders of white blood cells
HP:0001974	Leukocytosis	BI_172	Other disorders of white blood cells
HP:0001871	Abnormality of blood and blood-forming tissues	BI_172.1	Functional disorders of polymorphonuclear neutrophils
HP:0001871	Abnormality of blood and blood-forming tissues	BI_172.3	Hemophagocytic syndromes
HP:0100727	Histiocytosis	BI_172.3	Hemophagocytic syndromes
HP:0001746	Asplenia	BI_174	Diseases of spleen
HP:0001871	Abnormality of blood and blood-forming tissues	BI_174	Diseases of spleen
HP:0001878	Hemolytic anemia	BI_174	Diseases of spleen
HP:0001746	Asplenia	BI_174.1	Hyposplenism*
HP:0001971	Hypersplenism	BI_174.2	Splenomegaly
HP:0001433	Hepatosplenomegaly	BI_174.2	Splenomegaly
HP:0001744	Splenomegaly	BI_174.2	Splenomegaly
HP:0001971	Hypersplenism	BI_174.21	Hypersplenism
HP:0001871	Abnormality of blood and blood-forming tissues	BI_174.21	Hypersplenism
HP:0001871	Abnormality of blood and blood-forming tissues	BI_174.22	Chronic congestive splenomegaly
HP:0001871	Abnormality of blood and blood-forming tissues	BI_174.23	Neutropenic splenomegaly
HP:0025059	Splenic abscess	BI_174.5	Abscess of spleen*
HP:0030423	Splenic cyst	BI_174.6	Cyst of spleen*
HP:0001871	Abnormality of blood and blood-forming tissues	BI_175	Polycythemias
HP:0001901	Polycythemia	BI_175	Polycythemias
HP:0002664	Neoplasm	BI_175	Polycythemias
HP:0005547	Myeloproliferative disorder	BI_175	Polycythemias
HP:0030731	Carcinoma	BI_175	Polycythemias
HP:0001871	Abnormality of blood and blood-forming tissues	BI_175.2	Secondary polycythemia
HP:0001901	Polycythemia	BI_175.2	Secondary polycythemia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_176	Other diseases of blood and blood-forming organs
HP:0001894	Thrombocytosis	BI_176	Other diseases of blood and blood-forming organs
HP:0005547	Myeloproliferative disorder	BI_176	Other diseases of blood and blood-forming organs
HP:0010702	Increased circulating antibody level	BI_176	Other diseases of blood and blood-forming organs
HP:0001894	Thrombocytosis	BI_176.1	Thrombocytosis*
HP:0002733	Abnormality of the lymph nodes	BI_177	Abnormality of the lymph nodes
HP:0010310	Chylothorax	BI_177	Abnormality of the lymph nodes
HP:0012281	Chylous ascites	BI_177	Abnormality of the lymph nodes
HP:0001871	Abnormality of blood and blood-forming tissues	BI_177.1	Lymphadenitis
HP:0002716	Lymphadenopathy	BI_177.1	Lymphadenitis
HP:0002840	Lymphadenitis	BI_177.1	Lymphadenitis
HP:0001871	Abnormality of blood and blood-forming tissues	BI_177.11	Mesenteric lymphadenitis
HP:0001871	Abnormality of blood and blood-forming tissues	BI_177.12	Chronic lymphadenitis
HP:0002716	Lymphadenopathy	BI_177.12	Chronic lymphadenitis
HP:0002840	Lymphadenitis	BI_177.12	Chronic lymphadenitis
HP:0000951	Abnormality of the skin	BI_177.13	Acute lymphadenitis
HP:0002716	Lymphadenopathy	BI_177.13	Acute lymphadenitis
HP:0002840	Lymphadenitis	BI_177.13	Acute lymphadenitis
HP:0100658	Cellulitis	BI_177.13	Acute lymphadenitis
HP:0025043	Enlarged mesenteric lymph node	BI_177.2	Enlargement of lymph nodes [Lymphadenopathy]
HP:0008940	Generalized lymphadenopathy	BI_177.2	Enlargement of lymph nodes [Lymphadenopathy]
HP:0002840	Lymphadenitis	BI_177.2	Enlargement of lymph nodes [Lymphadenopathy]
HP:0002716	Lymphadenopathy	BI_177.2	Enlargement of lymph nodes [Lymphadenopathy]
HP:0001004	Lymphedema	BI_177.4	Lymphedema
HP:0001072	Thickened skin	BI_177.4	Lymphedema
HP:0031842	Lymphangiectasis	BI_177.4	Lymphedema
HP:0001004	Lymphedema	BI_177.41	Hereditary lymphedema
HP:0100665	Angioedema	BI_179	Immunodeficiencies
HP:0010976	B lymphocytopenia	BI_179	Immunodeficiencies
HP:0005432	Transient hypogammaglobulinemia of infancy	BI_179	Immunodeficiencies
HP:0004431	Complement deficiency	BI_179	Immunodeficiencies
HP:0002721	Immunodeficiency	BI_179	Immunodeficiencies
HP:0005363	Humoral immunodeficiency	BI_179	Immunodeficiencies
HP:0004313	Decreased circulating antibody level	BI_179.1	Hypogammaglobulinemia NOS
HP:0004315	Decreased circulating IgG level	BI_179.1	Hypogammaglobulinemia NOS
HP:0004431	Complement deficiency	BI_179.1	Hypogammaglobulinemia NOS
HP:0004432	Agammaglobulinemia	BI_179.1	Hypogammaglobulinemia NOS
HP:0008348	Decreased circulating IgG2 level	BI_179.4	Selective deficiency of immunoglobulin A [IgA]
HP:0004431	Complement deficiency	BI_179.4	Selective deficiency of immunoglobulin A [IgA]
HP:0002720	Decreased circulating IgA level	BI_179.4	Selective deficiency of immunoglobulin A [IgA]
HP:0002961	Dysgammaglobulinemia	BI_179.4	Selective deficiency of immunoglobulin A [IgA]
HP:0002961	Dysgammaglobulinemia	BI_179.5	Selective deficiency of immunoglobulin M [IgM]
HP:0004431	Complement deficiency	BI_179.5	Selective deficiency of immunoglobulin M [IgM]
HP:0004315	Decreased circulating IgG level	BI_179.6	Selective deficiency of immunoglobulin G [IgG] subclasses*
HP:0004431	Complement deficiency	BI_179.6	Selective deficiency of immunoglobulin G [IgG] subclasses*
HP:0002961	Dysgammaglobulinemia	BI_179.7	Common variable immunodeficiency [CVID]
HP:0004431	Complement deficiency	BI_179.7	Common variable immunodeficiency [CVID]
HP:0004431	Complement deficiency	BI_179.8	Immunodeficiency with increased IgM
HP:0002721	Immunodeficiency	BI_179.9	Immunodeficiency NOS
HP:0002960	Autoimmunity	BI_179.9	Immunodeficiency NOS
HP:0004431	Complement deficiency	BI_179.9	Immunodeficiency NOS
HP:0410246	Increased circulating IgD level	BI_180	Other disorders involving the immune mechanism
HP:0010702	Increased circulating antibody level	BI_180	Other disorders involving the immune mechanism
HP:0031047	Paraproteinemia	BI_180	Other disorders involving the immune mechanism
HP:0004431	Complement deficiency	BI_180	Other disorders involving the immune mechanism
HP:0003261	Increased circulating IgA level	BI_180	Other disorders involving the immune mechanism
HP:0004431	Complement deficiency	BI_180.2	Polyclonal hypergammaglobulinemia
HP:0010702	Increased circulating antibody level	BI_180.2	Polyclonal hypergammaglobulinemia
HP:0031047	Paraproteinemia	BI_180.2	Polyclonal hypergammaglobulinemia
HP:0031047	Paraproteinemia	BI_180.3	Paraproteinemias
HP:0100778	Cryoglobulinemia	BI_180.3	Paraproteinemias
HP:0030731	Carcinoma	BI_180.31	Monoclonal gammopathy
HP:0031047	Paraproteinemia	BI_180.31	Monoclonal gammopathy
HP:0002664	Neoplasm	BI_180.31	Monoclonal gammopathy
HP:0001909	Leukemia	BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]
HP:0004377	Hematological neoplasm	BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]
HP:0005508	Monoclonal immunoglobulin M proteinemia	BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]
HP:0030731	Carcinoma	BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]
HP:0100778	Cryoglobulinemia	BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]
HP:0002664	Neoplasm	BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]
HP:0020194	IgA heavy chain paraproteinemia	BI_180.34	Heavy chain disease*
HP:0030731	Carcinoma	BI_180.34	Heavy chain disease*
HP:0020195	IgG heavy chain paraproteinemia	BI_180.34	Heavy chain disease*
HP:0004377	Hematological neoplasm	BI_180.34	Heavy chain disease*
HP:0001909	Leukemia	BI_180.34	Heavy chain disease*
HP:0002664	Neoplasm	BI_180.34	Heavy chain disease*
HP:0004431	Complement deficiency	BI_180.4	Cryoglobulinemia*
HP:0100778	Cryoglobulinemia	BI_180.4	Cryoglobulinemia*
HP:0004431	Complement deficiency	BI_180.6	Mast cell activation syndrome [MCAS]*
HP:0004431	Complement deficiency	BI_180.7	Cytokine release syndrome*
HP:0005764	Polyarticular arthritis	BI_181	Autoimmune disease
HP:0007417	Discoid lupus rash	BI_181	Autoimmune disease
HP:0008947	Infantile muscular hypotonia	BI_181	Autoimmune disease
HP:0009830	Peripheral neuropathy	BI_181	Autoimmune disease
HP:0011024	Abnormality of the gastrointestinal tract	BI_181	Autoimmune disease
HP:0011096	Peripheral demyelination	BI_181	Autoimmune disease
HP:0011784	Thyrotoxicosis with diffuse goiter	BI_181	Autoimmune disease
HP:0012089	Arteritis	BI_181	Autoimmune disease
HP:0025697	Fibrin casts	BI_181	Autoimmune disease
HP:0005681	Juvenile rheumatoid arthritis	BI_181	Autoimmune disease
HP:0031002	Neuritis	BI_181	Autoimmune disease
HP:0033256	Pancolitis	BI_181	Autoimmune disease
HP:0033726	Lupus nephritis	BI_181	Autoimmune disease
HP:0100279	Ulcerative colitis	BI_181	Autoimmune disease
HP:0100280	Crohn's disease	BI_181	Autoimmune disease
HP:0100647	Graves disease	BI_181	Autoimmune disease
HP:0100651	Type I diabetes mellitus	BI_181	Autoimmune disease
HP:0100758	Gangrene	BI_181	Autoimmune disease
HP:0100847	Palmoplantar pustulosis	BI_181	Autoimmune disease
HP:0200120	Chronic active hepatitis	BI_181	Autoimmune disease
HP:0200144	obsolete Anaphylactoid purpura	BI_181	Autoimmune disease
HP:0005318	Cerebral vasculitis	BI_181	Autoimmune disease
HP:0033143	Jejunitis	BI_181	Autoimmune disease
HP:0004387	Enterocolitis	BI_181	Autoimmune disease
HP:0032564	Ileitis	BI_181	Autoimmune disease
HP:0003040	Arthropathy	BI_181	Autoimmune disease
HP:0000759	Abnormal peripheral nervous system morphology	BI_181	Autoimmune disease
HP:0000819	Diabetes mellitus	BI_181	Autoimmune disease
HP:0000820	Abnormality of the thyroid gland	BI_181	Autoimmune disease
HP:0000872	Hashimoto thyroiditis	BI_181	Autoimmune disease
HP:0000951	Abnormality of the skin	BI_181	Autoimmune disease
HP:0001252	Hypotonia	BI_181	Autoimmune disease
HP:0001276	Hypertonia	BI_181	Autoimmune disease
HP:0001367	Abnormal joint morphology	BI_181	Autoimmune disease
HP:0001370	Rheumatoid arthritis	BI_181	Autoimmune disease
HP:0001392	Abnormality of the liver	BI_181	Autoimmune disease
HP:0003765	Psoriasiform dermatitis	BI_181	Autoimmune disease
HP:0001271	Polyneuropathy	BI_181	Autoimmune disease
HP:0001871	Abnormality of blood and blood-forming tissues	BI_181	Autoimmune disease
HP:0001410	Decreased liver function	BI_181	Autoimmune disease
HP:0002955	Granulomatosis	BI_181	Autoimmune disease
HP:0002725	Systemic lupus erythematosus	BI_181	Autoimmune disease
HP:0002633	Vasculitis	BI_181	Autoimmune disease
HP:0002608	Celiac disease	BI_181	Autoimmune disease
HP:0002960	Autoimmunity	BI_181	Autoimmune disease
HP:0002063	Rigidity	BI_181	Autoimmune disease
HP:0001953	Diabetic ketoacidosis	BI_181	Autoimmune disease
HP:0001890	Autoimmune hemolytic anemia	BI_181	Autoimmune disease
HP:0001878	Hemolytic anemia	BI_181	Autoimmune disease
HP:0002583	Colitis	BI_181	Autoimmune disease
HP:0030731	Carcinoma	CA_100	Malignant neoplasm of the head and neck
HP:0002664	Neoplasm	CA_100	Malignant neoplasm of the head and neck
HP:0012288	Neoplasm of head and neck	CA_100	Malignant neoplasm of the head and neck
HP:0012720	Neoplasm of the nose	CA_100	Malignant neoplasm of the head and neck
HP:0100723	Gastrointestinal stroma tumor	CA_100	Malignant neoplasm of the head and neck
HP:0002664	Neoplasm	CA_100.1	Malignant neoplasm of the oral cavity
HP:0030731	Carcinoma	CA_100.1	Malignant neoplasm of the oral cavity
HP:0100649	Neoplasm of the oral cavity	CA_100.1	Malignant neoplasm of the oral cavity
HP:0030731	Carcinoma	CA_100.12	Malignant neoplasm of the tongue
HP:0100648	Neoplasm of the tongue	CA_100.12	Malignant neoplasm of the tongue
HP:0002664	Neoplasm	CA_100.12	Malignant neoplasm of the tongue
HP:0030731	Carcinoma	CA_100.13	Malignant neoplasm of the gums
HP:0100836	Malignant neoplasm of the central nervous system	CA_100.13	Malignant neoplasm of the gums
HP:0002664	Neoplasm	CA_100.13	Malignant neoplasm of the gums
HP:0002664	Neoplasm	CA_100.14	Malignant neoplasm of the floor of mouth
HP:0030731	Carcinoma	CA_100.14	Malignant neoplasm of the floor of mouth
HP:0002664	Neoplasm	CA_100.15	Malignant neoplasm of the palate
HP:0030731	Carcinoma	CA_100.15	Malignant neoplasm of the palate
HP:0002664	Neoplasm	CA_100.2	Malignant neoplasm of the oropharynx
HP:0030731	Carcinoma	CA_100.2	Malignant neoplasm of the oropharynx
HP:0030731	Carcinoma	CA_100.3	Malignant neoplasm of the nasopharynx
HP:0100630	Neoplasia of the nasopharynx	CA_100.3	Malignant neoplasm of the nasopharynx
HP:0002664	Neoplasm	CA_100.3	Malignant neoplasm of the nasopharynx
HP:0002664	Neoplasm	CA_100.4	Malignant neoplasm of the hypopharynx
HP:0030731	Carcinoma	CA_100.4	Malignant neoplasm of the hypopharynx
HP:0002664	Neoplasm	CA_100.5	Malignant neoplasm of nasal cavities, middle ear, and accessory sinuses
HP:0012720	Neoplasm of the nose	CA_100.5	Malignant neoplasm of nasal cavities, middle ear, and accessory sinuses
HP:0030731	Carcinoma	CA_100.5	Malignant neoplasm of nasal cavities, middle ear, and accessory sinuses
HP:0100637	obsolete Neoplasia of the nose	CA_100.5	Malignant neoplasm of nasal cavities, middle ear, and accessory sinuses
