hpo_term_id	hpo_term_name	phecode	phecode_name
HP:0005558	Chronic leukemia	CA_121.2	Chronic leukemia
HP:0005526	Lymphoid leukemia	CA_121.21	Chronic lymphoid leukemia
HP:0002665	Lymphoma	CA_122	Lymphoma
HP:0012189	Hodgkin lymphoma	CA_122.1	Hodgkin lymphoma
HP:0012539	Non-Hodgkin lymphoma	CA_122.2	Non-Hodgkin lymphoma
HP:0033125	Follicular lymphoma	CA_122.21	Follicular lymphoma
HP:0030080	Burkitt lymphoma	CA_122.23	Burkitt lymphoma
HP:0012190	T-cell lymphoma	CA_122.24	T-cell lymphoma
HP:0012193	Anaplastic large-cell lymphoma	CA_122.25	Anaplastic large cell lymphoma
HP:0006775	Multiple myeloma	CA_123.1	Multiple myeloma
HP:0005547	Myeloproliferative disorder	CA_124	Myeloproliferative disorder
HP:0005534	Transient myeloproliferative syndrome	CA_124	Myeloproliferative disorder
HP:0001901	Polycythemia	CA_124.3	Polycythemia vera
HP:0002863	Myelodysplasia	CA_124.6	Myelodysplastic syndrome
HP:0011974	Myelofibrosis	CA_124.8	Myelofibrosis
HP:0200151	Cutaneous mastocytosis	CA_125.1	Cutaneous mastocytosis*
HP:0100649	Neoplasm of the oral cavity	CA_135.1	Benign neoplasm of the oral cavity
HP:0100604	Neoplasm of the lip	CA_135.11	Benign neoplasm of the lip
HP:0100648	Neoplasm of the tongue	CA_135.12	Benign neoplasm of the tongue
HP:0100630	Neoplasia of the nasopharynx	CA_135.3	Benign neoplasm of the nasopharynx
HP:0100833	Neoplasm of the small intestine	CA_136.3	Benign neoplasm of the small intestine
HP:0100273	Neoplasm of the colon	CA_136.41	Benign neoplasm of the colon
HP:0002896	Neoplasm of the liver	CA_136.61	Benign neoplasm of the liver*
HP:0002894	Neoplasm of the pancreas	CA_136.8	Benign neoplasm of the pancreas
HP:0100551	Neoplasm of the trachea	CA_137.3	Benign neoplasm of the trachea
HP:0100544	Neoplasm of the heart	CA_137.51	Benign neoplasm of the heart
HP:0100521	Neoplasm of the thymus	CA_137.54	Benign neoplasm of the thymus
HP:0008069	Neoplasm of the skin	CA_138	Benign neoplasm of the skin
HP:0000995	Melanocytic nevus	CA_138.2	Melanocytic nevi*
HP:0012032	Lipoma	CA_139.5	Lipoma
HP:0001028	Hemangioma	CA_139.61	Hemangioma
HP:0100764	Lymphangioma	CA_139.62	Lymphangioma
HP:0100013	Neoplasm of the breast	CA_140	Benign neoplasm of the breast
HP:0100850	Neoplasm of the penis	CA_146.1	Benign neoplasm of the penis
HP:0100849	Neoplasm of the scrotum	CA_146.32	Benign neoplasm of the scrotum
HP:0100733	Neoplasm of the parathyroid gland	CA_149.3	Benign neoplasm of the parathyroid gland
HP:0040196	Mild microcephaly	CM_750.111	Microcephaly
HP:0000252	Microcephaly	CM_750.111	Microcephaly
HP:0100842	Septo-optic dysplasia	CM_750.114	Septo-optic dysplasia of brain*
HP:0006988	Alobar holoprosencephaly	CM_750.115	Holoprosencephaly*
HP:0006870	Lobar holoprosencephaly	CM_750.115	Holoprosencephaly*
HP:0001360	Holoprosencephaly	CM_750.115	Holoprosencephaly*
HP:0001355	Megalencephaly	CM_750.13	Megalencephaly*
HP:0002414	Spina bifida	CM_750.21	Spina bifida
HP:0004601	Spina bifida occulta at L5	CM_750.22	Spina bifida occulta
HP:0004614	Spina bifida occulta at S1	CM_750.22	Spina bifida occulta
HP:0003298	Spina bifida occulta	CM_750.22	Spina bifida occulta
HP:0011817	Basal encephalocele	CM_750.24	Encephalocele
HP:0002084	Encephalocele	CM_750.24	Encephalocele
HP:0100565	Hydromyelia	CM_750.26	Hydromyelia
HP:0008056	Aplasia/Hypoplasia affecting the eye	CM_751.11	Aplasia/Hypoplasia affecting the eye
HP:0000568	Microphthalmia	CM_751.112	Microphthalmos
HP:0007707	Congenital aphakia	CM_751.211	Congenital aphakia
HP:0000519	Developmental cataract	CM_751.213	Congenital cataract
HP:0100719	Lens coloboma	CM_751.215	Coloboma of lens*
HP:0000558	Rieger anomaly	CM_751.222	Rieger's anomaly*
HP:0000592	Blue sclerae	CM_751.241	Blue sclera*
HP:0000589	Coloboma	CM_751.5	Coloboma
HP:0007970	Congenital ptosis	CM_751.711	Congenital ptosis
HP:0008772	Aplasia/Hypoplasia of the external ear	CM_752.1	Aplasia/Hypoplasia of the external ear
HP:0008551	Microtia	CM_752.11	Microtia
HP:0000400	Macrotia	CM_752.2	Macrotia
HP:0000411	Protruding ear	CM_752.5	Prominent ear [Protruding ear]*
HP:0009794	Branchial anomaly	CM_753.1	Branchial anomaly
HP:0000465	Webbed neck	CM_753.3	Webbing of neck
HP:0000202	Oral cleft	CM_754.1	Oral cleft
HP:0000175	Cleft palate	CM_754.11	Cleft palate
HP:0000193	Bifid uvula	CM_754.14	Cleft uvula [Bifid uvula]*
HP:0000154	Wide mouth	CM_754.31	Macrostomia
HP:0000160	Narrow mouth	CM_754.32	Microstomia
HP:0000158	Macroglossia	CM_754.52	Macroglossia
HP:0000268	Dolichocephaly	CM_755.21	Dolichocephaly*
HP:0001357	Plagiocephaly	CM_755.22	Plagiocephaly*
HP:0001363	Craniosynostosis	CM_755.23	Craniosynostosis*
HP:0004439	Craniofacial dysostosis	CM_755.3	Craniofacial dysostosis*
HP:0008497	Congenital craniofacial dysostosis	CM_755.3	Craniofacial dysostosis*
HP:0005321	Mandibulofacial dysostosis	CM_755.31	Mandibulofacial dysostosis*
HP:0000256	Macrocephaly	CM_755.4	Macrocephaly*
HP:0000316	Hypertelorism	CM_755.5	Hypertelorism
HP:0000453	Choanal atresia	CM_755.61	Choanal atresia
HP:0100594	Esophageal web	CM_757.111	Esophageal web*
HP:0002245	Meckel diverticulum	CM_758.11	Meckel diverticulum
HP:0100668	Intestinal duplication	CM_758.15	Intestinal duplication*
HP:0004397	Ectopic anus	CM_758.16	Ectopic anus*
HP:0012621	Persistent cloaca	CM_758.17	Persistent cloaca*
HP:0005912	Biliary atresia	CM_758.21	Biliary atresia
HP:0006706	Cystic liver disease	CM_758.22	Cystic liver disease
HP:0001734	Annular pancreas	CM_758.31	Annular pancreas*
HP:0008684	Aplasia/hypoplasia of the uterus	CM_760.131	Aplasia and hypoplasia of uterus
HP:0030011	Imperforate hymen	CM_760.153	Imperforate hymen
HP:0000028	Cryptorchidism	CM_760.211	Undescended testis [Cryptorchidism]
HP:0012646	Retractile testis	CM_760.212	Retractile testis
HP:0000047	Hypospadias	CM_760.221	Hypospadias
HP:0008736	Hypoplasia of penis	CM_760.223	Hypoplasia of penis
HP:0000039	Epispadias	CM_760.227	Epispadias
HP:4000037	Congenital hydrocele	CM_760.26	Congenital hydrocele
HP:0008678	Renal hypoplasia/aplasia	CM_761.11	Renal hypoplasia/aplasia
HP:0000104	Renal agenesis	CM_761.111	Renal agenesis*
HP:0000089	Renal hypoplasia	CM_761.112	Renal hypoplasia*
HP:0000800	Cystic renal dysplasia	CM_761.12	Renal dysplasia
HP:0000110	Renal dysplasia	CM_761.12	Renal dysplasia
HP:0000086	Ectopic kidney	CM_761.18	Ectopic kidney*
HP:0008676	Congenital megaureter	CM_761.23	Congenital megaureter*
HP:0002836	Bladder exstrophy	CM_761.31	Bladder exstrophy
HP:0010957	Congenital posterior urethral valve	CM_761.32	Congenital posterior urethral valves*
HP:0010478	Abnormality of the urachus	CM_761.34	Abnormality of the urachus
HP:0005950	Laryngeal web	CM_762.11	Laryngeal web
HP:0008749	Laryngeal hypoplasia	CM_762.13	Laryngeal hypoplasia*
HP:0011603	Congenital malformation of the great arteries	CM_763.1	Congenital malformations of great arteries
HP:0001660	Truncus arteriosus	CM_763.11	Common arterial trunk [Truncus arteriosus]
HP:0001669	Transposition of the great arteries	CM_763.12	Transposition of great vessels [TGA]
HP:0001643	Patent ductus arteriosus	CM_763.13	Patent ductus arteriosus
HP:0001680	Coarctation of aorta	CM_763.141	Coarctation of aorta
HP:0011611	Interrupted aortic arch	CM_763.142	Interruption of aortic arch
HP:0010775	Vascular ring	CM_763.146	Vascular ring of aorta*
HP:0012020	Right aortic arch	CM_763.147	Right aortic arch*
HP:0004415	Pulmonary artery stenosis	CM_763.152	Stenosis of pulmonary artery*
HP:0006548	Pulmonary arteriovenous malformation	CM_763.153	Congenital pulmonary arteriovenous malformation
HP:0001719	Double outlet right ventricle	CM_763.16	Double outlet right ventricle
HP:0011581	Double outlet left ventricle	CM_763.17	Double outlet left ventricle*
HP:0010882	Pulmonary valve atresia	CM_763.211	Congenital pulmonary valve atresia
HP:0001642	Pulmonic stenosis	CM_763.212	Congenital pulmonary valve stenosis
HP:0010316	Ebstein anomaly of the tricuspid valve	CM_763.222	Ebstein anomaly of the tricuspid valve
HP:0011570	Congenital mitral stenosis	CM_763.233	Congenital mitral stenosis
HP:0010954	Hypoplastic right heart	CM_763.24	Hypoplastic right heart syndrome*
HP:0001629	Ventricular septal defect	CM_763.31	Ventricular septal defect
HP:0011621	Gerbode ventricular septal defect	CM_763.31	Ventricular septal defect
HP:0011622	Inlet ventricular septal defect	CM_763.31	Ventricular septal defect
HP:0011623	Muscular ventricular septal defect	CM_763.31	Ventricular septal defect
HP:0011681	Subarterial ventricular septal defect	CM_763.31	Ventricular septal defect
HP:0011682	Perimembranous ventricular septal defect	CM_763.31	Ventricular septal defect
HP:0011683	Restrictive ventricular septal defect	CM_763.31	Ventricular septal defect
HP:0010445	Primum atrial septal defect	CM_763.32	Atrial septal defect
HP:0001631	Atrial septal defect	CM_763.32	Atrial septal defect
HP:0001684	Secundum atrial septal defect	CM_763.32	Atrial septal defect
HP:0001655	Patent foramen ovale	CM_763.321	Patent foramen ovale*
HP:0011579	Unbalanced atrioventricular canal defect	CM_763.33	Atrioventricular septal defect
HP:0011576	Intermediate atrioventricular canal defect	CM_763.33	Atrioventricular septal defect
HP:0006695	Atrioventricular canal defect	CM_763.33	Atrioventricular septal defect
HP:0001674	Complete atrioventricular canal defect	CM_763.33	Atrioventricular septal defect
HP:0010774	Cor triatriatum	CM_763.34	Cor triatriatum
HP:0011566	Cor triatriatum dexter	CM_763.34	Cor triatriatum
HP:0001636	Tetralogy of Fallot	CM_763.4	Tetralogy of Fallot
HP:0005160	Total anomalous pulmonary venous return	CM_763.6	Anomalous pulmonary venous return
HP:0010773	Partial anomalous pulmonary venous return	CM_763.6	Anomalous pulmonary venous return
HP:0010772	Anomalous pulmonary venous return	CM_763.6	Anomalous pulmonary venous return
HP:0004383	Hypoplastic left heart	CM_763.7	Hypoplastic left heart syndrome
HP:0005301	Persistent left superior vena cava	CM_764.11	Persistent left superior vena cava*
HP:0100026	Arteriovenous malformation	CM_764.5	Congenital arteriovenous malformation*
HP:0001374	Congenital hip dislocation	CM_765.1	Congenital dislocation of hip
HP:0008780	Congenital bilateral hip dislocation	CM_765.11	Congenital dislocation of hip, bilateral
HP:0005850	Congenital talipes calcaneovalgus	CM_766.21	Congenital talipes calcaneovalgus
HP:0011297	Abnormal digit morphology	CM_767.1	Abnormal digit morphology
HP:0001829	Foot polydactyly	CM_767.11	Polydactyly
HP:0010442	Polydactyly	CM_767.11	Polydactyly
HP:0001161	Hand polydactyly	CM_767.11	Polydactyly
HP:0001770	Toe syndactyly	CM_767.12	Syndactyly
HP:0001159	Syndactyly	CM_767.12	Syndactyly
HP:0006487	Bowing of the long bones	CM_767.6	Bowing of the long bones
HP:0000767	Pectus excavatum	CM_768.11	Pectus excavatum
HP:0000768	Pectus carinatum	CM_768.12	Pectus carinatum
HP:0000891	Cervical ribs	CM_768.21	Cervical rib
HP:0004602	Cervical C2/C3 vertebral fusion	CM_769.1	Klippel-Feil syndrome
HP:0000776	Congenital diaphragmatic hernia	CM_770.11	Congenital diaphragmatic hernia*
HP:0001543	Gastroschisis	CM_770.22	Gastroschisis
HP:0002804	Arthrogryposis multiplex congenita	CM_770.4	Arthrogryposis multiplex congenita*
HP:0000851	Congenital hypothyroidism	CM_772.2	Congenital hypothyroidism
HP:0001746	Asplenia	CM_773.1	Asplenia*
HP:0000822	Hypertension	CV_401	Hypertension
HP:0100817	Renovascular hypertension	CV_401.61	Renovascular hypertension
HP:0100735	Hypertensive crisis	CV_401.7	Hypertensive crisis*
HP:0001681	Angina pectoris	CV_403	Angina pectoris
HP:0001658	Myocardial infarction	CV_404.1	Myocardial infarction [Heart attack]
HP:0001658	Myocardial infarction	CV_404.11	Acute myocardial infarction
HP:0001701	Pericarditis	CV_410.1	Pericarditis
HP:0100584	Endocarditis	CV_410.2	Endocarditis
HP:0012819	Myocarditis	CV_410.3	Myocarditis
HP:0011851	Hemopericardium	CV_411.1	Hemopericardium NEC
HP:0033415	Cardiac tamponade	CV_411.3	Cardiac tamponade
HP:0001653	Mitral regurgitation	CV_413.11	Mitral valve insufficiency
HP:0001634	Mitral valve prolapse	CV_413.12	Mitral valve prolapse*
HP:0001718	Mitral stenosis	CV_413.13	Mitral valve stenosis
HP:0001650	Aortic valve stenosis	CV_413.21	Aortic stenosis
HP:0001659	Aortic regurgitation	CV_413.22	Aortic insufficiency
HP:0001642	Pulmonic stenosis	CV_413.41	Pulmonary valve stenosis
HP:0001638	Cardiomyopathy	CV_414	Cardiomyopathy
HP:0005157	Concentric hypertrophic cardiomyopathy	CV_414.1	Hypertrophic cardiomyopathy
HP:0001639	Hypertrophic cardiomyopathy	CV_414.1	Hypertrophic cardiomyopathy
HP:0031992	Apical hypertrophic cardiomyopathy	CV_414.1	Hypertrophic cardiomyopathy
HP:0001644	Dilated cardiomyopathy	CV_414.2	Dilated cardiomyopathy*
HP:0001706	Endocardial fibroelastosis	CV_414.7	Endocardial fibroelastosis
HP:0001723	Restrictive cardiomyopathy	CV_414.8	Restrictive cardiomyopathy*
HP:0006688	Paroxysmal tachycardia	CV_416.1	Paroxysmal tachycardia
HP:0004763	Paroxysmal supraventricular tachycardia	CV_416.11	Supraventricular tachycardia
HP:0004755	Supraventricular tachycardia	CV_416.11	Supraventricular tachycardia
HP:0004751	Paroxysmal ventricular tachycardia	CV_416.12	Ventricular tachycardia
HP:0004756	Ventricular tachycardia	CV_416.12	Ventricular tachycardia
HP:0001664	Torsade de pointes	CV_416.121	Torsades de pointes*
HP:0005110	Atrial fibrillation	CV_416.21	Atrial fibrillation
HP:0004757	Paroxysmal atrial fibrillation	CV_416.211	Paroxysmal atrial fibrillation*
HP:0005110	Atrial fibrillation	CV_416.213	Chronic atrial fibrillation*
HP:0004754	Permanent atrial fibrillation	CV_416.214	Permanent atrial fibrillation*
HP:0004749	Atrial flutter	CV_416.22	Atrial flutter
HP:0031671	Typical atrial flutter	CV_416.221	Typical atrial flutter*
HP:0031672	Reverse typical atrial flutter	CV_416.221	Typical atrial flutter*
HP:0001663	Ventricular fibrillation	CV_416.31	Ventricular fibrillation
HP:0011841	Ventricular flutter	CV_416.32	Ventricular flutter
HP:0012722	Heart block	CV_416.4	Heart block
HP:0001678	Atrioventricular block	CV_416.41	Atrioventricular block
HP:0011707	Mobitz I atrioventricular block	CV_416.41	Atrioventricular block
HP:0011708	Mobitz II atrioventricular block	CV_416.41	Atrioventricular block
HP:0011705	First degree atrioventricular block	CV_416.411	Atrioventricular block, first degree
HP:0011706	Second degree atrioventricular block	CV_416.412	Atrioventricular block, second degree
HP:0001678	Atrioventricular block	CV_416.413	Atrioventricular block, complete
HP:0011713	Left bundle branch block	CV_416.42	Left bundle branch block
HP:0011710	Bundle branch block	CV_416.42	Left bundle branch block
HP:0011710	Bundle branch block	CV_416.43	Right bundle branch block
HP:0011712	Right bundle branch block	CV_416.43	Right bundle branch block
HP:0001657	Prolonged QT interval	CV_416.6	Long QT syndrome
HP:0011704	Sick sinus syndrome	CV_416.71	Sick sinus syndrome*
HP:0001962	Palpitations	CV_417.1	Palpitations
HP:0001649	Tachycardia	CV_417.2	Tachycardia
HP:0001662	Bradycardia	CV_417.3	Bradycardia
HP:0003115	Abnormal EKG	CV_418.1	Abnormal electrocardiogram [ECG] [EKG]
HP:0001695	Cardiac arrest	CV_420	Cardiac arrest
HP:0030148	Heart murmur	CV_423.1	Cardiac murmurs
HP:0001635	Congestive heart failure	CV_424	Heart failure
HP:0001635	Congestive heart failure	CV_424.1	Left heart failure
HP:0001635	Congestive heart failure	CV_424.5	Right heart failure*
HP:0001640	Cardiomegaly	CV_425	Cardiomegaly
HP:0100546	Carotid artery stenosis	CV_433.21	Carotid artery stenosis
HP:0002621	Atherosclerosis	CV_436	Atherosclerosis [ASCVD]
HP:0031684	Renal artery atherosclerosis	CV_436.1	Atherosclerosis of renal artery
HP:0012397	Aortic atherosclerotic lesion	CV_436.3	Atherosclerosis of aorta
HP:0005112	Abdominal aortic aneurysm	CV_438.11	Abdominal aortic aneurysm
HP:0031644	Fusiform abdominal aortic aneurysm	CV_438.11	Abdominal aortic aneurysm
HP:0031645	Saccular abdominal aortic aneurysm	CV_438.11	Abdominal aortic aneurysm
HP:0031711	Asymmetric abdominal aortic aneurysm	CV_438.11	Abdominal aortic aneurysm
HP:0005294	Arterial dissection	CV_438.4	Arterial dissection
HP:0012499	Descending aortic dissection	CV_438.41	Aortic dissection
HP:0004933	Ascending aortic dissection	CV_438.41	Aortic dissection
HP:0002647	Aortic dissection	CV_438.41	Aortic dissection
HP:0012158	Carotid artery dissection	CV_438.42	Carotid artery dissection
HP:0012159	Internal carotid artery dissection	CV_438.42	Carotid artery dissection
HP:0012161	External carotid artery dissection	CV_438.42	Carotid artery dissection
HP:0012162	Common carotid artery dissection	CV_438.42	Carotid artery dissection
HP:0006702	Coronary artery dissection	CV_438.43	Coronary artery dissection
HP:0030882	Coronary artery aneurysm	CV_438.5	Coronary artery aneurysm
HP:0025019	Arterial rupture	CV_438.8	Rupture of artery
HP:0004937	Pulmonary artery aneurysm	CV_438.9	Aneurysm of pulmonary artery
HP:0032551	Hemorrhoids	CV_439	Hemorrhoids
HP:0001907	Thromboembolism	CV_440.1	Venous thromboembolism
HP:0002625	Deep venous thrombosis	CV_440.11	Deep vein thrombosis [DVT]
HP:0030242	Portal vein thrombosis	CV_440.12	Portal vein thrombosis
HP:0002639	Budd-Chiari syndrome	CV_440.14	Budd-Chiari syndrome
HP:0033639	Septic pulmonary embolism	CV_440.3	Pulmonary embolism
HP:0002204	Pulmonary embolism	CV_440.3	Pulmonary embolism
HP:0033553	Septic embolism	CV_440.4	Septic embolism
HP:0100026	Arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0031488	Arteriovenous malformation of the lip	CV_441	Arteriovenous malformation
HP:0031347	Uterine arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0031345	Colonic arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0031344	Pelvic arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0031343	Jejunal arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0031342	Duodenal arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0031346	Rectal arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0031256	Optic nerve arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0031254	Thalamic arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0006574	Hepatic arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0006548	Pulmonary arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0002629	Gastrointestinal arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0002408	Cerebral arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0002390	Spinal arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0031341	Gastric arteriovenous malformation	CV_441	Arteriovenous malformation
HP:0031563	Coronary arteriovenous fistula	CV_441.1	Arteriovenous fistula
HP:0004947	Arteriovenous fistula	CV_441.1	Arteriovenous fistula
HP:0006548	Pulmonary arteriovenous malformation	CV_441.2	Pulmonary arteriovenous malformation
HP:0100026	Arteriovenous malformation	CV_441.2	Pulmonary arteriovenous malformation
HP:0012327	Celiac artery compression	CV_443.2	Celiac artery compression syndrome
HP:0005313	Arterial fibromuscular dysplasia	CV_443.3	Arterial fibromuscular dysplasia*
HP:0002619	Varicose veins	CV_444.1	Varicose veins
HP:0002615	Hypotension	CV_446	Hypotension
HP:0001278	Orthostatic hypotension	CV_446.2	Orthostatic hypotension
HP:0032147	Erythromelalgia	CV_448.2	Erythromelalgia
HP:0002239	Gastrointestinal hemorrhage	CV_452	Hemorrhage, NOS
HP:0100658	Cellulitis	DE_660	Infection of the skin
HP:0032515	Deep dermatophytosis	DE_660.12	Dermatophytosis
HP:0100658	Cellulitis	DE_660.2	Bacterial infection of the skin
HP:0003765	Psoriasiform dermatitis	DE_664.4	Psoriasis
HP:0012219	Erythema nodosum	DE_665	Erythema nodosum
HP:0001025	Urticaria	DE_666	Urticaria
HP:0410133	Chronic idiopathic urticaria	DE_666.2	Idiopathic urticaria
HP:0011971	Dermatographic urticaria	DE_666.4	Dermatographic urticaria
HP:0410138	Vibratory urticaria	DE_666.5	Vibratory urticaria
HP:0001047	Atopic dermatitis	DE_668.1	Atopic dermatitis
HP:0001051	Seborrheic dermatitis	DE_668.2	Seborrheic dermatitis
HP:0032282	Contact dermatitis	DE_668.3	Contact dermatitis
HP:0025452	Pyoderma gangrenosum	DE_669.1	Pyoderma gangrenosum
HP:0040154	Acne inversa	DE_669.3	Hidradenitis suppurativa
HP:0031287	Seborrheic keratosis	DE_670	Seborrheic keratosis
HP:0025127	Actinic keratosis	DE_672.21	Actinic keratosis
HP:0012643	Foveal hypopigmentation	DE_674.1	Hypopigmentation
HP:0007894	Hypopigmentation of the fundus	DE_674.1	Hypopigmentation
HP:0007730	Iris hypopigmentation	DE_674.1	Hypopigmentation
HP:0005590	Spotty hypopigmentation	DE_674.1	Hypopigmentation
HP:0001010	Hypopigmentation of the skin	DE_674.1	Hypopigmentation
HP:0005599	Hypopigmentation of hair	DE_674.1	Hypopigmentation
HP:0001045	Vitiligo	DE_674.11	Vitiligo
HP:0000957	Cafe-au-lait spot	DE_674.21	Cafe au lait spots*
HP:0001480	Freckling	DE_674.22	Freckles*
HP:0001065	Striae distensae	DE_675.2	Striae atrophicae
HP:0009710	Chilblains	DE_677	Chilblains
HP:0000980	Pallor	DE_679.2	Pallor
HP:0031284	Flushing	DE_679.3	Flushing
HP:0000989	Pruritus	DE_679.4	Pruritus
HP:0000999	Pyoderma	DE_679.5	Pyoderma
HP:0011368	Epidermal thickening	DE_680	Epidermal thickening
HP:0031009	Ainhum	DE_680.4	Ainhum
HP:0000956	Acanthosis nigricans	DE_680.5	Acanthosis nigricans
HP:0010769	Pilonidal sinus	DE_682.2	Pilonidal cyst
HP:0001061	Acne	DE_682.4	Acne
