hpo_term_id	hpo_term_name	phecode	phecode_name
HP:0001937	Microangiopathic hemolytic anemia	BI_161.22	Hemolytic-uremic syndrome
HP:0004802	Episodic hemolytic anemia	BI_161.22	Hemolytic-uremic syndrome
HP:0004804	Congenital hemolytic anemia	BI_161.22	Hemolytic-uremic syndrome
HP:0004814	Fava bean-induced hemolytic anemia	BI_161.22	Hemolytic-uremic syndrome
HP:0004817	Drug-sensitive hemolytic anemia	BI_161.22	Hemolytic-uremic syndrome
HP:0004844	Coombs-positive hemolytic anemia	BI_161.22	Hemolytic-uremic syndrome
HP:0004863	Compensated hemolytic anemia	BI_161.22	Hemolytic-uremic syndrome
HP:0004870	Chronic hemolytic anemia	BI_161.22	Hemolytic-uremic syndrome
HP:0005511	Heinz body anemia	BI_161.22	Hemolytic-uremic syndrome
HP:0005524	Macrocytic hemolytic disease	BI_161.22	Hemolytic-uremic syndrome
HP:0005525	Spontaneous hemolytic crises	BI_161.22	Hemolytic-uremic syndrome
HP:0005535	Exercise-induced hemolysis	BI_161.22	Hemolytic-uremic syndrome
HP:0005575	Hemolytic-uremic syndrome	BI_161.22	Hemolytic-uremic syndrome
HP:0008269	Increased red cell hemolysis by shear stress	BI_161.22	Hemolytic-uremic syndrome
HP:0031484	Cold-induced hemolysis	BI_161.22	Hemolytic-uremic syndrome
HP:0001878	Hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0001890	Autoimmune hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0001930	Nonspherocytic hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0001937	Microangiopathic hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0004802	Episodic hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0004804	Congenital hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0004814	Fava bean-induced hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0004817	Drug-sensitive hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0004844	Coombs-positive hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0004863	Compensated hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0004870	Chronic hemolytic anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0005511	Heinz body anemia	BI_161.23	Drug-induced hemolytic anemia*
HP:0005524	Macrocytic hemolytic disease	BI_161.23	Drug-induced hemolytic anemia*
HP:0005525	Spontaneous hemolytic crises	BI_161.23	Drug-induced hemolytic anemia*
HP:0005535	Exercise-induced hemolysis	BI_161.23	Drug-induced hemolytic anemia*
HP:0008269	Increased red cell hemolysis by shear stress	BI_161.23	Drug-induced hemolytic anemia*
HP:0031484	Cold-induced hemolysis	BI_161.23	Drug-induced hemolytic anemia*
HP:0001871	Abnormality of blood and blood-forming tissues	BI_162	Aplastic anemia
HP:0001876	Pancytopenia	BI_162	Aplastic anemia
HP:0001908	Hypoplastic anemia	BI_162	Aplastic anemia
HP:0001915	Aplastic anemia	BI_162	Aplastic anemia
HP:0004810	Congenital hypoplastic anemia	BI_162	Aplastic anemia
HP:0004819	Normocytic hypoplastic anemia	BI_162	Aplastic anemia
HP:0012133	Erythroid hypoplasia	BI_162	Aplastic anemia
HP:0012410	Pure red cell aplasia	BI_162	Aplastic anemia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_162.1	Constitutional (hereditary) aplastic anemia
HP:0004810	Congenital hypoplastic anemia	BI_162.1	Constitutional (hereditary) aplastic anemia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_162.2	Acquired pure red cell aplasia [erythroblastopenia]
HP:0001915	Aplastic anemia	BI_162.2	Acquired pure red cell aplasia [erythroblastopenia]
HP:0012410	Pure red cell aplasia	BI_162.2	Acquired pure red cell aplasia [erythroblastopenia]
HP:0001871	Abnormality of blood and blood-forming tissues	BI_162.8	Pancytopenia
HP:0001876	Pancytopenia	BI_162.8	Pancytopenia
HP:0001915	Aplastic anemia	BI_162.8	Pancytopenia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_162.81	Drug-induced pancytopenia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_164	Anemia
HP:0001876	Pancytopenia	BI_164	Anemia
HP:0001878	Hemolytic anemia	BI_164	Anemia
HP:0001889	Megaloblastic anemia	BI_164	Anemia
HP:0001890	Autoimmune hemolytic anemia	BI_164	Anemia
HP:0001891	Iron deficiency anemia	BI_164	Anemia
HP:0001895	Normochromic anemia	BI_164	Anemia
HP:0001897	Normocytic anemia	BI_164	Anemia
HP:0001903	Anemia	BI_164	Anemia
HP:0001908	Hypoplastic anemia	BI_164	Anemia
HP:0001915	Aplastic anemia	BI_164	Anemia
HP:0001924	Sideroblastic anemia	BI_164	Anemia
HP:0001930	Nonspherocytic hemolytic anemia	BI_164	Anemia
HP:0001931	Hypochromic anemia	BI_164	Anemia
HP:0001935	Microcytic anemia	BI_164	Anemia
HP:0001937	Microangiopathic hemolytic anemia	BI_164	Anemia
HP:0001972	Macrocytic anemia	BI_164	Anemia
HP:0003339	Pyrimidine-responsive megaloblastic anemia	BI_164	Anemia
HP:0004802	Episodic hemolytic anemia	BI_164	Anemia
HP:0004804	Congenital hemolytic anemia	BI_164	Anemia
HP:0004810	Congenital hypoplastic anemia	BI_164	Anemia
HP:0004814	Fava bean-induced hemolytic anemia	BI_164	Anemia
HP:0004817	Drug-sensitive hemolytic anemia	BI_164	Anemia
HP:0004819	Normocytic hypoplastic anemia	BI_164	Anemia
HP:0004826	Folate-unresponsive megaloblastic anemia	BI_164	Anemia
HP:0004840	Hypochromic microcytic anemia	BI_164	Anemia
HP:0004844	Coombs-positive hemolytic anemia	BI_164	Anemia
HP:0004851	Folate-responsive megaloblastic anemia	BI_164	Anemia
HP:0004856	Normochromic microcytic anemia	BI_164	Anemia
HP:0004857	Hyperchromic macrocytic anemia	BI_164	Anemia
HP:0004860	Thiamine-responsive megaloblastic anemia	BI_164	Anemia
HP:0004861	Refractory macrocytic anemia	BI_164	Anemia
HP:0004863	Compensated hemolytic anemia	BI_164	Anemia
HP:0004870	Chronic hemolytic anemia	BI_164	Anemia
HP:0005505	Refractory anemia	BI_164	Anemia
HP:0005510	Transient erythroblastopenia	BI_164	Anemia
HP:0005511	Heinz body anemia	BI_164	Anemia
HP:0005522	Pyridoxine-responsive sideroblastic anemia	BI_164	Anemia
HP:0005524	Macrocytic hemolytic disease	BI_164	Anemia
HP:0005525	Spontaneous hemolytic crises	BI_164	Anemia
HP:0005532	Macrocytic dyserythropoietic anemia	BI_164	Anemia
HP:0005535	Exercise-induced hemolysis	BI_164	Anemia
HP:0008269	Increased red cell hemolysis by shear stress	BI_164	Anemia
HP:0008346	Increased red cell sickling tendency	BI_164	Anemia
HP:0010972	Anemia of inadequate production	BI_164	Anemia
HP:0011895	Anemia due to reduced life span of red cells	BI_164	Anemia
HP:0012133	Erythroid hypoplasia	BI_164	Anemia
HP:0012410	Pure red cell aplasia	BI_164	Anemia
HP:0031484	Cold-induced hemolysis	BI_164	Anemia
HP:0032231	Hypochromia	BI_164	Anemia
HP:0033074	Steroid-responsive anemia	BI_164	Anemia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_164.1	Microcytic anemia
HP:0001878	Hemolytic anemia	BI_164.1	Microcytic anemia
HP:0001889	Megaloblastic anemia	BI_164.1	Microcytic anemia
HP:0001890	Autoimmune hemolytic anemia	BI_164.1	Microcytic anemia
HP:0001891	Iron deficiency anemia	BI_164.1	Microcytic anemia
HP:0001895	Normochromic anemia	BI_164.1	Microcytic anemia
HP:0001897	Normocytic anemia	BI_164.1	Microcytic anemia
HP:0001903	Anemia	BI_164.1	Microcytic anemia
HP:0001908	Hypoplastic anemia	BI_164.1	Microcytic anemia
HP:0001924	Sideroblastic anemia	BI_164.1	Microcytic anemia
HP:0001930	Nonspherocytic hemolytic anemia	BI_164.1	Microcytic anemia
HP:0001931	Hypochromic anemia	BI_164.1	Microcytic anemia
HP:0001935	Microcytic anemia	BI_164.1	Microcytic anemia
HP:0001937	Microangiopathic hemolytic anemia	BI_164.1	Microcytic anemia
HP:0001972	Macrocytic anemia	BI_164.1	Microcytic anemia
HP:0003339	Pyrimidine-responsive megaloblastic anemia	BI_164.1	Microcytic anemia
HP:0004802	Episodic hemolytic anemia	BI_164.1	Microcytic anemia
HP:0004804	Congenital hemolytic anemia	BI_164.1	Microcytic anemia
HP:0004810	Congenital hypoplastic anemia	BI_164.1	Microcytic anemia
HP:0004814	Fava bean-induced hemolytic anemia	BI_164.1	Microcytic anemia
HP:0004817	Drug-sensitive hemolytic anemia	BI_164.1	Microcytic anemia
HP:0004819	Normocytic hypoplastic anemia	BI_164.1	Microcytic anemia
HP:0004826	Folate-unresponsive megaloblastic anemia	BI_164.1	Microcytic anemia
HP:0004840	Hypochromic microcytic anemia	BI_164.1	Microcytic anemia
HP:0004844	Coombs-positive hemolytic anemia	BI_164.1	Microcytic anemia
HP:0004851	Folate-responsive megaloblastic anemia	BI_164.1	Microcytic anemia
HP:0004856	Normochromic microcytic anemia	BI_164.1	Microcytic anemia
HP:0004857	Hyperchromic macrocytic anemia	BI_164.1	Microcytic anemia
HP:0004860	Thiamine-responsive megaloblastic anemia	BI_164.1	Microcytic anemia
HP:0004861	Refractory macrocytic anemia	BI_164.1	Microcytic anemia
HP:0004863	Compensated hemolytic anemia	BI_164.1	Microcytic anemia
HP:0004870	Chronic hemolytic anemia	BI_164.1	Microcytic anemia
HP:0005505	Refractory anemia	BI_164.1	Microcytic anemia
HP:0005510	Transient erythroblastopenia	BI_164.1	Microcytic anemia
HP:0005511	Heinz body anemia	BI_164.1	Microcytic anemia
HP:0005522	Pyridoxine-responsive sideroblastic anemia	BI_164.1	Microcytic anemia
HP:0005524	Macrocytic hemolytic disease	BI_164.1	Microcytic anemia
HP:0005525	Spontaneous hemolytic crises	BI_164.1	Microcytic anemia
HP:0005532	Macrocytic dyserythropoietic anemia	BI_164.1	Microcytic anemia
HP:0005535	Exercise-induced hemolysis	BI_164.1	Microcytic anemia
HP:0008269	Increased red cell hemolysis by shear stress	BI_164.1	Microcytic anemia
HP:0008346	Increased red cell sickling tendency	BI_164.1	Microcytic anemia
HP:0010972	Anemia of inadequate production	BI_164.1	Microcytic anemia
HP:0011895	Anemia due to reduced life span of red cells	BI_164.1	Microcytic anemia
HP:0031484	Cold-induced hemolysis	BI_164.1	Microcytic anemia
HP:0032231	Hypochromia	BI_164.1	Microcytic anemia
HP:0033074	Steroid-responsive anemia	BI_164.1	Microcytic anemia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_164.2	Macrocytic anemia
HP:0001889	Megaloblastic anemia	BI_164.2	Macrocytic anemia
HP:0001891	Iron deficiency anemia	BI_164.2	Macrocytic anemia
HP:0001972	Macrocytic anemia	BI_164.2	Macrocytic anemia
HP:0003339	Pyrimidine-responsive megaloblastic anemia	BI_164.2	Macrocytic anemia
HP:0004826	Folate-unresponsive megaloblastic anemia	BI_164.2	Macrocytic anemia
HP:0004851	Folate-responsive megaloblastic anemia	BI_164.2	Macrocytic anemia
HP:0004857	Hyperchromic macrocytic anemia	BI_164.2	Macrocytic anemia
HP:0004860	Thiamine-responsive megaloblastic anemia	BI_164.2	Macrocytic anemia
HP:0004861	Refractory macrocytic anemia	BI_164.2	Macrocytic anemia
HP:0005532	Macrocytic dyserythropoietic anemia	BI_164.2	Macrocytic anemia
HP:0100502	Vitamin B12 deficiency	BI_164.2	Macrocytic anemia
HP:0100507	Reduced blood folate concentration	BI_164.2	Macrocytic anemia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_164.3	Acute posthemorrhagic anemia
HP:0001871	Abnormality of blood and blood-forming tissues	BI_164.6	Anemia secondary to chronic diseases and conditions
HP:0003774	Stage 5 chronic kidney disease	BI_164.6	Anemia secondary to chronic diseases and conditions
HP:0012622	Chronic kidney disease	BI_164.6	Anemia secondary to chronic diseases and conditions
HP:0012623	Stage 1 chronic kidney disease	BI_164.6	Anemia secondary to chronic diseases and conditions
HP:0012624	Stage 2 chronic kidney disease	BI_164.6	Anemia secondary to chronic diseases and conditions
HP:0012625	Stage 3 chronic kidney disease	BI_164.6	Anemia secondary to chronic diseases and conditions
HP:0012626	Stage 4 chronic kidney disease	BI_164.6	Anemia secondary to chronic diseases and conditions
HP:0001871	Abnormality of blood and blood-forming tissues	BI_164.7	Myelophthisis
HP:0001871	Abnormality of blood and blood-forming tissues	BI_164.8	Sideroblastic anemia
HP:0001924	Sideroblastic anemia	BI_164.8	Sideroblastic anemia
HP:0004864	Refractory sideroblastic anemia	BI_164.8	Sideroblastic anemia
HP:0005522	Pyridoxine-responsive sideroblastic anemia	BI_164.8	Sideroblastic anemia
HP:0000132	Menorrhagia	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0000225	Gingival bleeding	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0000421	Epistaxis	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0000573	Retinal hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0000967	Petechiae	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0000978	Bruising susceptibility	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0000979	Purpura	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0001342	Cerebral hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0001871	Abnormality of blood and blood-forming tissues	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0001892	Abnormal bleeding	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0001928	Abnormality of coagulation	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0001929	Reduced factor XI activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0001933	Subcutaneous hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0001934	Persistent bleeding after trauma	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0001976	Reduced antithrombin III activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0002138	Subarachnoid hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0002170	Intracranial hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0002239	Gastrointestinal hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0002248	Hematemesis	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0002249	Melena	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0002573	Hematochezia	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0002584	Intestinal bleeding	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0003010	Prolonged bleeding time	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0003125	Reduced factor VIII activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0003225	Reduced coagulation factor V activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0003256	Abnormality of the coagulation cascade	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0003337	Reduced prothrombin consumption	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0003645	Prolonged partial thromboplastin time	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0004406	Spontaneous, recurrent epistaxis	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0004841	Reduced factor XII activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0004846	Prolonged bleeding after surgery	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0004855	Reduced protein S activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0004968	Recurrent cerebral hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0005261	Joint hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0005527	Reduced kininogen activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0005542	Prolonged whole-blood clotting time	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0005543	Reduced protein C activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0006298	Prolonged bleeding after dental extraction	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0006535	Recurrent intrapulmonary hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0007023	Antenatal intracerebral hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0007420	Spontaneous hematomas	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0007902	Vitreous hemorrhage	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0008151	Prolonged prothrombin time	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0008169	Reduced factor VII activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0008321	Reduced factor X activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0008330	Reduced von Willebrand factor activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0008354	Factor X activation deficiency	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0008357	Reduced factor XIII activity	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0010988	Abnormality of the extrinsic pathway	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0010989	Abnormality of the intrinsic pathway	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
HP:0010990	Abnormality of the common coagulation pathway	BI_168	Coagulation defects, purpura and other hemorrhagic conditions
