hpo_term_id	hpo_term_name	phecode	phecode_name
HP:0002315	Headache	526	Diseases of the jaws
HP:0002331	Recurrent paroxysmal headache	526	Diseases of the jaws
HP:0012199	Cluster headache	526	Diseases of the jaws
HP:0012459	Hypnic headache	526	Diseases of the jaws
HP:0030907	Thunderclap headache	526	Diseases of the jaws
HP:0000308	Microretrognathia	526.3	Anomalies of jaw size/symmetry
HP:0000347	Micrognathia	526.3	Anomalies of jaw size/symmetry
HP:0003778	Short mandibular rami	526.3	Anomalies of jaw size/symmetry
HP:0005790	Short mandibular condyles	526.3	Anomalies of jaw size/symmetry
HP:0007627	Mandibular condyle aplasia	526.3	Anomalies of jaw size/symmetry
HP:0007628	Mandibular condyle hypoplasia	526.3	Anomalies of jaw size/symmetry
HP:0410219	Hypoplasia of mandible relative to maxilla	526.3	Anomalies of jaw size/symmetry
HP:0010734	Fibrous dysplasia of the bones	526.9	Jaw disease NOS
HP:0010735	Polyostotic fibrous dysplasia	526.9	Jaw disease NOS
HP:0010736	Monostotic fibrous dysplasia	526.9	Jaw disease NOS
HP:0000217	Xerostomia	527.7	Disturbance of salivary secretion
HP:0010280	Stomatitis	528.11	Stomatitis and mucositis (ulcerative)
HP:0011107	Recurrent aphthous stomatitis	528.11	Stomatitis and mucositis (ulcerative)
HP:0000155	Oral ulcer	528.12	Oral aphthae
HP:0011107	Recurrent aphthous stomatitis	528.12	Oral aphthae
HP:0032154	Aphthous ulcer	528.12	Oral aphthae
HP:0030318	Angular cheilitis	528.5	Diseases of lips
HP:0100825	Cheilitis	528.5	Diseases of lips
HP:0025126	Oral hairy leukoplakia	528.6	Leukoplakia of oral mucosa
HP:0025252	Geographic tongue	529	Diseases and other conditions of the tongue
HP:0025252	Geographic tongue	529.1	Glossitis
HP:0000206	Glossitis	529.1	Glossitis
HP:0002020	Gastroesophageal reflux	530.1	Esophagitis, GERD and related diseases
HP:0002020	Gastroesophageal reflux	530.11	GERD
HP:0004791	Esophageal ulceration	530.12	Ulcer of esophagus
HP:0100580	Barrett esophagus	530.13	Barrett's esophagus
HP:0002020	Gastroesophageal reflux	530.14	Reflux esophagitis
HP:0410151	Eosinophilic infiltration of the esophagus	530.15	Eosinophilic esophagitis
HP:0002040	Esophageal varix	530.2	Esophageal bleeding (varices/hemorrhage)
HP:0002571	Achalasia	530.5	Disorders of esophageal motility
HP:0025271	Esophageal spasms	530.5	Disorders of esophageal motility
HP:0002592	Gastric ulcer	531	Peptic ulcer (excl. esophageal)
HP:0004398	Peptic ulcer	531	Peptic ulcer (excl. esophageal)
HP:0002592	Gastric ulcer	531.2	Gastric ulcer
HP:0004398	Peptic ulcer	531.2	Gastric ulcer
HP:0002588	Duodenal ulcer	531.3	Duodenal ulcer
HP:0002592	Gastric ulcer	531.4	Peptic ulcer, site unspecified
HP:0004398	Peptic ulcer	531.4	Peptic ulcer, site unspecified
HP:0002592	Gastric ulcer	531.5	Gastrojejunal ulcer
HP:0004398	Peptic ulcer	531.5	Gastrojejunal ulcer
HP:0410147	Eosinophilic infiltration in the stomach mucosa	535	Gastritis and duodenitis
HP:0002582	Atrophic gastritis	535	Gastritis and duodenitis
HP:0005231	Chronic gastritis	535	Gastritis and duodenitis
HP:0005246	Giant hypertrophic gastritis	535	Gastritis and duodenitis
HP:0005263	Gastritis	535	Gastritis and duodenitis
HP:0002582	Atrophic gastritis	535.2	Atrophic gastritis
HP:0033117	Duodenitis	535.6	Duodenitis
HP:0410147	Eosinophilic infiltration in the stomach mucosa	535.8	Other specified gastritis
HP:0002582	Atrophic gastritis	535.8	Other specified gastritis
HP:0005231	Chronic gastritis	535.8	Other specified gastritis
HP:0005246	Giant hypertrophic gastritis	535.8	Other specified gastritis
HP:0005263	Gastritis	535.8	Other specified gastritis
HP:0410147	Eosinophilic infiltration in the stomach mucosa	535.9	Gastritis and duodenitis, NOS
HP:0002582	Atrophic gastritis	535.9	Gastritis and duodenitis, NOS
HP:0005231	Chronic gastritis	535.9	Gastritis and duodenitis, NOS
HP:0005246	Giant hypertrophic gastritis	535.9	Gastritis and duodenitis, NOS
HP:0005263	Gastritis	535.9	Gastritis and duodenitis, NOS
HP:0032448	Achlorhydria	536	Disorders of function of stomach
HP:0002578	Gastroparesis	536.3	Gastroparesis
HP:0410281	Dyspepsia	536.8	Dyspepsia and other specified disorders of function of stomach
HP:0032448	Achlorhydria	536.8	Dyspepsia and other specified disorders of function of stomach
HP:0002021	Pyloric stenosis	537	Other disorders of stomach and duodenum
HP:0000023	Inguinal hernia	550	Abdominal hernia
HP:0000139	Uterine prolapse	550	Abdominal hernia
HP:0000776	Congenital diaphragmatic hernia	550	Abdominal hernia
HP:0001537	Umbilical hernia	550	Abdominal hernia
HP:0001539	Omphalocele	550	Abdominal hernia
HP:0002036	Hiatus hernia	550	Abdominal hernia
HP:0002933	Ventral hernia	550	Abdominal hernia
HP:0004299	Hernia of the abdominal wall	550	Abdominal hernia
HP:0004872	Incisional hernia	550	Abdominal hernia
HP:0009112	Aplasia of the left hemidiaphragm	550	Abdominal hernia
HP:0025193	Posterolateral diaphragmatic hernia	550	Abdominal hernia
HP:0025194	Morgagni diaphragmatic hernia	550	Abdominal hernia
HP:0025195	Central diaphragmatic hernia	550	Abdominal hernia
HP:0032592	Aplasia of the right hemidiaphragm	550	Abdominal hernia
HP:0100541	Femoral hernia	550	Abdominal hernia
HP:0100645	Cystocele	550	Abdominal hernia
HP:0100672	Vaginal hernia	550	Abdominal hernia
HP:0100790	Hernia	550	Abdominal hernia
HP:0100821	Urethrocele	550	Abdominal hernia
HP:0100822	Rectocele	550	Abdominal hernia
HP:0100823	Genital hernia	550	Abdominal hernia
HP:0000023	Inguinal hernia	550.1	Inguinal hernia
HP:0000139	Uterine prolapse	550.1	Inguinal hernia
HP:0000776	Congenital diaphragmatic hernia	550.1	Inguinal hernia
HP:0001537	Umbilical hernia	550.1	Inguinal hernia
HP:0001539	Omphalocele	550.1	Inguinal hernia
HP:0002036	Hiatus hernia	550.1	Inguinal hernia
HP:0002933	Ventral hernia	550.1	Inguinal hernia
HP:0004299	Hernia of the abdominal wall	550.1	Inguinal hernia
HP:0004872	Incisional hernia	550.1	Inguinal hernia
HP:0009112	Aplasia of the left hemidiaphragm	550.1	Inguinal hernia
HP:0025193	Posterolateral diaphragmatic hernia	550.1	Inguinal hernia
HP:0025194	Morgagni diaphragmatic hernia	550.1	Inguinal hernia
HP:0025195	Central diaphragmatic hernia	550.1	Inguinal hernia
HP:0032592	Aplasia of the right hemidiaphragm	550.1	Inguinal hernia
HP:0100541	Femoral hernia	550.1	Inguinal hernia
HP:0100645	Cystocele	550.1	Inguinal hernia
HP:0100672	Vaginal hernia	550.1	Inguinal hernia
HP:0100790	Hernia	550.1	Inguinal hernia
HP:0100821	Urethrocele	550.1	Inguinal hernia
HP:0100822	Rectocele	550.1	Inguinal hernia
HP:0100823	Genital hernia	550.1	Inguinal hernia
HP:0000776	Congenital diaphragmatic hernia	550.2	Diaphragmatic hernia
HP:0002036	Hiatus hernia	550.2	Diaphragmatic hernia
HP:0009112	Aplasia of the left hemidiaphragm	550.2	Diaphragmatic hernia
HP:0025193	Posterolateral diaphragmatic hernia	550.2	Diaphragmatic hernia
HP:0025194	Morgagni diaphragmatic hernia	550.2	Diaphragmatic hernia
HP:0025195	Central diaphragmatic hernia	550.2	Diaphragmatic hernia
HP:0032592	Aplasia of the right hemidiaphragm	550.2	Diaphragmatic hernia
HP:0000023	Inguinal hernia	550.3	Femoral hernia
HP:0000139	Uterine prolapse	550.3	Femoral hernia
HP:0000776	Congenital diaphragmatic hernia	550.3	Femoral hernia
HP:0001537	Umbilical hernia	550.3	Femoral hernia
HP:0001539	Omphalocele	550.3	Femoral hernia
HP:0002036	Hiatus hernia	550.3	Femoral hernia
HP:0002933	Ventral hernia	550.3	Femoral hernia
HP:0004299	Hernia of the abdominal wall	550.3	Femoral hernia
HP:0004872	Incisional hernia	550.3	Femoral hernia
HP:0009112	Aplasia of the left hemidiaphragm	550.3	Femoral hernia
HP:0025193	Posterolateral diaphragmatic hernia	550.3	Femoral hernia
HP:0025194	Morgagni diaphragmatic hernia	550.3	Femoral hernia
HP:0025195	Central diaphragmatic hernia	550.3	Femoral hernia
HP:0032592	Aplasia of the right hemidiaphragm	550.3	Femoral hernia
HP:0100541	Femoral hernia	550.3	Femoral hernia
HP:0100645	Cystocele	550.3	Femoral hernia
HP:0100672	Vaginal hernia	550.3	Femoral hernia
HP:0100790	Hernia	550.3	Femoral hernia
HP:0100821	Urethrocele	550.3	Femoral hernia
HP:0100822	Rectocele	550.3	Femoral hernia
HP:0100823	Genital hernia	550.3	Femoral hernia
HP:0001537	Umbilical hernia	550.4	Umbilical hernia
HP:0001539	Omphalocele	550.4	Umbilical hernia
HP:0000023	Inguinal hernia	550.5	Ventral hernia
HP:0000139	Uterine prolapse	550.5	Ventral hernia
HP:0000776	Congenital diaphragmatic hernia	550.5	Ventral hernia
HP:0001537	Umbilical hernia	550.5	Ventral hernia
HP:0001539	Omphalocele	550.5	Ventral hernia
HP:0002036	Hiatus hernia	550.5	Ventral hernia
HP:0002933	Ventral hernia	550.5	Ventral hernia
HP:0004299	Hernia of the abdominal wall	550.5	Ventral hernia
HP:0004872	Incisional hernia	550.5	Ventral hernia
HP:0009112	Aplasia of the left hemidiaphragm	550.5	Ventral hernia
HP:0025193	Posterolateral diaphragmatic hernia	550.5	Ventral hernia
HP:0025194	Morgagni diaphragmatic hernia	550.5	Ventral hernia
HP:0025195	Central diaphragmatic hernia	550.5	Ventral hernia
HP:0032592	Aplasia of the right hemidiaphragm	550.5	Ventral hernia
HP:0100541	Femoral hernia	550.5	Ventral hernia
HP:0100645	Cystocele	550.5	Ventral hernia
HP:0100672	Vaginal hernia	550.5	Ventral hernia
HP:0100790	Hernia	550.5	Ventral hernia
HP:0100821	Urethrocele	550.5	Ventral hernia
HP:0100822	Rectocele	550.5	Ventral hernia
HP:0100823	Genital hernia	550.5	Ventral hernia
HP:0004872	Incisional hernia	550.6	Incisional hernia
HP:0004789	Lactose intolerance	557	Intestinal malabsorption (non-celiac)
HP:0002024	Malabsorption	557	Intestinal malabsorption (non-celiac)
HP:0002570	Steatorrhea	557	Intestinal malabsorption (non-celiac)
HP:0002630	Fat malabsorption	557	Intestinal malabsorption (non-celiac)
HP:0041049	Starch intolerance	557	Intestinal malabsorption (non-celiac)
HP:0002608	Celiac disease	557.1	Celiac disease
HP:0002590	Paralytic ileus	560.1	Paralytic ileus
HP:0004401	Meconium ileus	560.4	Other intestinal obstruction
HP:0002590	Paralytic ileus	560.4	Other intestinal obstruction
HP:0002595	Ileus	560.4	Other intestinal obstruction
HP:0010676	Mechanical ileus	560.4	Other intestinal obstruction
HP:0002576	Intussusception	560.4	Other intestinal obstruction
HP:0005214	Intestinal obstruction	560.4	Other intestinal obstruction
HP:0005234	Neonatal intestinal obstruction	560.4	Other intestinal obstruction
HP:0005250	High intestinal obstruction	560.4	Other intestinal obstruction
HP:0033309	Ileoileal intussusception	560.4	Other intestinal obstruction
HP:0002253	Colonic diverticula	562.1	Diverticulosis
HP:0002256	Small bowel diverticula	562.1	Diverticulosis
HP:0004786	Jejunal diverticula	562.1	Diverticulosis
HP:0004799	Jejunoileal diverticula	562.1	Diverticulosis
HP:0004800	Duodenal diverticula	562.1	Diverticulosis
HP:0005222	Bowel diverticulosis	562.1	Diverticulosis
HP:0002019	Constipation	563	Constipation
HP:0012450	Chronic constipation	563	Constipation
HP:0012451	Acute constipation	563	Constipation
HP:0002586	Peritonitis	567	Peritonitis and retroperitoneal infections
HP:0030717	Meconium peritonitis	567	Peritonitis and retroperitoneal infections
HP:0002613	Biliary cirrhosis	571.6	Primary biliary cirrhosis
HP:0001409	Portal hypertension	571.81	Portal hypertension
HP:0004941	Extrahepatic portal hypertension	571.81	Portal hypertension
HP:0004448	Fulminant hepatic failure	573.4	Acute and subacute necrosis of liver
HP:0004787	Fulminant hepatitis	573.4	Acute and subacute necrosis of liver
HP:0006554	Acute hepatic failure	573.4	Acute and subacute necrosis of liver
HP:0001081	Cholelithiasis	574.1	Cholelithiasis
HP:0011980	Cholesterol gallstones	574.1	Cholelithiasis
HP:0011981	Pigment gallstones	574.1	Cholelithiasis
HP:0011982	Black pigment gallstones	574.1	Cholelithiasis
HP:0011983	Brown pigment gallstones	574.1	Cholelithiasis
HP:0001082	Cholecystitis	574.3	Cholecystitis without cholelithiasis
HP:0030151	Cholangitis	575.1	Cholangitis
HP:0030987	Suppurative cholangitis	575.1	Cholangitis
HP:0030988	Granulomatous cholangitis	575.1	Cholangitis
HP:0030989	Lymphoid cholangitis	575.1	Cholangitis
HP:0030990	Pleomorphic cholangitis	575.1	Cholangitis
HP:0030991	Sclerosing cholangitis	575.1	Cholangitis
HP:0000952	Jaundice	575.2	Obstruction of bile duct
HP:0001046	Intermittent jaundice	575.2	Obstruction of bile duct
HP:0001396	Cholestasis	575.2	Obstruction of bile duct
HP:0001406	Intrahepatic cholestasis	575.2	Obstruction of bile duct
HP:0002611	Cholestatic liver disease	575.2	Obstruction of bile duct
HP:0006566	Neonatal cholestatic liver disease	575.2	Obstruction of bile duct
HP:0006575	Intrahepatic cholestasis with episodic jaundice	575.2	Obstruction of bile duct
HP:0006579	Prolonged neonatal jaundice	575.2	Obstruction of bile duct
HP:0011985	Acholic stools	575.2	Obstruction of bile duct
HP:0012334	Extrahepatic cholestasis	575.2	Obstruction of bile duct
HP:0000952	Jaundice	575.8	Other disorders of biliary tract
HP:0001046	Intermittent jaundice	575.8	Other disorders of biliary tract
HP:0001396	Cholestasis	575.8	Other disorders of biliary tract
HP:0001406	Intrahepatic cholestasis	575.8	Other disorders of biliary tract
HP:0002611	Cholestatic liver disease	575.8	Other disorders of biliary tract
HP:0006566	Neonatal cholestatic liver disease	575.8	Other disorders of biliary tract
HP:0006575	Intrahepatic cholestasis with episodic jaundice	575.8	Other disorders of biliary tract
HP:0006579	Prolonged neonatal jaundice	575.8	Other disorders of biliary tract
HP:0011985	Acholic stools	575.8	Other disorders of biliary tract
HP:0012334	Extrahepatic cholestasis	575.8	Other disorders of biliary tract
HP:0001735	Acute pancreatitis	577.1	Acute pancreatitis
HP:0006280	Chronic pancreatitis	577.2	Chronic pancreatitis
HP:0005206	Pancreatic pseudocyst	577.3	Cyst and pseudocyst of pancreas
HP:0002248	Hematemesis	578.1	Hematemesis
HP:0000023	Inguinal hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0000139	Uterine prolapse	618.6	Vaginal enterocele, congenital or acquired
HP:0000776	Congenital diaphragmatic hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0001537	Umbilical hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0001539	Omphalocele	618.6	Vaginal enterocele, congenital or acquired
HP:0002036	Hiatus hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0002933	Ventral hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0004299	Hernia of the abdominal wall	618.6	Vaginal enterocele, congenital or acquired
HP:0004872	Incisional hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0009112	Aplasia of the left hemidiaphragm	618.6	Vaginal enterocele, congenital or acquired
HP:0025193	Posterolateral diaphragmatic hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0025194	Morgagni diaphragmatic hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0025195	Central diaphragmatic hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0032592	Aplasia of the right hemidiaphragm	618.6	Vaginal enterocele, congenital or acquired
HP:0100541	Femoral hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0100645	Cystocele	618.6	Vaginal enterocele, congenital or acquired
HP:0100672	Vaginal hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0100790	Hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0100821	Urethrocele	618.6	Vaginal enterocele, congenital or acquired
HP:0100822	Rectocele	618.6	Vaginal enterocele, congenital or acquired
HP:0100823	Genital hernia	618.6	Vaginal enterocele, congenital or acquired
HP:0100658	Cellulitis	681	Superficial cellulitis and abscess
HP:0010605	Chalazion	706.2	Sebaceous cyst
HP:0010604	Cyst of the eyelid	706.2	Sebaceous cyst
HP:0012540	Axillary epidermoid cyst	706.2	Sebaceous cyst
HP:0200040	Epidermoid cyst	706.2	Sebaceous cyst
HP:0025089	Feculent vomiting	789	Nausea and vomiting
HP:0002013	Vomiting	789	Nausea and vomiting
HP:0002572	Episodic vomiting	789	Nausea and vomiting
HP:0002587	Projectile vomiting	789	Nausea and vomiting
HP:0002018	Nausea	789	Nausea and vomiting
HP:0002017	Nausea and vomiting	789	Nausea and vomiting
HP:0410323	Drug allergy	949	Allergies, other
HP:0007879	Allergic conjunctivitis	949	Allergies, other
HP:0003193	Allergic rhinitis	949	Allergies, other
HP:0012393	Allergy	949	Allergies, other
HP:0012394	Iodine contrast allergy	949	Allergies, other
HP:0012395	Seasonal allergy	949	Allergies, other
HP:0100327	Cow milk allergy	949	Allergies, other
HP:0410319	Alpha-gal allergy	949	Allergies, other
HP:0410320	Animal protein allergy	949	Allergies, other
HP:0410321	Animal dander allergy	949	Allergies, other
HP:0410322	Bacteria allergy	949	Allergies, other
HP:0410324	Dust mite allergy	949	Allergies, other
HP:0410325	House dust mite allergy	949	Allergies, other
HP:0410326	Feather allergy	949	Allergies, other
HP:0410327	Dairy allergy	949	Allergies, other
HP:0410328	Egg allergy	949	Allergies, other
HP:0410329	Gluten allergy	949	Allergies, other
HP:0410330	Meat allergen allergy	949	Allergies, other
HP:0410331	Nut food product allergy	949	Allergies, other
HP:0410332	Plant based food allergy	949	Allergies, other
HP:0410333	Seafood allergy	949	Allergies, other
HP:0410334	Fungi allergy	949	Allergies, other
HP:0410335	Insect allergy	949	Allergies, other
HP:0410336	Venom allergy	949	Allergies, other
HP:0410337	Parasite allergy	949	Allergies, other
HP:0410338	Plant product allergy	949	Allergies, other
HP:0410339	Insect bite allergy	949	Allergies, other
HP:0500093	Food allergy	949	Allergies, other
HP:0500094	Latex allergy	949	Allergies, other
HP:0410323	Drug allergy	979	Adverse drug events and drug allergies
HP:0002090	Pneumonia	480	Pneumonia
