hpo_term_id	hpo_term_name	phecode	phecode_name
HP:0002821	Neuropathic arthropathy	089.1	Bacterial infections
HP:0005588	Patchy palmoplantar hyperkeratosis	089.1	Bacterial infections
HP:0005595	Generalized hyperkeratosis	089.1	Bacterial infections
HP:0007390	Hyperkeratosis with erythema	089.1	Bacterial infections
HP:0007404	Nonepidermolytic palmoplantar hyperkeratosis	089.1	Bacterial infections
HP:0007447	Diffuse palmoplantar hyperkeratosis	089.1	Bacterial infections
HP:0007448	Hyperkeratosis over edematous areas	089.1	Bacterial infections
HP:0007465	Honeycomb palmoplantar hyperkeratosis	089.1	Bacterial infections
HP:0007468	Perifollicular hyperkeratosis	089.1	Bacterial infections
HP:0007490	Linear arrays of macular hyperkeratoses in flexural areas	089.1	Bacterial infections
HP:0007497	Focal friction-related palmoplantar hyperkeratosis	089.1	Bacterial infections
HP:0007501	Streaks of hyperkeratosis along each finger onto the palm	089.1	Bacterial infections
HP:0007502	Follicular hyperkeratosis	089.1	Bacterial infections
HP:0007508	Punctate palmar hyperkeratosis	089.1	Bacterial infections
HP:0007530	Punctate palmoplantar hyperkeratosis	089.1	Bacterial infections
HP:0007543	Epidermal hyperkeratosis	089.1	Bacterial infections
HP:0007545	Congenital palmoplantar hyperkeratosis	089.1	Bacterial infections
HP:0007548	Palmoplantar keratosis with erythema and scale	089.1	Bacterial infections
HP:0007553	Congenital symmetrical palmoplantar keratosis	089.1	Bacterial infections
HP:0007556	Plantar hyperkeratosis	089.1	Bacterial infections
HP:0007570	Hyperkeratosis lenticularis perstans	089.1	Bacterial infections
HP:0007613	Spinous keratoses of palms and soles	089.1	Bacterial infections
HP:0008392	Subungual hyperkeratosis	089.1	Bacterial infections
HP:0008399	Circumungual hyperkeratosis	089.1	Bacterial infections
HP:0008410	Subungual hyperkeratotic fragments	089.1	Bacterial infections
HP:0010765	Palmar hyperkeratosis	089.1	Bacterial infections
HP:0011099	Spastic hemiparesis	089.1	Bacterial infections
HP:0012194	Episodic hemiplegia	089.1	Bacterial infections
HP:0025080	Orthokeratotic hyperkeratosis	089.1	Bacterial infections
HP:0031288	Cobblestone-like hyperkeratosis	089.1	Bacterial infections
HP:0033707	Perioral hyperkeratosis	089.1	Bacterial infections
HP:0040009	Hyperparakeratosis	089.1	Bacterial infections
HP:0040292	Left hemiplegia	089.1	Bacterial infections
HP:0040293	Right hemiplegia	089.1	Bacterial infections
HP:0045059	Hyperkeratotic papule	089.1	Bacterial infections
HP:0100654	Retrobulbar optic neuritis	089.1	Bacterial infections
HP:0001954	Recurrent fever	089.1	Bacterial infections
HP:0031180	Erythema migrans	089.1	Bacterial infections
HP:0032323	Periodic fever	089.1	Bacterial infections
HP:0032324	Non-periodic recurrent fever	089.1	Bacterial infections
HP:0033087	Quotidian fever	089.1	Bacterial infections
HP:0031247	Whooping cough	089.1	Bacterial infections
HP:0002249	Melena	089.1	Bacterial infections
HP:0002573	Hematochezia	089.1	Bacterial infections
HP:0025085	Bloody diarrhea	089.1	Bacterial infections
HP:0025086	Bloody mucoid diarrhea	089.1	Bacterial infections
HP:0001945	Fever	089.1	Bacterial infections
HP:0001955	Unexplained fevers	089.1	Bacterial infections
HP:0011134	Low-grade fever	089.1	Bacterial infections
HP:0030244	Maternal fever in pregnancy	089.1	Bacterial infections
HP:0030245	Intrapartum fever	089.1	Bacterial infections
HP:0030246	Maternal first trimester fever	089.1	Bacterial infections
HP:0033031	Hyperpyrexia	089.1	Bacterial infections
HP:0033399	Persistent fever	089.1	Bacterial infections
HP:0032161	Coccidioidal meningitis	089.1	Bacterial infections
HP:0032160	Cryptococcal meningitis	089.1	Bacterial infections
HP:0001287	Meningitis	089.1	Bacterial infections
HP:0006689	Bacterial endocarditis	089.1	Bacterial infections
HP:0007041	Chronic lymphocytic meningitis	089.1	Bacterial infections
HP:0007274	Recurrent bacterial meningitis	089.1	Bacterial infections
HP:0031864	Bacteremia	089.1	Bacterial infections
HP:0032159	Fungal meningitis	089.1	Bacterial infections
HP:0002718	Recurrent bacterial infections	089.1	Bacterial infections
HP:0005661	Salmonella osteomyelitis	526	Intestinal infection
HP:0033143	Jejunitis	526	Intestinal infection
HP:0004387	Enterocolitis	526	Intestinal infection
HP:0032167	Clostridium difficile enteritis	526	Intestinal infection
HP:0032168	Clostridium difficile colitis	526	Intestinal infection
HP:0033165	Necrotizing enterocolitis	526	Intestinal infection
HP:0002249	Melena	526	Intestinal infection
HP:0002573	Hematochezia	526	Intestinal infection
HP:0025085	Bloody diarrhea	526	Intestinal infection
HP:0025086	Bloody mucoid diarrhea	526	Intestinal infection
HP:0002014	Diarrhea	526	Intestinal infection
HP:0002028	Chronic diarrhea	526	Intestinal infection
HP:0002041	Intractable diarrhea	526	Intestinal infection
HP:0002254	Intermittent diarrhea	526	Intestinal infection
HP:0004385	Protracted diarrhea	526	Intestinal infection
HP:0005208	Secretory diarrhea	526	Intestinal infection
HP:0033310	Osmotic diarrhea	526	Intestinal infection
HP:0033343	Mucoid diarrhea	526	Intestinal infection
HP:0005661	Salmonella osteomyelitis	526.1	Bacterial enteritis
HP:0033143	Jejunitis	526.1	Bacterial enteritis
HP:0004387	Enterocolitis	526.1	Bacterial enteritis
HP:0032167	Clostridium difficile enteritis	526.1	Bacterial enteritis
HP:0032168	Clostridium difficile colitis	526.1	Bacterial enteritis
HP:0033165	Necrotizing enterocolitis	526.1	Bacterial enteritis
HP:0002249	Melena	526.1	Bacterial enteritis
HP:0002573	Hematochezia	526.1	Bacterial enteritis
HP:0025085	Bloody diarrhea	526.1	Bacterial enteritis
HP:0025086	Bloody mucoid diarrhea	526.1	Bacterial enteritis
HP:0005661	Salmonella osteomyelitis	701	Osteomyelitis, periostitis, and other infections involving bone
HP:0001886	Foot osteomyelitis	701	Osteomyelitis, periostitis, and other infections involving bone
HP:0002754	Osteomyelitis	701	Osteomyelitis, periostitis, and other infections involving bone
HP:0005010	Osteomyelitis leading to amputation due to slow healing fractures	701	Osteomyelitis, periostitis, and other infections involving bone
HP:0007626	Mandibular osteomyelitis	701	Osteomyelitis, periostitis, and other infections involving bone
HP:0040165	Periostitis	701	Osteomyelitis, periostitis, and other infections involving bone
HP:0005661	Salmonella osteomyelitis	701.1	Osteomyelitis
HP:0001886	Foot osteomyelitis	701.1	Osteomyelitis
HP:0002754	Osteomyelitis	701.1	Osteomyelitis
HP:0005010	Osteomyelitis leading to amputation due to slow healing fractures	701.1	Osteomyelitis
HP:0007626	Mandibular osteomyelitis	701.1	Osteomyelitis
HP:0005661	Salmonella osteomyelitis	701.11	Acute/subacute osteomyelitis
HP:0001886	Foot osteomyelitis	701.11	Acute/subacute osteomyelitis
HP:0002754	Osteomyelitis	701.11	Acute/subacute osteomyelitis
HP:0005010	Osteomyelitis leading to amputation due to slow healing fractures	701.11	Acute/subacute osteomyelitis
HP:0007626	Mandibular osteomyelitis	701.11	Acute/subacute osteomyelitis
HP:0005661	Salmonella osteomyelitis	978	Tissue transplant or graft
HP:0001886	Foot osteomyelitis	978	Tissue transplant or graft
HP:0002754	Osteomyelitis	978	Tissue transplant or graft
HP:0005010	Osteomyelitis leading to amputation due to slow healing fractures	978	Tissue transplant or graft
HP:0007626	Mandibular osteomyelitis	978	Tissue transplant or graft
HP:0005661	Salmonella osteomyelitis	978.3	Bone transplant or grant
HP:0001886	Foot osteomyelitis	978.3	Bone transplant or grant
HP:0002754	Osteomyelitis	978.3	Bone transplant or grant
HP:0005010	Osteomyelitis leading to amputation due to slow healing fractures	978.3	Bone transplant or grant
HP:0007626	Mandibular osteomyelitis	978.3	Bone transplant or grant
HP:0033143	Jejunitis	181	Autoimmune disease
HP:0004387	Enterocolitis	181	Autoimmune disease
HP:0033165	Necrotizing enterocolitis	181	Autoimmune disease
HP:0000872	Hashimoto thyroiditis	181	Autoimmune disease
HP:0002960	Autoimmunity	181	Autoimmune disease
HP:0001890	Autoimmune hemolytic anemia	181	Autoimmune disease
HP:0001937	Microangiopathic hemolytic anemia	181	Autoimmune disease
HP:0001370	Rheumatoid arthritis	181	Autoimmune disease
HP:0002583	Colitis	181	Autoimmune disease
HP:0002608	Celiac disease	181	Autoimmune disease
HP:0002725	Systemic lupus erythematosus	181	Autoimmune disease
HP:0002955	Granulomatosis	181	Autoimmune disease
HP:0003481	Segmental peripheral demyelination/remyelination	181	Autoimmune disease
HP:0005681	Juvenile rheumatoid arthritis	181	Autoimmune disease
HP:0006873	Symmetrical progressive peripheral demyelination	181	Autoimmune disease
HP:0006881	Diffuse peripheral demyelination	181	Autoimmune disease
HP:0007107	Segmental peripheral demyelination	181	Autoimmune disease
HP:0007262	Symmetric peripheral demyelination	181	Autoimmune disease
HP:0011096	Peripheral demyelination	181	Autoimmune disease
HP:0011955	Hepatic granulomatosis	181	Autoimmune disease
HP:0012220	Non-caseating epithelioid cell granulomatosis	181	Autoimmune disease
HP:0025697	Fibrin casts	181	Autoimmune disease
HP:0030176	Asymmetric peripheral demyelination	181	Autoimmune disease
HP:0032564	Ileitis	181	Autoimmune disease
HP:0033164	Focal active colitis	181	Autoimmune disease
HP:0033256	Pancolitis	181	Autoimmune disease
HP:0033726	Lupus nephritis	181	Autoimmune disease
HP:0033727	Diffuse lupus nephritis	181	Autoimmune disease
HP:0033728	Mesangial proliferative lupus nephritis	181	Autoimmune disease
HP:0033729	Minimal mesangial lupus nephritis	181	Autoimmune disease
HP:0033730	Membranous lupus nephritis	181	Autoimmune disease
HP:0033731	Focal lupus nephritis	181	Autoimmune disease
HP:0033732	Advanced sclerotic lupus nephritis	181	Autoimmune disease
HP:0040139	Lipogranulomatosis	181	Autoimmune disease
HP:0100279	Ulcerative colitis	181	Autoimmune disease
HP:0100280	Crohn's disease	181	Autoimmune disease
HP:0100281	Chronic colitis	181	Autoimmune disease
HP:0100282	Acute colitis	181	Autoimmune disease
HP:0100313	Cerebral granulomatosis	181	Autoimmune disease
HP:4000012	Necrotizing ileitis	181	Autoimmune disease
HP:0033143	Jejunitis	437	Vascular insufficiency of intestine
HP:0033165	Necrotizing enterocolitis	437	Vascular insufficiency of intestine
HP:0030248	Mesenteric venous thrombosis	437	Vascular insufficiency of intestine
HP:0033404	Intestinal ischemia	437	Vascular insufficiency of intestine
HP:0033143	Jejunitis	522	Gastrointestinal inflammation
HP:0004387	Enterocolitis	522	Gastrointestinal inflammation
HP:0033165	Necrotizing enterocolitis	522	Gastrointestinal inflammation
HP:0025198	Inflammatory cap polyp	522	Gastrointestinal inflammation
HP:0031780	Eosinophilic ascites	522	Gastrointestinal inflammation
HP:0031813	Colonic eosinophilia	522	Gastrointestinal inflammation
HP:0032021	Eosinophilic liver infiltration	522	Gastrointestinal inflammation
HP:0032023	Eosinophilic gallbladder infiltration	522	Gastrointestinal inflammation
HP:0032064	Gastrointestinal eosinophilia	522	Gastrointestinal inflammation
HP:0410147	Eosinophilic infiltration in the stomach mucosa	522	Gastrointestinal inflammation
HP:0410151	Eosinophilic infiltration of the esophagus	522	Gastrointestinal inflammation
HP:0002583	Colitis	522	Gastrointestinal inflammation
HP:0025697	Fibrin casts	522	Gastrointestinal inflammation
HP:0032564	Ileitis	522	Gastrointestinal inflammation
HP:0033164	Focal active colitis	522	Gastrointestinal inflammation
HP:0033256	Pancolitis	522	Gastrointestinal inflammation
HP:0100279	Ulcerative colitis	522	Gastrointestinal inflammation
HP:0100280	Crohn's disease	522	Gastrointestinal inflammation
HP:0100281	Chronic colitis	522	Gastrointestinal inflammation
HP:0100282	Acute colitis	522	Gastrointestinal inflammation
HP:4000012	Necrotizing ileitis	522	Gastrointestinal inflammation
HP:0100633	Esophagitis	522	Gastrointestinal inflammation
HP:0410152	Eosinophilic microabscess formation in the esophagus	522	Gastrointestinal inflammation
HP:0002037	Inflammation of the large intestine	522	Gastrointestinal inflammation
HP:0002582	Atrophic gastritis	522	Gastrointestinal inflammation
HP:0004386	Gastrointestinal inflammation	522	Gastrointestinal inflammation
HP:0005207	Gastric hypertrophy	522	Gastrointestinal inflammation
HP:0005231	Chronic gastritis	522	Gastrointestinal inflammation
HP:0005246	Giant hypertrophic gastritis	522	Gastrointestinal inflammation
HP:0005263	Gastritis	522	Gastrointestinal inflammation
HP:0033117	Duodenitis	522	Gastrointestinal inflammation
HP:4000055	Intestinal inflammation	522	Gastrointestinal inflammation
HP:0033143	Jejunitis	522.1	Inflammatory bowel disease
HP:0004387	Enterocolitis	522.1	Inflammatory bowel disease
HP:0033165	Necrotizing enterocolitis	522.1	Inflammatory bowel disease
HP:0025198	Inflammatory cap polyp	522.1	Inflammatory bowel disease
HP:0002583	Colitis	522.1	Inflammatory bowel disease
HP:0025697	Fibrin casts	522.1	Inflammatory bowel disease
HP:0032564	Ileitis	522.1	Inflammatory bowel disease
HP:0033164	Focal active colitis	522.1	Inflammatory bowel disease
HP:0033256	Pancolitis	522.1	Inflammatory bowel disease
HP:0100279	Ulcerative colitis	522.1	Inflammatory bowel disease
HP:0100280	Crohn's disease	522.1	Inflammatory bowel disease
HP:0100281	Chronic colitis	522.1	Inflammatory bowel disease
HP:0100282	Acute colitis	522.1	Inflammatory bowel disease
HP:4000012	Necrotizing ileitis	522.1	Inflammatory bowel disease
HP:0033143	Jejunitis	522.11	Crohn's disease
HP:0004387	Enterocolitis	522.11	Crohn's disease
HP:0033165	Necrotizing enterocolitis	522.11	Crohn's disease
HP:0002583	Colitis	522.11	Crohn's disease
HP:0025697	Fibrin casts	522.11	Crohn's disease
HP:0032564	Ileitis	522.11	Crohn's disease
HP:0033164	Focal active colitis	522.11	Crohn's disease
HP:0033256	Pancolitis	522.11	Crohn's disease
HP:0100279	Ulcerative colitis	522.11	Crohn's disease
HP:0100280	Crohn's disease	522.11	Crohn's disease
HP:0100281	Chronic colitis	522.11	Crohn's disease
HP:0100282	Acute colitis	522.11	Crohn's disease
HP:4000012	Necrotizing ileitis	522.11	Crohn's disease
HP:0032326	Methicillin-resistant Staphylococcus aureus infection	002	Staphylococcus
HP:0010310	Chylothorax	132	Sequelae of cancer
HP:0006722	Small intestine carcinoid	132	Sequelae of cancer
HP:0006723	Intestinal carcinoid	132	Sequelae of cancer
HP:0030445	Pulmonary carcinoid tumor	132	Sequelae of cancer
HP:0030446	Atypical pulmonary carcinoid tumor	132	Sequelae of cancer
HP:0100570	Carcinoid tumor	132	Sequelae of cancer
HP:0001004	Lymphedema	132	Sequelae of cancer
HP:0002202	Pleural effusion	132	Sequelae of cancer
HP:0003550	Predominantly lower limb lymphedema	132	Sequelae of cancer
HP:0004788	Intestinal lymphedema	132	Sequelae of cancer
HP:0011919	Pleural empyema	132	Sequelae of cancer
HP:0011920	Transudative pleural effusion	132	Sequelae of cancer
HP:0011921	Exudative pleural effusion	132	Sequelae of cancer
HP:0000222	Gingival hyperkeratosis	177	Abnormality of the lymph nodes
HP:0000962	Hyperkeratosis	177	Abnormality of the lymph nodes
HP:0000972	Palmoplantar hyperkeratosis	177	Abnormality of the lymph nodes
HP:0000982	Palmoplantar keratoderma	177	Abnormality of the lymph nodes
HP:0005588	Patchy palmoplantar hyperkeratosis	177	Abnormality of the lymph nodes
HP:0005595	Generalized hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007390	Hyperkeratosis with erythema	177	Abnormality of the lymph nodes
HP:0007404	Nonepidermolytic palmoplantar hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007447	Diffuse palmoplantar hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007448	Hyperkeratosis over edematous areas	177	Abnormality of the lymph nodes
HP:0007465	Honeycomb palmoplantar hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007468	Perifollicular hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007490	Linear arrays of macular hyperkeratoses in flexural areas	177	Abnormality of the lymph nodes
HP:0007497	Focal friction-related palmoplantar hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007501	Streaks of hyperkeratosis along each finger onto the palm	177	Abnormality of the lymph nodes
HP:0007502	Follicular hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007508	Punctate palmar hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007530	Punctate palmoplantar hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007543	Epidermal hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007545	Congenital palmoplantar hyperkeratosis	177	Abnormality of the lymph nodes
HP:0007548	Palmoplantar keratosis with erythema and scale	177	Abnormality of the lymph nodes
