hpo_term_id	hpo_term_name	phecode	phecode_name
HP:0000230	Gingivitis	504.1	Gingivitis
HP:0030816	Gingival recession	504.2	Gingival recession
HP:0000704	Periodontitis	504.3	Periodontitis
HP:0000212	Gingival overgrowth	504.4	Gingival enlargement*
HP:0031281	Sialadenitis	506.3	Sialoadenitis
HP:0012290	Mouth neoplasm	507	Lesions of mouth
HP:0010280	Stomatitis	507.1	Stomatitis
HP:0002745	Oral leukoplakia	507.3	Oral leukoplakia
HP:0025126	Oral hairy leukoplakia	507.3	Oral leukoplakia
HP:0025126	Oral hairy leukoplakia	507.31	Hairy leukoplakia*
HP:0000206	Glossitis	509.1	Glossitis
HP:0025252	Geographic tongue	509.2	Geographic tongue
HP:0000158	Macroglossia	509.3	Hypertrophy of tongue papillae
HP:0000221	Furrowed tongue	509.5	Plicated tongue
HP:0100633	Esophagitis	510.2	Esophagitis
HP:0100628	Esophageal diverticulum	510.6	Diverticulum of esophagus
HP:0100580	Barrett esophagus	510.8	Barrett's esophagus
HP:0002020	Gastroesophageal reflux	511	Gastro-esophageal reflux disease
HP:0004398	Peptic ulcer	513	Peptic ulcer
HP:0004791	Esophageal ulceration	513.1	Esophageal ulcer
HP:0002588	Duodenal ulcer	513.3	Duodenal ulcer
HP:0004796	Gastrointestinal obstruction	514	Gastrointestinal obstruction
HP:0005214	Intestinal obstruction	514.2	Intestinal obstruction
HP:0002021	Pyloric stenosis	516.1	Pyloric stenosis
HP:0002578	Gastroparesis	516.4	Gastroparesis
HP:0032448	Achlorhydria	516.6	Achlorhydria
HP:0000471	Gastrointestinal angiodysplasia	517	Gastrointestinal angiodysplasia
HP:0100790	Hernia	520	Hernia
HP:0032064	Gastrointestinal eosinophilia	522.6	Eosinophilic gastroenteritis and colitis
HP:0410151	Eosinophilic infiltration of the esophagus	522.61	Eosinophilic esophagitis
HP:0032064	Gastrointestinal eosinophilia	522.62	Eosinophilic gastroenteritis
HP:0031813	Colonic eosinophilia	522.63	Eosinophilic colitis
HP:0033117	Duodenitis	522.8	Duodenitis
HP:0005263	Gastritis	522.9	Gastritis
HP:0002582	Atrophic gastritis	522.91	Atrophic gastritis
HP:0002253	Colonic diverticula	523.2	Diverticula of colon
HP:0100808	Gastric diverticulum	523.3	Gastric diverticulum
HP:0002251	Aganglionic megacolon	524.3	Megacolon (other than Hirschsprung's)
HP:0002024	Malabsorption	525	Intestinal malabsorption
HP:0002608	Celiac disease	525.1	Celiac disease
HP:0002027	Abdominal pain	527	Abdominal pain
HP:0002017	Nausea and vomiting	528	Nausea and vomiting
HP:0025089	Feculent vomiting	528.21	Vomiting of fecal matter
HP:0002014	Diarrhea	529.1	Diarrhea
HP:0002019	Constipation	529.5	Constipation
HP:0012390	Anal fissure	530.1	Anal fissure
HP:0033150	Anorectal abscess	530.2	Anorectal abscess
HP:0002035	Rectal prolapse	530.3	Rectal prolapse
HP:0100819	Intestinal fistula	532.1	Intestinal fistula
HP:0031368	Intestinal perforation	532.2	Intestinal perforation
HP:0002576	Intussusception	532.3	Intussusception
HP:0002580	Volvulus	532.4	Volvulus
HP:0002585	Abnormality of the peritoneum	537	Abnormality of the peritoneum
HP:0011854	Hemoperitoneum	537.2	Hemoperitoneum
HP:0012115	Hepatitis	540	Hepatitis
HP:0001409	Portal hypertension	542.4	Portal hypertension
HP:0002613	Biliary cirrhosis	544	Biliary cirrhosis
HP:0002613	Biliary cirrhosis	544.1	Primary biliary cirrhosis*
HP:0002605	Hepatic necrosis	546.1	Hepatic necrosis
HP:0100523	Liver abscess	546.2	Abscess of liver
HP:0001081	Cholelithiasis	550.1	Gallstones [Cholelithiasis]
HP:0001082	Cholecystitis	550.2	Cholecystitis
HP:0030154	Gallbladder perforation	550.3	Gallbladder perforation
HP:0030151	Cholangitis	552.1	Cholangitis
HP:0030991	Sclerosing cholangitis	552.11	Primary sclerosing cholangitis*
HP:0001733	Pancreatitis	554.1	Pancreatitis
HP:0005206	Pancreatic pseudocyst	554.2	Cyst and pseudocyst of pancreas
HP:0001738	Exocrine pancreatic insufficiency	554.3	Exocrine pancreatic insufficiency*
HP:0001541	Ascites	555	Ascites
HP:0002239	Gastrointestinal hemorrhage	557	Gastrointestinal hemorrhage
HP:0002248	Hematemesis	557.1	Hematemesis
HP:0100955	Giant cell granuloma of mandible	688.5	Giant cell granuloma
HP:0100614	Myositis	700.41	Myositis
HP:0100777	Exostoses	724.5	Exostosis
HP:0430028	Hyperplasia of the maxilla	733.11	Maxillary hyperplasia
HP:0000327	Hypoplasia of the maxilla	733.12	Maxillary hypoplasia
HP:0000303	Mandibular prognathia	733.13	Mandibular hyperplasia
HP:0000347	Micrognathia	733.14	Mandibular hypoplasia
HP:0000678	Dental crowding	733.31	Crowding of teeth
HP:0012478	Temporomandibular joint ankylosis	733.6	Temporomandibular joint disorders
HP:0012478	Temporomandibular joint ankylosis	733.61	Adhesions and ankylosis of temporomandibular joint
HP:0040312	Temporomandibular arthritis	733.62	Arthralgia of temporomandibular joint
HP:0040264	Jaw pain	734.9	Jaw pain
HP:0000388	Otitis media	391.1	Otitis media
HP:0020101	Invasive fungal infection	089.3	Fungal infections
HP:0005202	Helicobacter pylori infection	008	Helicobacter [H. pylori]
HP:0032167	Clostridium difficile enteritis	015.2	Clostridium difficile
HP:0032168	Clostridium difficile colitis	015.2	Clostridium difficile
HP:0033165	Necrotizing enterocolitis	865.2	Necrotizing enterocolitis in newborn
HP:0000819	Diabetes mellitus	202	Diabetes mellitus
HP:0002621	Atherosclerosis	436.2	Atherosclerosis of the extremities
HP:0001004	Lymphedema	177.4	Lymphedema
HP:0000969	Edema	812	Edema
HP:0004374	Hemiplegia/hemiparesis	341.2	Hemiplegia and hemiparesis
HP:0002445	Tetraplegia	342.2	Quadriplegia
HP:0010550	Paraplegia	342.5	Paralysis NOS
HP:0003470	Paralysis	342.5	Paralysis NOS
HP:0003198	Myopathy	340	Myopathies
HP:0000934	Chondrocalcinosis	703.2	Chondrocalcinosis
HP:0001370	Rheumatoid arthritis	705.1	Rheumatoid arthritis
HP:0030771	Mallet finger	709.11	Mallet finger
HP:0001822	Hallux valgus	709.21	Hallux valgus (Bunion)
HP:0025004	Hallux rigidus	709.22	Hallux rigidus
HP:0001765	Hammertoe	709.24	Hammer toe
HP:0002673	Coxa valga	710.21	Coxa valga
HP:0002812	Coxa vara	710.22	Coxa vara
HP:0003179	Protrusio acetabuli	710.23	Protrusio acetabuli
HP:0001763	Pes planus	710.41	Flat foot [pes planus]
HP:0001762	Talipes equinovarus	710.42	Club foot
HP:0001388	Joint laxity	712.6	Instability of joint
HP:0005261	Joint hemorrhage	713.1	Hemarthrosis
HP:0032063	Ankle joint effusion	713.2	Effusion of joint
HP:0002829	Arthralgia	713.3	Pain in joint
HP:0030834	Shoulder pain	713.31	Pain in shoulder
HP:0030835	Elbow pain	713.32	Pain in elbow
HP:0030836	Wrist pain	713.34	Pain in wrist*
HP:0002829	Arthralgia	713.35	Pain in joints of hand
HP:0030838	Hip pain	713.36	Pain in hip
HP:0030839	Knee pain	713.37	Pain in knee
HP:0001387	Joint stiffness	713.4	Stiffness of joint
HP:0001371	Flexion contracture	719.9	Contractures
HP:0001371	Flexion contracture	719.92	Contracture of joint
HP:0002780	Bronchomalacia	728.1	Chondromalacia
HP:0001083	Ectopia lentis	T830	Dislocation
HP:0100021	Cerebral palsy	341.1	Cerebral palsy
HP:0011099	Spastic hemiparesis	341.22	Spastic hemiplegia
HP:0001138	Optic neuropathy	380.1	Optic neuropathy
HP:0100653	Optic neuritis	380.11	Optic neuritis
HP:0001291	Abnormal cranial nerve morphology	334	Disorders of other cranial nerves
HP:0100661	Trigeminal neuralgia	334.11	Trigeminal neuralgia
HP:0006824	Cranial nerve paralysis	334.9	Multiple cranial nerve palsies
HP:0003560	Muscular dystrophy	339.1	Muscular dystrophy
HP:0003560	Muscular dystrophy	339.21	Myotonic muscular dystrophy
HP:0009071	Inflammatory myopathy	340.3	Inflammatory and immune myopathies
HP:0012531	Pain	809	Pain
HP:0011034	Amyloidosis	249	Amyloidosis
HP:0012735	Cough	801	Cough
HP:0002239	Gastrointestinal hemorrhage	452	Hemorrhage, NOS
HP:0002239	Gastrointestinal hemorrhage	857.2	Neonatal gastrointestinal hemorrhage
HP:0002383	Infectious encephalitis	321.1	Encephalitis
HP:0031693	Severe Epstein Barr virus infection	052.4	Infectious mononucleosis
HP:0410017	Otitis externa	390.1	Otitis externa
HP:0012115	Hepatitis	054.1	Hepatitis A
HP:0012115	Hepatitis	054.2	Hepatitis B
HP:0012115	Hepatitis	054.3	Hepatitis C
HP:0012115	Hepatitis	054.5	Hepatitis E
HP:0032163	Molluscum contagiosum	055.1	Molluscum contagiosum
HP:0033005	Plantar warts	056.1	Plantar wart
HP:0100836	Malignant neoplasm of the central nervous system	103	Malignant neoplasm of the skin
HP:0008069	Neoplasm of the skin	138	Benign neoplasm of the skin
HP:0100835	Benign neoplasm of the central nervous system	138	Benign neoplasm of the skin
HP:0000509	Conjunctivitis	367.1	Conjunctivitis
HP:0000491	Keratitis	367.2	Keratitis
HP:0001096	Keratoconjunctivitis	367.3	Keratoconjunctivitis
HP:0001096	Keratoconjunctivitis	367.31	Keratoconjunctivitis sicca
HP:0004905	Low levels of vitamin A	232	Vitamin deficiencies
HP:0004905	Low levels of vitamin A	232.1	Vitamin A deficiency
HP:0006980	Progressive leukoencephalopathy	322.2	Progressive multifocal leukoencephalopathy
HP:0020101	Invasive fungal infection	079	Other fungal infections
HP:0001287	Meningitis	320	Meningitis
HP:0033508	EBV meningitis	320	Meningitis
HP:0007274	Recurrent bacterial meningitis	320.11	Bacterial meningitis
HP:0032159	Fungal meningitis	320.13	Fungal memingitis
HP:0033430	Non-infectious meningitis	320.2	Meningitis due to other non-infectious causes
HP:0001287	Meningitis	320.3	Meningitis NOS
HP:0033508	EBV meningitis	320.3	Meningitis NOS
HP:0032256	Histoplasmosis	072	Histoplasmosis
HP:0020103	Invasive pulmonary aspergillosis	468.51	Pulmonary aspergillosis
HP:0007362	Aplasia/Hypoplasia of the brainstem	750.1	Aplasia/Hypoplasia of the brain
HP:0001300	Parkinsonism	324.1	Parkinsonism
HP:0002202	Pleural effusion	483	Pleural effusion
HP:0025676	Fetal pleural effusion	483	Pleural effusion
HP:0020105	Severe toxoplasmosis	084.5	Toxoplasmosis
HP:0025044	Lung abscess	482.11	Abscess of lung
HP:0001638	Cardiomyopathy	414	Cardiomyopathy
HP:0001638	Cardiomyopathy	414.5	Ischemic cardiomyopathy*
HP:0001639	Hypertrophic cardiomyopathy	414.11	Obstructive hypertrophic cardiomyopathy
HP:0100584	Endocarditis	410.2	Endocarditis
HP:0012804	Corneal ulceration	367.21	Corneal ulcer
HP:0007879	Allergic conjunctivitis	367.12	Allergic [atopic] conjunctivitis
HP:0032515	Deep dermatophytosis	660.12	Dermatophytosis
HP:0031864	Bacteremia	092.8	Bacteremia
HP:0200127	Atrial cardiomyopathy	414.3	Alcoholic cardiomyopathy
HP:0032408	Breast mass	142.1	Lump or mass in breast
HP:0030416	Vulvar neoplasm	144.11	Benign neoplasms of the vulva
HP:0100835	Benign neoplasm of the central nervous system	144.13	Benign neoplasms of the cervix
HP:0000843	Hyperparathyroidism	208.2	Hyperparathyroidism
HP:0000867	Secondary hyperparathyroidism	208.22	Secondary hyperparathyroidism
HP:0000873	Diabetes insipidus	209.21	Diabetes insipidus
HP:0040075	Hypopituitarism	209.22	Hypopituitarism NOS
HP:0100820	Glomerulopathy	580	Glomerular diseases
HP:0000100	Nephrotic syndrome	580.3	Nephrotic syndrome
HP:0012330	Pyelonephritis	581.1	Pyelonephritis
HP:0012330	Pyelonephritis	581.11	Acute pyelonephritis
HP:0032619	Perinephric abscess	581.13	Renal and perinephric abscess
HP:0000126	Hydronephrosis	581.31	Hydronephrosis
HP:0000072	Hydroureter	581.32	Hydroureter
HP:0000076	Vesicoureteral reflux	581.34	Vesicoureteral reflux
HP:0000083	Renal insufficiency	584	Renal failure
HP:0000089	Renal hypoplasia	586.1	Small kidney
HP:0000107	Renal cyst	586.2	Cyst of kidney
HP:0011126	Nephroptosis	586.6	Nephroptosis
HP:0012578	Membranous nephropathy	589.1	Membranous glomerulonephritis
HP:0000010	Recurrent urinary tract infections	591	Urinary tract infection
HP:0000790	Hematuria	593	Hematuria
HP:0012587	Macroscopic hematuria	593.1	Gross hematuria
HP:0002907	Microscopic hematuria	593.2	Microscopic hematuria
HP:0032943	Abnormal urine pH	594	Abnormality of urination
HP:0000020	Urinary incontinence	594.3	Urinary incontinence
HP:0000012	Urinary urgency	596.2	Overactive bladder
HP:0000015	Bladder diverticulum	596.3	Diverticulum of bladder
HP:0012227	Urethral stricture	597.1	Urethral stricture
HP:0010480	Urethral fistula	597.3	Urethral fistula
HP:0008722	Urethral diverticulum	597.4	Urethral diverticulum
HP:0008711	Benign prostatic hyperplasia	600	Benign prostatic hyperplasia
HP:0000024	Prostatitis	601.1	Prostatitis
HP:0033808	Spermatocele	603.2	Spermatocele
HP:0030155	Scrotal pain	603.6	Scrotal pain*
HP:0200023	Priapism	604.4	Priapism
HP:0040307	Male sexual dysfunction	605	Male sexual dysfuction
HP:0100639	Erectile dysfunction	605.1	Male erectile dysfunction
HP:0000789	Infertility	609	Male infertility
HP:0000027	Azoospermia	609.1	Azoospermia
HP:0010619	Fibroadenoma of the breast	610.2	Fibroadenosis of breast
HP:0100829	Galactorrhea	612.1	Galactorrhea
HP:0010313	Breast hypertrophy	612.2	Hypertrophy of breast (Gynecomastia)
HP:0003187	Breast hypoplasia	612.3	Breast hypoplasia
HP:0033587	Vulvar abscess	614.54	Abscess or ulceration of vulva
HP:0030127	Endometriosis	615	Endometriosis
HP:0100645	Cystocele	618.11	Cystocele
HP:0100822	Rectocele	618.12	Rectocele
HP:0030009	Cervical insufficiency	619.31	Incompetence of cervix uteri
HP:0040298	Hyperplasia of the endometrium	621	Endometrial hyperplasia
HP:0030016	Dyspareunia	625.1	Dyspareunia
HP:0030943	Vulvodynia	625.3	Vulvodynia
HP:0000858	Irregular menstruation	626.13	Irregular menstrual cycle
HP:0000858	Irregular menstruation	626.14	Irregular menstrual bleeding
HP:0100607	Dysmenorrhea	626.2	Dysmenorrhea
HP:0033840	Postmenopausal bleeding	627.1	Postmenopausal bleeding
HP:0000138	Ovarian cyst	628	Ovarian cyst
HP:0000093	Proteinuria	830	Proteinuria
HP:0000776	Congenital diaphragmatic hernia	789.11	Congenital diaphragmatic hernia*
HP:0000819	Diabetes mellitus	861.1	Neonatal diabetes mellitus
HP:0000819	Diabetes mellitus	909.1	Gestational diabetes mellitus*
HP:0001941	Acidosis	256.31	Acidosis
HP:0002926	Abnormality of thyroid physiology	200.9	Abnormal thyroid function studies
HP:0031047	Paraproteinemia	180.3	Paraproteinemias
HP:0012288	Neoplasm of head and neck	100	Malignant neoplasm of the head and neck
HP:0100649	Neoplasm of the oral cavity	100.1	Malignant neoplasm of the oral cavity
HP:0100648	Neoplasm of the tongue	100.12	Malignant neoplasm of the tongue
HP:0100836	Malignant neoplasm of the central nervous system	100.13	Malignant neoplasm of the gums
HP:0100630	Neoplasia of the nasopharynx	100.3	Malignant neoplasm of the nasopharynx
HP:0100605	Neoplasm of the larynx	100.6	Malignant neoplasm of the larynx
HP:0100638	Neoplasm of the pharynx	100.7	Malignant neoplasm of the pharynx
HP:0100836	Malignant neoplasm of the central nervous system	100.8	Malignant neoplasm of the lip
HP:0100684	Salivary gland neoplasm	100.9	Malignant neoplasm of the salivary glands
HP:0006753	Neoplasm of the stomach	101.2	Malignant neoplasm of stomach
HP:0100836	Malignant neoplasm of the central nervous system	101.21	Malignant neoplasm of cardia
HP:0100833	Neoplasm of the small intestine	101.3	Malignant neoplasm of the small intestine
HP:0100836	Malignant neoplasm of the central nervous system	101.41	Malignant neoplasm of the colon
HP:0100273	Neoplasm of the colon	101.41	Malignant neoplasm of the colon
HP:0100743	Neoplasm of the rectum	101.42	Malignant neoplasm of the rectum
HP:0002896	Neoplasm of the liver	101.61	Malignant neoplasm of the liver
HP:0100575	Neoplasm of the gallbladder	101.71	Malignant neoplasm of the gallbladder
HP:0002894	Neoplasm of the pancreas	101.8	Malignant neoplasm of the pancreas
HP:0100551	Neoplasm of the trachea	102.3	Malignant neoplasm of the trachea
HP:0100544	Neoplasm of the heart	102.51	Malignant neoplasm of the heart
HP:0100521	Neoplasm of the thymus	102.54	Malignant neoplasm of the thymus
HP:0002671	Basal cell carcinoma	103.21	Basal cell carcinoma
HP:0100723	Gastrointestinal stroma tumor	104.5	Gastrointestinal stromal tumor*
HP:0100726	Kaposi's sarcoma	104.6	Kaposi's sarcoma
HP:0100013	Neoplasm of the breast	105	Malignant neoplasm of the breast
HP:0030416	Vulvar neoplasm	106.11	Malignant neoplasm of the vulva
HP:0100836	Malignant neoplasm of the central nervous system	106.13	Malignant neoplasm of the cervix
HP:0100615	Ovarian neoplasm	106.3	Malignant neoplasm of the ovary
HP:0100848	Neoplasm of the male external genitalia	107	Malignant neoplasm of male genitalia
HP:0100836	Malignant neoplasm of the central nervous system	107.1	Malignant neoplasm of the penis
HP:0100850	Neoplasm of the penis	107.1	Malignant neoplasm of the penis
HP:0100787	Prostate neoplasm	107.2	Malignant neoplasm of the prostate
HP:0100849	Neoplasm of the scrotum	107.32	Malignant neoplasm of the scrotum
HP:0010786	Urinary tract neoplasm	108	Malignant neoplasm of the urinary tract
HP:0009725	Bladder neoplasm	108.5	Malignant neoplasm of the bladder
HP:0100517	Neoplasm of the urethra	108.6	Malignant neoplasm of urethra
HP:0100516	Neoplasm of the ureter	108.7	Malignant neoplasm of ureter
HP:0100836	Malignant neoplasm of the central nervous system	109	Malignant neoplasm of the eye, brain and other parts of central nervous system
HP:0100836	Malignant neoplasm of the central nervous system	109.1	Malignant neoplasm of eye
HP:0100836	Malignant neoplasm of the central nervous system	109.14	Malignant neoplasm of cornea
HP:0100836	Malignant neoplasm of the central nervous system	109.3	Malignant neoplasm of brain
HP:0100733	Neoplasm of the parathyroid gland	110.3	Malignant neoplasm of the parathyroid gland
HP:0030447	Merkel cell skin cancer	114.1	Malignant neuroendocrine tumors
HP:0030447	Merkel cell skin cancer	114.2	Benign neuroendocrine tumors
HP:0002668	Paraganglioma	114.5	Paraganglioma
HP:0001901	Polycythemia	124.3	Polycythemia vera
HP:0002863	Myelodysplasia	124.6	Myelodysplastic syndrome
HP:0012288	Neoplasm of head and neck	135	Benign neoplasm of the head and neck
HP:0100649	Neoplasm of the oral cavity	135.1	Benign neoplasm of the oral cavity
HP:0100835	Benign neoplasm of the central nervous system	135.11	Benign neoplasm of the lip
HP:0100604	Neoplasm of the lip	135.11	Benign neoplasm of the lip
HP:0100648	Neoplasm of the tongue	135.12	Benign neoplasm of the tongue
HP:0006778	Benign genitourinary tract neoplasm	135.12	Benign neoplasm of the tongue
HP:0100684	Salivary gland neoplasm	135.16	Benign neoplasm of the salivary glands
HP:0100630	Neoplasia of the nasopharynx	135.3	Benign neoplasm of the nasopharynx
HP:0100833	Neoplasm of the small intestine	136.3	Benign neoplasm of the small intestine
HP:0002896	Neoplasm of the liver	136.61	Benign neoplasm of the liver*
HP:0002894	Neoplasm of the pancreas	136.8	Benign neoplasm of the pancreas
HP:0100551	Neoplasm of the trachea	137.3	Benign neoplasm of the trachea
HP:0100544	Neoplasm of the heart	137.51	Benign neoplasm of the heart
HP:0100521	Neoplasm of the thymus	137.54	Benign neoplasm of the thymus
HP:0012032	Lipoma	139.5	Lipoma
HP:0001028	Hemangioma	139.61	Hemangioma
HP:0100764	Lymphangioma	139.62	Lymphangioma
HP:0100013	Neoplasm of the breast	140	Benign neoplasm of the breast
HP:0000131	Uterine leiomyoma	144.21	Leiomyoma of uterus
HP:0100615	Ovarian neoplasm	144.3	Benign neoplasms of the ovary
HP:0006778	Benign genitourinary tract neoplasm	146	Benign neoplasm of the genitourinary system
HP:0100850	Neoplasm of the penis	146.1	Benign neoplasm of the penis
HP:0100835	Benign neoplasm of the central nervous system	146.1	Benign neoplasm of the penis
HP:0100787	Prostate neoplasm	146.2	Benign neoplasm of the prostate
HP:0100849	Neoplasm of the scrotum	146.32	Benign neoplasm of the scrotum
HP:0009725	Bladder neoplasm	146.5	Benign neoplasm of the bladder
HP:0100517	Neoplasm of the urethra	146.51	Benign neoplasm of urethra
HP:0100835	Benign neoplasm of the central nervous system	146.52	Benign neoplasm of ureter
HP:0100835	Benign neoplasm of the central nervous system	148	Benign neoplasm of the eye, brain and other parts of central nervous system
HP:0100835	Benign neoplasm of the central nervous system	148.1	Benign neoplasm of eye
HP:0100835	Benign neoplasm of the central nervous system	148.14	Benign neoplasm of cornea
HP:0100835	Benign neoplasm of the central nervous system	148.3	Benign neoplasm of brain
HP:0100733	Neoplasm of the parathyroid gland	149.3	Benign neoplasm of the parathyroid gland
HP:0001067	Neurofibromas	158	Neurofibromatosis
HP:0001067	Neurofibromas	158.1	Neurofibromatosis, type 1
HP:0001067	Neurofibromas	158.2	Neurofibromatosis, type 2
HP:0001901	Polycythemia	175	Polycythemias
HP:0032444	Status post organ transplantation	979	Transplated organ
HP:0002245	Meckel diverticulum	765.1	Meckel diverticulum
HP:0006530	Abnormal pulmonary interstitial morphology	481	Interstitial pulmonary diseases
HP:0041166	Fractured vertebra	T818	Traumatic fracture of vertebrae
HP:0032192	Hydatidiform mole	901.2	Hydatidiform mole
HP:0008373	Puberty and gonadal disorders	217	Disorders of puberty
HP:0000826	Precocious puberty	217.2	Precocious puberty
HP:0011974	Myelofibrosis	124.8	Myelofibrosis
HP:0001891	Iron deficiency anemia	160.4	Other deficiency anemia
HP:0001878	Hemolytic anemia	161	Hemolytic anemias
HP:0005575	Hemolytic-uremic syndrome	161.22	Hemolytic-uremic syndrome
HP:0001924	Sideroblastic anemia	162.6	Sideroblastic anemia
HP:0001876	Pancytopenia	162.8	Pancytopenia
HP:0001903	Anemia	164	Anemia
HP:0001972	Macrocytic anemia	164.2	Macrocytic anemia
HP:0012622	Chronic kidney disease	164.61	Anemia in chronic kidney disease
HP:0012119	Methemoglobinemia	165.4	Methemoglobinemia
HP:0001873	Thrombocytopenia	169.1	Thrombocytopenia
HP:0011874	Heparin-induced thrombocytopenia	169.15	Heparin-induced thrombocytopenia [HIT]
HP:0020060	Decreased red blood cell count	170	Decreased white blood cell count
HP:0001875	Neutropenia	170.1	Neutropenia
HP:0005541	Congenital agranulocytosis	170.11	Congenital agranulocytosis
HP:0040289	Cyclic neutropenia	170.14	Cyclic neutropenia
HP:0001875	Neutropenia	170.19	Neutropenia NOS
HP:0001888	Lymphopenia	170.2	Lymphocytopenia
HP:0020059	Increased red blood cell count	171	Increased white blood cell count
HP:0030150	Plasmacytosis	171.3	Plasmacytosis
HP:0031807	Increased basophil count	171.5	Basophilia
HP:0032064	Gastrointestinal eosinophilia	171.7	Eosinophilia
HP:0001974	Leukocytosis	171.9	Elevated white blood cell count [Leukocytosis] NOS
HP:0001744	Splenomegaly	174.2	Splenomegaly
