hpo_term_id	hpo_term_name	phecode	phecode_name
HP:0002573	Hematochezia	578	Gastrointestinal hemorrhage
HP:0002239	Gastrointestinal hemorrhage	578	Gastrointestinal hemorrhage
HP:0002248	Hematemesis	578	Gastrointestinal hemorrhage
HP:0002584	Intestinal bleeding	578	Gastrointestinal hemorrhage
HP:0012849	Small intestinal bleeding	578	Gastrointestinal hemorrhage
HP:0032144	Coffee ground vomitus	578	Gastrointestinal hemorrhage
HP:0002573	Hematochezia	578.2	Blood in stool
HP:0002249	Melena	578.9	Hemorrhage of gastrointestinal tract
HP:0002573	Hematochezia	578.9	Hemorrhage of gastrointestinal tract
HP:0002239	Gastrointestinal hemorrhage	578.9	Hemorrhage of gastrointestinal tract
HP:0002248	Hematemesis	578.9	Hemorrhage of gastrointestinal tract
HP:0002584	Intestinal bleeding	578.9	Hemorrhage of gastrointestinal tract
HP:0012849	Small intestinal bleeding	578.9	Hemorrhage of gastrointestinal tract
HP:0032144	Coffee ground vomitus	578.9	Hemorrhage of gastrointestinal tract
HP:0033165	Necrotizing enterocolitis	656	Other perinatal conditions of fetus or newborn
HP:0006579	Prolonged neonatal jaundice	656	Other perinatal conditions of fetus or newborn
HP:0002045	Hypothermia	656	Other perinatal conditions of fetus or newborn
HP:0002107	Pneumothorax	656	Other perinatal conditions of fetus or newborn
HP:0001901	Polycythemia	656	Other perinatal conditions of fetus or newborn
HP:0001943	Hypoglycemia	656	Other perinatal conditions of fetus or newborn
HP:0000829	Hypoparathyroidism	656	Other perinatal conditions of fetus or newborn
HP:0001878	Hemolytic anemia	656	Other perinatal conditions of fetus or newborn
HP:0002138	Subarachnoid hemorrhage	656	Other perinatal conditions of fetus or newborn
HP:0030746	Intraventricular hemorrhage	656	Other perinatal conditions of fetus or newborn
HP:0040223	Pulmonary hemorrhage	656	Other perinatal conditions of fetus or newborn
HP:0004809	Neonatal alloimmune thrombocytopenia	656	Other perinatal conditions of fetus or newborn
HP:0010535	Sleep apnea	656	Other perinatal conditions of fetus or newborn
HP:0001252	Hypotonia	656	Other perinatal conditions of fetus or newborn
HP:0001276	Hypertonia	656	Other perinatal conditions of fetus or newborn
HP:0001662	Bradycardia	656	Other perinatal conditions of fetus or newborn
HP:0001635	Congestive heart failure	656	Other perinatal conditions of fetus or newborn
HP:0001708	Right ventricular failure	656	Other perinatal conditions of fetus or newborn
HP:0005162	Abnormal left ventricular function	656	Other perinatal conditions of fetus or newborn
HP:0002090	Pneumonia	656	Other perinatal conditions of fetus or newborn
HP:0033255	Congenital lobar overinflation	656	Other perinatal conditions of fetus or newborn
HP:0006530	Abnormal pulmonary interstitial morphology	656	Other perinatal conditions of fetus or newborn
HP:0100598	Pulmonary edema	656	Other perinatal conditions of fetus or newborn
HP:0025421	Pneumomediastinum	656	Other perinatal conditions of fetus or newborn
HP:0002643	Neonatal respiratory distress	656	Other perinatal conditions of fetus or newborn
HP:0034236	Apnea of prematurity	656	Other perinatal conditions of fetus or newborn
HP:0005249	Functional intestinal obstruction	656	Other perinatal conditions of fetus or newborn
HP:0030717	Meconium peritonitis	656	Other perinatal conditions of fetus or newborn
HP:0030449	Therapeutic abortion	656	Other perinatal conditions of fetus or newborn
HP:0001343	Kernicterus	656	Other perinatal conditions of fetus or newborn
HP:0001789	Hydrops fetalis	656	Other perinatal conditions of fetus or newborn
HP:0003265	Neonatal hyperbilirubinemia	656	Other perinatal conditions of fetus or newborn
HP:0006970	Periventricular leukomalacia	656	Other perinatal conditions of fetus or newborn
HP:0032434	Delayed umbilical cord separation	656	Other perinatal conditions of fetus or newborn
HP:0002138	Subarachnoid hemorrhage	656.4	Hemorrhage of fetus or newborn
HP:0030746	Intraventricular hemorrhage	656.4	Hemorrhage of fetus or newborn
HP:0030747	Preterm intraventricular hemorrhage	656.4	Hemorrhage of fetus or newborn
HP:0030748	Grade I preterm intraventricular hemorrhage	656.4	Hemorrhage of fetus or newborn
HP:0030749	Grade II preterm intraventricular hemorrhage	656.4	Hemorrhage of fetus or newborn
HP:0030750	Grade III preterm intraventricular hemorrhage	656.4	Hemorrhage of fetus or newborn
HP:0030751	Grade IV preterm intraventricular hemorrhage	656.4	Hemorrhage of fetus or newborn
HP:0031217	Hot flashes	782.6	Pallor and flushing
HP:0033832	Livedo	782.6	Pallor and flushing
HP:0000980	Pallor	782.6	Pallor and flushing
HP:0001017	Anemic pallor	782.6	Pallor and flushing
HP:0031284	Flushing	782.6	Pallor and flushing
HP:0002573	Hematochezia	578.8	Hemorrhage of rectum and anus
HP:0004387	Enterocolitis	008.52	Intestinal infection due to C. difficile
HP:0032168	Clostridium difficile colitis	008.52	Intestinal infection due to C. difficile
HP:0033143	Jejunitis	555	Inflammatory bowel disease and other gastroenteritis and colitis
HP:0002583	Colitis	555	Inflammatory bowel disease and other gastroenteritis and colitis
HP:0025697	Fibrin casts	555	Inflammatory bowel disease and other gastroenteritis and colitis
HP:0032564	Ileitis	555	Inflammatory bowel disease and other gastroenteritis and colitis
HP:0100280	Crohn's disease	555	Inflammatory bowel disease and other gastroenteritis and colitis
HP:0033143	Jejunitis	555.1	Regional enteritis
HP:0002583	Colitis	555.1	Regional enteritis
HP:0025697	Fibrin casts	555.1	Regional enteritis
HP:0032564	Ileitis	555.1	Regional enteritis
HP:0100280	Crohn's disease	555.1	Regional enteritis
HP:0002583	Colitis	555.2	Ulcerative colitis
HP:0025697	Fibrin casts	555.2	Ulcerative colitis
HP:0100279	Ulcerative colitis	555.2	Ulcerative colitis
HP:0100279	Ulcerative colitis	555.21	Ulcerative colitis (chronic)
HP:0033143	Jejunitis	558	Noninfectious gastroenteritis
HP:0032064	Gastrointestinal eosinophilia	558	Noninfectious gastroenteritis
HP:0032564	Ileitis	558	Noninfectious gastroenteritis
HP:0005202	Helicobacter pylori infection	041	Bacterial infection NOS
HP:0031864	Bacteremia	041	Bacterial infection NOS
HP:0030683	Vaginitis	041	Bacterial infection NOS
HP:0031247	Whooping cough	041	Bacterial infection NOS
HP:0100658	Cellulitis	041	Bacterial infection NOS
HP:0100758	Gangrene	041	Bacterial infection NOS
HP:4000054	Exanthem	041	Bacterial infection NOS
HP:0005202	Helicobacter pylori infection	041.8	H. pylori
HP:0005661	Salmonella osteomyelitis	710	Osteomyelitis, periostitis, and other infections involving bone
HP:0001886	Foot osteomyelitis	710	Osteomyelitis, periostitis, and other infections involving bone
HP:0002754	Osteomyelitis	710	Osteomyelitis, periostitis, and other infections involving bone
HP:0005010	Osteomyelitis leading to amputation due to slow healing fractures	710	Osteomyelitis, periostitis, and other infections involving bone
HP:0007626	Mandibular osteomyelitis	710	Osteomyelitis, periostitis, and other infections involving bone
HP:0040165	Periostitis	710	Osteomyelitis, periostitis, and other infections involving bone
HP:0005661	Salmonella osteomyelitis	710.1	Osteomyelitis
HP:0001886	Foot osteomyelitis	710.1	Osteomyelitis
HP:0002754	Osteomyelitis	710.1	Osteomyelitis
HP:0005010	Osteomyelitis leading to amputation due to slow healing fractures	710.1	Osteomyelitis
HP:0007626	Mandibular osteomyelitis	710.1	Osteomyelitis
HP:0002754	Osteomyelitis	710.11	Acute osteomyelitis
HP:0002754	Osteomyelitis	710.12	Chronic osteomyelitis
HP:0005661	Salmonella osteomyelitis	710.19	Unspecified osteomyelitis
HP:0001886	Foot osteomyelitis	710.19	Unspecified osteomyelitis
HP:0002754	Osteomyelitis	710.19	Unspecified osteomyelitis
HP:0005010	Osteomyelitis leading to amputation due to slow healing fractures	710.19	Unspecified osteomyelitis
HP:0007626	Mandibular osteomyelitis	710.19	Unspecified osteomyelitis
HP:0002833	Cystic angiomatosis of bone	743.21	Pathologic fracture of vertebrae
HP:0012062	Bone cyst	743.21	Pathologic fracture of vertebrae
HP:0012063	Aneurysmal bone cyst	743.21	Pathologic fracture of vertebrae
HP:0012064	Unicameral bone cyst	743.21	Pathologic fracture of vertebrae
HP:0012065	Multiple bony cystic lesions	743.21	Pathologic fracture of vertebrae
HP:0002756	Pathologic fracture	743.21	Pathologic fracture of vertebrae
HP:0002953	Vertebral compression fracture	743.21	Pathologic fracture of vertebrae
HP:0041166	Fractured vertebra	743.21	Pathologic fracture of vertebrae
HP:0001394	Cirrhosis	070	Viral hepatitis
HP:0001395	Hepatic fibrosis	070	Viral hepatitis
HP:0001396	Cholestasis	070	Viral hepatitis
HP:0001412	Enteroviral hepatitis	070	Viral hepatitis
HP:0006562	Viral hepatitis	070	Viral hepatitis
HP:0006572	Subacute progressive viral hepatitis	070	Viral hepatitis
HP:0012115	Hepatitis	070	Viral hepatitis
HP:0200120	Chronic active hepatitis	070.4	Chronic hepatitis
HP:0200123	Chronic hepatitis	070.4	Chronic hepatitis
HP:0200124	Chronic hepatitis due to cryptosporidium infection	070.4	Chronic hepatitis
HP:0001394	Cirrhosis	070.9	Hepatitis NOS
HP:0001395	Hepatic fibrosis	070.9	Hepatitis NOS
HP:0001396	Cholestasis	070.9	Hepatitis NOS
HP:0001412	Enteroviral hepatitis	070.9	Hepatitis NOS
HP:0004787	Fulminant hepatitis	070.9	Hepatitis NOS
HP:0006562	Viral hepatitis	070.9	Hepatitis NOS
HP:0006572	Subacute progressive viral hepatitis	070.9	Hepatitis NOS
HP:0012115	Hepatitis	070.9	Hepatitis NOS
HP:0032220	Interface hepatitis	070.9	Hepatitis NOS
HP:0200084	Giant cell hepatitis	070.9	Hepatitis NOS
HP:0200119	Acute hepatitis	070.9	Hepatitis NOS
HP:0200120	Chronic active hepatitis	070.9	Hepatitis NOS
HP:0200122	Atypical or prolonged hepatitis	070.9	Hepatitis NOS
HP:0200123	Chronic hepatitis	070.9	Hepatitis NOS
HP:0200124	Chronic hepatitis due to cryptosporidium infection	070.9	Hepatitis NOS
HP:0100806	Sepsis	080	Postoperative infection
HP:0100806	Sepsis	1011	Complications of surgical and medical procedures
HP:0002045	Hypothermia	1011	Complications of surgical and medical procedures
HP:0002047	Malignant hyperthermia	1011	Complications of surgical and medical procedures
HP:0020172	Adverse drug response	1011	Complications of surgical and medical procedures
HP:0032934	Spontaneous cerebrospinal fluid leak	1011	Complications of surgical and medical procedures
HP:0005266	Intestinal polyp	208	Benign neoplasm of colon
HP:0009792	Teratoma	211	Benign neoplasm of other parts of digestive system
HP:0001394	Cirrhosis	317	Alcohol-related disorders
HP:0001395	Hepatic fibrosis	317	Alcohol-related disorders
HP:0001262	Excessive daytime somnolence	317	Alcohol-related disorders
HP:0033512	Stimulant addiction	317	Alcohol-related disorders
HP:0100786	Hypersomnia	317	Alcohol-related disorders
HP:0001397	Hepatic steatosis	317	Alcohol-related disorders
HP:0030955	Alcoholism	317	Alcohol-related disorders
HP:0001394	Cirrhosis	317.1	Alcoholism
HP:0001395	Hepatic fibrosis	317.1	Alcoholism
HP:0001397	Hepatic steatosis	317.1	Alcoholism
HP:0030955	Alcoholism	317.1	Alcoholism
HP:0001394	Cirrhosis	317.11	Alcoholic liver damage
HP:0001395	Hepatic fibrosis	317.11	Alcoholic liver damage
HP:0001397	Hepatic steatosis	317.11	Alcoholic liver damage
HP:0030248	Mesenteric venous thrombosis	441	Vascular insufficiency of intestine
HP:0033404	Intestinal ischemia	441	Vascular insufficiency of intestine
HP:0002619	Varicose veins	455	Hemorrhoids
HP:0032551	Hemorrhoids	455	Hemorrhoids
HP:0000679	Taurodontia	520	Disorders of tooth development
HP:0000691	Microdontia	520	Disorders of tooth development
HP:0000703	Dentinogenesis imperfecta	520	Disorders of tooth development
HP:0000705	Amelogenesis imperfecta	520	Disorders of tooth development
HP:0009804	Tooth agenesis	520	Disorders of tooth development
HP:0011069	Supernumerary tooth	520	Disorders of tooth development
HP:0011087	Talon cusp	520	Disorders of tooth development
HP:0011088	Dens in dente	520	Disorders of tooth development
HP:0011089	Double tooth	520	Disorders of tooth development
HP:0033784	Dentin dysplasia	520	Disorders of tooth development
HP:0000679	Taurodontia	520.1	Hereditary disturbances in tooth structure
HP:0000691	Microdontia	520.1	Hereditary disturbances in tooth structure
HP:0000703	Dentinogenesis imperfecta	520.1	Hereditary disturbances in tooth structure
HP:0000705	Amelogenesis imperfecta	520.1	Hereditary disturbances in tooth structure
HP:0006332	Supernumerary maxillary incisor	520.1	Hereditary disturbances in tooth structure
HP:0009804	Tooth agenesis	520.1	Hereditary disturbances in tooth structure
HP:0011067	Mesiodens	520.1	Hereditary disturbances in tooth structure
HP:0011069	Supernumerary tooth	520.1	Hereditary disturbances in tooth structure
HP:0011087	Talon cusp	520.1	Hereditary disturbances in tooth structure
HP:0011088	Dens in dente	520.1	Hereditary disturbances in tooth structure
HP:0011089	Double tooth	520.1	Hereditary disturbances in tooth structure
HP:0033784	Dentin dysplasia	520.1	Hereditary disturbances in tooth structure
HP:0000695	Natal tooth	520.2	Disturbances in tooth eruption
HP:0001571	Multiple impacted teeth	520.2	Disturbances in tooth eruption
HP:0011079	Impacted tooth	520.2	Disturbances in tooth eruption
HP:0000670	Carious teeth	521	Diseases of hard tissues of teeth
HP:0033788	Cementum overgrowth	521	Diseases of hard tissues of teeth
HP:0000670	Carious teeth	521.1	Dental caries
HP:0033788	Cementum overgrowth	521.4	Tooth complications likely association with other diseases
HP:0030757	Tooth abscess	522	Diseases of pulp and periapical tissues
HP:0030757	Tooth abscess	522.5	Periapical abscess
HP:0000212	Gingival overgrowth	523	Gingival and periodontal diseases
HP:0000230	Gingivitis	523	Gingival and periodontal diseases
HP:0000704	Periodontitis	523	Gingival and periodontal diseases
HP:0030816	Gingival recession	523	Gingival and periodontal diseases
HP:0000230	Gingivitis	523.1	Gingivitis
HP:0030816	Gingival recession	523.1	Gingivitis
HP:0000166	Severe periodontitis	523.3	Periodontitis (acute or chronic)
HP:0000704	Periodontitis	523.3	Periodontitis (acute or chronic)
HP:0011058	Generalized periodontitis	523.3	Periodontitis (acute or chronic)
HP:0011059	Localized periodontitis	523.3	Periodontitis (acute or chronic)
HP:0000704	Periodontitis	523.31	Acute periodontitis
HP:0000166	Severe periodontitis	523.32	Chronic periodontitis
HP:0000704	Periodontitis	523.32	Chronic periodontitis
HP:0011058	Generalized periodontitis	523.32	Chronic periodontitis
HP:0011059	Localized periodontitis	523.32	Chronic periodontitis
HP:0011079	Impacted tooth	524	Dentofacial anomalies, including malocclusion
HP:0000678	Dental crowding	524	Dentofacial anomalies, including malocclusion
HP:0000689	Dental malocclusion	524	Dentofacial anomalies, including malocclusion
HP:0011094	Increased overbite	524	Dentofacial anomalies, including malocclusion
HP:0011095	Overjet	524	Dentofacial anomalies, including malocclusion
HP:0033792	Cross bite	524	Dentofacial anomalies, including malocclusion
HP:0001571	Multiple impacted teeth	524.3	Anomalies of tooth position/malocclusion
HP:0011079	Impacted tooth	524.3	Anomalies of tooth position/malocclusion
HP:0000678	Dental crowding	524.3	Anomalies of tooth position/malocclusion
HP:0000689	Dental malocclusion	524.3	Anomalies of tooth position/malocclusion
HP:0011094	Increased overbite	524.3	Anomalies of tooth position/malocclusion
HP:0011095	Overjet	524.3	Anomalies of tooth position/malocclusion
HP:0033792	Cross bite	524.3	Anomalies of tooth position/malocclusion
HP:0006480	Premature loss of teeth	525	Other diseases of the teeth and supporting structures
HP:0006480	Premature loss of teeth	525.1	Loss of teeth or edentulism
HP:0012318	Occipital neuralgia	526	Diseases of the jaws
HP:0040264	Jaw pain	526	Diseases of the jaws
HP:0012228	Tension-type headache	526	Diseases of the jaws
HP:0002076	Migraine	526	Diseases of the jaws
HP:0002077	Migraine with aura	526	Diseases of the jaws
HP:0002083	Migraine without aura	526	Diseases of the jaws
HP:0002315	Headache	526	Diseases of the jaws
HP:0002331	Recurrent paroxysmal headache	526	Diseases of the jaws
HP:0012199	Cluster headache	526	Diseases of the jaws
HP:0012459	Hypnic headache	526	Diseases of the jaws
HP:0030907	Thunderclap headache	526	Diseases of the jaws
HP:0000303	Mandibular prognathia	526	Diseases of the jaws
HP:0000327	Hypoplasia of the maxilla	526	Diseases of the jaws
HP:0000347	Micrognathia	526	Diseases of the jaws
HP:0430028	Hyperplasia of the maxilla	526	Diseases of the jaws
HP:0000278	Retrognathia	526	Diseases of the jaws
HP:0000303	Mandibular prognathia	526.3	Anomalies of jaw size/symmetry
HP:0000308	Microretrognathia	526.3	Anomalies of jaw size/symmetry
HP:0000327	Hypoplasia of the maxilla	526.3	Anomalies of jaw size/symmetry
HP:0000347	Micrognathia	526.3	Anomalies of jaw size/symmetry
HP:0003778	Short mandibular rami	526.3	Anomalies of jaw size/symmetry
HP:0005790	Short mandibular condyles	526.3	Anomalies of jaw size/symmetry
HP:0007627	Mandibular condyle aplasia	526.3	Anomalies of jaw size/symmetry
HP:0007628	Mandibular condyle hypoplasia	526.3	Anomalies of jaw size/symmetry
HP:0410219	Hypoplasia of mandible relative to maxilla	526.3	Anomalies of jaw size/symmetry
HP:0430028	Hyperplasia of the maxilla	526.3	Anomalies of jaw size/symmetry
HP:0000278	Retrognathia	526.3	Anomalies of jaw size/symmetry
HP:0010734	Fibrous dysplasia of the bones	526.9	Jaw disease NOS
HP:0010735	Polyostotic fibrous dysplasia	526.9	Jaw disease NOS
HP:0010736	Monostotic fibrous dysplasia	526.9	Jaw disease NOS
HP:0000217	Xerostomia	527	Diseases of the salivary glands
HP:0011850	Parotitis	527.2	Sialoadenitis
HP:0031281	Sialadenitis	527.2	Sialoadenitis
HP:0000217	Xerostomia	527.7	Disturbance of salivary secretion
HP:0000991	Xanthomatosis	528	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue
HP:0000220	Velopharyngeal insufficiency	528	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue
HP:0000155	Oral ulcer	528	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue
HP:0030706	Ranula	528	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue
HP:0010280	Stomatitis	528	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue
HP:0031250	Lip fissure	528	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue
HP:0032154	Aphthous ulcer	528	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue
HP:0040181	Chapped lip	528	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue
HP:0100825	Cheilitis	528	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue
HP:0000155	Oral ulcer	528.1	Stomatitis and mucositis
HP:0010280	Stomatitis	528.1	Stomatitis and mucositis
HP:0032154	Aphthous ulcer	528.1	Stomatitis and mucositis
HP:0000155	Oral ulcer	528.11	Stomatitis and mucositis (ulcerative)
HP:0010280	Stomatitis	528.11	Stomatitis and mucositis (ulcerative)
HP:0011107	Recurrent aphthous stomatitis	528.11	Stomatitis and mucositis (ulcerative)
HP:0000155	Oral ulcer	528.12	Oral aphthae
HP:0011107	Recurrent aphthous stomatitis	528.12	Oral aphthae
HP:0032154	Aphthous ulcer	528.12	Oral aphthae
HP:0030706	Ranula	528.4	Cysts of oral soft tissues
HP:0030706	Ranula	528.41	Cyst of the salivary gland
HP:0030318	Angular cheilitis	528.5	Diseases of lips
HP:0031250	Lip fissure	528.5	Diseases of lips
HP:0040181	Chapped lip	528.5	Diseases of lips
HP:0100825	Cheilitis	528.5	Diseases of lips
HP:0002745	Oral leukoplakia	528.6	Leukoplakia of oral mucosa
HP:0025126	Oral hairy leukoplakia	528.6	Leukoplakia of oral mucosa
HP:0031180	Erythema migrans	529	Diseases and other conditions of the tongue
HP:0025252	Geographic tongue	529	Diseases and other conditions of the tongue
HP:0031180	Erythema migrans	529.1	Glossitis
HP:0025252	Geographic tongue	529.1	Glossitis
HP:0000206	Glossitis	529.1	Glossitis
HP:0010298	Smooth tongue	529.1	Glossitis
HP:0031042	Strawberry tongue	529.1	Glossitis
HP:0100580	Barrett esophagus	530	Diseases of esophagus
HP:0002619	Varicose veins	530	Diseases of esophagus
HP:0002575	Tracheoesophageal fistula	530	Diseases of esophagus
HP:0002745	Oral leukoplakia	530	Diseases of esophagus
HP:0002020	Gastroesophageal reflux	530	Diseases of esophagus
HP:0002571	Achalasia	530	Diseases of esophagus
HP:0004791	Esophageal ulceration	530	Diseases of esophagus
HP:0005240	Esophageal obstruction	530	Diseases of esophagus
HP:0010450	Esophageal stenosis	530	Diseases of esophagus
HP:0011128	Acute esophageal necrosis	530	Diseases of esophagus
HP:0012859	Esophageal leukoplakia	530	Diseases of esophagus
HP:0025271	Esophageal spasms	530	Diseases of esophagus
HP:0100633	Esophagitis	530	Diseases of esophagus
HP:0100580	Barrett esophagus	530.1	Esophagitis, GERD and related diseases
HP:0002020	Gastroesophageal reflux	530.1	Esophagitis, GERD and related diseases
HP:0004791	Esophageal ulceration	530.1	Esophagitis, GERD and related diseases
HP:0100633	Esophagitis	530.1	Esophagitis, GERD and related diseases
HP:0002020	Gastroesophageal reflux	530.11	GERD
HP:0004791	Esophageal ulceration	530.12	Ulcer of esophagus
HP:0100580	Barrett esophagus	530.13	Barrett's esophagus
HP:0002020	Gastroesophageal reflux	530.14	Reflux esophagitis
HP:0410151	Eosinophilic infiltration of the esophagus	530.15	Eosinophilic esophagitis
HP:0002619	Varicose veins	530.2	Esophageal bleeding (varices/hemorrhage)
HP:0002040	Esophageal varix	530.2	Esophageal bleeding (varices/hemorrhage)
HP:0005240	Esophageal obstruction	530.3	Stricture and stenosis of esophagus
HP:0010450	Esophageal stenosis	530.3	Stricture and stenosis of esophagus
HP:0002571	Achalasia	530.5	Disorders of esophageal motility
HP:0025271	Esophageal spasms	530.5	Disorders of esophageal motility
HP:0002588	Duodenal ulcer	531	Peptic ulcer (excl. esophageal)
HP:0002592	Gastric ulcer	531	Peptic ulcer (excl. esophageal)
HP:0004398	Peptic ulcer	531	Peptic ulcer (excl. esophageal)
HP:0002588	Duodenal ulcer	531.2	Gastric ulcer
HP:0002592	Gastric ulcer	531.2	Gastric ulcer
HP:0004398	Peptic ulcer	531.2	Gastric ulcer
HP:0002588	Duodenal ulcer	531.3	Duodenal ulcer
HP:0002592	Gastric ulcer	531.4	Peptic ulcer, site unspecified
HP:0004398	Peptic ulcer	531.4	Peptic ulcer, site unspecified
HP:0002592	Gastric ulcer	531.5	Gastrojejunal ulcer
HP:0004398	Peptic ulcer	531.5	Gastrojejunal ulcer
HP:0410147	Eosinophilic infiltration in the stomach mucosa	535	Gastritis and duodenitis
HP:0002588	Duodenal ulcer	535	Gastritis and duodenitis
HP:0004398	Peptic ulcer	535	Gastritis and duodenitis
HP:0002582	Atrophic gastritis	535	Gastritis and duodenitis
HP:0005231	Chronic gastritis	535	Gastritis and duodenitis
HP:0005246	Giant hypertrophic gastritis	535	Gastritis and duodenitis
HP:0005263	Gastritis	535	Gastritis and duodenitis
HP:0033117	Duodenitis	535	Gastritis and duodenitis
HP:0002588	Duodenal ulcer	535.1	Acute gastritis
HP:0004398	Peptic ulcer	535.1	Acute gastritis
HP:0005263	Gastritis	535.1	Acute gastritis
HP:0002582	Atrophic gastritis	535.2	Atrophic gastritis
HP:0033117	Duodenitis	535.6	Duodenitis
HP:0410147	Eosinophilic infiltration in the stomach mucosa	535.8	Other specified gastritis
HP:0002582	Atrophic gastritis	535.8	Other specified gastritis
HP:0005231	Chronic gastritis	535.8	Other specified gastritis
HP:0005246	Giant hypertrophic gastritis	535.8	Other specified gastritis
HP:0005263	Gastritis	535.8	Other specified gastritis
HP:0410147	Eosinophilic infiltration in the stomach mucosa	535.9	Gastritis and duodenitis, NOS
HP:0002582	Atrophic gastritis	535.9	Gastritis and duodenitis, NOS
HP:0005231	Chronic gastritis	535.9	Gastritis and duodenitis, NOS
HP:0005246	Giant hypertrophic gastritis	535.9	Gastritis and duodenitis, NOS
HP:0005263	Gastritis	535.9	Gastritis and duodenitis, NOS
HP:0002578	Gastroparesis	536	Disorders of function of stomach
HP:0032448	Achlorhydria	536	Disorders of function of stomach
HP:0002578	Gastroparesis	536.3	Gastroparesis
HP:0410281	Dyspepsia	536.8	Dyspepsia and other specified disorders of function of stomach
HP:0032448	Achlorhydria	536.8	Dyspepsia and other specified disorders of function of stomach
HP:0002578	Gastroparesis	537	Other disorders of stomach and duodenum
HP:0032448	Achlorhydria	537	Other disorders of stomach and duodenum
HP:0002021	Pyloric stenosis	537	Other disorders of stomach and duodenum
