phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
561.1	Diarrhea	digestive	HP_0033310	Osmotic diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0033343	Mucoid diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
564	Functional digestive disorders	digestive	HP_0100279	Ulcerative colitis	False													14.21646512638318									True
564	Functional digestive disorders	digestive	HP_0002251	Aganglionic megacolon	False											100.0	100.0	39.96020474218589		True	True	True	True	True		True	True
459.1	Hemorrhage NOS	circulatory system	HP_0011029	Internal hemorrhage	False													18.89331949427561									True
531.1	Hemorrhage from gastrointestinal ulcer	digestive	HP_0002239	Gastrointestinal hemorrhage	False		True								89.29										True	True	True
556.11	Angiodysplasia of intestine (without mention of hemorrhage)	digestive	HP_0002239	Gastrointestinal hemorrhage	False													54.75586432005685							True	True	True
578	Gastrointestinal hemorrhage	digestive	HP_0002249	Melena	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
578	Gastrointestinal hemorrhage	digestive	HP_0002573	Hematochezia	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
578	Gastrointestinal hemorrhage	digestive	HP_0002239	Gastrointestinal hemorrhage	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
578	Gastrointestinal hemorrhage	digestive	HP_0002248	Hematemesis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
578	Gastrointestinal hemorrhage	digestive	HP_0002584	Intestinal bleeding	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
578	Gastrointestinal hemorrhage	digestive	HP_0012849	Small intestinal bleeding	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
578	Gastrointestinal hemorrhage	digestive	HP_0032144	Coffee ground vomitus	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
578.2	Blood in stool	digestive	HP_0012390	Anal fissure	False													15.520690617472825									True
578.9	Hemorrhage of gastrointestinal tract	digestive	HP_0002239	Gastrointestinal hemorrhage	False		True			True		True	True	True	89.29	89.29	100.0	54.75586432005685	True	True	True	True	True	True	True	True	True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0006970	Periventricular leukomalacia	False				True	True	True					100.0		14.54927310335569	True	True	True	True	True	True		True	True
656.4	Hemorrhage of fetus or newborn	pregnancy complications	HP_0030746	Intraventricular hemorrhage	False					True						90.0		50.06051345926194					True	True	True	True	True
782.6	Pallor and flushing	symptoms	HP_0025085	Bloody diarrhea	False													26.591769437983324									True
782.6	Pallor and flushing	symptoms	HP_0000980	Pallor	False				True	True	True	True	True	True		100.0	100.0	152.44396222356232	True	True	True	True	True	True	True	True	True
578.8	Hemorrhage of rectum and anus	digestive	HP_0002573	Hematochezia	False													68.55201191595735							True	True	True
578.8	Hemorrhage of rectum and anus	digestive	HP_0032551	Hemorrhoids	False													14.231261201676679									True
578.8	Hemorrhage of rectum and anus	digestive	HP_0012390	Anal fissure	False													15.372447433574006									True
555.1	Regional enteritis	digestive	HP_0100280	Crohn's disease	False							True	True	True			100.0	64.98801504023497		True	True	True		True	True	True	True
555.2	Ulcerative colitis	digestive	HP_0100279	Ulcerative colitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	60.1863976539481	True	True	True	True	True	True	True	True	True
558	Noninfectious gastroenteritis	digestive	HP_0100280	Crohn's disease	False													18.904405046465065									True
558	Noninfectious gastroenteritis	digestive	HP_0002037	Inflammation of the large intestine	False													15.272679078569405									True
041	Bacterial infection NOS	infectious diseases	HP_0100658	Cellulitis	False			True						True	85.71		85.71								True	True	True
041.8	H. pylori	infectious diseases	HP_0005202	Helicobacter pylori infection	False													35.65831020434165					True				True
710	Osteomyelitis, periostitis, and other infections involving bone	musculoskeletal	HP_0002754	Osteomyelitis	False				True	True	True	True	True	True		100.0	100.0	49.12433963784629	True	True	True	True	True	True	True	True	True
710.1	Osteomyelitis	musculoskeletal	HP_0005661	Salmonella osteomyelitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	75.91508906273572	True	True	True	True		True	True	True	True
710.1	Osteomyelitis	musculoskeletal	HP_0001886	Foot osteomyelitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	75.91508906273572	True	True	True	True		True	True	True	True
710.1	Osteomyelitis	musculoskeletal	HP_0002754	Osteomyelitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	75.91508906273572	True	True	True	True		True	True	True	True
710.1	Osteomyelitis	musculoskeletal	HP_0005010	Osteomyelitis leading to amputation due to slow healing fractures	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	75.91508906273572	True	True	True	True		True	True	True	True
710.1	Osteomyelitis	musculoskeletal	HP_0007626	Mandibular osteomyelitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	75.91508906273572	True	True	True	True		True	True	True	True
710.11	Acute osteomyelitis	musculoskeletal	HP_0002754	Osteomyelitis	False		True			True					80.0	80.0	80.0	21.292358528325533							True	True	True
710.12	Chronic osteomyelitis	musculoskeletal	HP_0030433	Osteoid osteoma	False													22.753797992951487									True
710.12	Chronic osteomyelitis	musculoskeletal	HP_0011846	Osteoblastoma	False													26.067659648955413									True
710.19	Unspecified osteomyelitis	musculoskeletal	HP_0005661	Salmonella osteomyelitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	57.47935680282506	True	True	True	True		True	True	True	True
710.19	Unspecified osteomyelitis	musculoskeletal	HP_0001886	Foot osteomyelitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	57.47935680282506	True	True	True	True		True	True	True	True
710.19	Unspecified osteomyelitis	musculoskeletal	HP_0002754	Osteomyelitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	57.47935680282506	True	True	True	True		True	True	True	True
710.19	Unspecified osteomyelitis	musculoskeletal	HP_0005010	Osteomyelitis leading to amputation due to slow healing fractures	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	57.47935680282506	True	True	True	True		True	True	True	True
710.19	Unspecified osteomyelitis	musculoskeletal	HP_0007626	Mandibular osteomyelitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	57.47935680282506	True	True	True	True		True	True	True	True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0020110	Bone fracture	False													35.12478411325958									True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0000939	Osteoporosis	False													25.211403328130842									True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0008200	Primary hyperparathyroidism	False													15.905620059331493									True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0010736	Monostotic fibrous dysplasia	False													20.042947716460237									True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0005681	Juvenile rheumatoid arthritis	False													16.38059124891666									True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0002754	Osteomyelitis	False													17.477219245282942									True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0012062	Bone cyst	False													52.73226918042846							True	True	True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0002756	Pathologic fracture	False													69.08180258319548							True	True	True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0041166	Fractured vertebra	False													24.29848098249147					True				True
070	Viral hepatitis	infectious diseases	HP_0001412	Enteroviral hepatitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
070	Viral hepatitis	infectious diseases	HP_0006562	Viral hepatitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
070	Viral hepatitis	infectious diseases	HP_0006572	Subacute progressive viral hepatitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
070.4	Chronic hepatitis	infectious diseases	HP_0001394	Cirrhosis	False													16.10077071655737									True
070.4	Chronic hepatitis	infectious diseases	HP_0200120	Chronic active hepatitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True			True	True	True
070.4	Chronic hepatitis	infectious diseases	HP_0200123	Chronic hepatitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True			True	True	True
070.4	Chronic hepatitis	infectious diseases	HP_0200124	Chronic hepatitis due to cryptosporidium infection	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True			True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0001412	Enteroviral hepatitis	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0004787	Fulminant hepatitis	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0006562	Viral hepatitis	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0006572	Subacute progressive viral hepatitis	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0012115	Hepatitis	False	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0032220	Interface hepatitis	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0200084	Giant cell hepatitis	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0200119	Acute hepatitis	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0200120	Chronic active hepatitis	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0200122	Atypical or prolonged hepatitis	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0200123	Chronic hepatitis	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
070.9	Hepatitis NOS	infectious diseases	HP_0200124	Chronic hepatitis due to cryptosporidium infection	True	True	True	True	True	True	True				100.0	100.0		24.08329553850245	True	True	True	True	True	True	True	True	True
1011	Complications of surgical and medical procedures		HP_0002047	Malignant hyperthermia	False												93.94	41.742596188333614			True	True		True		True	True
1011	Complications of surgical and medical procedures		HP_0410323	Drug allergy	False													22.202870342222685			True	True				True	True
317	Alcohol-related disorders	mental disorders	HP_0030955	Alcoholism	False													32.928346406357285	True	True	True	True	True	True		True	True
317.1	Alcoholism	mental disorders	HP_0030955	Alcoholism	False	True	True	True							100.0			20.712449322610322		True		True			True	True	True
317.11	Alcoholic liver damage	mental disorders	HP_0001394	Cirrhosis	False													16.201039525572973						True			True
441	Vascular insufficiency of intestine	circulatory system	HP_0033404	Intestinal ischemia	False													41.34990330322323	True	True			True	True		True	True
455	Hemorrhoids	circulatory system	HP_0032551	Hemorrhoids	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	89.40586761862184	True	True	True	True	True	True	True	True	True
520.1	Hereditary disturbances in tooth structure	digestive	HP_0000705	Amelogenesis imperfecta	False													67.17463810730882			True	True	True	True	True	True	True
520.1	Hereditary disturbances in tooth structure	digestive	HP_0011069	Supernumerary tooth	False				True	True	True	True	True	True		100.0	100.0	71.36558983288356	True	True	True	True	True	True	True	True	True
521.1	Dental caries	digestive	HP_0000670	Carious teeth	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	72.25180236053508	True	True	True	True	True	True	True	True	True
522.5	Periapical abscess	digestive	HP_0000670	Carious teeth	False													17.486650056437384									True
523	Gingival and periodontal diseases	digestive	HP_0000212	Gingival overgrowth	False							True	True	True			100.0	15.324619410237355			True	True				True	True
523	Gingival and periodontal diseases	digestive	HP_0000230	Gingivitis	False													22.769012012545208			True	True	True	True		True	True
523	Gingival and periodontal diseases	digestive	HP_0000704	Periodontitis	False					True						80.0		27.71139424803027			True	True		True		True	True
523.1	Gingivitis	digestive	HP_0000230	Gingivitis	False	True	True	True							100.0			62.33716002203688			True	True	True	True	True	True	True
523.1	Gingivitis	digestive	HP_0000704	Periodontitis	False													19.17584348741416									True
523.3	Periodontitis (acute or chronic)	digestive	HP_0000230	Gingivitis	False													33.270592787201984									True
523.3	Periodontitis (acute or chronic)	digestive	HP_0000704	Periodontitis	False					True						80.0		57.21588538100793			True	True		True	True	True	True
523.31	Acute periodontitis	digestive	HP_0000704	Periodontitis	False		True			True					80.0	80.0									True	True	True
523.32	Chronic periodontitis	digestive	HP_0000230	Gingivitis	False													25.40672815212959									True
523.32	Chronic periodontitis	digestive	HP_0000704	Periodontitis	False													45.272736341282155			True	True			True	True	True
524.3	Anomalies of tooth position/malocclusion	digestive	HP_0011079	Impacted tooth	False							True	True				100.0	49.88179612841167							True	True	True
524.3	Anomalies of tooth position/malocclusion	digestive	HP_0000303	Mandibular prognathia	False													18.841536192960685	True	True	True	True				True	True
524.3	Anomalies of tooth position/malocclusion	digestive	HP_0000689	Dental malocclusion	False				True	True	True	True	True	True		100.0	100.0	32.041231912319425	True	True	True	True	True			True	True
525	Other diseases of the teeth and supporting structures	digestive	HP_0000670	Carious teeth	False													14.502318832496087									True
526	Diseases of the jaws	digestive	HP_0002315	Headache	False													175.60093816669388							True	True	True
526.3	Anomalies of jaw size/symmetry	digestive	HP_0000347	Micrognathia	False							True	True	True			100.0	114.0675220196821	True	True	True	True	True		True	True	True
526.3	Anomalies of jaw size/symmetry	digestive	HP_0000201	Pierre-Robin sequence	False													20.60927169316102									True
526.3	Anomalies of jaw size/symmetry	digestive	HP_0200046	Cat cry	False													24.755281910170932									True
526.9	Jaw disease NOS	digestive	HP_0030431	Osteochondroma	False													15.077726640691042									True
526.9	Jaw disease NOS	digestive	HP_0010734	Fibrous dysplasia of the bones	False													88.46933148903929			True	True			True	True	True
527.2	Sialoadenitis	digestive	HP_0011850	Parotitis	False													39.343207904161744			True	True	True			True	True
527.2	Sialoadenitis	digestive	HP_0031281	Sialadenitis	False										84.21	84.21	84.21	35.20609998316798	True	True	True	True	True	True		True	True
527.7	Disturbance of salivary secretion	digestive	HP_0000217	Xerostomia	False							True	True	True			100.0	100.47901496800631			True	True	True	True	True	True	True
528	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue	digestive	HP_0000155	Oral ulcer	False												100.0	28.650652524728326		True			True			True	True
528.1	Stomatitis and mucositis	digestive	HP_0010280	Stomatitis	False													42.36890990627434			True	True	True			True	True
528.1	Stomatitis and mucositis	digestive	HP_0032154	Aphthous ulcer	False													15.106863734192565	True	True			True	True		True	True
528.11	Stomatitis and mucositis (ulcerative)	digestive	HP_0010280	Stomatitis	False													65.5048123465956			True	True	True		True	True	True
528.11	Stomatitis and mucositis (ulcerative)	digestive	HP_0030318	Angular cheilitis	False													16.020621872920753									True
528.11	Stomatitis and mucositis (ulcerative)	digestive	HP_0032154	Aphthous ulcer	False													27.04389917952957									True
528.11	Stomatitis and mucositis (ulcerative)	digestive	HP_0025252	Geographic tongue	False													16.45429128983983									True
528.12	Oral aphthae	digestive	HP_0000155	Oral ulcer	False													52.60851685782038		True					True	True	True
528.12	Oral aphthae	digestive	HP_0032154	Aphthous ulcer	False													82.55214380919242	True	True			True	True	True	True	True
528.5	Diseases of lips	digestive	HP_0040181	Chapped lip	False													16.88872449320826				True	True	True			True
528.5	Diseases of lips	digestive	HP_0100825	Cheilitis	False													52.62565471809562			True	True	True	True	True	True	True
528.6	Leukoplakia of oral mucosa	digestive	HP_0002745	Oral leukoplakia	False										82.93			17.040556540830266			True	True	True			True	True
528.6	Leukoplakia of oral mucosa	digestive	HP_0025126	Oral hairy leukoplakia	False									True			87.8	146.3942044506873			True	True	True	True	True	True	True
528.7	Sialolithiasis	digestive	HP_0010286	Abnormal salivary gland morphology	False													15.528650122094064									True
529.1	Glossitis	digestive	HP_0025252	Geographic tongue	False				True	True	True	True	True	True		100.0	100.0	78.72846470663191	True	True	True	True	True	True	True	True	True
529.1	Glossitis	digestive	HP_0000206	Glossitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	44.72251057827725	True	True	True	True	True	True	True	True	True
529.1	Glossitis	digestive	HP_0010298	Smooth tongue	False													16.980175910662393					True	True			True
529.6	Glossodynia	digestive	HP_0025252	Geographic tongue	False													40.57943309476397									True
530.1	Esophagitis, GERD and related diseases	digestive	HP_0002020	Gastroesophageal reflux	False								True				94.74	44.3018152442815	True	True	True	True	True	True	True	True	True
530.1	Esophagitis, GERD and related diseases	digestive	HP_0100633	Esophagitis	False				True	True	True	True	True	True		100.0	100.0	30.83386571862661	True	True	True	True	True	True		True	True
530.11	GERD	digestive	HP_0002020	Gastroesophageal reflux	False	True	True	True					True		100.0		94.74	44.310417390150974	True	True	True	True	True	True	True	True	True
530.11	GERD	digestive	HP_0100633	Esophagitis	False													30.83985277376575									True
530.12	Ulcer of esophagus	digestive	HP_0004791	Esophageal ulceration	False		True			True			True		100.0	100.0	100.0		True	True	True	True			True	True	True
530.13	Barrett's esophagus	digestive	HP_0100580	Barrett esophagus	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	107.67508555579624	True	True	True	True	True	True	True	True	True
530.13	Barrett's esophagus	digestive	HP_0002020	Gastroesophageal reflux	False													24.620150596285946									True
530.14	Reflux esophagitis	digestive	HP_0002020	Gastroesophageal reflux	False												83.08	44.3018152442815							True	True	True
530.14	Reflux esophagitis	digestive	HP_0100633	Esophagitis	False													30.83386571862661									True
530.15	Eosinophilic esophagitis	digestive	HP_0410151	Eosinophilic infiltration of the esophagus	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0						True		True	True	True
530.2	Esophageal bleeding (varices/hemorrhage)	digestive	HP_0001394	Cirrhosis	False													15.157117037717375									True
530.2	Esophageal bleeding (varices/hemorrhage)	digestive	HP_0002619	Varicose veins	False													33.18548347981028						True			True
530.2	Esophageal bleeding (varices/hemorrhage)	digestive	HP_0002040	Esophageal varix	False												85.71	62.45873592335475			True	True			True	True	True
530.3	Stricture and stenosis of esophagus	digestive	HP_0002020	Gastroesophageal reflux	False													17.48766790674918									True
530.3	Stricture and stenosis of esophagus	digestive	HP_0100633	Esophagitis	False													15.64170880352874									True
530.5	Disorders of esophageal motility	digestive	HP_0002571	Achalasia	False													77.07730308668809	True	True	True	True	True	True	True	True	True
530.5	Disorders of esophageal motility	digestive	HP_0025271	Esophageal spasms	False													45.90576378575507		True	True	True	True	True	True	True	True
531	Peptic ulcer (excl. esophageal)	digestive	HP_0002588	Duodenal ulcer	False				True	True	True	True	True	True		100.0	100.0	16.171197240671166	True	True	True	True	True	True		True	True
531	Peptic ulcer (excl. esophageal)	digestive	HP_0004398	Peptic ulcer	False					True			True			83.87	83.87	50.07072386844314	True	True	True	True	True	True	True	True	True
531.2	Gastric ulcer	digestive	HP_0004791	Esophageal ulceration	False													14.20343340499647									True
531.2	Gastric ulcer	digestive	HP_0002588	Duodenal ulcer	False													22.933561228982423				True		True			True
531.2	Gastric ulcer	digestive	HP_0002592	Gastric ulcer	True	True	True	True				True	True	True	100.0		100.0	51.96631590900217			True	True		True	True	True	True
531.2	Gastric ulcer	digestive	HP_0004398	Peptic ulcer	False													51.96631590900217				True		True	True	True	True
531.3	Duodenal ulcer	digestive	HP_0002588	Duodenal ulcer	False	True	True	True				True	True	True	100.0		100.0				True	True			True	True	True
531.4	Peptic ulcer, site unspecified	digestive	HP_0004398	Peptic ulcer	False		True								83.87			44.0364245783673							True	True	True
531.5	Gastrojejunal ulcer	digestive	HP_0002588	Duodenal ulcer	False													15.155543038483243									True
531.5	Gastrojejunal ulcer	digestive	HP_0004398	Peptic ulcer	False													49.78602076388452							True	True	True
535	Gastritis and duodenitis	digestive	HP_0005263	Gastritis	False							True	True	True			100.0	112.43065318178465			True	True	True	True	True	True	True
535.1	Acute gastritis	digestive	HP_0004398	Peptic ulcer	False													27.88709606097197				True		True			True
535.1	Acute gastritis	digestive	HP_0005263	Gastritis	False													27.40160660023849					True	True			True
535.2	Atrophic gastritis	digestive	HP_0002582	Atrophic gastritis	False	True	True	True	True	True	True	True	True	True	80.0	80.0	100.0	124.03211606142322	True	True	True	True	True	True	True	True	True
535.6	Duodenitis	digestive	HP_0033117	Duodenitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	178.5581405288951	True	True	True	True	True	True	True	True	True
535.8	Other specified gastritis	digestive	HP_0005263	Gastritis	False												100.0	81.06696970702748							True	True	True
535.9	Gastritis and duodenitis, NOS	digestive	HP_0005263	Gastritis	False													71.83931316270603					True		True	True	True
536	Disorders of function of stomach	digestive	HP_0032448	Achlorhydria	False				True	True	True	True	True	True		100.0	100.0	141.4136262324214	True	True	True	True	True		True	True	True
536.3	Gastroparesis	digestive	HP_0002578	Gastroparesis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	91.90260736874521	True	True	True	True	True		True	True	True
536.8	Dyspepsia and other specified disorders of function of stomach	digestive	HP_0032448	Achlorhydria	False													44.97549371374458							True	True	True
537	Other disorders of stomach and duodenum	digestive	HP_0002021	Pyloric stenosis	False													53.9531355038996			True	True	True		True	True	True
550	Abdominal hernia	digestive	HP_0100790	Hernia	False													60.44982218184059		True	True	True	True	True	True	True	True
550.1	Inguinal hernia	digestive	HP_0000023	Inguinal hernia	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	58.04253076232232	True	True	True	True	True	True	True	True	True
550.1	Inguinal hernia	digestive	HP_0100790	Hernia	False													58.04253076232232		True	True	True	True	True	True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0002020	Gastroesophageal reflux	False													15.947680798772106									True
550.2	Diaphragmatic hernia	digestive	HP_0000776	Congenital diaphragmatic hernia	True	True	True	True				True	True	True	100.0	82.61	100.0			True	True	True	True		True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0009112	Aplasia of the left hemidiaphragm	True	True	True	True				True	True	True	100.0	82.61	100.0			True	True	True	True		True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0025193	Posterolateral diaphragmatic hernia	True	True	True	True				True	True	True	100.0	82.61	100.0			True	True	True	True		True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0025194	Morgagni diaphragmatic hernia	True	True	True	True				True	True	True	100.0	82.61	100.0			True	True	True	True		True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0025195	Central diaphragmatic hernia	True	True	True	True				True	True	True	100.0	82.61	100.0			True	True	True	True		True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0032592	Aplasia of the right hemidiaphragm	True	True	True	True				True	True	True	100.0	82.61	100.0			True	True	True	True		True	True	True
550.3	Femoral hernia	digestive	HP_0100541	Femoral hernia	True	True	True	True				True	True	True	100.0		100.0	159.44162344808208		True	True	True	True	True	True	True	True
550.3	Femoral hernia	digestive	HP_0100790	Hernia	False													75.31283964393836		True	True	True			True	True	True
550.4	Umbilical hernia	digestive	HP_0001537	Umbilical hernia	True	True	True	True				True	True	True	100.0		100.0	32.25981061369391		True	True	True		True	True	True	True
