phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
008	Intestinal infection	infectious diseases	HP_0025086	Bloody mucoid diarrhea	True															True			True	True			True
008	Intestinal infection	infectious diseases	HP_0030049	Brain abscess	False											84.85	84.85										True
008	Intestinal infection	infectious diseases	HP_0032167	Clostridium difficile enteritis	False												83.87										True
008	Intestinal infection	infectious diseases	HP_0032168	Clostridium difficile colitis	False																	True	True	True			True
008	Intestinal infection	infectious diseases	HP_0033143	Jejunitis	False																		True	True			True
008	Intestinal infection	infectious diseases	HP_0033165	Necrotizing enterocolitis	True																			True			True
008	Intestinal infection	infectious diseases	HP_0033310	Osmotic diarrhea	True															True				True			True
008	Intestinal infection	infectious diseases	HP_0033343	Mucoid diarrhea	True															True				True			True
008	Intestinal infection	infectious diseases	HP_0100523	Liver abscess	False											84.85	84.85										True
008	Intestinal infection	infectious diseases	HP_0200042	Skin ulcer	False											81.48											True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0001026	Penetrating foot ulcers	True																			True			True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0006121	Acral ulceration	True																			True			True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0012399	Pressure ulcer	True																			True			True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0025452	Pyoderma gangrenosum	True							True	True	True			100.0				True	True		True		True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0031917	Digital ulcer	True																			True			True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0200042	Skin ulcer	False																			True			True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0100658	Cellulitis	False															True		True					True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0000951	Abnormality of the skin	False															True		True					True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0000119	Abnormality of the genitourinary system	False																True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0010771	Pilonidal abscess	False												86.49				True	True		True		True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0030318	Angular cheilitis	False																		True				True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0010770	Pilonidal fistula	False																True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0000960	Sacral dimple	False																True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0000999	Pyoderma	False							True	True	True			100.0				True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0001055	Erysipelas	False				True	True	True	True	True	True		100.0	100.0	25.61390504776866	True	True	True	True	True			True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0010769	Pilonidal sinus	False												83.87				True	True		True		True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0012322	Perifolliculitis	False																True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0020083	Furuncle	False							True	True	True			100.0				True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0020084	Carbuncle	False							True	True	True			100.0									True	True
686.5	Pyoderma	dermatologic	HP_0001026	Penetrating foot ulcers	True																			True			True
686.5	Pyoderma	dermatologic	HP_0006121	Acral ulceration	True																			True			True
686.5	Pyoderma	dermatologic	HP_0012399	Pressure ulcer	True																			True			True
686.5	Pyoderma	dermatologic	HP_0025452	Pyoderma gangrenosum	True				True	True	True	True	True	True		100.0	100.0	58.98236183270746	True	True	True	True	True	True	True	True	True
686.5	Pyoderma	dermatologic	HP_0031917	Digital ulcer	True																			True			True
686.5	Pyoderma	dermatologic	HP_0200042	Skin ulcer	False																			True			True
686.5	Pyoderma	dermatologic	HP_0100658	Cellulitis	False															True		True					True
686.5	Pyoderma	dermatologic	HP_0000951	Abnormality of the skin	False															True		True					True
686.5	Pyoderma	dermatologic	HP_0000999	Pyoderma	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True		True	True	True
707	Chronic ulcer of skin	dermatologic	HP_0001026	Penetrating foot ulcers	True																True	True	True	True		True	True
707	Chronic ulcer of skin	dermatologic	HP_0006121	Acral ulceration	True																True	True	True	True		True	True
707	Chronic ulcer of skin	dermatologic	HP_0012399	Pressure ulcer	True				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True		True	True
707	Chronic ulcer of skin	dermatologic	HP_0025452	Pyoderma gangrenosum	True																True	True	True	True		True	True
707	Chronic ulcer of skin	dermatologic	HP_0031917	Digital ulcer	True																True	True	True	True		True	True
707	Chronic ulcer of skin	dermatologic	HP_0200042	Skin ulcer	False																True	True	True	True		True	True
707	Chronic ulcer of skin	dermatologic	HP_0000951	Abnormality of the skin	False															True		True					True
707.1	Decubitus ulcer	dermatologic	HP_0001026	Penetrating foot ulcers	True																		True	True			True
707.1	Decubitus ulcer	dermatologic	HP_0006121	Acral ulceration	True																		True	True			True
707.1	Decubitus ulcer	dermatologic	HP_0012399	Pressure ulcer	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	88.02513755331628	True	True	True	True	True	True	True	True	True
707.1	Decubitus ulcer	dermatologic	HP_0025452	Pyoderma gangrenosum	True																		True	True			True
707.1	Decubitus ulcer	dermatologic	HP_0031917	Digital ulcer	True																		True	True			True
707.1	Decubitus ulcer	dermatologic	HP_0200042	Skin ulcer	False																		True	True			True
707.1	Decubitus ulcer	dermatologic	HP_0000951	Abnormality of the skin	False															True		True					True
561	Symptoms involving digestive system	digestive	HP_0002014	Diarrhea	False							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0002028	Chronic diarrhea	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0002041	Intractable diarrhea	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0002249	Melena	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0002254	Intermittent diarrhea	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0002573	Hematochezia	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0004385	Protracted diarrhea	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0005208	Secretory diarrhea	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0011024	Abnormality of the gastrointestinal tract	False																True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0025085	Bloody diarrhea	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0025086	Bloody mucoid diarrhea	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0033310	Osmotic diarrhea	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0033343	Mucoid diarrhea	True							True	True	True			100.0				True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0002607	Bowel incontinence	False							True	True	True		82.76	100.0	20.135506764129115	True	True	True	True	True	True		True	True
561	Symptoms involving digestive system	digestive	HP_0040183	Encopresis	True							True	True	True		82.76	100.0	26.17004984584827	True	True	True	True	True	True		True	True
561	Symptoms involving digestive system	digestive	HP_0100770	Hyperperistalsis	False																True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0001538	Protuberant abdomen	True								True				82.05					True		True			True
561	Symptoms involving digestive system	digestive	HP_0003270	Abdominal distention	False								True				82.05					True		True			True
561	Symptoms involving digestive system	digestive	HP_0012701	Bowel urgency	False				True	True	True	True	True	True		100.0	100.0		True	True	True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0030142	Abnormal bowel sounds	False				True	True	True	True	True	True		100.0	100.0		True	True	True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0030143	Hyperactive bowel sounds	True				True	True	True	True	True	True		100.0	100.0		True	True	True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0030144	Hypoactive bowel sounds	True				True	True	True	True	True	True		100.0	100.0		True	True	True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0030145	Lack of bowel sounds	True				True	True	True	True	True	True		100.0	100.0		True	True	True	True				True	True
561	Symptoms involving digestive system	digestive	HP_0033589	Flatulence	False							True	True	True			100.0				True	True		True		True	True
561.1	Diarrhea	digestive	HP_0002014	Diarrhea	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0002028	Chronic diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0002041	Intractable diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0002249	Melena	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0002254	Intermittent diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0002573	Hematochezia	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0004385	Protracted diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0005208	Secretory diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0011024	Abnormality of the gastrointestinal tract	False																True	True				True	True
561.1	Diarrhea	digestive	HP_0025085	Bloody diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0025086	Bloody mucoid diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0033310	Osmotic diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.1	Diarrhea	digestive	HP_0033343	Mucoid diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
564	Functional digestive disorders	digestive	HP_0002014	Diarrhea	False																			True			True
564	Functional digestive disorders	digestive	HP_0002028	Chronic diarrhea	True																			True			True
564	Functional digestive disorders	digestive	HP_0002041	Intractable diarrhea	True																			True			True
564	Functional digestive disorders	digestive	HP_0002249	Melena	True																			True			True
564	Functional digestive disorders	digestive	HP_0002254	Intermittent diarrhea	True																			True			True
564	Functional digestive disorders	digestive	HP_0002573	Hematochezia	True																			True			True
564	Functional digestive disorders	digestive	HP_0004385	Protracted diarrhea	True																			True			True
564	Functional digestive disorders	digestive	HP_0005208	Secretory diarrhea	True																			True			True
564	Functional digestive disorders	digestive	HP_0011024	Abnormality of the gastrointestinal tract	False														True	True	True	True				True	True
564	Functional digestive disorders	digestive	HP_0025085	Bloody diarrhea	True																			True			True
564	Functional digestive disorders	digestive	HP_0025086	Bloody mucoid diarrhea	True																			True			True
564	Functional digestive disorders	digestive	HP_0033310	Osmotic diarrhea	True																			True			True
564	Functional digestive disorders	digestive	HP_0033343	Mucoid diarrhea	True																			True			True
564	Functional digestive disorders	digestive	HP_0002251	Aganglionic megacolon	False											100.0	100.0	39.96020474218589		True	True	True	True	True		True	True
564	Functional digestive disorders	digestive	HP_0011284	Short-segment aganglionic megacolon	True											100.0	100.0	39.96020474218589		True	True	True	True	True		True	True
564	Functional digestive disorders	digestive	HP_0011285	Long-segment aganglionic megacolon	True											100.0	100.0	39.96020474218589		True	True	True	True	True		True	True
564	Functional digestive disorders	digestive	HP_0011286	Total colonic aganglionosis	True											100.0	100.0	39.96020474218589		True	True	True	True	True		True	True
564	Functional digestive disorders	digestive	HP_0025024	Megarectum	False															True		True					True
008.5	Bacterial enteritis	infectious diseases	HP_0002249	Melena	True																		True	True			True
008.5	Bacterial enteritis	infectious diseases	HP_0002573	Hematochezia	True																		True	True			True
008.5	Bacterial enteritis	infectious diseases	HP_0004387	Enterocolitis	False																			True			True
008.5	Bacterial enteritis	infectious diseases	HP_0005661	Salmonella osteomyelitis	False											87.8	87.8										True
008.5	Bacterial enteritis	infectious diseases	HP_0025085	Bloody diarrhea	False																		True	True			True
008.5	Bacterial enteritis	infectious diseases	HP_0025086	Bloody mucoid diarrhea	True																		True	True			True
008.5	Bacterial enteritis	infectious diseases	HP_0032167	Clostridium difficile enteritis	False												83.87										True
008.5	Bacterial enteritis	infectious diseases	HP_0032168	Clostridium difficile colitis	False																	True	True	True			True
008.5	Bacterial enteritis	infectious diseases	HP_0033143	Jejunitis	False																		True	True			True
008.5	Bacterial enteritis	infectious diseases	HP_0033165	Necrotizing enterocolitis	True																			True			True
286	Coagulation defects	hematopoietic	HP_0001871	Abnormality of blood and blood-forming tissues	False														True	True						True	True
286	Coagulation defects	hematopoietic	HP_0001892	Abnormal bleeding	False															True		True					True
286	Coagulation defects	hematopoietic	HP_0001928	Abnormality of coagulation	False											80.0	80.0		True	True	True	True				True	True
286	Coagulation defects	hematopoietic	HP_0001929	Reduced factor XI activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0001976	Reduced antithrombin III activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0003125	Reduced factor VIII activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0003225	Reduced coagulation factor V activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0003256	Abnormality of the coagulation cascade	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0003337	Reduced prothrombin consumption	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0004841	Reduced factor XII activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0004855	Reduced protein S activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0005520	Chronic disseminated intravascular coagulation	True														True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0005521	Disseminated intravascular coagulation	False														True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0005527	Reduced kininogen activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0005543	Reduced protein C activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0008151	Prolonged prothrombin time	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0008169	Reduced factor VII activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0008321	Reduced factor X activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0008330	Reduced von Willebrand factor activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0008354	Factor X activation deficiency	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0008357	Reduced factor XIII activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0010988	Abnormality of the extrinsic pathway	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0010989	Abnormality of the intrinsic pathway	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0010990	Abnormality of the common coagulation pathway	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0011858	Reduced factor IX activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0011871	Impaired ristocetin-induced platelet aggregation	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0011880	Acute disseminated intravascular coagulation	True														True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0011898	Abnormality of circulating fibrinogen	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0011899	Hyperfibrinogenemia	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0011900	Hypofibrinogenemia	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0011901	Dysfibrinogenemia	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0011996	Elevated coagulation factor V activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0012146	Abnormality of von Willebrand factor	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0012147	Reduced quantity of Von Willebrand factor	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0012175	Resistance to activated protein C	True							True	True	True		80.0	100.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0012200	Abnormality of prothrombin	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0025343	Lupus anticoagulant	False								True				80.0						True				True
286	Coagulation defects	hematopoietic	HP_0030129	Impaired ristocetin cofactor assay activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0030130	Impaired von Willibrand factor collagen binding activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0030131	Abnormal von Willebrand factor multimer distribution	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0030132	Absence of large von Willibrand factor multimers	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0030133	Abnormal presence of ultra-large von Willebrand factor multimers	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0030134	Total absence von Willebrand factor multimers	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0030135	Absence of intermediate von Willibrand factor multimers	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0030136	Enhanced ristocetin cofactor assay activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0030780	Abnormality of the protein C anticoagulant pathway	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0030976	Abnormal factor VIII activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0030977	Increased factor VIII activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0031899	Abnormal coagulation factor V activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0032198	Decreased prothrombin time	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0032199	Abnormal prothrombin time	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0033061	Increased factor IX activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0033062	Abnormal factor IX activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040225	Decrease in high molecular weight von Willebrand factor Multimers	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040226	Decreased level of heparin co-factor II	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040227	Decreased level of histidine-rich glycoprotein	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040228	Decreased level of plasminogen	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040229	Decreased level of thrombomodulin	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040230	Decreased level of tissue plasminogen activator	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040233	Factor XIII subunit A deficiency	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040234	Factor XIII subunit B deficiency	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040237	Impaired binding of factor VIII to VWF	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040239	Increased plasma vitamin K epoxide after vitamin K supplementation	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040240	Increased ratio of VWF propeptide to VWF antigen	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040244	Prolonged Russell's viper venom time	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040245	Reduced alpha-2-antiplasmin activity	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040246	Reduced antithrombin antigen	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0040250	Reduced prothrombin antigen	True											80.0	80.0		True	True	True	True	True	True		True	True
286	Coagulation defects	hematopoietic	HP_0100724	Hypercoagulability	True								True			80.0	100.0		True	True	True	True	True	True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0001871	Abnormality of blood and blood-forming tissues	False														True	True						True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0001892	Abnormal bleeding	False																	True					True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0001928	Abnormality of coagulation	False																True	True				True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0001929	Reduced factor XI activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0001976	Reduced antithrombin III activity	True													29.20381929800661			True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0003125	Reduced factor VIII activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0003225	Reduced coagulation factor V activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0003256	Abnormality of the coagulation cascade	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0003337	Reduced prothrombin consumption	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0004841	Reduced factor XII activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0004855	Reduced protein S activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0005527	Reduced kininogen activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0005543	Reduced protein C activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0008151	Prolonged prothrombin time	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0008169	Reduced factor VII activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0008321	Reduced factor X activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0008330	Reduced von Willebrand factor activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0008354	Factor X activation deficiency	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0008357	Reduced factor XIII activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0010988	Abnormality of the extrinsic pathway	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0010989	Abnormality of the intrinsic pathway	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0010990	Abnormality of the common coagulation pathway	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0011858	Reduced factor IX activity	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0011871	Impaired ristocetin-induced platelet aggregation	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0011898	Abnormality of circulating fibrinogen	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0011899	Hyperfibrinogenemia	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0011900	Hypofibrinogenemia	True																True	True		True		True	True
286.7	Other and unspecified coagulation defects	hematopoietic	HP_0011901	Dysfibrinogenemia	True																True	True		True		True	True
